Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
2021-10-08,DC,DCA,District of Columbia,705749,Report,1237365,1016129,175326,143979,378706,605920,31061,442,506443,71.8,55.9,481769,83.4,976817,169122,214232,82773,94.8,193818,221904,1416670,394373,376826,65.2,479180,701685,56500,0,155805,237837,34862,265,155742,220373,34841,247,39594,31359,2513,41,428769,60.8,411203,71.2,73507,84.2,169894,609754,1016036,166630,202929,506329,83,394326,64.7,428719,70.3,155799,237799,34859,262,918800,,,,,,,,,,,,,
2021-10-08,DD2,DD2,Dept of Defense,0,Report,5464930,5757605,0,0,2070666,3425905,252100,8934,3162467,0,0,3000617,0,5463526,0,0,218436,0,414283,0,0,2171511,2046856,0,1898920,3368610,197400,0,817126,1353980,220043,22,816986,1229467,219868,22,53934,91859,7250,0,2391171,0,2266343,0,153043,0,414283,0,5757362,0,0,3162282,0,2171466,0,2391105,0,817111,1353950,220022,22,5757362,,,,,,,,,,,,,
2021-10-08,DE,DEA,Delaware,973764,Report,1579875,1234411,162244,126767,472866,709195,51044,1306,654696,67.2,53.2,613757,79.7,1153803,149807,205127,186638,98.8,371502,196660,836329,518428,483944,62.8,625280,888495,66100,0,208016,309681,50532,470,207894,275326,50490,464,68038,88619,9276,256,568699,58.4,534174,69.4,166189,88,354509,839807,1234179,146960,188124,654509,77.9,518384,61.7,568646,67.7,208005,309648,50523,470,1195910,,,,,,,,,,,,,
2021-10-08,FL,FLA,Florida,21477737,Report,33503395,27311365,155991,127161,10158385,15842945,1214092,95943,14512783,67.6,52.6,13688288,79.4,25800009,149584,194247,4364680,97.1,8984349,199770,744961,11298554,10637920,61.7,13019920,18671775,1811700,0,4429899,6830711,1196587,28776,4428297,6171917,1195074,28582,1850886,1757947,198576,17496,12485973,58.1,11823870,68.6,3824905,85,8653370,18696028,27302338,146033,179201,14504677,77.6,11297622,60.4,12484254,66.8,4429217,6830466,1195799,28772,26494286,,,,,,,,,,,,,
2021-10-08,FM,FMA,Federated States of Micronesia,103643,Report,86470,73545,83431,70960,60682,1216,11647,0,45010,43.4,27.1,44325,54.9,72349,89623,107115,3523,20.1,5769,32851,492398,28094,27580,34.2,72600,2970,10900,0,27404,646,11113,1,27399,137,11090,1,2181,7,1038,0,39164,37.8,38627,47.8,3226,18.4,5769,88509,73530,83076,97696,44996,50.8,28093,31.7,39155,44.2,27403,646,11105,1,73530,,,,,,,,,,,,,
2021-10-08,GA,GAA,Georgia,10617423,Report,14852355,10855933,139887,102246,4335147,6236394,275684,8708,5880188,55.4,43.6,5488836,67.7,10179204,125459,183056,1331041,87.7,2674596,176314,979091,4632257,4346200,53.6,6144440,8069715,638200,0,1917642,2708275,273917,2835,1916851,2423236,273501,2661,637646,495148,32313,1343,4902669,46.2,4616249,56.9,1166450,76.9,2601407,8988102,10853253,120751,165245,5877900,65.4,4631820,51.5,4902130,54.5,1917586,2707900,273814,2830,10471488,,,,,,,,,,,,,
2021-10-08,GU,GUA,Guam,165768,Report,239170,239440,144280,144443,77975,151485,9944,36,128951,77.8,64.2,115519,89.5,214687,166277,185239,16256,57.9,31669,112753,851533,106369,95118,73.7,74200,145470,19500,0,36283,70056,9360,0,36269,58819,9354,0,6258,8434,520,0,115699,69.8,104442,80.9,15212,54.2,30603,141562,239401,169114,168951,128923,91.1,106358,75.1,115687,81.7,36282,70046,9359,0,220135,,,,,,,,,,,,,
2021-10-08,HI,HIA,Hawaii,1415872,Report,2390390,1906531,168828,134654,620358,1142422,49779,93972,1093806,77.3,55,1017828,91.2,1784337,159886,214192,279181,99.9,521463,194251,890448,778076,730183,65.4,894500,1396590,99300,0,269463,490336,50488,18120,268860,443066,50324,18103,96091,125336,9847,1415,828407,58.5,780353,69.9,232689,86.7,497666,1211109,1901925,157040,197372,1089984,90,776594,64.1,826890,68.3,269413,488916,50452,18109,1698798,,,,,,,,,,,,,
2021-10-08,IA,IAA,Iowa,3155070,Report,4331825,3525042,137297,111726,1389932,1988412,146361,337,1846847,58.5,49.9,1730932,71.3,3305878,136144,178394,510847,92.4,1050139,189914,783397,1574152,1472736,60.7,1708240,2412285,211300,0,667021,906342,144166,241,666833,805119,144091,240,258112,219639,13401,108,1717770,54.4,1616283,66.6,491260,88.8,1016487,2676281,3524987,131712,161860,1846757,69,1574127,58.8,1717743,64.2,667014,906324,144164,241,3460040,,,,,,,,,,,,,
2021-10-08,ID,IDA,Idaho,1787065,Report,2293970,1608784,128365,90024,648053,892043,66526,2162,852282,47.7,38.6,849938,63.5,1607599,120072,171337,252614,86.9,515713,177422,789201,689692,688192,51.4,902100,1273770,118100,0,293629,395057,66215,534,293608,393583,66193,529,108326,116230,11117,225,755435,42.3,753913,56.3,235898,81.2,491401,1495407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-08,IH2,IH2,Indian Health Svc,2082813,Report,2133185,1667794,102418,80074,824089,811055,32605,45,911332,43.8,34.8,832950,0,1526540,0,0,156939,0,298636,0,0,723916,661285,0,1024160,1022925,86100,0,365483,358308,32470,3,365181,295984,32412,3,74033,54310,3125,0,756264,36.3,693580,0,131468,0,298636,0,1667169,0,0,910909,0,723753,0,756081,0,365408,358221,32449,3,1667169,,,,,,,,,,,,,
2021-10-08,IL,ILA,Illinois,12671821,Report,18325405,15587972,144615,123013,5610224,9403637,554036,20075,8763028,69.2,49.9,8096236,82.2,14427880,146417,185970,1969076,96.4,3713434,181743,896883,6317955,5837921,59.2,6915400,10505505,904500,0,2397585,3911163,542653,6493,2391061,3437775,540194,6393,724725,806045,74828,3013,6857894,54.1,6375423,64.7,1608611,78.7,3611903,10837805,15546487,143447,169088,8737038,80.6,6303388,58.2,6843298,63.1,2397541,3896640,542624,6493,15297469,,,,,,,,,,,,,
2021-10-08,IN,INA,Indiana,6732219,Report,8546670,6889662,126952,102339,2513806,4094938,256448,24470,3550308,52.7,45.2,3333691,64.6,6480661,125491,165497,944415,87,1996595,183892,787172,3042428,2856640,55.3,3230760,4855110,460800,0,1178848,1853958,252472,7318,1178562,1668563,252230,7245,448249,432566,28922,3603,3292596,48.9,3106600,60.2,913340,84.1,1960301,5705039,6889187,120756,149809,3549918,62.2,3042293,53.3,3292443,57.7,1178833,1853840,252452,7318,6803801,,,,,,,,,,,,,
2021-10-08,KS,KSA,Kansas,2913314,Report,3978435,3149155,136560,108095,1236496,1803322,108045,1292,1764363,60.6,48.1,1644055,74.3,2936538,132691,179770,473047,99.5,882546,185609,836707,1402191,1304324,58.9,1603480,2184855,190100,0,576068,825047,106350,454,575746,727558,106250,404,193254,193665,17147,210,1507919,51.8,1409958,63.7,404276,85,845875,2451697,3149010,128442,162273,1764223,72,1402173,57.2,1507893,61.5,576060,825037,106342,454,3015115,,,,,,,,,,,,,
2021-10-08,KY,KYA,Kentucky,4467673,Report,5950125,5053351,133182,113109,2083825,2766200,201986,1340,2746314,61.5,48.8,2579829,74.5,4752729,137172,171731,708401,94.4,1368881,182380,792754,2179170,2045409,59,2549580,3108645,291900,0,948688,1228184,199044,1330,948465,1094686,198923,1292,288110,305663,38136,690,2377246,53.2,2243366,64.7,632599,84.3,1331171,3806167,5052194,132737,156329,2745894,72.1,2179127,57.3,2377175,62.5,948676,1228155,199016,1328,4957218,,,,,,,,,,,,,
2021-10-08,LA,LAA,Louisiana,4648794,Report,5901020,4623927,126937,99465,1919243,2543547,159251,1886,2429690,52.3,42.8,2291777,64.4,4377010,122910,165705,644095,86.9,1334070,180031,796335,1990545,1882983,52.9,2544520,3101100,255400,0,872523,1116374,151684,787,872064,1009283,151531,779,290927,300111,21134,164,2141368,46.1,2033657,57.1,612336,82.6,1281337,3923318,4623568,117848,150409,2429413,61.9,1990457,50.7,2141259,54.6,872503,1116306,151663,787,4481355,,,,,,,,,,,,,
2021-10-08,MA,MAA,Massachusetts,6892503,Report,11177680,9954959,162172,144432,3810098,5807597,336948,316,5385539,78.1,63.5,4993134,90.1,9233058,166671,201774,1190319,99.9,2272984,194383,955903,4377213,4046346,73,4424080,6284100,469500,0,1745398,2629720,339033,125,1740099,2304182,337817,108,471130,502850,68869,41,4714276,68.4,4382206,79.1,1042890,89.2,2209390,6016745,9926326,164978,185776,5368697,89.2,4365688,72.6,4702743,78.2,1745390,2618203,339025,125,9785776,,,,,,,,,,,,,
2021-10-08,MD,MDA,Maryland,6045680,Report,10207120,8116338,168833,134250,2977961,4827776,299279,11322,4311515,71.3,59.9,3980247,84.5,7493436,159063,216666,929667,96.9,1851403,192976,1063910,3623241,3335860,70.8,3839520,5909400,458200,0,1391508,2224588,293700,3088,1391046,1937823,293495,2968,412226,405274,52737,830,3912884,64.7,3625332,77,871067,90.8,1802425,5162887,8115737,157194,197702,4310887,83.5,3623061,70.2,3912671,75.8,1391470,2224449,293666,3086,7866995,,,,,,,,,,,,,
2021-10-08,ME,MEA,Maine,1344212,Report,2198100,1852926,163523,137845,744042,989663,118095,1126,1003716,74.7,60.4,944957,86.3,1740557,158901,200672,284923,99.9,555953,194890,770547,811500,759195,69.3,911780,1166220,120100,0,352254,458479,116548,273,352196,406266,116476,246,121833,122554,22912,116,927554,69,875184,79.9,267415,93.7,538363,1184936,1852803,156363,185504,1003605,84.7,811484,68.5,927518,78.3,352247,458470,116528,273,1801528,,,,,,,,,,,,,
2021-10-08,MH,MHA,Marshall Islands,58413,Report,54140,40936,92685,70080,38808,13,2115,0,22913,39.2,30.7,22814,50.1,40810,89698,118997,1315,13.3,2369,23937,547034,17924,17892,39.3,40500,2340,11300,0,17904,13,2107,0,17874,11,2098,0,1047,0,98,0,20024,34.3,19983,43.9,1145,11.6,2369,49884,40904,81998,108532,22889,45.9,17916,35.9,20013,40.1,17896,13,2104,0,40904,,,,,,,,,,,,,
2021-10-08,MI,MIA,Michigan,9986857,Report,13828620,10837674,138468,108519,4208079,6256329,371640,1626,5693216,57,48.7,5360650,68.4,10206715,130139,176320,1566391,88.7,3136829,177684,783313,4859685,4567836,58.2,5669500,7467420,691700,0,1990113,2867082,372347,906,1989486,2575949,372075,848,738372,674363,66507,531,5230448,52.4,4938358,63,1479773,83.8,3041748,8595002,10837182,126087,160891,5692790,66.2,4859586,56.5,5230331,60.9,1990094,2867003,372329,905,10621750,,,,,,,,,,,,,
2021-10-08,MN,MNA,Minnesota,5639632,Report,7994350,6802645,141753,120622,2497393,4006725,296348,2179,3607036,64,53.4,3346671,77.2,6302166,145329,184351,881076,95.7,1775425,192901,868590,3012205,2774699,64,3042840,4568010,383500,0,1172219,1837597,296940,730,1170118,1602229,296411,705,347441,435087,48344,175,3307486,58.6,3069463,70.8,831047,90.3,1695154,4778088,6783114,141963,167313,3595866,75.3,3004127,62.9,3299389,69.1,1172207,1829533,296919,730,6606508,,,,,,,,,,,,,
2021-10-08,MO,MOA,Missouri,6137428,Report,7996135,6440676,130285,104941,2304175,3925940,208703,1858,3401598,55.4,45.1,3196821,67.1,6059249,127112,167745,925916,87.2,1861307,175258,752906,2769611,2600785,54.6,3130440,4534695,331000,0,1053766,1714005,210090,433,1053407,1545631,209854,362,382825,421978,37450,152,2978294,48.5,2809254,58.9,842405,79.3,1770599,5235715,6440239,123006,152723,3401183,65,2769561,52.9,2978220,56.9,1053754,1713967,210066,433,6230434,,,,,,,,,,,,,
2021-10-08,MP,MPA,Northern Mariana Islands,56882,Report,86200,70721,151542,124329,9646,60278,797,0,35910,63.1,59,31446,71,62092,140150,194565,2935,30.5,6151,63820,894376,33543,29374,66.3,20200,63300,2700,0,4589,28952,800,0,4588,24784,800,0,468,2323,90,0,34341,60.4,30172,68.1,2881,29.9,6151,48576,70721,145588,177454,35910,73.9,33543,69.1,34341,70.7,4589,28952,800,0,70721,,,,,,,,,,,,,
2021-10-08,MS,MSA,Mississippi,2976149,Report,3891415,2840936,130753,95457,1161353,1604424,73506,1653,1509075,50.7,41.8,1415388,62.1,2674308,117420,170858,412800,84.8,827417,170008,799563,1242628,1169099,51.3,1627080,2087835,176500,0,526153,715348,73096,400,525869,642124,73012,383,196006,170415,16613,185,1314997,44.2,1241388,54.5,383219,78.7,801111,2521425,2840657,112661,154334,1508847,59.8,1242565,49.3,1314923,52.1,526142,715296,73085,400,2742936,,,,,,,,,,,,,
2021-10-08,MT,MTA,Montana,1068778,Report,1384285,1115986,129520,104417,470183,597209,47648,946,591522,55.3,44.7,557869,66.4,1054454,125502,164759,180757,87.6,362481,175589,670561,477536,450420,53.6,577940,726345,80000,0,215274,261543,46412,280,215168,234542,46368,277,80293,77726,9207,155,523509,49,496355,59.1,167381,81.1,338560,917598,1115785,121598,150860,591376,64.4,477495,52,523462,57,215255,261521,46406,280,1038998,,,,,,,,,,,,,
2021-10-08,NC,NCA,North Carolina,10488084,Report,14754970,11640273,140683,110986,4316915,6902022,420807,529,6400497,61,47.1,5991902,73.2,10897706,133104,180216,1670808,95.4,3184826,181876,842614,4935823,4611959,56.3,5807540,8248830,698600,0,1940204,2994770,413578,99,1937323,2673797,412193,97,678444,689877,47032,46,5348651,51,5023410,61.4,1415399,80.8,3072763,8985519,11626059,129387,164208,6391649,71.1,4930518,54.9,5343324,59.5,1940110,2989559,413556,99,11132912,,,,,,,,,,,,,
2021-10-08,ND,NDA,North Dakota,762062,Report,947340,762221,124313,100021,298025,431023,32924,249,393507,51.6,40.9,372260,64,720978,123903,162804,105251,87.8,212842,177598,790471,311474,294381,50.6,369760,537780,39800,0,132476,178931,29910,2,132278,162037,29777,2,45262,43648,3870,0,341319,44.8,324094,55.7,92780,77.4,197881,637246,761175,119448,148662,392888,61.7,311130,48.8,340972,53.5,132471,178592,29907,2,705224,,,,,,,,,,,,,
2021-10-08,NE,NEA,Nebraska,1934408,Report,2630910,2216436,136006,114580,818793,1313380,79476,4787,1157819,59.9,51.1,1076151,73.8,2062139,141404,180405,288317,92.3,607933,194565,842004,988394,916425,62.8,986880,1525830,118200,0,385975,600528,79317,1278,385823,528764,79243,1229,134198,134256,6469,803,1067098,55.2,995059,68.2,275726,88.2,568451,1617408,2216065,137013,162662,1157537,71.6,988324,61.1,1067010,66,385954,600481,79299,1276,2120293,,,,,,,,,,,,,
2021-10-08,NH,NHA,New Hampshire,1359711,Report,2186780,1783818,160827,131191,691971,1011102,80706,39,970668,71.4,56.8,911969,82.6,1665840,150829,197996,268867,99.9,478696,188564,861398,772908,724512,65.6,848900,1209780,128100,0,324026,448648,69275,55,323775,400508,69220,51,94444,115932,14298,27,842004,61.9,793554,71.9,224701,88.5,467111,1198569,1782954,148757,182449,969993,80.9,772724,64.5,841795,70.2,323924,448566,69250,55,1757385,,,,,,,,,,,,,
2021-10-08,NJ,NJA,New Jersey,8882190,Report,14267635,11733172,160632,132098,4474413,6814038,444571,150,6502438,73.2,59.9,6034628,86.9,10872832,156588,205479,1413366,95.8,2688652,182215,966947,5320153,4918969,70.8,5519880,8083755,664000,0,2112203,3206140,451189,175,2111627,2805559,450907,161,597057,597957,85615,49,5769707,65,5368254,77.3,1280678,86.8,2656189,7618375,11732305,154000,187279,6501608,85.3,5320012,69.8,5769506,75.7,2112170,3206033,451128,175,11640897,,,,,,,,,,,,,
2021-10-08,NM,NMA,New Mexico,2096829,Report,3015045,2829941,143791,134963,1179406,1545606,98829,6100,1533448,73.1,59.1,1412734,87.2,2615399,161346,186000,376219,99.6,728106,192822,798463,1238184,1136902,70.1,1263680,1603965,147400,0,531974,703801,97463,1700,531584,602937,97316,1681,156963,161805,19689,900,1334938,63.7,1233518,76.1,339357,89.9,655989,1787431,2829595,158305,168680,1533140,85.8,1238109,69.3,1334851,74.7,531956,703744,97451,1700,2508795,,,,,,,,,,,,,
2021-10-08,NV,NVA,Nevada,3080156,Report,4113230,3464385,133540,112474,1222119,2089734,152401,131,1893416,61.5,46.5,1770008,74.1,3245201,135924,172281,439591,88.6,858894,173174,829327,1432935,1340681,56.2,1492480,2417850,202900,0,553605,878960,149997,35,553506,786807,149955,34,180486,182118,23983,20,1582597,51.4,1490302,62.4,386607,77.9,807112,2621802,3464330,132135,156886,1893316,72.2,1432900,54.7,1582558,60.4,553601,878929,149993,35,3333843,,,,,,,,,,,,,
2021-10-08,NY,NYA,New York State,19453561,Report,30154585,26331713,155008,135357,9747408,15438438,1136344,9523,14026585,72.1,58.9,13119604,85.1,24646165,159778,195488,3047614,92.5,5950036,180515,914844,11464089,10684200,69.3,11464600,17300385,1389600,0,4507012,6950774,1081527,2448,4505169,6172906,1080777,2303,1316846,1289984,172454,1041,12541761,64.5,11761155,76.2,2780325,84.4,5796128,16773220,26329205,156972,179778,14024797,83.6,11463457,68.3,12540991,74.8,4506841,6950329,1081387,2434,25979244,,,,,,,,,,,,,
2021-10-08,OH,OHA,Ohio,11689100,Report,15366135,12336137,131457,105535,4729707,7087534,502983,15913,6399187,54.7,46.6,6027676,66.2,11632216,127671,168653,1786758,87.3,3666167,179159,750916,5451327,5125560,56.3,6157900,8491335,716900,0,2208869,3234847,488850,4485,2208388,2909661,488640,4401,774287,847634,86487,2248,5937051,50.8,5611090,61.6,1710656,83.6,3538649,10000702,12335875,123350,153651,6398943,64,5451244,54.5,5936959,59.4,2208863,3234771,488840,4485,12078552,,,,,,,,,,,,,
2021-10-08,OK,OKA,Oklahoma,3956971,Report,5114950,4247608,129264,107345,1735742,2389314,121973,579,2266529,57.3,45.3,2121995,70.6,3983914,132588,170230,589768,92.9,1159193,182512,805337,1792308,1675686,55.8,2215720,2647230,252000,0,764077,1027501,120291,114,763830,911142,120207,101,260086,232060,19056,31,1911983,48.3,1795280,59.7,511233,80.5,1038740,3325223,4247336,127731,153823,2266296,68.2,1792253,53.9,1911914,57.5,764060,1027463,120277,114,3723006,,,,,,,,,,,,,
2021-10-08,OR,ORA,Oregon,4217737,Report,6869705,5338905,162877,126582,1984722,3125893,224251,4039,2830273,67.1,56.3,2640935,78.8,4983466,148708,204994,700628,91.5,1380294,180176,896735,2374493,2210630,66,2743480,3767925,358300,0,932878,1439182,220024,936,930065,1278200,219224,879,299885,313242,49927,408,2593020,61.5,2428368,72.5,663462,86.6,1321782,3647769,5324875,145976,188326,2822207,77.4,2368759,64.9,2587283,70.9,932874,1433456,220021,932,5199521,,,,,,,,,,,,,
