Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-17,DC,DCA,District of Columbia,705749,Report,960675,724576,136121,102668,287165,413947,23299,165,381520,54.1,36.8,377329,65.3,720126,124680,166327,70658,80.9,158192,181116,1099890,259927,258578,44.8,384800,523575,52300,0,108615,151170,26974,142,108590,149848,26957,140,34764,23381,1844,14,286901,40.7,285535,49.4,60003,68.7,136810,609754,724516,118821,157551,381481,62.6,259915,42.6,286887,47,108611,151162,26972,142,639476,,,,
2021-05-17,DD2,DD2,Dept of Defense,0,Report,4190180,3327569,0,0,1455092,1773558,98520,399,1977886,0,0,1957006,0,3296356,0,0,169870,0,295978,0,0,1270640,1260668,0,1725200,2282280,182700,0,552762,717878,95604,0,552707,707961,95579,0,43197,74236,4152,0,1366244,0,1356247,0,121585,0,295978,0,3325032,0,0,1975443,0,1270547,0,1366141,0,552741,717806,95594,0,3325032,,,,
2021-05-17,DE,DEA,Delaware,973764,Report,1122975,868191,115323,89158,350642,479856,37419,274,495609,50.9,35.7,485398,63,852289,110659,145805,170044,90,317139,167882,594462,347420,343318,44.6,472000,589875,61100,0,142570,204721,36850,129,142505,200684,36824,129,59759,79065,7468,81,384270,39.5,380142,49.4,146373,77.5,301505,839807,868044,103362,133718,495483,59,347406,41.4,384250,45.8,142568,204709,36844,129,836625,,,,
2021-05-17,FL,FLA,Florida,21477737,Report,22546275,17431492,104975,81161,7458181,9253823,688850,30638,9858497,45.9,32.5,9730540,56.4,17245197,99985,130720,3887442,86.4,7440693,165447,501325,6987932,6931530,40.2,9301420,11690055,1554800,0,3091483,3886487,679316,9962,3090736,3830835,678991,9959,1636138,1480273,148405,7498,7667248,35.7,7610521,44.1,3272314,72.8,7141722,18696028,17424510,93199,120594,9852237,52.7,6987292,37.4,7666458,41,3090913,3886417,679166,9962,16769014,,,,
2021-05-17,FM,FMA,Federated States of Micronesia,103643,Report,77800,38461,75065,37109,37804,0,657,0,22512,21.7,15.4,22492,27.8,38437,47546,96237,1957,11.1,3442,19536,441569,15947,15943,19.7,67600,0,10200,0,15916,31,659,0,15912,31,659,0,1495,5,112,0,16606,16,16602,20.5,1612,9.1,3442,88509,38454,43446,87901,22506,25.4,15946,18,16605,18.8,15915,31,659,0,38454,,,,
2021-05-17,GA,GAA,Georgia,10617423,Report,10223535,7120620,96290,67065,3197591,3747094,175411,524,4001973,37.7,27.9,3930045,48.4,7015686,86469,126006,1183690,78,2264770,149297,673952,2961024,2928123,36.1,4335500,5322135,565900,0,1373479,1587240,172172,305,1373151,1554673,171950,299,566670,419799,22251,159,3133196,29.5,3100073,38.2,1008879,66.5,2198804,8988102,7119178,79207,113745,4000618,44.5,2960933,32.9,3133022,34.9,1373444,1587184,172089,305,6835235,,,,
2021-05-17,GU,GUA,Guam,165768,Report,173470,145727,104646,87910,57365,86558,1804,0,81922,49.4,38,79480,61.5,141670,109568,134162,14089,50,26446,93843,615557,63020,61406,47.5,63700,98670,11100,0,23169,39851,1810,0,23164,38242,1810,0,5195,7006,148,0,64830,39.1,63216,48.9,12349,43.8,25701,141562,145720,102937,122540,81916,57.9,63019,44.5,64829,45.8,23168,39851,1810,0,134800,,,,
2021-05-17,HI,HIA,Hawaii,1415872,Report,1657410,1476873,117059,104308,529033,825422,28658,93760,880868,62.2,42,853298,76.5,1442922,129294,148513,259145,96.5,466456,173760,617404,594064,587136,52.6,654860,926250,76300,0,220034,355959,28942,18071,219756,349326,28848,18054,89297,116294,6946,1409,623006,44,615984,55.2,213946,79.7,445038,1211109,1475831,121858,136851,879268,72.6,593938,49,622854,51.4,219995,355883,28916,18060,1326678,,,,
2021-05-17,IA,IAA,Iowa,3155070,Report,3099895,2681984,98251,85006,1197444,1380186,104232,122,1474941,46.7,37.7,1447411,59.6,2640415,108738,127661,478759,86.6,927036,167652,560606,1188774,1175137,48.4,1331500,1591395,177000,0,561071,627641,102316,62,560978,614097,102263,62,242988,200043,9052,45,1291090,40.9,1277400,52.6,452128,81.8,895216,2676281,2681968,100212,115828,1474908,55.1,1188765,44.4,1291079,48.2,561065,627638,102314,62,2624883,,,,
2021-05-17,ID,IDA,Idaho,1787065,Report,1539755,1181916,86161,66137,523080,622377,35831,628,643832,36,28.9,643657,48.1,1181864,88274,115005,226748,78,435206,149725,529726,517340,517285,38.6,652540,791115,96100,0,234216,282927,35699,197,234207,282882,35687,196,98258,104057,7547,82,553039,30.9,552972,41.3,209944,72.2,412798,1495407,1181897,79035,102966,643818,43.1,517336,34.6,553028,37,234214,282925,35692,197,1135531,,,,
2021-05-17,IH2,IH2,Indian Health Svc,2082813,Report,1702335,1320102,81732,63381,736139,562585,21378,0,742999,35.7,27.3,720644,0,1283397,0,0,147081,0,268054,0,0,569407,555138,0,911620,717015,73700,0,319107,250300,21214,0,318916,236222,21180,0,69290,48668,2274,0,590621,28.4,576318,0,120232,0,268054,0,1319705,0,0,742734,0,569305,0,590507,0,319044,250261,21202,0,1319705,,,,
2021-05-17,IL,ILA,Illinois,12671821,Report,13306375,10774776,105008,85029,4483940,5927269,356992,6575,6460412,51,34,6287711,63.8,10542448,106987,135036,1765743,86.4,3127610,153072,651242,4304323,4239237,43,5406160,7097415,802800,0,1827831,2474276,357472,2216,1824846,2412186,355917,2205,652519,699579,53922,1291,4661795,36.8,4595154,46.6,1407311,68.9,3034646,10837805,10771457,99388,122777,6457161,59.6,4304262,39.7,4661712,43,1827792,2474254,357450,2216,10585060,,,,
2021-05-17,IN,INA,Indiana,6732219,Report,5987240,4766201,88934,70797,1963997,2635356,156347,10501,2653142,39.4,30.3,2603151,50.4,4693101,90877,115936,867776,79.9,1690774,155725,551442,2042169,2023108,39.2,2408040,3178500,400700,0,876336,1162398,154378,3435,876223,1143452,154287,3433,406370,385422,19094,2084,2196547,32.6,2177395,42.2,812970,74.9,1657070,5705039,4766071,83541,104947,2653022,46.5,2042152,35.8,2196518,38.5,876328,1162389,154366,3435,4690825,,,,
2021-05-17,KS,KSA,Kansas,2913314,Report,2888985,2213221,99165,75969,1007837,1138401,66407,576,1302672,44.7,34.2,1281173,57.9,2183878,98681,130542,425277,89.4,753479,158465,607584,995970,984162,44.5,1276460,1449825,162700,0,461544,534237,66481,189,461429,522545,66433,188,174472,171655,12225,106,1062451,36.5,1050595,47.5,358458,75.4,719613,2451697,2213115,90269,117836,1302574,53.1,995957,40.6,1062433,43.3,461537,534231,66476,189,2108104,,,,
2021-05-17,KY,KYA,Kentucky,4467673,Report,4173955,3440394,93426,77006,1544907,1767232,127888,367,1950084,43.6,33.5,1920518,55.4,3395679,98005,120467,619304,82.5,1123500,149687,556109,1495633,1480744,42.7,1811640,2117115,245200,0,689657,805654,125269,322,689564,790859,125209,321,249400,269159,28674,198,1620902,36.3,1605953,46.4,547431,72.9,1088291,3806167,3439420,90364,109663,1949818,51.2,1495620,39.3,1620874,42.6,689650,805648,125254,322,3357380,,,,
2021-05-17,LA,LAA,Louisiana,4648794,Report,3797620,2925540,81690,62931,1375582,1450664,98281,1013,1580779,34,27.5,1566385,44,2901956,81489,106640,561606,75.8,1092854,147479,512484,1277629,1268703,35.6,1644640,1919580,233400,0,614500,662620,94159,509,614349,653847,94084,507,250578,257020,16590,105,1371788,29.5,1362787,38.3,524293,70.8,1046414,3923318,2925419,74565,96796,1580676,40.3,1277617,32.6,1371760,35,614495,662613,94143,509,2815811,,,,
2021-05-17,MA,MAA,Massachusetts,6892503,Report,8523650,7346310,123666,106584,3037948,4066736,241497,129,4316739,62.6,43.5,4189888,75.6,7175272,129524,153865,1094068,93.6,1986346,169870,728933,3001073,2956558,53.4,3458160,4645290,420200,0,1255630,1745410,242893,33,1253845,1702682,242120,31,432405,459817,58051,14,3243966,47.1,3198678,57.7,950287,81.3,1925556,6016745,7344304,122064,141665,4314706,71.7,3001059,49.9,3243947,53.9,1255624,1745402,242888,33,7219216,,,,
2021-05-17,MD,MDA,Maryland,6045680,Report,7154150,5588658,118335,92441,2306267,3061985,216317,4089,3231842,53.5,39.1,3139718,66.6,5459764,115894,151861,834473,87,1530956,159575,745693,2365375,2329868,49.5,2855840,3876210,422100,0,1010095,1354096,209884,1184,1009930,1318759,209785,1179,367253,340557,43049,443,2575259,42.6,2539653,53.9,751302,78.3,1487966,5162887,5588443,108243,138569,3231636,62.6,2365337,45.8,2575203,49.9,1010073,1354080,209866,1184,5394646,,,,
2021-05-17,ME,MEA,Maine,1344212,Report,1628280,1350580,121133,100474,588778,674070,87543,189,790930,58.8,42.2,776989,70.9,1330896,121502,148651,263367,92.3,487492,170891,570796,567424,561631,51.3,704880,826800,96600,0,257678,309684,87324,62,257647,303927,87293,57,111769,114287,19520,17,654748,48.7,648924,59.2,245593,86.1,471139,1184936,1350510,113973,137415,790867,66.7,567418,47.9,654726,55.3,257675,309681,87308,62,1304920,,,,
2021-05-17,MH,MHA,Marshall Islands,58413,Report,51300,29328,87823,50208,29203,0,125,0,15872,27.2,23,15826,34.7,29262,64225,112594,959,9.7,1766,17784,516616,13417,13397,29.4,40500,0,10800,0,13412,5,128,0,13392,5,128,0,807,0,9,0,13545,23.2,13525,29.7,816,8.2,1766,49884,29305,58746,102839,15856,31.8,13410,26.9,13538,27.1,13405,5,128,0,29305,,,,
2021-05-17,MI,MIA,Michigan,9986857,Report,10576610,8113368,105905,81240,3426194,4416707,269174,1293,4592874,46,36.1,4491877,57.3,7962778,101528,134855,1441434,81.6,2692508,152515,599105,3607322,3556261,45.3,4396780,5560230,619600,0,1555909,2050845,274115,568,1555583,2000112,273983,566,665983,611020,52201,382,3881437,38.9,3830244,48.8,1329586,75.3,2604584,8595002,8113163,94394,123055,4592692,53.4,3607290,42,3881395,45.2,1555892,2050830,274105,568,7920899,,,,
2021-05-17,MN,MNA,Minnesota,5639632,Report,5776950,5010207,102435,88839,2068199,2721806,219903,299,2886623,51.2,37.9,2813851,64.9,4904919,113108,133218,820641,89.2,1521520,165314,627669,2140210,2107654,48.6,2369260,3104790,302900,0,921396,1218720,221929,94,920836,1186726,221736,92,319421,395626,40651,27,2362139,41.9,2329390,53.7,755725,82.1,1446618,4778088,5008887,104830,120905,2885335,60.4,2140191,44.8,2362102,49.4,921389,1218708,221911,94,4853085,,,,
2021-05-17,MO,MOA,Missouri,6137428,Report,5674925,4452067,92464,72540,1744434,2570969,136297,367,2463204,40.1,30.4,2423300,50.8,4389752,92089,119050,824195,77.6,1559992,146887,534343,1864822,1846269,38.7,2315960,3058965,300000,0,763028,1101731,136782,63,762854,1083354,136660,61,330671,365400,27369,28,2001604,32.6,1982929,41.6,723468,68.1,1476915,5235715,4451803,85028,108389,2462962,47,1864807,35.6,2001578,38.2,763020,1101724,136771,63,4290393,,,,
2021-05-17,MP,MPA,Northern Mariana Islands,56882,Report,72330,44896,127158,78928,6200,38566,130,0,24109,42.4,36.6,23408,52.8,43808,98738,163023,2543,26.3,4879,50455,747983,20793,20406,46,20200,49530,2600,0,2691,18102,134,0,2691,17715,134,0,372,1962,45,0,20927,36.8,20540,46.3,2379,24.6,4879,48576,44896,92424,148901,24109,49.6,20793,42.8,20927,43.1,2691,18102,134,0,44896,,,,
2021-05-17,MS,MSA,Mississippi,2976149,Report,2529915,1688183,85006,56724,805942,833562,47811,868,966236,32.5,24.2,959381,42.1,1677628,73659,111080,358475,73.7,649946,133543,519817,720886,717093,31.5,1126040,1245075,158800,0,356598,364261,46840,27,356500,360566,46801,27,164334,132339,12687,10,767726,25.8,763894,33.5,309370,63.6,624778,2521425,1688116,66951,100337,966176,38.3,720876,28.6,767709,30.4,356594,364255,46833,27,1614097,,,,
2021-05-17,MT,MTA,Montana,1068778,Report,1049245,825322,98172,77221,386693,411322,27068,239,459999,43,33.8,452999,53.9,814010,96884,124882,164330,79.6,306222,148337,508264,361598,357354,42.5,466660,515385,67200,0,175092,186433,26481,73,175025,182256,26466,73,72279,70429,6148,42,388079,36.3,383820,45.7,148898,72.1,283587,917598,825239,89935,114347,459938,50.1,361584,39.4,388062,42.3,175079,186432,26478,73,764002,,,,
2021-05-17,NC,NCA,North Carolina,10488084,Report,10876760,7766959,103706,74055,3206632,4302529,257469,329,4347792,41.5,31.8,4257890,52,7629430,93185,132848,1369230,78.2,2616207,149404,621141,3332632,3285978,40.1,4455340,5818020,603400,0,1398140,1934457,254395,35,1396389,1889554,253481,35,576451,622092,27868,25,3587027,34.2,3539459,43.2,1226436,70,2514897,8985519,7764115,86407,121048,4345525,48.4,3332049,37.1,3586428,39.9,1398058,1933956,254379,35,7396327,,,,
2021-05-17,ND,NDA,North Dakota,762062,Report,664790,593419,87236,77870,259781,309946,23692,0,309962,40.7,32.5,305474,52.5,585202,100569,114246,98202,81.9,190088,158612,554708,247635,244725,42.1,301300,327990,35500,0,113475,134159,20968,1,113353,131371,20892,1,42929,40747,3024,0,268603,35.2,265617,45.6,86700,72.3,175842,637246,593321,93107,104322,309880,48.6,247628,38.9,268594,42.1,113471,134156,20966,1,548912,,,,
2021-05-17,NE,NEA,Nebraska,1934408,Report,1912970,1610007,98892,83230,661702,887970,57515,2820,890017,46,36.9,871708,59.8,1582549,108518,131175,267127,85.5,517845,165733,612233,713240,703990,48.3,785140,1024530,103300,0,301203,411213,57797,824,301129,402040,57763,821,119690,122691,4374,583,771037,39.9,761753,52.2,247338,79.2,481625,1617408,1609793,99529,118274,889841,55,713214,44.1,770998,47.7,301189,411201,57784,824,1527972,,,,
2021-05-17,NH,NHA,New Hampshire,1359711,Report,1524445,1214150,112115,89295,505994,652113,56003,40,815221,60,31.4,802357,72.6,1198883,108549,138027,246400,97.1,421499,166033,600497,427088,425555,38.5,631500,782145,110800,0,196630,230441,56724,17,196490,229048,56700,17,86830,99412,12404,12,483812,35.6,482255,43.7,198658,78.3,410543,1198569,1213660,101259,127189,814870,68,426960,35.6,483678,40.4,196546,230397,56718,17,1191033,,,,
2021-05-17,NJ,NJA,New Jersey,8882190,Report,10138285,8395059,114142,94516,3572450,4499596,322538,475,5004560,56.3,40.7,4891587,70.4,8233489,118576,146009,1304830,88.4,2320673,157277,687092,3616252,3566238,51.4,4154920,5410665,572700,0,1543732,2072489,325021,31,1543509,2022701,324886,28,531490,531154,72422,15,3941273,44.4,3891124,56,1135081,76.9,2289410,7618375,8394554,110188,133077,5004058,65.7,3616228,47.5,3941210,51.7,1543720,2072477,324982,31,8322067,,,,
2021-05-17,NM,NMA,New Mexico,2096829,Report,2169015,2019397,103443,96307,899904,1061121,55762,2610,1142921,54.5,42,1113964,68.7,1977160,121972,133808,336170,89,611915,162051,574412,879688,864245,53.3,944700,1091415,132900,0,386096,492842,54714,750,385864,477632,54623,749,133883,145391,14225,437,934402,44.6,918868,56.7,293936,77.8,546617,1787431,2019272,112971,121348,1142811,63.9,879664,49.2,934371,52.3,386083,492831,54707,750,1763406,,,,
2021-05-17,NV,NVA,Nevada,3080156,Report,2727720,2343297,88558,76077,973882,1280071,89344,0,1315517,42.7,31.1,1293962,54.2,2309839,96746,114249,389480,78.5,731319,147452,549975,958865,948723,39.7,1127500,1434420,165800,0,419213,539647,87729,5,419156,529562,87701,5,162742,159805,17013,4,1046594,34,1036424,43.4,339564,68.5,685534,2621802,2343265,89376,104040,1315491,50.2,958860,36.6,1046587,39.9,419210,539645,87727,5,2248108,,,,
2021-05-17,NY,NYA,New York State,19453561,Report,21214365,18012199,109051,92591,7567073,9741272,700341,3513,10107731,52,39.3,9902055,64.2,17709525,114809,137530,2688413,81.6,4969572,150769,643611,7636376,7538729,48.9,8902400,11143665,1168300,0,3315348,4320316,685314,712,3314708,4223327,684955,694,1147857,1096165,134381,387,8321690,42.8,8223684,53.3,2378790,72.2,4825228,16773220,18011114,107380,126478,10106831,60.3,7636162,45.5,8321396,49.6,3315243,4320221,685234,698,17709252,,,,
2021-05-17,OH,OHA,Ohio,11689100,Report,11344535,9332134,97052,79836,3967059,5005773,350054,9248,5045592,43.2,35,4947921,54.3,9176137,100714,124514,1653633,80.8,3187334,155759,554387,4086710,4030971,44.2,4715600,6012435,616500,0,1785579,2298363,337343,2768,1785367,2242845,337226,2759,705360,768885,66751,1577,4424053,37.8,4368197,47.9,1542573,75.4,3069907,10000702,9331985,93313,113437,5045443,50.5,4086690,40.9,4424021,44.2,1785570,2298352,337331,2768,9108156,,,,
2021-05-17,OK,OKA,Oklahoma,3956971,Report,3860065,2855457,97551,72163,1336551,1440289,78578,39,1589343,40.2,30.5,1565732,52.1,2817431,93766,128466,514461,81,949230,149454,607758,1206086,1192384,39.7,1675200,1970865,214000,0,580026,626038,77423,22,579876,612486,77381,22,231582,193071,13947,6,1283509,32.4,1269765,42.3,438606,69.1,842640,3325223,2855307,85868,116084,1589223,47.8,1206065,36.3,1283480,38.6,580014,626029,77415,22,2446120,,,,
2021-05-17,OR,ORA,Oregon,4217737,Report,4539165,3659139,107621,86756,1535005,1998026,124153,1955,2140584,50.8,36.4,2086687,62.3,3587854,107063,135450,633903,82.7,1169014,152597,592518,1533452,1515607,45.2,1926840,2335125,277200,0,667356,865752,123425,344,666285,848983,123010,339,264064,277539,37157,177,1656877,39.3,1638617,48.9,578937,75.6,1114072,3647769,3658231,100287,124437,2139687,58.7,1533443,42,1656867,45.4,667354,865745,123424,344,3547226,,,,
2021-05-17,PA,PAA,Pennsylvania,12801989,Report,14115885,11612451,110263,90708,4951331,6238606,422217,297,7010884,54.8,36,6879029,67.7,11439585,112513,138835,2304812,96.3,4048068,169137,589793,4605795,4564585,44.9,5956920,7153965,1005000,0,1994614,2610939,426865,242,1993868,2570479,426658,238,838257,887730,59259,135,5032660,39.3,4991243,49.1,1785381,74.6,3889385,11081530,11610963,104778,127382,7009718,63.3,4605468,41.6,5032301,45.4,1994508,2610718,426833,242,11309293,,,,
2021-05-17,PR,PRA,Puerto Rico,3193694,Report,3673280,2365696,115017,74074,964252,1325030,76132,282,1455368,45.6,29.2,1423605,54.3,2325651,88733,140150,418748,77.1,745018,137222,676569,931356,922050,35.2,1601140,1882140,190000,0,370905,560432,76318,19,370818,551213,76226,19,159137,170714,12622,3,1007674,31.6,998276,38.1,342476,63.1,710445,2727349,2365195,86721,134683,1454916,53.3,931307,34.1,1007593,36.9,370893,560395,76286,19,2295945,,,,
2021-05-17,RI,RIA,Rhode Island,1059361,Report,1357925,1073731,128183,101356,441342,591429,40929,31,604806,57.1,43.2,588638,68.9,1051153,122961,158847,173496,92.8,330764,176836,725985,457684,451702,52.8,538080,758745,61100,0,195104,262571,40809,9,195077,256616,40794,9,74058,81908,5234,3,498493,47.1,492496,57.6,161203,86.2,318992,927491,1073676,115761,146408,604757,65.2,457678,49.3,498487,53.7,195100,262569,40809,9,1035993,,,,
2021-05-17,RP,RPA,Republic of Palau,17907,Report,24600,20625,137376,115178,19325,1,1299,0,12976,72.5,43.7,12976,92.9,20625,147670,176129,1610,52.9,2920,95926,808147,7832,7832,56.1,20800,0,3800,0,7813,19,1299,0,7813,19,1299,0,1344,8,151,0,9131,51,9131,65.4,1503,49.4,2920,15292,20625,134874,160868,12976,84.9,7832,51.2,9131,59.7,7813,19,1299,0,20625,,,,
