Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-03-04,NE,NEA,Nebraska,1934408,665870,513497,34422,26545,332695,17199,177640,9183,17.2,9.1,Report,510687,332116,175405,331800,175262,22.8,12,1458334,45660,513041,35180,,,
2021-03-04,NH,NHA,New Hampshire,1359711,466775,349825,34329,25728,246784,18150,102788,7560,18.8,7.8,Report,362735,255746,106637,255305,106497,23.1,9.6,1104458,42263,349222,31619,,,
2021-03-04,NJ,NJA,New Jersey,8882190,2783610,2325257,31339,26179,1550894,17461,766848,8634,18.1,9,Report,2423394,1609464,801346,1607605,800753,23.2,11.5,6943612,40089,2322811,33452,,,
2021-03-04,NM,NMA,New Mexico,2096829,862495,743904,41133,35478,476091,22705,259543,12378,23.3,12.6,Report,760839,488139,264446,486139,263942,30,16.3,1620991,53208,741769,45760,,,
2021-03-04,NV,NVA,Nevada,3080156,984300,750160,31956,24355,483286,15690,255738,8303,15.5,8.2,Report,742918,478334,253502,478178,253443,20,10.6,2387517,41227,749941,31411,,,
2021-03-04,NY,NYA,New York State,19453561,6565865,4730809,33751,24318,3059307,15726,1585561,8150,15.7,8.1,Report,4706541,3052380,1574158,3050654,1573788,19.8,10.2,15425262,42566,4728748,30656,,,
2021-03-04,OH,OHA,Ohio,11689100,3817675,2850454,32660,24386,1836564,15712,1003486,8585,15.6,8.6,Report,2839399,1829145,999780,1828334,999351,20.1,11,9111081,41901,2849216,31272,,,
2021-03-04,OK,OKA,Oklahoma,3956971,1635550,1181414,41333,29857,745587,18842,427987,10816,18.7,10.8,Report,1173497,739525,426191,738913,426079,24.6,14.2,3004733,54432,1180656,39293,,,
2021-03-04,OR,ORA,Oregon,4217737,1363665,1073041,32332,25441,679526,16111,388626,9214,16.1,9.1,Report,1069251,677995,385738,677153,385173,20.2,11.5,3351175,40692,1071615,31977,,,
2021-03-04,PA,PAA,Pennsylvania,12801989,4332465,3036398,33842,23718,2079821,16246,946761,7395,16.2,7.4,Report,3040687,2080306,950079,2078671,949551,20.4,9.3,10167376,42611,3034236,29843,,,
2021-03-04,PR,PRA,Puerto Rico,3193694,1172550,595224,36715,18637,376924,11802,216614,6783,11.9,6.8,Report,597437,379079,216670,378937,216638,14.5,8.3,2620963,44737,595050,22703,,,
2021-03-04,RI,RIA,Rhode Island,1059361,354585,290963,33472,27466,207382,19576,83435,7876,19.7,7.8,Report,291818,208621,82946,208531,82906,24.4,9.7,854866,41478,290831,34021,,,
2021-03-04,RP,RPA,Republic of Palau,17907,14600,8185,81532,45708,5085,28397,3099,17306,28.7,17.5,Report,8272,5145,3126,5145,3126,36.8,22.4,13967,104532,8185,58602,,,
2021-03-04,SC,SCA,South Carolina,5148714,1541005,1202753,29930,23360,773039,15014,403268,7832,15.2,8,Report,1222765,784515,412007,783806,411733,19.4,10.2,4037531,38167,1201759,29765,,,
2021-03-04,SD,SDA,South Dakota,884659,376770,294765,42589,33320,193817,21909,100712,11384,21.9,11.4,Report,294734,193978,100474,193707,100383,29,15,667558,56440,294396,44100,,,
2021-03-04,TN,TNA,Tennessee,6829174,2147660,1492576,31448,21856,975937,14291,509424,7460,14.1,7.4,Report,1474799,965429,501995,965230,501941,18.1,9.4,5319123,40376,1492335,28056,,,
2021-03-04,TX,TXA,Texas,28995881,8839175,6379094,30484,22000,4110436,14176,2260140,7795,13.6,7.5,Report,6136013,3955205,2174327,3941496,2166791,18.3,10,21596071,40930,6357722,29439,,,
2021-03-04,UT,UTA,Utah,3205958,953380,746392,29738,23281,423205,13201,196689,6135,13.2,6.1,Report,745263,422649,197103,422161,196986,18.6,8.7,2274774,41911,745701,32781,,,
2021-03-04,VA,VAA,Virginia,8535519,2784575,2284452,32623,26764,1455705,17055,794630,9310,17.2,9.4,Report,2301886,1469462,798930,1468258,798598,22,12,6674671,41719,2282857,34202,,,
2021-03-04,VA2,VA2,Veterans Health,0,3191805,2476015,0,0,1595222,0,879401,0,0,0,Report,2476015,1595222,879401,1595208,879396,0,0,0,0,2475996,0,,,
2021-03-04,VI,VIA,Virgin Islands,104680,38080,21615,36378,20649,14414,13770,7187,6866,13.5,6.8,Report,21224,14123,7086,14097,7083,17.3,8.7,81650,46638,21587,26438,,,
2021-03-04,VT,VTA,Vermont,623989,246000,175767,39424,28168,114447,18341,61060,9785,17.9,9.6,Report,172126,111890,59938,111798,59895,21.9,11.7,509984,48237,175637,34440,,,
2021-03-04,WA,WAA,Washington,7614893,2572750,1942877,33786,25514,1239194,16273,683690,8978,16.3,9,Report,1949684,1243596,686099,1242875,685787,20.9,11.5,5951832,43226,1941843,32626,,,
2021-03-04,WI,WIA,Wisconsin,5822434,1876225,1596290,32224,27416,1023137,17572,556340,9555,17.6,9.6,Report,1600278,1024560,558736,1024096,558534,22.5,12.3,4555837,41183,1595627,35024,,,
2021-03-04,WV,WVA,West Virginia,1792147,659465,553449,36797,30882,335690,18731,217666,12146,18.5,11.9,Report,544286,330737,213203,330409,213054,23.1,14.9,1432580,46033,552941,38598,,,
2021-03-04,WY,WYA,Wyoming,578759,224885,163194,38856,28197,104557,18066,58073,10034,17.9,9.9,Report,161348,103497,57249,103451,57237,23.2,12.9,445025,50533,163135,36657,,,
2021-03-04,US,USA,United States,331996199,109905530,82572848,,,54035670,,27795980,,16.3,8.4,Report,82572848,54035670,27795980,53986011,27777282,21.2,10.9,255200373,43066,82504049,32329,40261524,42193285,117038
2021-03-04,LTC,LTC,Long Term Care,,,7262104,,,,,,,0,0,,,,,,,,,,,,,,,
