Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-10-04,DC,DCA,District of Columbia,705749,Report,1226595,1007811,173800,142800,377726,598648,30995,442,503163,71.3,55.6,478733,82.9,968876,167747,212368,82223,94.1,191729,219513,1404340,392279,374920,64.9,477480,693315,55800,0,155364,236204,34770,263,155301,218928,34749,245,39514,31148,2505,40,426601,60.4,409223,70.9,73207,83.8,168276,609754,1007718,165266,201162,503050,82.5,392232,64.3,426551,70,155358,236166,34767,260,911297,,,,,,,,,,,,,,,,,
2021-10-04,DD2,DD2,Dept of Defense,0,Report,5431580,5757605,0,0,2070666,3425905,252100,8934,3162467,0,0,3000617,0,5463526,0,0,218436,0,414283,0,0,2171511,2046856,0,1892480,3341700,197400,0,817126,1353980,220043,22,816986,1229467,219868,22,53934,91859,7250,0,2391171,0,2266343,0,153043,0,414283,0,5757362,0,0,3162282,0,2171466,0,2391105,0,817111,1353950,220022,22,5757362,,,,,,,,,,,,,,,,,
2021-10-04,DE,DEA,Delaware,973764,Report,1563375,1210172,160550,124278,465242,692795,50875,1260,648760,66.6,52.8,608235,79,1130558,146789,202985,185030,97.9,359987,190564,827594,513742,479755,62.3,619860,877515,66000,0,206838,306210,50335,455,206723,272342,50293,452,67844,87908,9259,249,563838,57.9,529810,68.8,165260,87.5,343236,839807,1209965,144077,186159,648588,77.2,513707,61.2,563794,67.1,206834,306179,50326,455,1171998,,,,,,,,,,,,,,,,,
2021-10-04,FL,FLA,Florida,21477737,Report,33127695,27086942,154242,126116,10122302,15662267,1208030,94343,14449386,67.3,52.2,13629832,79,25588716,148359,192069,4350202,96.7,8891831,197713,736607,11221668,10569298,61.3,12876260,18456135,1795300,0,4412251,6772258,1190235,28339,4410660,6121704,1188732,28157,1847630,1748672,197858,17275,12403083,57.7,11749253,68.1,3811435,84.7,8564276,18696028,27077954,144833,177191,14441310,77.2,11220743,60,12401372,66.3,4411569,6772019,1189448,28336,26275795,,,,,,,,,,,,,,,,,
2021-10-04,FM,FMA,Federated States of Micronesia,103643,Report,86370,72994,83334,70428,60147,1201,11646,0,44815,43.2,26.8,44131,54.7,71812,88958,106992,3510,20,5730,32629,491828,27731,27230,33.7,72600,2970,10800,0,27056,631,11113,1,27051,135,11090,1,2154,7,1038,0,38801,37.4,38277,47.4,3199,18.2,5730,88509,72979,82454,97583,44801,50.6,27730,31.3,38792,43.8,27055,631,11105,1,72979,,,,,,,,,,,,,,,,,
2021-10-04,GA,GAA,Georgia,10617423,Report,14600245,10744510,137512,101197,4316300,6144772,274882,8556,5849867,55.1,43.2,5461586,67.3,10076678,124196,179949,1327023,87.5,2641423,174127,962471,4585157,4304931,53.1,6072880,7891065,636300,0,1906679,2672264,273002,2784,1905895,2393046,272586,2613,636357,490921,32251,1325,4854729,45.7,4574140,56.4,1160854,76.5,2568588,8988102,10741840,119512,162440,5847586,65.1,4584723,51,4854193,54,1906624,2671890,272899,2780,10360828,,,,,,,,,,,,,,,,,
2021-10-04,GU,GUA,Guam,165768,Report,239170,236259,144280,142524,77568,148738,9917,36,128055,77.2,63.3,114807,88.9,212049,164234,185239,16202,57.7,31329,111543,851533,104850,93954,72.8,74200,145470,19500,0,36041,68781,9333,0,36027,57899,9327,0,6244,8371,519,0,114155,68.9,103253,80,15134,53.9,30263,141562,236220,166867,168951,128027,90.4,104839,74.1,114143,80.6,36040,68771,9332,0,216954,,,,,,,,,,,,,,,,,
2021-10-04,HI,HIA,Hawaii,1415872,Report,2352860,1890868,166177,133548,619181,1128484,49233,93970,1089891,77,54.7,1014281,90.9,1769533,158560,210829,278198,99.9,514891,191803,876468,774468,727093,65.2,891360,1365000,96500,0,268959,487271,49925,18091,268357,440517,49763,18074,96003,125051,9792,1414,824246,58.2,776711,69.6,232260,86.5,491100,1211109,1886263,155747,194273,1086069,89.7,772987,63.8,822730,67.9,268909,485852,49889,18080,1683154,,,,,,,,,,,,,,,,,
2021-10-04,IA,IAA,Iowa,3155070,Report,4284685,3474752,135803,110132,1385420,1943372,145623,337,1837490,58.2,49.6,1722416,70.9,3257861,134166,176453,508705,92,1024126,185210,774872,1564277,1464286,60.3,1699260,2376825,208600,0,664931,898578,143391,240,664745,798778,143316,239,257826,218805,13347,108,1707140,54.1,1607078,66.2,490086,88.6,990544,2676281,3474697,129833,160098,1837400,68.7,1564252,58.4,1707113,63.8,664924,898560,143389,240,3409881,,,,,,,,,,,,,,,,,
2021-10-04,ID,IDA,Idaho,1787065,Report,2237550,1588061,125208,88864,644662,875235,66043,2121,846623,47.4,38.3,844325,63.1,1586895,118525,167123,251488,86.5,506321,174191,769790,684591,683139,51,894940,1228410,114200,0,292315,391307,65710,521,292294,389878,65688,519,108082,115788,11050,219,749853,42,748379,55.9,235139,80.9,482058,1495407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2021-10-04,IH2,IH2,Indian Health Svc,2082813,Report,2114645,1653703,101528,79398,822643,798708,32349,3,907107,43.6,34.6,829204,0,1513606,0,0,156233,0,294882,0,0,720464,658498,0,1019020,1011225,84400,0,364857,355490,32214,0,364556,293830,32158,0,73981,53957,3112,0,752561,36.1,690544,0,131050,0,294882,0,1653081,0,0,906684,0,720302,0,752379,0,364782,355404,32193,0,1653081,,,,,,,,,,,,,,,,,
2021-10-04,IL,ILA,Illinois,12671821,Report,17968045,15466497,141795,122054,5595761,9298750,552174,19812,8718386,68.8,49.6,8054807,81.7,14312980,145251,182344,1959350,95.9,3668619,179550,879393,6281780,5805268,58.9,6822160,10254585,891300,0,2390583,3882157,540256,6402,2384066,3412275,537800,6309,723712,802137,74627,2982,6819398,53.8,6340450,64.3,1603458,78.5,3568144,10837805,15425036,142326,165790,8692402,80.2,6267218,57.8,6804807,62.8,2390539,3867639,540227,6402,15177611,,,,,,,,,,,,,,,,,
2021-10-04,IN,INA,Indiana,6732219,Report,8390060,6832517,124625,101490,2507774,4044761,255663,24319,3533728,52.5,45,3318448,64.3,6426357,124439,162464,942047,86.8,1970028,181445,772748,3026673,2842622,55,3194620,4739640,455800,0,1174509,1842656,251210,7285,1174225,1658994,250973,7213,447711,431593,28833,3588,3275660,48.7,3091405,59.9,911725,84,1933932,5705039,6832046,119755,147064,3533339,61.9,3026541,53.1,3275510,57.4,1174494,1842541,251190,7285,6747018,,,,,,,,,,,,,,,,,
2021-10-04,KS,KSA,Kansas,2913314,Report,3908125,3120141,134147,107099,1233223,1778206,107442,1270,1755528,60.3,47.9,1636018,73.9,2909541,131471,176593,470336,98.9,869386,182841,821920,1394782,1298161,58.7,1590020,2130405,187700,0,574565,819160,105778,446,574244,722913,105678,398,193023,192990,17108,207,1499949,51.5,1403233,63.4,403328,84.8,832812,2451697,3119997,127259,159405,1755389,71.6,1394764,56.9,1499923,61.2,574557,819150,105770,446,2986441,,,,,,,,,,,,,,,,,
2021-10-04,KY,KYA,Kentucky,4467673,Report,5824085,5000683,130361,111930,2074544,2723905,201255,979,2730889,61.1,48.4,2565522,74,4702913,135734,168093,703351,93.7,1347206,179492,775961,2163459,2031473,58.6,2510120,3025665,288300,0,943902,1217408,198304,1211,943683,1085681,198183,1173,287418,304384,38069,627,2360825,52.8,2228720,64.3,630498,84,1309795,3806167,4999526,131353,153017,2730469,71.7,2163416,56.8,2360754,62,943890,1217379,198276,1209,4905128,,,,,,,,,,,,,,,,,
2021-10-04,LA,LAA,Louisiana,4648794,Report,5831890,4580498,125450,98531,1911882,2508329,158415,1872,2418759,52,42.6,2281945,64.1,4336152,121762,163764,642991,86.8,1318053,177870,787006,1978843,1872768,52.6,2522240,3060150,249500,0,868960,1108265,150847,780,868504,1002658,150694,772,290534,299520,21099,164,2128852,45.8,2022628,56.8,611317,82.5,1266397,3923318,4580140,116741,148647,2418483,61.6,1978755,50.4,2128743,54.3,868940,1108197,150826,780,4439572,,,,,,,,,,,,,,,,,
2021-10-04,MA,MAA,Massachusetts,6892503,Report,11005590,9890069,159675,143490,3803182,5750506,336065,316,5365226,77.8,63.3,4974212,89.8,9171305,165556,198668,1183079,99.9,2241804,191717,941186,4363620,4034591,72.8,4392660,6150630,462300,0,1742672,2618905,337958,123,1737373,2295205,336742,106,470872,501311,68807,40,4699658,68.2,4369426,78.9,1041030,89,2178977,6016745,9861439,163900,182916,5348386,88.9,4352096,72.3,4688126,77.9,1742664,2607389,337950,123,9722010,,,,,,,,,,,,,,,,,
2021-10-04,MD,MDA,Maryland,6045680,Report,10070980,8042613,166581,133031,2967121,4766252,298088,11152,4291564,71,59.7,3962160,84.1,7423914,157587,213776,926284,96.5,1821171,189825,1049720,3606826,3321697,70.5,3812320,5806260,452400,0,1387869,2212002,292451,3041,1387419,1927475,292248,2923,411739,404079,52618,821,3895363,64.4,3610065,76.6,869257,90.6,1772303,5162887,8042027,155766,195065,4290947,83.1,3606649,69.9,3895154,75.4,1387832,2211865,292418,3039,7793471,,,,,,,,,,,,,,,,,
2021-10-04,ME,MEA,Maine,1344212,Report,2162390,1834661,160867,136486,742293,973651,117651,1066,999904,74.4,60.1,941432,85.9,1723005,157299,197412,283632,99.4,545861,191352,758028,807924,756066,69,905080,1139310,118000,0,351456,455731,116108,257,351399,403964,116037,230,121691,122150,22871,110,923552,68.7,871630,79.6,266822,93.5,528388,1184936,1834540,154822,182490,999794,84.4,807909,68.2,923517,77.9,351450,455722,116088,257,1783461,,,,,,,,,,,,,,,,,
2021-10-04,MH,MHA,Marshall Islands,58413,Report,53740,40781,92000,69815,38679,0,2102,0,22807,39,30.6,22721,49.9,40668,89386,118118,1310,13.2,2360,23846,542993,17874,17842,39.2,40500,2340,10900,0,17855,12,2094,0,17825,10,2086,0,1043,0,97,0,19961,34.2,19921,43.8,1140,11.5,2360,49884,40750,81690,107730,22784,45.7,17866,35.8,19951,40,17847,12,2092,0,40750,,,,,,,,,,,,,,,,,
2021-10-04,MI,MIA,Michigan,9986857,Report,13611970,10774388,136299,107886,4202495,6199499,370778,1616,5732272,57.4,48.9,5398494,68.8,10146558,129372,173557,1570281,88.9,3108065,176054,771041,4880620,4589370,58.5,5631360,7300110,680500,0,2002348,2875831,377074,868,2001710,2585308,376798,810,740842,675782,66932,509,5256121,52.6,4964626,63.3,1484065,84.1,3013996,8595002,10773892,125351,158371,5731837,66.7,4880519,56.8,5256002,61.2,2002327,2875752,377056,867,10560155,,,,,,,,,,,,,,,,,
2021-10-04,MN,MNA,Minnesota,5639632,Report,7866110,6725604,139479,119256,2490646,3937225,295620,2113,3593679,63.7,53.2,3334494,76.9,6227936,143617,181394,877679,95.4,1734720,188478,854657,2997675,2761807,63.7,3015020,4474590,376500,0,1169196,1826185,296116,711,1167096,1592454,295587,686,346951,432411,48250,166,3292208,58.4,3055823,70.5,827778,89.9,1655536,4778088,6706076,140351,164629,3582510,75,2989599,62.6,3284113,68.7,1169184,1818123,296095,711,6531006,,,,,,,,,,,,,,,,,
2021-10-04,MO,MOA,Missouri,6137428,Report,7851565,6387070,127929,104068,2297735,3879501,208011,1823,3387640,55.2,44.9,3183818,66.8,6008215,126042,164712,922494,86.9,1838412,173102,739293,2755300,2588067,54.3,3098720,4427145,325700,0,1050507,1702996,209309,418,1050150,1536213,209073,347,382271,420493,37378,147,2963230,48.3,2795783,58.7,840289,79.1,1748638,5235715,6386636,121982,149962,3387228,64.7,2755250,52.6,2963156,56.6,1050495,1702958,209285,418,6178229,,,,,,,,,,,,,,,,,
2021-10-04,MP,MPA,Northern Mariana Islands,56882,Report,86200,70218,151542,123445,9632,59797,789,0,35807,62.9,58.7,31369,70.8,61651,139154,194565,2928,30.4,6030,62565,894376,33389,29256,66,20200,63300,2700,0,4582,28805,792,0,4581,24673,792,0,468,2317,90,0,34179,60.1,30046,67.8,2875,29.8,6030,48576,70218,144553,177454,35807,73.7,33389,68.7,34179,70.4,4582,28805,792,0,70218,,,,,,,,,,,,,,,,,
2021-10-04,MS,MSA,Mississippi,2976149,Report,3844435,2791771,129175,93805,1150692,1566504,72968,1607,1495723,50.3,41.2,1403329,61.6,2628413,115404,168796,410732,84.4,810177,166466,789910,1226369,1154800,50.7,1606300,2063535,174600,0,521392,703918,72510,370,521117,632641,72428,357,195304,169053,16566,178,1298190,43.6,1226543,53.9,381101,78.3,783931,2521425,2791500,110711,152471,1495500,59.3,1226309,48.6,1298120,51.5,521382,703868,72500,370,2694094,,,,,,,,,,,,,,,,,
2021-10-04,MT,MTA,Montana,1068778,Report,1363095,1103520,127538,103251,468580,586639,47374,927,588758,55.1,44.5,555393,66.1,1042599,124091,162237,180116,87.2,356028,172463,660296,475485,448695,53.4,571820,713475,77800,0,214741,260042,46142,273,214636,233366,46100,270,80205,77489,9175,151,521198,48.8,494372,58.8,167020,80.9,332187,917598,1103323,120240,148550,588614,64.1,475446,51.8,521154,56.8,214722,260022,46137,273,1027051,,,,,,,,,,,,,,,,,
2021-10-04,NC,NCA,North Carolina,10488084,Report,14460000,11447158,137871,109144,4264088,6764177,418364,529,6327250,60.3,46.2,5921714,72.3,10712799,130845,176614,1637105,93.5,3120999,178231,825769,4849068,4529512,55.3,5736400,8035800,687800,0,1900842,2947410,411085,98,1897967,2630739,409704,96,672755,684632,46618,46,5259435,50.1,4938506,60.3,1404051,80.2,3010118,8985519,11432972,127238,160926,6318410,70.3,4843766,53.9,5254111,58.5,1900748,2942202,411063,98,10942576,,,,,,,,,,,,,,,,,
2021-10-04,ND,NDA,North Dakota,762062,Report,932610,753126,122380,98827,297338,422780,32759,249,391068,51.3,40.6,369973,63.6,712293,122410,160272,104545,87.2,208737,174172,778180,309562,292705,50.3,368000,524910,39700,0,132158,177343,29743,2,131962,160683,29610,2,45221,43388,3859,0,339246,44.5,322257,55.4,92468,77.2,193844,637246,752081,118021,146350,390450,61.3,309218,48.5,338899,53.2,132153,177004,29740,2,696370,,,,,,,,,,,,,,,,,
2021-10-04,NE,NEA,Nebraska,1934408,Report,2578610,2180153,133302,112704,815537,1280953,78938,4725,1151170,59.5,50.7,1070063,73.4,2027411,139022,176819,286794,91.8,588797,188440,825266,981362,910357,62.4,979280,1483530,115800,0,384373,595150,78842,1256,384225,524343,78768,1210,134017,133861,6439,794,1059621,54.8,988546,67.8,275111,88,549671,1617408,2179786,134770,159429,1150890,71.2,981293,60.7,1059534,65.5,384353,595103,78824,1254,2084485,,,,,,,,,,,,,,,,,
2021-10-04,NH,NHA,New Hampshire,1359711,Report,2154510,1769875,158454,130166,690685,998727,80424,39,960531,70.6,56.7,902061,81.7,1652450,149616,195074,262072,99.9,470448,185315,848687,770957,722821,65.4,843320,1183590,127600,0,323735,446990,69025,54,323484,399110,68970,50,94415,115816,14282,26,839804,61.8,791614,71.7,224539,88.4,458871,1198569,1769053,147597,179757,959898,80.1,770773,64.3,839595,70,323633,446908,69000,54,1743515,,,,,,,,,,,,,,,,,
2021-10-04,NJ,NJA,New Jersey,8882190,Report,14074475,11640191,158457,131051,4460525,6737161,442381,124,6472049,72.9,59.6,6006699,86.5,10785614,155331,202697,1406525,95.3,2652434,179761,953856,5294979,4897275,70.5,5485520,7942455,646500,0,2106222,3187010,449012,170,2105654,2789900,448734,156,596283,596073,85425,46,5742414,64.7,5344444,77,1277827,86.6,2619986,7618375,11639331,152780,184744,6471227,84.9,5294842,69.5,5742218,75.4,2106189,3186907,448952,170,11547976,,,,,,,,,,,,,,,,,
2021-10-04,NM,NMA,New Mexico,2096829,Report,2956735,2814505,141010,134227,1177453,1532294,98702,6056,1529238,72.9,58.9,1408921,86.9,2600782,160444,182403,375103,99.3,721221,190998,783021,1235255,1134452,70,1251960,1560675,144100,0,531163,701706,97312,1689,530774,601320,97165,1670,156838,161431,19674,897,1331870,63.5,1230929,75.9,338840,89.7,650031,1787431,2814160,157442,165418,1528931,85.5,1235181,69.1,1331784,74.5,531145,701650,97300,1689,2495860,,,,,,,,,,,,,,,,,
2021-10-04,NV,NVA,Nevada,3080156,Report,4024060,3436142,130645,111557,1219131,2065126,151754,131,1883754,61.2,46.3,1761268,73.8,3219061,134829,168546,437525,88.2,848843,171147,811348,1424598,1333529,55.9,1475340,2348820,199900,0,552240,872001,149276,35,552141,781033,149234,34,180278,181502,23900,20,1573552,51.1,1482442,62.1,385700,77.8,797463,2621802,3436087,131058,153485,1883654,71.8,1424563,54.3,1573513,60,552236,871970,149272,35,3306163,,,,,,,,,,,,,,,,,
2021-10-04,NY,NYA,New York State,19453561,Report,29694275,26190024,152642,134628,9726667,15321642,1132269,9446,13979208,71.9,58.7,13075507,84.8,24512169,158909,192504,3036939,92.1,5897706,178927,900879,11423398,10648091,69,11393720,16920855,1379700,0,4497378,6919820,1077298,2425,4495546,6146515,1076551,2288,1315386,1287334,172080,1031,12496921,64.2,11720900,76,2775831,84.2,5745385,16773220,26187526,156127,177034,13977430,83.3,11422766,68.1,12496153,74.5,4497207,6919375,1077160,2411,25839801,,,,,,,,,,,,,,,,,
2021-10-04,OH,OHA,Ohio,11689100,Report,15113875,12224790,129299,104583,4717617,6990335,501060,15778,6368408,54.5,46.4,6000063,65.9,11527527,126522,165885,1782193,87.1,3612660,176544,738588,5421205,5099457,56,6107200,8296575,710100,0,2202438,3211300,486508,4448,2201962,2890126,486300,4365,773220,844914,86272,2234,5904694,50.5,5582753,61.3,1706640,83.4,3486531,10000702,12224540,122237,151128,6368173,63.7,5421125,54.2,5904605,59,2202432,3211227,486498,4448,11969062,,,,,,,,,,,,,,,,,
2021-10-04,OK,OKA,Oklahoma,3956971,Report,5063760,4206191,127971,106298,1730068,2354268,121422,433,2254004,57,45,2110292,70.2,3944880,131289,168526,586242,92.3,1143953,180113,797277,1780794,1665748,55.4,2195460,2625000,243300,0,761617,1018471,119724,107,761371,903683,119641,97,259769,230912,19022,29,1899919,48,1784792,59.4,509732,80.3,1025196,3325223,4205920,126485,152283,2253772,67.8,1780739,53.6,1899850,57.1,761600,1018433,119710,107,3685674,,,,,,,,,,,,,,,,,
