Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-16,MP,MPA,Northern Mariana Islands,56882,29650,14419,52125,25349,8945,15726,5465,9608,15.7,9.6,,,
2021-02-16,MS,MSA,Mississippi,2976149,614100,438364,20634,14729,318006,10685,119684,4021,10.8,4.1,,,
2021-02-16,MT,MTA,Montana,1068778,207250,181665,19391,16997,130926,12250,50311,4707,12.3,4.7,,,
2021-02-16,NC,NCA,North Carolina,10488084,2074400,1684845,19779,16064,1198710,11429,483989,4615,11.3,4.6,,,
2021-02-16,ND,NDA,North Dakota,762062,162175,153427,21281,20133,102151,13405,49263,6464,13.3,6.3,,,
2021-02-16,NE,NEA,Nebraska,1934408,407500,290626,21066,15024,198660,10270,90231,4665,10.3,4.7,,,
2021-02-16,NH,NHA,New Hampshire,1359711,321625,216649,23654,15933,151248,11124,65235,4798,11.4,4.8,,,
2021-02-16,NJ,NJA,New Jersey,8882190,1790200,1427336,20155,16070,1037920,11685,383659,4319,12.1,4.6,,,
2021-02-16,NM,NMA,New Mexico,2096829,448500,443359,21389,21144,300709,14341,137520,6558,14.7,6.6,,,
2021-02-16,NV,NVA,Nevada,3080156,550375,446800,17868,14506,336432,10923,107905,3503,10.8,3.5,,,
2021-02-16,NY,NYA,New York State,19453561,3993825,3110432,20530,15989,2102037,10805,924475,4752,10.8,4.7,,,
2021-02-16,OH,OHA,Ohio,11689100,2350375,1794982,20107,15356,1308980,11198,482839,4131,11.2,4.1,,,
2021-02-16,OK,OKA,Oklahoma,3956971,816650,694616,20638,17554,484478,12244,206173,5210,12.2,5.2,,,
2021-02-16,OR,ORA,Oregon,4217737,862025,685214,20438,16246,483103,11454,199679,4734,11.4,4.7,,,
2021-02-16,PA,PAA,Pennsylvania,12801989,2711550,1832629,21181,14315,1369992,10701,457037,3570,10.7,3.6,,,
2021-02-16,PR,PRA,Puerto Rico,3193694,716800,387180,22444,12123,274733,8602,111002,3476,8.6,3.5,,,
2021-02-16,RI,RIA,Rhode Island,1059361,234500,147019,22136,13878,100448,9482,46511,4390,9.6,4.3,,,
2021-02-16,RP,RPA,Republic of Palau,17907,9200,4677,51377,26118,3111,17373,1566,8745,0,0,,,
2021-02-16,SC,SCA,South Carolina,5148714,926750,738476,18000,14343,542707,10541,183497,3564,10.7,3.6,,,
2021-02-16,SD,SDA,South Dakota,884659,189250,162885,21392,18412,111151,12564,51631,5836,12.7,5.9,,,
2021-02-16,TN,TNA,Tennessee,6829174,1385925,992988,20294,14540,675421,9890,313510,4591,9.9,4.5,,,
2021-02-16,TX,TXA,Texas,28995881,5112975,4256383,17633,14679,3037786,10477,1215236,4191,0,0,,,
2021-02-16,UT,UTA,Utah,3205958,604675,532635,18861,16614,314844,9821,118086,3683,9.8,3.7,,,
2021-02-16,VA,VAA,Virginia,8535519,1648500,1431501,19313,16771,1046408,12259,354097,4149,12.3,4.2,,,
2021-02-16,VA2,VA2,Veterans Health,0,2048375,1692702,0,0,1211927,0,479556,0,0,0,,,
2021-02-16,VI,VIA,Virgin Islands,104680,26425,12418,25244,11863,8806,8412,3612,3451,8.2,3.4,,,
2021-02-16,VT,VTA,Vermont,623989,147425,114986,23626,18428,78022,12504,36773,5893,12.5,5.8,,,
2021-02-16,WA,WAA,Washington,7614893,1453425,1201284,19087,15775,890282,11691,296840,3898,11.7,3.9,,,
2021-02-16,WI,WIA,Wisconsin,5822434,1223525,991691,21014,17032,736864,12656,243483,4182,12.7,4.2,,,
2021-02-16,WV,WVA,West Virginia,1792147,429800,393643,23982,21965,250814,13995,142817,7969,14,7.8,,,
2021-02-16,WY,WYA,Wyoming,578759,122200,100186,21114,17310,72339,12499,27531,4757,12.5,4.7,,,
2021-02-16,US,USA,United States,331996199,71657975,55220364,,,39670551,,15015434,,10.4,3.9,26738383,28374410,107571
2021-02-16,LTC,LTC,Long Term Care,,,5968542,,,,,,,0,0,,,
