Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-19,DC,DCA,District of Columbia,705749,Report,977815,733212,138550,103891,290727,418949,23362,174,384233,54.4,37.7,379325,65.7,728113,126062,169295,70832,81.1,158671,181664,1119510,266043,264619,45.8,390140,535275,52400,0,111245,154655,27106,143,111219,153259,27089,141,34923,23522,1853,15,293149,41.5,291708,50.5,60313,69.1,137279,609754,733152,120237,160362,384191,63,266031,43.6,293135,48.1,111241,154647,27104,143,648011,,,,
2021-05-19,DD2,DD2,Dept of Defense,0,Report,4213680,3355190,0,0,1463791,1789994,101006,399,1994656,0,0,1971825,0,3321617,0,0,170329,0,296848,0,0,1281367,1270986,0,1748700,2282280,182700,0,556947,724420,98090,0,556892,714094,98064,0,43400,74432,4225,0,1379457,0,1369050,0,122057,0,296848,0,3352652,0,0,1992212,0,1281274,0,1379354,0,556926,724348,98080,0,3352652,,,,
2021-05-19,DE,DEA,Delaware,973764,Report,1142295,874029,117307,89758,352720,483288,37743,278,498600,51.2,36,487650,63.3,857158,111291,148313,170317,90.2,317730,168195,604690,350434,346136,44.9,472600,608595,61100,0,143854,206448,37196,132,143788,202216,37170,132,59944,79225,7530,84,387630,39.8,383306,49.8,146783,77.7,302084,839807,873879,104057,136019,498473,59.4,350419,41.7,387609,46.2,143852,206435,37190,132,842311,,,,
2021-05-19,FL,FLA,Florida,21477737,Report,22668395,17592926,105544,81912,7526335,9331093,704242,31256,9934559,46.3,32.9,9793599,56.8,17391188,100831,131428,3894185,86.6,7458171,165835,504040,7070782,7012034,40.7,9333120,11778975,1556300,0,3135453,3925167,694482,10162,3134698,3867178,694145,10158,1642316,1483639,150046,7620,7765264,36.2,7706179,44.7,3283621,73,7158730,18696028,17585901,94062,121247,9928257,53.1,7070140,37.8,7764466,41.5,3134881,3925097,694326,10162,16928197,,,,
2021-05-19,FM,FMA,Federated States of Micronesia,103643,Report,77800,40455,75065,39033,39436,0,1019,0,23491,22.7,16.3,23470,29,40430,50011,96237,2020,11.5,3580,20319,441569,16944,16940,21,67600,0,10200,0,16913,31,1018,0,16909,31,1017,0,1569,5,142,0,17962,17.3,17957,22.2,1716,9.7,3580,88509,40447,45698,87901,23484,26.5,16943,19.1,17960,20.3,16912,31,1017,0,40447,,,,
2021-05-19,GA,GAA,Georgia,10617423,Report,10332775,7122845,97319,67086,3198334,3748471,175516,524,4004000,37.7,27.9,3931977,48.5,7017877,86496,127352,1183812,78,2264891,149305,681153,2962472,2929556,36.1,4369640,5392335,570800,0,1374226,1587935,172378,311,1373898,1555353,172156,305,566763,419839,22263,164,3134850,29.5,3101712,38.2,1009029,66.5,2198804,8988102,7121403,79231,114961,4002644,44.5,2962381,33,3134676,34.9,1374191,1587879,172295,311,6835238,,,,
2021-05-19,GU,GUA,Guam,165768,Report,183970,150293,110980,90665,58282,89918,2093,0,83930,50.6,39.6,81294,62.9,145759,112730,142283,14227,50.5,26755,94940,652816,65564,63667,49.2,74200,98670,11100,0,23678,41886,2096,0,23672,39995,2096,0,5248,7122,160,0,67660,40.8,65763,50.9,12530,44.5,25999,141562,150286,106163,129957,83924,59.3,65563,46.3,67659,47.8,23677,41886,2096,0,139166,,,,
2021-05-19,HI,HIA,Hawaii,1415872,Report,1700050,1496719,120071,105710,536469,837375,29115,93760,891467,63,42.6,859934,77.1,1457797,130627,152334,259954,96.8,468250,174429,633288,603198,595258,53.3,663640,959010,77400,0,224131,360996,29396,18071,223838,353366,29302,18054,89861,116717,7018,1409,632594,44.7,624560,56,215005,80.1,446803,1211109,1495450,123478,140371,889643,73.5,603071,49.8,632441,52.2,224092,360919,29370,18060,1345114,,,,
2021-05-19,IA,IAA,Iowa,3155070,Report,3160085,2699657,100159,85566,1202361,1391797,105377,122,1484010,47,37.9,1452387,59.8,2653381,109272,130139,479165,86.7,928108,167845,571491,1197076,1182889,48.7,1350240,1632345,177500,0,564307,632707,103397,62,564213,618614,103344,62,243333,200333,9160,45,1300473,41.2,1286233,53,452871,81.9,896255,2676281,2699641,100873,118077,1483977,55.4,1197067,44.7,1300462,48.6,564301,632704,103395,62,2642394,,,,
2021-05-19,ID,IDA,Idaho,1787065,Report,1553895,1188199,86952,66489,525261,626054,36244,640,646734,36.2,29.1,646519,48.3,1188125,88741,116061,227073,78.1,435882,149958,534591,520797,520736,38.9,656320,800475,97100,0,235546,285053,36127,198,235537,285002,36115,197,98431,104245,7604,82,556924,31.2,556851,41.6,210362,72.4,413441,1495407,1188180,79455,103911,646720,43.2,520793,34.8,556913,37.2,235544,285051,36120,198,1141642,,,,
2021-05-19,IH2,IH2,Indian Health Svc,2082813,Report,1715135,1322636,82347,63502,737191,563996,21449,0,744006,35.7,27.4,721283,0,1285428,0,0,147135,0,268194,0,0,570928,556524,0,912720,728715,73700,0,319882,251046,21286,0,319690,236834,21252,0,69340,48704,2285,0,592214,28.4,577776,0,120329,0,268194,0,1322238,0,0,743741,0,570825,0,592099,0,319818,251007,21274,0,1322238,,,,
2021-05-19,IL,ILA,Illinois,12671821,Report,13391435,10851079,105679,85632,4508230,5976954,359189,6706,6498878,51.3,34.3,6312375,64.1,10602040,107592,135899,1767937,86.5,3133132,153342,655405,4342658,4274486,43.4,5423400,7162935,805100,0,1843548,2496855,359691,2255,1840400,2431842,358123,2244,654008,701119,54248,1311,4702349,37.1,4632609,47,1410686,69,3039996,10837805,10846878,100084,123562,6494749,59.9,4342597,40.1,4702266,43.4,1843509,2496833,359669,2255,10659461,,,,
2021-05-19,IN,INA,Indiana,6732219,Report,6060300,4807116,90019,71405,1980891,2657686,157774,10765,2670371,39.7,30.7,2615503,50.6,4728082,91554,117351,869174,80.1,1694403,156059,558171,2065051,2044970,39.6,2414380,3244020,401900,0,888021,1173525,155775,3505,887906,1153561,155684,3503,407471,386259,19271,2105,2220826,33,2200654,42.6,815106,75.1,1660642,5705039,4806983,84259,106227,2670247,46.8,2065034,36.2,2220797,38.9,888013,1173516,155763,3505,4731538,,,,
2021-05-19,KS,KSA,Kansas,2913314,Report,2898875,2226299,99504,76418,1012403,1145987,67306,603,1309123,44.9,34.4,1285624,58.1,2194646,99168,130989,425845,89.6,755096,158805,609664,1002100,989964,44.7,1277960,1458015,162900,0,464055,537848,67340,197,463938,525830,67290,196,174929,172036,12368,111,1069440,36.7,1057254,47.8,359444,75.6,721227,2451697,2226193,90802,118240,1309025,53.4,1002087,40.9,1069422,43.6,464048,537842,67335,197,2121002,,,,
2021-05-19,KY,KYA,Kentucky,4467673,Report,4184375,3465017,93659,77558,1555492,1779539,129611,375,1963569,44,33.7,1930207,55.7,3415956,98590,120768,620466,82.7,1126034,150025,557497,1506581,1491130,43,1815480,2121795,247100,0,695508,810741,126962,332,695415,795384,126899,331,250183,269680,28922,205,1633543,36.6,1618029,46.7,548990,73.1,1090788,3806167,3464041,91011,109937,1963301,51.6,1506568,39.6,1633515,42.9,695501,810735,126947,332,3381747,,,,
2021-05-19,LA,LAA,Louisiana,4648794,Report,3803830,2959952,81824,63671,1391398,1467898,99634,1022,1597539,34.4,27.8,1579604,44.4,2932404,82344,106814,563183,76,1097089,148051,513322,1293778,1284468,36.1,1647240,1923090,233500,0,624002,669263,95301,513,623845,660112,95224,511,252148,257876,16745,107,1389079,29.9,1379692,38.7,526876,71.1,1050619,3923318,2959828,75442,96954,1597434,40.7,1293764,33,1389049,35.4,623995,669256,95285,513,2849924,,,,
2021-05-19,MA,MAA,Massachusetts,6892503,Report,8690900,7415002,126092,107581,3057649,4113694,243526,133,4345993,63.1,44.1,4206018,75.9,7228241,130481,156884,1095244,93.7,1989605,170149,743236,3041237,2994016,54,3468400,4800900,421600,0,1270606,1770598,244973,33,1268728,1725257,244191,31,433523,460817,58307,14,3286210,47.7,3238207,58.5,952661,81.5,1928813,6016745,7412152,123192,144445,4343119,72.2,3041221,50.5,3286189,54.6,1270600,1770588,244968,33,7287004,,,,
2021-05-19,MD,MDA,Maryland,6045680,Report,7325250,5698385,121165,94255,2339795,3133148,221197,4245,3277888,54.2,40.1,3169466,67.3,5549807,117805,155493,837312,87.3,1541777,160703,763527,2425315,2386624,50.7,2933340,3969810,422100,0,1033610,1390473,214378,1232,1033433,1351966,214279,1225,371248,343729,43684,455,2639693,43.7,2600903,55.2,759116,79.1,1498727,5162887,5698166,110368,141883,3277669,63.5,2425277,47,2639637,51.1,1033588,1390457,214360,1232,5503515,,,,
2021-05-19,ME,MEA,Maine,1344212,Report,1675440,1380576,124641,102705,601498,689670,89163,245,803237,59.8,43.5,785271,71.7,1356078,123801,152957,264104,92.6,489235,171502,587328,584830,578284,52.8,733220,845520,96700,0,266933,317830,88938,67,266901,311321,88906,62,112271,114710,19700,18,673768,50.1,667190,60.9,246699,86.5,472880,1184936,1380504,116505,141395,803172,67.8,584824,49.4,673745,56.9,266930,317827,88921,67,1334861,,,,
2021-05-19,MH,MHA,Marshall Islands,58413,Report,51300,29454,87823,50424,29328,0,126,0,15943,27.3,23.1,15896,34.9,29387,64499,112594,961,9.7,1769,17815,516616,13474,13453,29.5,40500,0,10800,0,13468,6,129,0,13448,5,129,0,808,0,9,0,13603,23.3,13582,29.8,817,8.2,1769,49884,29431,58999,102839,15927,31.9,13467,27,13596,27.3,13461,6,129,0,29431,,,,
2021-05-19,MI,MIA,Michigan,9986857,Report,10649250,8183944,106633,81947,3449950,4460121,272578,1295,4628676,46.3,36.5,4515206,57.6,8019159,102247,135782,1444315,81.8,2699633,152919,603220,3642273,3589422,45.8,4409560,5616390,623300,0,1570840,2070862,277530,571,1570506,2018347,277396,569,668135,613050,52683,385,3919803,39.2,3866818,49.3,1334253,75.6,2611554,8595002,8183730,95215,123900,4628483,53.9,3642241,42.4,3919760,45.6,1570823,2070847,277519,571,7990487,,,,
2021-05-19,MN,MNA,Minnesota,5639632,Report,5954490,5056044,105583,89652,2079384,2754826,221532,302,2904156,51.5,38.4,2824398,65.1,4941578,113954,137312,821651,89.3,1524050,165589,646959,2167910,2133186,49.2,2411220,3238170,305100,0,928678,1239138,223601,94,928069,1205025,223395,92,319962,396463,40859,27,2391511,42.4,2356581,54.3,757311,82.3,1449071,4778088,5054221,105779,124621,2902372,60.7,2167887,45.4,2391470,50.1,928670,1239123,223583,94,4897967,,,,
2021-05-19,MO,MOA,Missouri,6137428,Report,5707035,4478896,92987,72977,1753787,2587398,137337,374,2477687,40.4,30.6,2432826,51,4410890,92533,119724,825452,77.7,1562657,147138,537367,1877285,1858074,39,2318420,3088215,300400,0,768709,1108513,137850,63,768535,1089478,137728,61,331510,366067,27515,28,2015135,32.8,1995802,41.9,725120,68.3,1479527,5235715,4478631,85540,109002,2477443,47.3,1877270,35.9,2015109,38.5,768701,1108506,137839,63,4317044,,,,
2021-05-19,MP,MPA,Northern Mariana Islands,56882,Report,72330,45558,127158,80092,6276,39112,170,0,24535,43.1,37,23690,53.4,44257,99750,163023,2556,26.4,4897,50641,747983,21030,20575,46.4,20200,49530,2600,0,2701,18329,175,0,2701,17874,175,0,372,1968,50,0,21205,37.3,20750,46.8,2390,24.7,4897,48576,45558,93787,148901,24535,50.5,21030,43.3,21205,43.7,2701,18329,175,0,45558,,,,
2021-05-19,MS,MSA,Mississippi,2976149,Report,2544285,1713252,85489,57566,816095,847524,48761,872,978175,32.9,24.6,969952,42.6,1701003,74685,111711,360218,74,654291,134436,522770,733126,728994,32,1127140,1257945,159200,0,362216,370883,47759,27,362108,366859,47720,27,165599,133425,12917,10,780885,26.2,776714,34.1,311951,64.1,629083,2521425,1713184,67945,100907,978114,38.8,733116,29.1,780868,31,362212,370877,47752,27,1638951,,,,
2021-05-19,MT,MTA,Montana,1068778,Report,1057875,831352,98980,77785,388874,414614,27613,251,463506,43.4,34,455153,54.2,818647,97436,125909,164613,79.7,307120,148772,512444,363652,359368,42.8,467100,523575,67200,0,176428,187149,27002,75,176359,182934,26987,75,72488,70599,6222,42,390654,36.6,386355,46,149351,72.3,284473,917598,831269,90592,115287,463445,50.5,363638,39.6,390637,42.6,176415,187148,26999,75,769916,,,,
2021-05-19,NC,NCA,North Carolina,10488084,Report,10908060,7817624,104004,74538,3221559,4336178,259558,329,4377152,41.7,32,4275961,52.2,7667654,93652,133230,1370682,78.3,2619782,149608,622928,3354003,3306196,40.4,4470200,5832060,605800,0,1406895,1947073,256457,35,1405105,1901056,255532,35,577421,623290,28075,25,3610460,34.4,3561728,43.5,1228811,70.2,2518369,8985519,7814352,86966,121396,4374453,48.7,3353420,37.3,3609861,40.2,1406813,1946572,256441,35,7444724,,,,
2021-05-19,ND,NDA,North Dakota,762062,Report,672440,594677,88240,78035,260122,310679,23876,0,310678,40.8,32.6,305929,52.6,586146,100731,115561,98246,82,190193,158699,561091,248103,245174,42.1,303100,333840,35500,0,113709,134393,21134,1,113586,131587,21057,1,42949,40786,3042,0,269237,35.3,266231,45.8,86777,72.4,175944,637246,594562,93302,105523,310580,48.7,248096,38.9,269228,42.2,113705,134390,21132,1,550120,,,,
2021-05-19,NE,NEA,Nebraska,1934408,Report,1953120,1614803,100967,83478,662715,891528,57738,2822,892850,46.2,37,873031,59.9,1585674,108732,133928,267219,85.5,518062,165802,625082,715408,705972,48.4,786580,1063140,103400,0,301903,412680,58046,825,301829,403321,58012,822,119759,122749,4396,584,773454,40,763984,52.4,247488,79.2,481813,1617408,1614589,99826,120756,892674,55.2,715382,44.2,773415,47.8,301889,412668,58033,825,1532564,,,,
2021-05-19,NH,NHA,New Hampshire,1359711,Report,1568765,1272048,115375,93553,525862,688795,57351,40,841022,61.9,33.7,825927,74.8,1253896,113530,142039,248498,97.9,427233,168292,617955,457714,455866,41.3,656900,800865,111000,0,202623,255073,57993,18,202474,253374,57969,18,87547,102266,12569,13,515707,37.9,513835,46.5,202395,79.7,416250,1198569,1271552,106089,130886,840667,70.1,457584,38.2,515571,43,202538,255028,57987,18,1248797,,,,
2021-05-19,NJ,NJA,New Jersey,8882190,Report,10294265,8508720,115898,95795,3614878,4566401,326966,475,5055013,56.9,41.4,4923591,70.9,8323955,119879,148255,1308213,88.7,2330557,157947,697663,3681267,3626390,52.2,4258760,5459805,575700,0,1574052,2107183,329569,32,1573824,2052537,329433,29,535599,533639,73105,15,4010836,45.2,3955823,57,1142358,77.4,2299255,7618375,8508209,111680,135124,5054506,66.3,3681242,48.3,4010772,52.6,1574039,2107171,329530,32,8435443,,,,
2021-05-19,NM,NMA,New Mexico,2096829,Report,2200355,2031893,104937,96903,905847,1066659,56730,2657,1149260,54.8,42.3,1117938,69,1986508,122549,135741,336621,89.1,613246,162404,582712,886187,869552,53.6,956220,1110135,134000,0,389829,495594,55681,764,389593,479197,55589,762,134550,145579,14333,446,941868,44.9,925141,57.1,294908,78.1,547940,1787431,2031768,113670,123102,1149150,64.3,886163,49.6,941837,52.7,389816,495583,55674,764,1775753,,,,
2021-05-19,NV,NVA,Nevada,3080156,Report,2754520,2359830,89428,76614,980937,1288279,90614,0,1324736,43,31.4,1301253,54.5,2324250,97350,115372,390153,78.7,732691,147728,555378,966048,955728,40,1132240,1455480,166800,0,423736,542307,89020,5,423677,532046,88992,5,163230,160034,17201,4,1055068,34.3,1044720,43.8,340469,68.6,686844,2621802,2359798,90007,105062,1324707,50.5,966043,36.8,1055061,40.2,423733,542305,89018,5,2264375,,,,
2021-05-19,NY,NYA,New York State,19453561,Report,21486425,18247671,110450,93801,7641508,9882792,719770,3601,10212130,52.5,39.8,9974434,64.7,17908351,116098,139294,2696596,81.8,4992906,151477,651865,7751777,7649023,49.6,8967140,11337885,1181400,0,3364122,4386925,698490,730,3363456,4284855,698123,712,1154083,1102464,136015,399,8450267,43.4,8347146,54.1,2392961,72.6,4848408,16773220,18246554,108784,128100,10211207,60.9,7751558,46.2,8449964,50.4,3364014,4386828,698406,716,17943896,,,,
2021-05-19,OH,OHA,Ohio,11689100,Report,11436655,9399183,97840,80410,3990803,5044084,354879,9417,5081857,43.5,35.2,4972816,54.6,9229994,101305,125525,1656785,81,3194969,156132,558889,4116010,4058475,44.5,4767260,6045195,624200,0,1799144,2314049,342078,2817,1798929,2256738,341957,2808,707505,770548,67416,1600,4458088,38.1,4400432,48.3,1547069,75.6,3077376,10000702,9399029,93984,114359,5081702,50.8,4115990,41.2,4458056,44.6,1799135,2314038,342066,2817,9174401,,,,
2021-05-19,OK,OKA,Oklahoma,3956971,Report,3867475,2866988,97738,72454,1342032,1445681,79236,39,1595677,40.3,30.6,1570303,52.3,2827049,94087,128713,515006,81.1,950387,149636,608925,1211049,1197203,39.8,1679100,1974375,214000,0,583058,627967,78067,24,582908,614271,78026,24,232018,193244,14041,8,1289116,32.6,1275229,42.4,439311,69.2,843725,3325223,2866838,86215,116307,1595557,48,1211028,36.4,1289087,38.8,583046,627958,78059,24,2457045,,,,
2021-05-19,OR,ORA,Oregon,4217737,Report,4831335,3710168,114548,87966,1545851,2035605,126718,1994,2165015,51.3,37,2099976,62.7,3626275,108209,144168,635207,82.9,1172023,152990,630657,1560359,1541022,46,2057860,2493075,280400,0,674475,885526,125926,358,673358,867312,125500,352,264847,278423,37542,186,1686285,40,1666522,49.7,580998,75.8,1116967,3647769,3708436,101663,132446,2163300,59.3,1560350,42.8,1686275,46.2,674473,885519,125925,358,3596968,,,,
2021-05-19,PA,PAA,Pennsylvania,12801989,Report,14320745,11788830,111863,92086,5020342,6337537,430644,307,7090220,55.4,36.7,6937500,68.2,11589224,113984,140850,2313841,96.7,4072310,170150,598353,4700057,4653316,45.8,6015940,7296705,1008100,0,2038017,2661794,435111,246,2037248,2615828,434894,240,847470,893080,60407,136,5135168,40.1,5088210,50,1801093,75.3,3913451,11081530,11787240,106368,129231,7088958,64,4699723,42.4,5134802,46.3,2037908,2661569,435079,246,11484851,,,,
2021-05-19,PR,PRA,Puerto Rico,3193694,Report,3750930,2396739,117448,75046,976743,1342843,76870,283,1471345,46.1,29.6,1435306,54.8,2351554,89721,143113,420066,77.4,747649,137707,690871,946925,936536,35.7,1614440,1946490,190000,0,377413,569493,77055,19,377325,559192,76960,19,159870,171303,12692,3,1023980,32.1,1013496,38.7,343868,63.3,713040,2727349,2396218,87859,137530,1470874,53.9,946875,34.7,1023898,37.5,377401,569455,77023,19,2326772,,,,
2021-05-19,RI,RIA,Rhode Island,1059361,Report,1400955,1087532,132245,102659,447312,598794,41394,32,609063,57.5,44.1,591415,69.2,1062946,124341,163880,173700,92.9,331331,177139,748990,466870,460375,53.9,563560,776295,61100,0,200089,266772,41285,9,200062,260304,41270,9,74238,82055,5277,3,508155,48,501645,58.7,161573,86.4,319548,927491,1087475,117249,151048,609012,65.7,466864,50.3,508149,54.8,200085,266770,41285,9,1049602,,,,
2021-05-19,RP,RPA,Republic of Palau,17907,Report,24600,21437,137376,119713,20137,1,1299,0,12979,72.5,48.3,12978,92.9,21437,153483,176129,1610,52.9,2943,96682,808147,8643,8643,61.9,20800,0,3800,0,8624,19,1299,0,8624,19,1299,0,1367,8,151,0,9942,55.5,9942,71.2,1526,50.1,2943,15292,21437,140184,160868,12979,84.9,8643,56.5,9942,65,8624,19,1299,0,21437,,,,
