Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-02,DC,DCA,District of Columbia,705749,Report,1032275,791412,146267,112138,314263,451921,25011,217,403743,57.2,42.4,395164,68.4,782064,135403,178724,72183,82.6,163146,186788,1181860,299447,297322,51.5,410440,568035,53800,0,126160,173131,28552,156,126129,171039,28534,154,35864,25247,1958,19,327999,46.5,325856,56.4,63088,72.2,141564,609754,791344,129781,169294,403680,66.2,299435,49.1,327985,53.8,126156,173123,28550,156,703932,,,,
2021-06-02,DD2,DD2,Dept of Defense,0,Report,4318470,3652310,0,0,1568686,1963623,119602,399,2161608,0,0,2109204,0,3586231,0,0,175401,0,311617,0,0,1400004,1386755,0,1807000,2325570,185900,0,613269,786735,116685,0,613204,773551,116651,0,45426,76506,4888,0,1516689,0,1503406,0,126820,0,311617,0,3649761,0,0,2159154,0,1399910,0,1516582,0,613247,786663,116672,0,3649761,,,,
2021-06-02,DE,DEA,Delaware,973764,Report,1230985,944812,126415,97027,382238,521170,41081,323,535018,54.9,39.3,513844,66.7,915251,118834,159828,173009,91.6,324314,171680,651639,383016,376971,48.9,502500,663585,64900,0,162080,220787,40452,149,161994,214828,40424,149,62054,80815,7954,93,423468,43.5,417395,54.2,150916,79.9,308537,839807,944651,112484,146580,534880,63.7,383000,45.6,423446,50.4,162077,220774,40446,149,912275,,,,
2021-06-02,FL,FLA,Florida,21477737,Report,23716135,18864968,110422,87835,7942788,10064899,820843,36438,10612421,49.4,35.5,10352746,60,18522492,107390,137502,3956767,88,7606379,169131,527337,7630030,7551830,43.8,9593700,12474735,1647700,0,3395579,4222619,808984,11832,3394747,4145259,808560,11824,1681920,1515093,162053,8605,8439014,39.3,8360390,48.5,3367671,74.9,7303931,18696028,18857747,100865,126851,10605930,56.7,7629377,40.8,8438169,45.1,3395000,4222545,808792,11832,18181594,,,,
2021-06-02,FM,FMA,Federated States of Micronesia,103643,Report,77800,43994,75065,42448,41823,0,2171,0,25577,24.7,17.7,25550,31.6,43966,54385,96237,2168,12.3,3819,21675,441569,18350,18346,22.7,67600,0,10200,0,18312,38,2155,0,18308,38,2151,0,1659,5,244,0,20505,19.8,20497,25.4,1908,10.8,3819,88509,43984,49694,87901,25568,28.9,18349,20.7,20501,23.2,18311,38,2152,0,43984,,,,
2021-06-02,GA,GAA,Georgia,10617423,Report,10750095,7610659,101250,71681,3380862,4031309,197853,635,4236513,39.9,30.3,4121388,50.8,7454205,91874,132496,1202390,79.3,2311712,152392,708663,3213181,3171567,39.1,4531160,5626335,592600,0,1485449,1727356,194709,376,1485045,1686159,194461,363,581756,431318,24784,179,3407890,32.1,3366028,41.5,1038037,68.4,2244601,8988102,7609100,84657,119604,4235044,47.1,3213079,35.7,3407701,37.9,1485410,1727293,194622,376,7309340,,,,
2021-06-02,GU,GUA,Guam,165768,Report,207370,161421,125097,97378,63409,95080,2932,0,89995,54.3,42.6,85416,66.1,154635,119595,160380,14491,51.4,27348,97044,735850,70568,68363,52.9,74200,122070,11100,0,27672,42896,2934,0,27666,40697,2934,0,5503,7186,203,0,73502,44.3,71297,55.1,12892,45.7,26566,141562,161412,114022,146487,89987,63.6,70567,49.8,73501,51.9,27671,42896,2934,0,149554,,,,
2021-06-02,HI,HIA,Hawaii,1415872,Report,1848100,1592196,130527,112453,567827,898588,32021,93760,946896,66.9,45.5,898661,80.5,1534081,137462,165600,264240,98.4,476992,177685,688439,644156,633597,56.8,720540,1046760,80800,0,243196,382887,32344,18073,242725,372816,32232,18056,92240,118858,7547,1409,676500,47.8,665829,59.7,220054,82,455259,1211109,1589878,131275,152596,944029,77.9,644023,53.2,676339,55.8,243153,382808,32316,18062,1432861,,,,
2021-06-02,IA,IAA,Iowa,3155070,Report,3330365,2854445,105556,90472,1247672,1492031,114615,127,1557739,49.4,40.4,1500411,61.8,2778081,114408,137152,483860,87.5,941758,170314,602286,1275120,1256807,51.8,1393680,1751685,185000,0,596712,678333,112404,75,596607,660125,112350,75,247273,204959,10176,51,1387524,44,1369157,56.4,462459,83.6,909580,2676281,2854426,106656,124440,1557697,58.2,1275111,47.6,1387513,51.8,596706,678330,112402,75,2795546,,,,
2021-06-02,ID,IDA,Idaho,1787065,Report,1611435,1240621,90172,69422,544259,653825,41807,730,673870,37.7,30.5,673315,50.3,1240468,92651,120358,230094,79.2,442450,152217,554386,545546,545457,40.7,678700,833235,99500,0,247532,297796,41682,218,247522,297718,41668,217,100248,105681,8339,89,587228,32.9,587125,43.9,214357,73.7,419758,1495407,1240600,82961,107759,673851,45.1,545542,36.5,587217,39.3,247530,297794,41675,218,1192764,,,,
2021-06-02,IH2,IH2,Indian Health Svc,2082813,Report,1733425,1371700,83225,65858,754998,593795,22907,0,770877,37,28.5,734908,0,1319623,0,0,148169,0,271438,0,0,593030,577012,0,915300,743925,74200,0,332128,260902,22740,0,331927,245085,22705,0,70797,49444,2396,0,615770,29.6,599717,0,122637,0,271438,0,1371278,0,0,770592,0,592925,0,615653,0,332063,260862,22728,0,1371278,,,,
2021-06-02,IL,ILA,Illinois,12671821,Report,14210365,11718643,112141,92478,4791665,6523388,395706,7884,6997915,55.2,37.1,6668022,67.7,11299010,114665,144210,1799583,88.1,3203301,156776,695485,4700531,4604865,46.7,5637280,7730385,842700,0,2006974,2690896,395944,2661,2002387,2599833,394163,2645,671105,718068,58853,1511,5096475,40.2,4999028,50.7,1449537,70.9,3109236,10837805,11704907,108001,131118,6984319,64.4,4700458,43.4,5096379,47,2006935,2690862,395921,2661,11511411,,,,
2021-06-02,IN,INA,Indiana,6732219,Report,6440220,5120352,95663,76057,2078484,2855109,174103,12656,2820719,41.9,33,2730003,52.9,4995551,96733,124708,879923,81,1722462,158644,593162,2220798,2191046,42.4,2556580,3461640,422000,0,950400,1266262,171507,4136,950255,1236659,171396,4132,415050,393579,21167,2374,2392305,35.5,2362442,45.7,832170,76.6,1688376,5705039,5120189,89749,112887,2820552,49.4,2220779,38.9,2392272,41.9,950391,1266252,171493,4136,5043500,,,,
2021-06-02,KS,KSA,Kansas,2913314,Report,2982945,2330805,102390,80005,1048137,1208134,73885,649,1366734,46.9,36,1325030,59.9,2278978,102978,134788,430106,90.5,765708,161037,627345,1047958,1032977,46.7,1307900,1503645,171400,0,485591,562142,73757,225,485462,547292,73700,223,178403,174202,13304,123,1121715,38.5,1106677,50,366032,77,731539,2451697,2330698,95065,121669,1366634,55.7,1047945,42.7,1121697,45.8,485584,562136,73752,225,2222563,,,,
2021-06-02,KY,KYA,Kentucky,4467673,Report,4320875,3657162,96714,81858,1629283,1882533,144906,440,2078692,46.5,35.4,2015584,58.2,3574908,103178,124708,630252,84,1146696,152778,575684,1580555,1561550,45.1,1870320,2189655,260900,0,734543,845591,141862,421,734437,826694,141792,419,256501,273389,31005,258,1722417,38.6,1703342,49.2,561153,74.8,1111118,3806167,3656157,96059,113523,2078399,54.6,1580538,41.5,1722383,45.3,734536,845581,141845,421,3571809,,,,
2021-06-02,LA,LAA,Louisiana,4648794,Report,3903910,3095398,83977,66585,1445069,1541750,107517,1062,1668440,35.9,29.1,1638147,46,3053390,85741,109625,569722,76.9,1112421,150120,526828,1354801,1343498,37.7,1696420,1969890,237600,0,655140,699135,102617,526,654957,688018,102535,523,257322,261113,17415,110,1457418,31.4,1446033,40.6,535960,72.3,1065513,3923318,3095272,78894,99505,1668330,42.5,1354787,34.5,1457388,37.1,655133,699128,102601,526,2982057,,,,
2021-06-02,MA,MAA,Massachusetts,6892503,Report,9351320,8081349,135674,117248,3311056,4506384,263760,149,4594429,66.7,50.1,4365073,78.8,7775678,140363,168805,1108509,94.8,2026779,173328,799715,3453980,3377382,61,3740300,5170620,440400,0,1469885,1984055,264531,40,1466257,1911088,263618,37,446493,471689,61158,16,3718511,54,3641000,65.7,979356,83.8,1965663,6016745,8072112,134161,155422,4585221,76.2,3453950,57.4,3718476,61.8,1469878,1984032,264526,40,7944519,,,,
2021-06-02,MD,MDA,Maryland,6045680,Report,7954430,6163133,131572,101943,2497291,3422011,238964,4867,3483315,57.6,44.4,3311461,70.3,5936276,126009,168848,850566,88.7,1578695,164551,829108,2683379,2629724,55.8,3101680,4416750,436000,0,1146561,1535410,232014,1408,1146338,1481986,231903,1400,382061,355425,45759,500,2915393,48.2,2861627,60.7,783745,81.7,1535080,5162887,6162882,119369,154069,3483031,67.5,2683335,52,2915326,56.5,1146534,1535393,231991,1408,5960222,,,,
2021-06-02,ME,MEA,Maine,1344212,Report,1791190,1493486,133252,111105,649146,747723,96337,280,855095,63.6,47.9,818843,74.8,1447159,132116,163524,266898,93.6,496566,174072,627904,643765,633935,57.9,764340,926250,100600,0,302848,340841,95181,76,302809,331055,95143,71,115189,115896,20407,24,738946,55,729078,66.6,251516,88.2,480044,1184936,1493396,126032,151163,855011,72.2,643759,54.3,738923,62.4,302845,340838,95164,76,1446500,,,,
2021-06-02,MH,MHA,Marshall Islands,58413,Report,51300,30257,87823,51798,30016,0,241,0,16497,28.2,23.5,16447,36.1,30187,66255,112594,993,10,1812,18248,516616,13727,13705,30.1,40500,0,10800,0,13718,9,244,0,13697,8,244,0,820,0,12,0,13971,23.9,13949,30.6,832,8.4,1812,49884,30234,60609,102839,16481,33,13720,27.5,13964,28,13711,9,244,0,30234,,,,
2021-06-02,MI,MIA,Michigan,9986857,Report,11231440,8720932,112462,87324,3658007,4766215,295388,1322,4885204,48.9,39.3,4697512,59.9,8469166,107985,143205,1467204,83.1,2758234,156238,636198,3919973,3854596,49.1,4666900,5926440,638100,0,1712401,2206960,300533,612,1712001,2141986,300377,609,689386,626753,56263,411,4220506,42.3,4154973,53,1372813,77.8,2669299,8595002,8720667,101462,130674,4884963,56.8,3919936,45.6,4220457,49.1,1712381,2206944,300521,611,8523944,,,,
2021-06-02,MN,MNA,Minnesota,5639632,Report,6320090,5429911,112066,96281,2196717,2994429,238430,335,3074571,54.5,42,2927943,67.5,5230594,120619,145743,830234,90.2,1545801,167952,686681,2366642,2314468,53.4,2520220,3460470,339400,0,1012211,1354327,240251,104,1010859,1303507,239947,102,325872,402618,42566,29,2606893,46.2,2554415,58.9,771085,83.8,1470414,4778088,5422926,113496,132272,3067693,64.2,2366611,49.5,2606844,54.6,1012201,1354306,240233,104,5263933,,,,
2021-06-02,MO,MOA,Missouri,6137428,Report,5912095,4689451,96329,76407,1827894,2712891,148277,389,2597773,42.3,32,2519553,52.9,4582715,96137,124025,835852,78.7,1586085,149344,556675,1966625,1943141,40.8,2427900,3174795,309400,0,812878,1153682,148836,65,812679,1130400,148709,62,339254,371598,29067,28,2115461,34.5,2091850,43.9,739947,69.7,1502224,5235715,4689167,89561,112919,2597507,49.6,1966609,37.6,2115434,40.4,812869,1153675,148825,65,4524374,,,,
2021-06-02,MP,MPA,Northern Mariana Islands,56882,Report,72330,49048,127158,86228,6984,41777,287,0,26407,46.4,39.8,25007,56.4,47095,106146,163023,2616,27.1,5055,52275,747983,22648,22095,49.8,20200,49530,2600,0,3108,19540,292,0,3108,18987,292,0,402,2036,55,0,22940,40.3,22387,50.5,2493,25.8,5055,48576,49048,100972,148901,26407,54.4,22648,46.6,22940,47.2,3108,19540,292,0,49048,,,,
2021-06-02,MS,MSA,Mississippi,2976149,Report,2596955,1786563,87259,60029,843178,890557,51937,891,1019870,34.3,25.7,1004771,44.1,1766738,77571,114023,365101,75,664860,136608,533592,764669,759717,33.4,1149200,1284855,162900,0,377254,387384,50974,31,377138,382548,50934,31,168928,135716,13444,11,815643,27.4,810651,35.6,318099,65.4,639453,2521425,1786491,70852,102996,1019801,40.4,764659,30.3,815626,32.3,377250,387378,50967,31,1709736,,,,
2021-06-02,MT,MTA,Montana,1068778,Report,1087755,868824,101776,81291,400729,436441,31383,271,484527,45.3,35.5,469830,55.9,849099,101060,129465,166729,80.8,311718,150999,526919,379274,374345,44.6,481040,537615,69100,0,183793,195399,30664,82,183720,190543,30647,82,73797,71541,6842,44,409938,38.4,404992,48.2,152224,73.7,288830,917598,868732,94675,118544,484457,52.8,379260,41.3,409921,44.7,183780,195398,30661,82,805420,,,,
2021-06-02,NC,NCA,North Carolina,10488084,Report,11350330,8164473,108221,77845,3341540,4546552,276052,329,4558614,43.5,33.6,4403466,53.8,7951920,97124,138632,1382941,79,2648816,151266,648185,3521450,3465162,42.3,4645680,6062550,642100,0,1486408,2035005,273125,37,1484243,1980882,272112,37,586504,631259,30119,26,3794575,36.2,3737274,45.6,1247908,71.3,2546281,8985519,8158522,90796,126318,4553270,50.7,3520855,39.2,3793963,42.2,1486324,2034494,273108,37,7774943,,,,
2021-06-02,ND,NDA,North Dakota,762062,Report,688750,614692,90380,80662,267342,321542,25808,0,321845,42.2,33.6,313703,53.9,601992,103454,118364,98908,82.5,191740,159990,574701,256086,252689,43.4,304000,349050,35700,0,118022,138063,22944,1,117871,134817,22850,1,43502,41082,3213,0,279030,36.6,275539,47.4,87797,73.3,177412,637246,614338,96405,108082,321532,50.5,256079,40.2,279021,43.8,118018,138060,22942,1,568766,,,,
2021-06-02,NE,NEA,Nebraska,1934408,Report,2008230,1706314,103816,88209,693135,948379,61710,3090,939471,48.6,39.3,903993,62,1658246,113708,137707,269858,86.4,526100,168375,642720,759279,746525,51.2,801920,1099410,106900,0,321797,436583,61984,899,321704,423928,61944,893,122538,124409,4808,618,821263,42.5,808469,55.4,252373,80.8,489685,1617408,1706081,105482,124163,939284,58.1,759248,46.9,821219,50.8,321780,436569,61971,899,1622826,,,,
2021-06-02,NH,NHA,New Hampshire,1359711,Report,1743765,1406869,128245,103468,606552,747284,53012,21,817778,60.1,45.6,781740,70.8,1357082,122873,157884,232920,91.7,410851,161839,686889,620705,609040,55.1,705280,924885,113600,0,285895,334786,54288,24,285692,323324,54256,24,89312,103241,12549,14,674993,49.6,663296,60.1,205116,80.8,399675,1198569,1406317,117333,145487,817379,68.2,620562,51.8,674842,56.3,285804,334734,54280,24,1382707,,,,
2021-06-02,NJ,NJA,New Jersey,8882190,Report,10979875,9150101,123617,103016,3877245,4917615,354766,475,5380566,60.6,45.1,5155814,74.3,8857804,127568,158129,1331422,90.2,2388339,161863,744128,4004767,3934850,56.7,4500540,5879835,599500,0,1758021,2246709,357667,37,1757739,2177079,357516,32,558400,545630,77193,16,4362434,49.1,4292366,61.8,1181239,80.1,2356768,7618375,9149536,120098,144124,5379995,70.6,4004735,52.6,4362359,57.3,1758003,2246695,357624,37,9074422,,,,
2021-06-02,NM,NMA,New Mexico,2096829,Report,2280285,2154695,108749,102760,960235,1127955,63535,2970,1214184,57.9,45,1157429,71.4,2081306,128397,140672,340951,90.3,625652,165689,603879,943602,923326,57,989160,1153425,137700,0,425356,517381,62417,865,425089,497374,62321,863,139536,148169,15273,502,1006019,48,985647,60.8,303480,80.4,559170,1787431,2154547,120539,127573,1214047,67.9,943576,52.8,1005986,56.3,425341,517370,62410,865,1884808,,,,
2021-06-02,NV,NVA,Nevada,3080156,Report,2910370,2518129,94488,81753,1037126,1375064,105939,0,1410492,45.8,33.7,1370216,57.4,2462897,103157,121899,396699,80,746401,150493,586801,1036835,1023778,42.9,1179920,1550250,180200,0,461408,575419,104244,8,461344,562426,104212,8,167952,162509,18937,4,1141079,37,1127990,47.2,349402,70.4,699804,2621802,2518095,96044,111006,1410449,53.8,1036830,39.5,1141072,43.5,461405,575417,104242,8,2418682,,,,
2021-06-02,NY,NYA,New York State,19453561,Report,22728725,19761096,116836,101581,8168218,10757459,831222,4197,10892343,56,43.1,10498075,68.1,19237887,124717,147347,2752310,83.5,5177119,157066,689555,8391826,8261267,53.6,9366220,12128805,1233700,0,3671719,4719257,785583,850,3670910,4589528,785154,829,1198860,1137362,145401,447,9177409,47.2,9046421,58.6,2482070,75.3,5031468,16773220,19759780,117806,135506,10891275,64.9,8391582,50,9177069,54.7,3671599,4719147,785487,836,19449475,,,,
2021-06-02,OH,OHA,Ohio,11689100,Report,11975035,9930040,102446,84951,4170452,5359520,389451,10617,5376634,46,37.1,5187305,56.9,9667962,106112,131434,1682666,82.2,3255658,159098,585199,4339489,4269909,46.9,4999540,6325995,649500,0,1904489,2431773,376012,3227,1904239,2362461,375877,3209,724337,783488,71970,1784,4715501,40.3,4645786,51,1581579,77.3,3136897,10000702,9929856,99292,119742,5376446,53.8,4339469,43.4,4715468,47.2,1904480,2431762,375999,3227,9700941,,,,
2021-06-02,OK,OKA,Oklahoma,3956971,Report,3932805,2962779,99389,74875,1383422,1493879,85428,50,1647188,41.6,31.7,1609073,53.6,2908440,96795,130887,519068,81.7,959915,151136,619211,1253104,1237719,41.2,1717240,1994265,221300,0,607482,645596,84205,26,607314,630379,84159,26,235626,194985,14865,9,1337309,33.8,1321878,44,445485,70.1,852327,3325223,2962621,89095,118272,1647053,49.5,1253081,37.7,1337278,40.2,607468,645587,84197,26,2542022,,,,
2021-06-02,OR,ORA,Oregon,4217737,Report,5430595,4087801,128756,96919,1666227,2272287,147061,2226,2321966,55.1,42.1,2213690,66.1,3947181,117785,162050,646789,84.4,1199770,156612,708881,1777472,1744692,52.1,2245920,2879175,305500,0,758947,1018099,146022,426,757151,987122,145488,419,273348,285392,40478,214,1923494,45.6,1890180,56.4,599432,78.2,1144046,3647769,4082958,111930,148874,2317183,63.5,1777462,48.7,1923483,52.7,758945,1018091,146021,426,3968908,,,,
2021-06-02,PA,PAA,Pennsylvania,12801989,Report,15097495,12648220,117931,98799,5369662,6802698,475520,340,7504071,58.6,40.1,7248405,71.3,12322808,121199,148490,2356804,98.5,4176511,174504,630807,5136543,5067888,49.8,6365920,7683975,1047600,0,2270896,2865383,479964,264,2269876,2797758,479720,254,882895,916154,65976,141,5616507,43.9,5547608,54.6,1865166,77.9,4015935,11081530,12646189,114120,136240,7502384,67.7,5136196,46.3,5616123,50.7,2270784,2865148,479927,264,12335298,,,,
2021-06-02,PR,PRA,Puerto Rico,3193694,Report,3858830,2721924,120827,85228,1130570,1508611,82449,294,1632863,51.1,34.8,1566204,59.8,2639102,100692,147229,442048,81.4,789782,145467,710744,1111502,1093459,41.7,1693960,1974570,190300,0,463902,647578,82619,22,463754,629683,82518,22,170154,180982,13690,3,1194121,37.4,1175977,44.9,364829,67.2,754706,2727349,2721278,99777,141486,1632281,59.8,1111439,40.8,1194025,43.8,463883,647534,82586,22,2649648,,,,
2021-06-02,RI,RIA,Rhode Island,1059361,Report,1465775,1166826,138364,110144,474035,648868,43884,39,648078,61.2,47.8,618732,72.4,1127607,131905,171463,175760,94,336299,179795,783644,506156,496967,58.1,592780,811395,61600,0,217825,288321,43814,10,217790,279167,43797,10,75514,83399,5491,4,549970,51.9,540764,63.3,164408,87.9,324407,927491,1166760,125797,158037,648012,69.9,506149,54.6,549962,59.3,217821,288318,43813,10,1127505,,,,
