Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-30,DC,DCA,District of Columbia,705749,Report,1219225,999174,172756,141576,376454,591415,30866,439,499746,70.8,55.3,475556,82.3,960671,166327,211092,81655,93.5,189207,216625,1395910,390255,373102,64.6,476360,687465,55400,0,154847,234716,34644,260,154784,217645,34623,243,39446,30894,2495,39,424467,60.1,407295,70.5,72874,83.4,166172,609754,999082,163850,199954,499637,81.9,390209,64,424418,69.6,154841,234678,34641,258,903601,,,,,,,,,,,,,,,,,
2021-09-30,DD2,DD2,Dept of Defense,0,Report,5403750,5726091,0,0,2065043,3402487,250016,8545,3151146,0,0,2989637,0,5432800,0,0,215619,0,410759,0,0,2159193,2034928,0,1892060,3314790,196900,0,815422,1343383,219019,19,815282,1219260,218845,19,53876,91668,7230,0,2377843,0,2253406,0,152774,0,410759,0,5725849,0,0,3150961,0,2159148,0,2377777,0,815407,1343353,218998,19,5725849,,,,,,,,,,,,,,,,,
2021-09-30,DE,DEA,Delaware,973764,Report,1556725,1202549,159867,123495,463812,686883,50625,1229,645849,66.3,52.5,605617,78.6,1123661,145894,202122,184346,97.6,356835,188896,824074,511437,477864,62,616820,874005,65900,0,206237,304516,50069,447,206123,271061,50027,444,67750,87652,9241,245,561269,57.6,527655,68.5,164888,87.3,340296,839807,1202344,143169,185367,645678,76.9,511403,60.9,561226,66.8,206233,304486,50060,447,1164693,,,,,,,,,,,,,,,,,
2021-09-30,FL,FLA,Florida,21477737,Report,32885835,26780337,153116,124689,10073218,15410837,1203476,92806,14377111,66.9,51.8,13563144,78.6,25298336,146676,190667,4332352,96.3,8751517,194593,731229,11123575,10481515,60.8,12823860,18288375,1773600,0,4388062,6699108,1185953,27919,4386489,6058839,1184457,27744,1843760,1736838,197383,17089,12301042,57.3,11657529,67.6,3795070,84.4,8428768,18696028,26771373,143193,175897,14369054,76.9,11122654,59.5,12299337,65.8,4387381,6698872,1185168,27916,25977975,,,,,,,,,,,,,,,,,
2021-09-30,FM,FMA,Federated States of Micronesia,103643,Report,85770,72720,82755,70164,59881,1197,11642,0,44671,43.1,26.6,43988,54.5,71543,88624,106248,3497,19.9,5708,32504,488412,27600,27103,33.6,72600,2970,10200,0,26931,627,11108,1,26926,135,11085,1,2145,7,1037,0,38667,37.3,38147,47.3,3189,18.2,5708,88509,72705,82144,96905,44657,50.5,27599,31.2,38658,43.7,26930,627,11100,1,72705,,,,,,,,,,,,,,,,,
2021-09-30,GA,GAA,Georgia,10617423,Report,14475205,10673110,136334,100524,4297864,6093179,273792,8275,5828605,54.9,42.9,5442689,67.1,10011449,123392,178408,1324006,87.3,2621597,172820,954228,4554651,4278188,52.7,6028340,7820865,626000,0,1896012,2652598,272039,2682,1895246,2377118,271625,2517,634987,488834,32189,1272,4823331,45.4,4546506,56,1157282,76.3,2549185,8988102,10670458,118718,161049,5826338,64.8,4554221,50.7,4822799,53.7,1895958,2652227,271936,2678,10291346,,,,,,,,,,,,,,,,,
2021-09-30,GU,GUA,Guam,165768,Report,236830,234734,142868,141604,77409,147435,9854,36,127605,77,62.7,114458,88.6,210789,163258,183427,16180,57.6,31240,111226,843201,103996,93264,72.2,74200,143130,19500,0,35966,68003,9289,0,35952,57285,9283,0,6242,8353,519,0,113258,68.3,102520,79.4,15114,53.8,30177,141562,234695,165790,167298,127577,90.1,103985,73.5,113246,80,35965,67993,9288,0,215577,,,,,,,,,,,,,,,,,
2021-09-30,HI,HIA,Hawaii,1415872,Report,2320260,1875555,163875,132466,618164,1114702,48721,93968,1086367,76.7,54.4,1011196,90.6,1755302,157285,207908,277407,99.9,510165,190042,864324,770204,723452,64.8,890560,1334400,95300,0,268462,483523,49421,18092,267861,437391,49260,18075,95945,124768,9739,1416,819498,57.9,772587,69.2,231868,86.4,486420,1211109,1870950,154482,191581,1082545,89.4,768723,63.5,817982,67.5,268412,482104,49385,18081,1669115,,,,,,,,,,,,,,,,,
2021-09-30,IA,IAA,Iowa,3155070,Report,4223075,3452574,133850,109429,1382982,1924022,145233,337,1832730,58.1,49.5,1718043,70.8,3236638,133292,173916,507261,91.7,1010722,182786,763730,1560395,1460994,60.2,1694080,2323095,205900,0,663910,895729,142965,238,663725,796518,142892,237,257625,218391,13310,108,1702842,54,1603372,66,489434,88.5,977229,2676281,3452521,129004,157796,1832642,68.5,1560370,58.3,1702815,63.6,663903,895711,142963,238,3387875,,,,,,,,,,,,,,,,,
2021-09-30,ID,IDA,Idaho,1787065,Report,2198530,1565695,123025,87613,641013,857238,65351,2093,840826,47.1,38,838563,62.6,1564543,116856,164209,250444,86.2,496135,170687,756366,679143,677716,50.6,890480,1194750,113300,0,290834,387362,65022,517,290813,385958,65000,515,107850,115331,10994,216,743735,41.6,742286,55.4,234391,80.6,471941,1495407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2021-09-30,IH2,IH2,Indian Health Svc,2082813,Report,2090805,1641052,100384,78790,820773,788237,32042,0,903224,43.4,34.4,825856,0,1502196,0,0,155617,0,291704,0,0,717076,655808,0,1014700,992505,83600,0,363984,352978,31910,0,363683,292016,31854,0,73887,53723,3098,0,748872,36,687553,0,130708,0,291704,0,1640436,0,0,902805,0,716915,0,748691,0,363909,352893,31889,0,1640436,,,,,,,,,,,,,,,,,
2021-09-30,IL,ILA,Illinois,12671821,Report,17846765,15320266,140838,120900,5578251,9172207,550310,19498,8671706,68.4,49.3,8011852,81.3,14174652,143847,181113,1947244,95.3,3611025,176731,873458,6244805,5772243,58.6,6799500,10162065,885200,0,2382899,3853044,538432,6296,2376389,3387104,535977,6204,722717,798067,74503,2935,6780671,53.5,6305674,64,1598222,78.2,3511776,10837805,15278828,140977,164671,8645729,79.8,6230254,57.5,6766091,62.4,2382855,3838537,538403,6296,15033597,,,,,,,,,,,,,,,,,
2021-09-30,IN,INA,Indiana,6732219,Report,8278420,6746850,122967,100217,2498979,3969319,254364,24188,3516361,52.2,44.7,3302626,64,6344651,122857,160303,939219,86.5,1929875,177747,762466,3008979,2827282,54.7,3176360,4657560,444500,0,1170837,1828728,249986,7255,1170557,1647415,249753,7184,447141,430472,28741,3575,3256806,48.4,3074909,59.5,909929,83.8,1893882,5705039,6746384,118253,145107,3515977,61.6,3008847,52.7,3256656,57.1,1170822,1828613,249966,7255,6661612,,,,,,,,,,,,,,,,,
2021-09-30,KS,KSA,Kansas,2913314,Report,3860775,3085006,132522,105893,1228410,1748464,106891,1241,1745045,59.9,47.6,1626365,73.5,2876577,129982,174454,466593,98.1,853435,179487,811962,1385460,1290135,58.3,1585760,2088915,186100,0,572106,812320,105272,438,571794,717359,105174,391,192717,192193,17050,204,1490136,51.1,1394718,63,402164,84.6,816928,2451697,3084865,125826,157474,1744908,71.2,1385442,56.5,1490111,60.8,572098,812310,105265,438,2951721,,,,,,,,,,,,,,,,,
2021-09-30,KY,KYA,Kentucky,4467673,Report,5742555,4930548,128536,110361,2059591,2669506,200497,954,2712122,60.7,47.9,2548115,73.5,4636571,133819,165740,697305,92.9,1317826,175578,765099,2141246,2011674,58.1,2490640,2964915,287000,0,935594,1203559,197589,1198,935375,1074243,197468,1163,286391,302771,37993,623,2337940,52.3,2208249,63.7,627778,83.6,1280685,3806167,4929395,129511,150875,2711706,71.2,2141203,56.3,2337869,61.4,935582,1203530,197561,1196,4835549,,,,,,,,,,,,,,,,,
2021-09-30,LA,LAA,Louisiana,4648794,Report,5798840,4518953,124739,97207,1901470,2458040,157589,1854,2405098,51.7,42.2,2269589,63.7,4277879,120126,162836,641691,86.6,1294687,174716,782546,1962433,1858301,52.2,2517800,3033240,247800,0,863406,1097444,150115,776,862954,993776,149963,768,289957,298690,21074,164,2111741,45.4,2007461,56.4,609885,82.3,1244049,3923318,4518599,115173,147804,2404822,61.3,1962349,50,2111636,53.8,863386,1097380,150094,776,4379997,,,,,,,,,,,,,,,,,
2021-09-30,MA,MAA,Massachusetts,6892503,Report,10912750,9798631,158328,142164,3793105,5670452,334765,309,5337723,77.4,63,4948614,89.3,9084148,163983,196992,1172244,99.9,2195156,187727,933247,4345137,4018517,72.5,4380460,6074490,457800,0,1738265,2604906,336520,119,1732968,2283612,335307,102,470463,499187,68710,39,4679810,67.9,4351989,78.6,1038399,88.8,2132476,6016745,9770003,162380,181373,5320885,88.4,4333613,72,4668279,77.6,1738257,2593390,336513,119,9630938,,,,,,,,,,,,,,,,,
2021-09-30,MD,MDA,Maryland,6045680,Report,9992590,7969400,165285,131820,2955879,4705211,297277,11033,4271866,70.7,59.4,3944572,83.7,7355803,156141,212112,923087,96.2,1793190,186908,1041550,3588700,3306413,70.2,3795000,5748390,449200,0,1383717,2198162,291633,3014,1383271,1916470,291430,2899,411313,403047,52560,816,3876526,64.1,3594070,76.3,867736,90.4,1744482,5162887,7968826,154348,193547,4271255,82.7,3588525,69.5,3876319,75.1,1383680,2198027,291600,3012,7721471,,,,,,,,,,,,,,,,,
2021-09-30,ME,MEA,Maine,1344212,Report,2133430,1824230,158712,135710,740933,964937,117355,1005,996340,74.1,60,938046,85.6,1712905,156377,194768,281716,98.8,539802,189228,747877,806001,754310,68.9,901740,1114290,117400,0,350799,454477,115807,250,350742,402876,115736,224,121586,121910,22850,107,921333,68.5,869578,79.4,266453,93.4,522472,1184936,1824109,153942,180046,996230,84.1,805986,68,921298,77.8,350793,454468,115787,250,1773295,,,,,,,,,,,,,,,,,
2021-09-30,MH,MHA,Marshall Islands,58413,Report,53740,40562,92000,69440,38484,0,2078,0,22672,38.8,30.5,22588,49.6,40452,88911,118118,1302,13.2,2345,23694,542993,17792,17761,39,40500,2340,10900,0,17773,12,2070,0,17744,10,2062,0,1036,0,97,0,19855,34,19816,43.6,1133,11.4,2345,49884,40532,81253,107730,22650,45.4,17784,35.7,19845,39.8,17765,12,2068,0,40532,,,,,,,,,,,,,,,,,
2021-09-30,MI,MIA,Michigan,9986857,Report,13528820,10627069,135466,106411,4178568,6077840,369047,1614,5691822,57,48.5,5361998,68.4,10007596,127600,172497,1562594,88.5,3044868,172475,766331,4847250,4560267,58.1,5618420,7233600,676800,0,1992540,2852345,375369,866,1991911,2566079,375094,809,739425,673693,66770,509,5221120,52.3,4933893,62.9,1480397,83.9,2951928,8595002,10626578,123637,157403,5691392,66.2,4847149,56.4,5221001,60.7,1992519,2852266,375351,865,10414555,,,,,,,,,,,,,,,,,
2021-09-30,MN,MNA,Minnesota,5639632,Report,7771100,6665091,137794,118183,2485221,3883028,294773,2069,3582858,63.5,53,3324636,76.7,6169832,142278,179203,874756,95,1701012,184816,844334,2986229,2751779,63.5,3006500,4390800,373800,0,1166903,1817173,295291,698,1164808,1584854,294763,673,346516,430024,48161,160,3280065,58.2,3045098,70.2,824861,89.6,1622900,4778088,6645571,139084,162640,3571692,74.8,2978158,62.3,3271975,68.5,1166891,1809116,295270,698,6472140,,,,,,,,,,,,,,,,,
2021-09-30,MO,MOA,Missouri,6137428,Report,7807865,6304426,127217,102721,2289371,3807972,205299,1784,3366091,54.8,44.6,3163843,66.4,5929222,124385,163795,916833,86.3,1800249,169509,735178,2736228,2571044,53.9,3090460,4392405,325000,0,1046213,1688291,206600,401,1045861,1523546,206374,334,381636,418170,37187,139,2941505,47.9,2776115,58.2,837132,78.8,1711598,5235715,6304006,120404,149127,3365688,64.3,2736180,52.3,2941434,56.2,1046202,1688254,206577,401,6097408,,,,,,,,,,,,,,,,,
2021-09-30,MP,MPA,Northern Mariana Islands,56882,Report,86200,69991,151542,123046,9626,59585,780,0,35741,62.8,58.6,31315,70.7,61451,138703,194565,2924,30.3,5980,62046,894376,33329,29211,65.9,20200,63300,2700,0,4576,28751,783,0,4575,24634,783,0,468,2315,90,0,34110,60,29992,67.7,2873,29.8,5980,48576,69991,144086,177454,35741,73.6,33329,68.6,34110,70.2,4576,28751,783,0,69991,,,,,,,,,,,,,,,,,
2021-09-30,MS,MSA,Mississippi,2976149,Report,3810595,2783784,128038,93536,1148498,1560793,72894,1599,1493169,50.2,41.1,1401012,61.5,2620970,115078,167310,410272,84.3,807186,165851,782957,1223256,1152017,50.6,1594700,2043195,172700,0,520279,701938,72401,354,520007,630988,72320,341,195110,168817,16558,169,1294972,43.5,1223656,53.7,380654,78.2,781001,2521425,2783515,110395,151129,1492946,59.2,1223196,48.5,1294902,51.4,520269,701888,72391,354,2686661,,,,,,,,,,,,,,,,,
2021-09-30,MT,MTA,Montana,1068778,Report,1335065,1089630,124915,101951,466561,575160,46993,916,585489,54.8,44.2,552494,65.8,1029483,122530,158900,179406,86.9,349290,169199,646718,472923,446536,53.1,569560,688905,76600,0,214053,258183,45795,272,213950,231908,45753,269,80070,77255,9136,151,518303,48.5,491880,58.5,166612,80.7,325520,917598,1089438,118727,145496,585347,63.8,472886,51.5,518261,56.5,214035,258164,45790,272,1013748,,,,,,,,,,,,,,,,,
2021-09-30,NC,NCA,North Carolina,10488084,Report,14350880,11311513,136830,107851,4244949,6649283,416756,525,6270487,59.8,45.9,5867677,71.7,10584485,129278,175281,1612713,92.1,3065570,175066,819538,4812601,4497519,54.9,5713940,7951740,685200,0,1891121,2920704,409492,94,1888254,2608498,408112,92,671571,682155,46488,46,5221411,49.8,4904956,59.9,1400260,80,2955978,8985519,11297334,125728,159711,6261651,69.7,4807302,53.5,5216090,58,1891027,2915499,409470,94,10811091,,,,,,,,,,,,,,,,,
2021-09-30,ND,NDA,North Dakota,762062,Report,921580,742416,120932,97422,296240,413343,32589,244,388512,51,40.3,367625,63.2,702136,120665,158377,103863,86.7,204371,170529,768977,306922,290374,49.9,365960,516720,38900,0,131623,175241,29591,2,131427,158890,29461,2,45181,43117,3848,0,336457,44.2,319780,55,92146,76.9,189577,637246,741372,116340,144619,387895,60.9,306578,48.1,336110,52.7,131618,174902,29588,2,686337,,,,,,,,,,,,,,,,,
2021-09-30,NE,NEA,Nebraska,1934408,Report,2541330,2169872,131375,112172,814238,1272211,78736,4687,1149181,59.4,50.6,1068256,73.3,2017545,138346,174263,286286,91.6,582473,186416,813335,979462,908692,62.3,972160,1454370,114800,0,383795,593840,78676,1251,383649,523266,78603,1205,133935,133697,6428,792,1057562,54.7,986723,67.7,274852,88,544603,1617408,2169505,134135,157124,1148900,71,979394,60.6,1057476,65.4,383775,593794,78658,1249,2075766,,,,,,,,,,,,,,,,,
2021-09-30,NH,NHA,New Hampshire,1359711,Report,2142720,1753412,157586,128955,689373,984164,79839,36,950568,69.9,56.5,892554,80.8,1637042,148221,194006,256136,99.9,462011,181992,844042,767947,720338,65.2,842060,1173060,127600,0,323310,444418,68498,51,323059,397064,68444,48,94354,115577,14238,24,836277,61.5,788615,71.4,224193,88.3,450454,1198569,1752642,146228,178773,949987,79.3,767763,64.1,836068,69.8,323208,444336,68473,51,1727145,,,,,,,,,,,,,,,,,
2021-09-30,NJ,NJA,New Jersey,8882190,Report,14000545,11535180,157625,129869,4444720,6649801,440552,107,6440347,72.5,59.3,5978087,86.1,10688534,153933,201632,1398602,94.8,2612189,177033,948845,5267439,4874721,70.2,5470520,7885125,644900,0,2099782,3165980,447191,165,2099216,2773853,446915,151,595511,594151,85264,46,5713118,64.3,5320135,76.6,1274972,86.4,2579850,7618375,11534327,151401,183773,6439532,84.5,5267303,69.1,5712923,75,2099749,3165878,447131,165,11443369,,,,,,,,,,,,,,,,,
2021-09-30,NM,NMA,New Mexico,2096829,Report,2941875,2786048,140301,132870,1173209,1508369,98487,5983,1522096,72.6,58.6,1402488,86.5,2573945,158788,181486,373057,98.8,708567,187647,779086,1228231,1128397,69.6,1247360,1551315,143200,0,529187,696697,97096,1666,528800,597277,96949,1648,156606,160810,19658,890,1324646,63.2,1224674,75.6,337964,89.5,638018,1787431,2785707,155850,164587,1521792,85.1,1228158,68.7,1324561,74.1,529169,696642,97084,1666,2469444,,,,,,,,,,,,,,,,,
2021-09-30,NV,NVA,Nevada,3080156,Report,3991900,3397599,129601,110306,1214994,2031552,150927,126,1871575,60.8,45.9,1750006,73.3,3182720,133307,167199,434425,87.6,831963,167744,804864,1415174,1325346,55.5,1468740,2326860,196300,0,550424,864403,148450,33,550325,774676,148408,32,180061,180603,23838,19,1563310,50.8,1473441,61.7,384521,77.5,781046,2621802,3397544,129588,152258,1871475,71.4,1415139,54,1563271,59.6,550420,864372,148446,33,3268542,,,,,,,,,,,,,,,,,
2021-09-30,NY,NYA,New York State,19453561,Report,29461905,25924474,151447,133263,9688523,15101649,1125011,9291,13881981,71.4,58.3,12987579,84.2,24271196,157347,190998,3019514,91.6,5822734,176653,893829,11335480,10575427,68.6,11344840,16769565,1347500,0,4481110,6848322,1070222,2373,4479297,6090242,1069486,2246,1313713,1282798,171571,1014,12402027,63.8,11641271,75.5,2769096,84,5671935,16773220,25922012,154544,175648,13880221,82.8,11334861,67.6,12401276,73.9,4480940,6847889,1070088,2359,25576668,,,,,,,,,,,,,,,,,
2021-09-30,OH,OHA,Ohio,11689100,Report,14916455,12089450,127610,103425,4702596,6872713,498491,15650,6340058,54.2,46.1,5974383,65.6,11399524,125117,163718,1777387,86.9,3543493,173164,728940,5389417,5072135,55.7,6085380,8126475,704600,0,2196237,3185858,484037,4420,2195764,2869147,483832,4337,772301,841834,86071,2220,5870552,50.2,5553080,60.9,1702426,83.2,3418397,10000702,12089203,120884,149154,6339826,63.4,5389337,53.9,5870464,58.7,2196231,3185785,484028,4420,11835376,,,,,,,,,,,,,,,,,
2021-09-30,OK,OKA,Oklahoma,3956971,Report,5002360,4152019,126419,104929,1721711,2309074,120813,421,2239256,56.6,44.6,2096566,69.8,3893910,129593,166483,581892,91.6,1122371,176715,787610,1764869,1651990,55,2176360,2587200,238800,0,757530,1006653,119129,102,757290,894026,119047,92,259288,229414,18983,26,1883414,47.6,1770455,58.9,507711,79.9,1005094,3325223,4151752,124856,150437,2239027,67.3,1764817,53.1,1883348,56.6,757514,1006617,119115,102,3635262,,,,,,,,,,,,,,,,,
