Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-14,DC,DCA,District of Columbia,705749,Report,958095,692270,135756,98090,268287,401122,22801,60,373491,52.9,33.8,370387,64.1,688827,119261,165881,69712,79.8,151701,173684,1096930,238599,237353,41.1,384660,521235,52200,0,95634,142918,26578,47,95614,141694,26561,45,29970,23096,1809,13,265177,37.6,263914,45.7,54888,62.8,130378,609754,692214,113523,157128,373454,61.2,238588,39.1,265164,43.5,95631,142910,26576,47,607881,,,,
2021-05-14,DD2,DD2,Dept of Defense,0,Report,4141980,3249032,0,0,1422632,1731930,94071,399,1942920,0,0,1923193,0,3220129,0,0,168644,0,293067,0,0,1227495,1218677,0,1723800,2235480,182700,0,532366,695129,91156,0,532311,686366,91131,0,42240,73551,3962,0,1318651,0,1309808,0,119753,0,293067,0,3246495,0,0,1940477,0,1227402,0,1318548,0,532345,695057,91146,0,3246495,,,,
2021-05-14,DE,DEA,Delaware,973764,Report,1114215,851363,114424,87430,343668,470649,36773,273,487833,50.1,34.8,479810,62.3,838431,108860,144667,169387,89.7,315409,166966,589825,338876,335354,43.5,470260,582855,61100,0,138329,200417,36228,130,138271,196953,36203,130,59221,78569,7362,81,375104,38.5,371557,48.2,145233,76.9,299813,839807,851221,101359,132675,487708,58.1,338863,40.4,375086,44.7,138327,200406,36223,130,820069,,,,
2021-05-14,FL,FLA,Florida,21477737,Report,22482555,17052882,104678,79398,7299041,9060745,663463,29633,9696388,45.1,31.6,9592104,55.6,16897171,97967,130350,3870186,86.1,7394753,164425,499908,6782679,6732868,39,9257080,11673675,1551800,0,2984704,3788326,654407,9649,2983971,3739251,654094,9646,1622830,1470036,145371,7311,7437086,34.6,7386962,42.8,3245548,72.2,7096711,18696028,17045960,91174,120253,9690148,51.8,6782042,36.3,7436299,39.8,2984136,3788257,654257,9649,16395511,,,,
2021-05-14,FM,FMA,Federated States of Micronesia,103643,Report,77800,38461,75065,37109,37804,0,657,0,22510,21.7,15.4,22490,27.8,38437,47546,96237,1957,11.1,3442,19536,441569,15945,15941,19.7,67600,0,10200,0,15916,29,660,0,15912,29,660,0,1495,5,112,0,16605,16,16601,20.5,1612,9.1,3442,88509,38454,43446,87901,22504,25.4,15944,18,16604,18.8,15915,29,660,0,38454,,,,
2021-05-14,GA,GAA,Georgia,10617423,Report,10159755,7004624,95689,65973,3148017,3685371,170720,516,3952119,37.2,27.3,3891270,48,6912864,85202,125220,1179602,77.8,2252645,148498,669747,2897132,2866304,35.3,4326340,5268315,565100,0,1343714,1553124,167481,294,1343411,1522604,167256,289,562744,416656,21694,155,3064613,28.9,3033560,37.4,1001249,66,2187018,8988102,7003222,77917,113036,3950797,44,2897043,32.2,3064435,34.1,1343680,1553069,167392,294,6723756,,,,
2021-05-14,GU,GUA,Guam,165768,Report,173470,145680,104646,87882,57342,86544,1794,0,81890,49.4,38,79449,61.4,141625,109533,134162,14083,50,26437,93811,615557,62999,61386,47.5,63700,98670,11100,0,23156,39843,1799,0,23151,38235,1799,0,5191,7005,145,0,64798,39.1,63185,48.9,12341,43.8,25701,141562,145673,102904,122540,81884,57.8,62998,44.5,64797,45.8,23155,39843,1799,0,134800,,,,
2021-05-14,HI,HIA,Hawaii,1415872,Report,1652620,1421294,116721,100383,516458,783893,27183,93760,851363,60.1,40.1,834388,74.8,1400837,125523,148084,257139,95.8,462107,172140,615620,568047,564024,50.5,653980,922740,75900,0,212276,337700,27479,18071,212052,333918,27395,18054,88254,114987,6694,1409,595526,42.1,591419,53,211344,78.7,440757,1211109,1420742,117309,136455,850247,70.2,567925,46.9,595380,49.2,212238,337627,27455,18060,1273240,,,,
2021-05-14,IA,IAA,Iowa,3155070,Report,3086355,2628372,97822,83306,1180124,1346443,101683,122,1456896,46.2,36.6,1436066,59.1,2595140,106874,127103,477511,86.4,922630,166855,558158,1153549,1141516,47,1326580,1584375,175400,0,547430,606058,99768,61,547342,594113,99715,61,241449,198472,8747,44,1253317,39.7,1241231,51.1,448712,81.1,890961,2676281,2628357,98209,115323,1456866,54.4,1153540,43.1,1253306,46.8,547424,606055,99766,61,2571735,,,,
2021-05-14,ID,IDA,Idaho,1787065,Report,1529175,1166827,85569,65293,516634,614611,34973,609,638168,35.7,28.4,638021,47.7,1166780,87147,114214,226011,77.8,433310,149073,526086,508269,508219,38,651320,781755,96100,0,229671,278406,34834,192,229662,278366,34823,191,97739,103572,7403,80,543103,30.4,543042,40.6,208794,71.8,410974,1495407,1166808,78026,102258,638154,42.7,508265,34,543092,36.3,229669,278404,34827,192,1120729,,,,
2021-05-14,IH2,IH2,Indian Health Svc,2082813,Report,1698405,1308091,81544,62804,731687,555331,21073,0,736725,35.4,27.1,717385,0,1274813,0,0,146820,0,267273,0,0,563684,549826,0,911200,713505,73700,0,315897,247787,20910,0,315707,234119,20876,0,68942,48498,2245,0,584594,28.1,570702,0,119685,0,267273,0,1307701,0,0,736465,0,563583,0,584481,0,315834,247749,20898,0,1307701,,,,
2021-05-14,IL,ILA,Illinois,12671821,Report,13143195,10503920,103720,82892,4395023,5753238,349312,6347,6330161,50,32.9,6199610,62.9,10323107,104761,133380,1757883,86,3106544,152041,643255,4166970,4111443,41.7,5402200,6938295,802700,0,1769959,2394867,349875,2144,1767404,2341906,348353,2133,647016,693448,52804,1262,4516845,35.6,4459796,45.3,1394530,68.3,3013893,10837805,10503137,96912,121272,6329429,58.4,4166910,38.4,4516760,41.7,1769921,2394845,349850,2144,10318961,,,,
2021-05-14,IN,INA,Indiana,6732219,Report,5927240,4660880,88043,69232,1922529,2575188,153002,10161,2609929,38.8,29.5,2573385,49.8,4604386,89159,114775,865250,79.7,1682703,154982,545916,1982654,1966666,38.1,2396180,3152760,378300,0,847790,1131529,151131,3335,847692,1115641,151041,3333,403965,383279,18611,2047,2133785,31.7,2117707,41,807902,74.4,1649080,5705039,4660770,81696,103895,2609822,45.7,1982637,34.8,2133754,37.4,847782,1131520,151117,3335,4585856,,,,
2021-05-14,KS,KSA,Kansas,2913314,Report,2876225,2189018,98727,75138,998104,1125330,65013,571,1291346,44.3,33.7,1273115,57.5,2162893,97733,129966,424277,89.2,750952,157933,604901,982257,971055,43.9,1275400,1438125,162700,0,454734,527338,65117,185,454621,516250,65070,184,173630,171064,11995,105,1047374,36,1036125,46.8,356794,75,717180,2451697,2188912,89282,117316,1291249,52.7,982244,40.1,1047356,42.7,454727,527332,65112,185,2084518,,,,
2021-05-14,KY,KYA,Kentucky,4467673,Report,4151085,3390010,92914,75879,1522056,1743057,124540,357,1926862,43.1,32.9,1903112,54.9,3352110,96748,119807,616864,82.2,1117401,148875,553062,1469180,1455274,42,1802240,2104245,244600,0,675021,793856,121997,303,674927,780045,121934,302,247197,267912,28130,188,1591177,35.6,1577208,45.5,543427,72.4,1082284,3806167,3389038,89041,109062,1926562,50.6,1469162,38.6,1591141,41.8,675009,793850,121979,303,3307869,,,,
2021-05-14,LA,LAA,Louisiana,4648794,Report,3789000,2912089,81505,62642,1368223,1445515,97340,1011,1574575,33.9,27.3,1560941,43.8,2889414,81137,106398,560829,75.7,1091014,147231,511321,1270468,1261690,35.4,1640800,1914900,233300,0,609581,660378,93242,509,609432,651751,93166,507,249832,256731,16520,105,1363710,29.3,1354856,38,523188,70.6,1044746,3923318,2911970,74222,96576,1574471,40.1,1270456,32.4,1363681,34.8,609576,660371,93225,509,2803520,,,,
2021-05-14,MA,MAA,Massachusetts,6892503,Report,8435810,7156323,122391,103828,2984106,3934891,237197,129,4240870,61.5,41.9,4146592,74.9,7025673,126824,152279,1090607,93.3,1976350,169015,721421,2888362,2851808,51.5,3436560,4584450,414800,0,1217148,1671182,238521,32,1215550,1636228,237770,30,429777,456652,57364,13,3126883,45.4,3089578,55.8,943806,80.7,1915733,6016745,7156278,118939,140206,4240789,70.5,2888349,48,3126865,52,1217142,1671175,238516,32,7032223,,,,
2021-05-14,MD,MDA,Maryland,6045680,Report,7040650,5463081,116458,90363,2268973,2977948,212217,3943,3173378,52.5,38,3104563,65.9,5361768,113814,149452,831378,86.7,1522300,158673,733863,2296365,2264912,48.1,2810340,3829410,400900,0,982042,1313183,205712,1140,981888,1281889,205565,1135,364569,337927,42507,439,2502077,41.4,2470477,52.4,745442,77.7,1479491,5162887,5462871,105810,136370,3173052,61.5,2296328,44.5,2501974,48.5,982020,1313168,205646,1140,5273681,,,,
2021-05-14,ME,MEA,Maine,1344212,Report,1608860,1337725,119688,99517,582792,668162,86582,189,785948,58.5,41.6,773657,70.6,1319937,120501,146878,262986,92.2,486564,170566,563988,559277,553767,50.6,701840,810420,96600,0,253286,305930,86328,61,253255,300456,86297,56,111466,114059,19380,16,645605,48,640064,58.4,244921,85.9,470321,1184936,1337656,112888,135776,785884,66.3,559271,47.2,645582,54.5,253283,305927,86311,61,1292480,,,,
2021-05-14,MH,MHA,Marshall Islands,58413,Report,51300,28726,87823,49177,28631,0,95,0,15604,26.7,22.4,15559,34.1,28662,62908,112594,952,9.6,1750,17623,516616,13088,13069,28.7,40500,0,10800,0,13083,5,99,0,13064,5,99,0,798,0,9,0,13187,22.6,13168,28.9,807,8.1,1750,49884,28703,57539,102839,15588,31.2,13081,26.2,13180,26.4,13076,5,99,0,28703,,,,
2021-05-14,MI,MIA,Michigan,9986857,Report,10489310,7933809,105031,79443,3364153,4305218,263147,1291,4520552,45.3,35.1,4445060,56.7,7814761,99641,133742,1435156,81.3,2673609,151445,594160,3500762,3455799,44.1,4371220,5499390,618700,0,1511520,1988680,267996,562,1511213,1944026,267865,560,659435,605546,51162,380,3768758,37.7,3723664,47.5,1316523,74.6,2586000,8595002,7933615,92305,122040,4520378,52.6,3500730,40.7,3768716,43.8,1511502,1988666,267986,562,7742591,,,,
2021-05-14,MN,MNA,Minnesota,5639632,Report,5737890,4887255,101742,86659,2030394,2641518,215046,297,2837045,50.3,36.7,2781051,64.1,4804758,110799,132317,818112,88.9,1514438,164545,623425,2068303,2041661,47.1,2364660,3072030,301200,0,899023,1169186,217086,94,898612,1142957,216918,92,317639,393567,40135,27,2285389,40.5,2258579,52.1,751368,81.6,1439723,4778088,4887016,102280,120088,2836824,59.4,2068285,43.3,2285352,47.8,899016,1169175,217067,94,4732413,,,,
2021-05-14,MO,MOA,Missouri,6137428,Report,5641555,4366210,91921,71141,1716141,2516195,133511,363,2425424,39.5,29.6,2395952,50.3,4317413,90572,118350,820824,77.3,1551545,146091,531201,1818635,1802387,37.8,2311940,3029715,299900,0,743699,1074873,134099,63,743539,1058787,133978,61,328085,363192,26902,28,1952734,31.8,1936365,40.6,718207,67.6,1468719,5235715,4365995,83389,107751,2425222,46.3,1818620,34.7,1952704,37.3,743691,1074866,134084,63,4205469,,,,
2021-05-14,MP,MPA,Northern Mariana Islands,56882,Report,72330,44086,127158,77504,5830,38166,90,0,23754,41.8,35.8,23127,52.1,43077,97090,163023,2533,26.2,4840,50052,747983,20338,19956,45,20200,49530,2600,0,2411,17927,94,0,2411,17545,94,0,351,1954,43,0,20432,35.9,20050,45.2,2348,24.3,4840,48576,44086,90757,148901,23754,48.9,20338,41.9,20432,42.1,2411,17927,94,0,44086,,,,
2021-05-14,MS,MSA,Mississippi,2976149,Report,2526875,1687547,84904,56702,805667,833214,47798,868,965569,32.4,24.2,958748,42.1,1677005,73631,110946,358404,73.6,649879,133530,519193,720178,716396,31.5,1125440,1242735,158700,0,356315,363836,46786,27,356217,360152,46745,27,164275,132297,12680,10,766964,25.8,763141,33.5,309262,63.5,624778,2521425,1687480,66926,100216,965505,38.3,720168,28.6,766945,30.4,356311,363830,46777,27,1614097,,,,
2021-05-14,MT,MTA,Montana,1068778,Report,1042195,814652,97513,76223,382229,406370,25819,234,455075,42.6,33.3,448884,53.4,804327,95732,124043,163692,79.3,304813,147654,504849,356054,351987,41.9,465460,509535,67200,0,172234,183748,25272,72,172168,179747,25256,72,71794,70200,5936,42,381326,35.7,377243,44.9,147972,71.7,282248,917598,814573,88772,113579,455016,49.6,356041,38.8,381309,41.6,172222,183747,25268,72,753937,,,,
2021-05-14,NC,NCA,North Carolina,10488084,Report,10687660,7650103,101903,72941,3164614,4231027,254133,329,4293827,40.9,31.2,4225157,51.6,7537184,92059,130538,1366159,78,2607259,148893,610342,3269863,3226478,39.4,4444180,5640180,603300,0,1369441,1900387,250978,35,1367821,1858622,250073,35,573380,619311,27520,25,3520841,33.6,3476551,42.5,1220236,69.7,2506169,8985519,7648128,85116,118943,4292397,47.8,3269279,36.4,3520229,39.2,1369359,1899885,250950,35,7284068,,,,
2021-05-14,ND,NDA,North Dakota,762062,Report,664790,588562,87236,77233,257701,307539,23322,0,307756,40.4,32.2,303756,52.2,581038,99853,114246,98035,81.8,189683,158274,554708,245310,242519,41.7,301300,327990,35500,0,112196,133113,20626,1,112082,130436,20552,1,42788,40666,2988,0,265936,34.9,263071,45.2,86442,72.1,175460,637246,588506,92351,104322,307711,48.3,245304,38.5,265928,41.7,112192,133111,20624,1,544250,,,,
2021-05-14,NE,NEA,Nebraska,1934408,Report,1894490,1584643,97936,81919,652356,872760,56743,2784,879765,45.5,36.1,865298,59.3,1561883,107100,129908,266480,85.3,515751,165063,606318,698625,690220,47.3,773680,1017510,103300,0,294321,403487,57098,817,294248,395158,57064,814,119048,122077,4279,579,755723,39.1,747284,51.2,245983,78.7,479577,1617408,1584430,97961,117131,879589,54.4,698599,43.2,755684,46.7,294307,403475,57085,817,1502974,,,,
2021-05-14,NH,NHA,New Hampshire,1359711,Report,1513425,1204745,111305,88603,504074,645620,55016,35,808746,59.5,31.2,797007,72.2,1190794,107817,137029,245895,96.9,420821,165766,596156,423861,422390,38.2,625160,777465,110800,0,196063,227782,55811,16,195922,226452,55786,16,86728,99246,12303,11,479672,35.3,478176,43.3,198288,78.1,409931,1198569,1204255,100474,126269,808397,67.4,423733,35.4,479537,40,195978,227739,55804,16,1181949,,,,
2021-05-14,NJ,NJA,New Jersey,8882190,Report,10005875,8218240,112651,92525,3514153,4388418,315194,475,4918197,55.4,39.7,4832567,69.6,8090979,116524,144102,1298776,88,2305042,156217,678118,3523538,3480654,50.1,4127740,5306535,571600,0,1507441,2016065,317590,32,1507226,1973399,317457,29,526974,526412,71345,15,3841128,43.2,3798111,54.7,1124746,76.2,2273947,7618375,8217748,107867,131339,4917700,64.6,3523514,46.3,3841063,50.4,1507430,2016052,317549,32,8146358,,,,
2021-05-14,NM,NMA,New Mexico,2096829,Report,2165115,1982001,103257,94524,886192,1039654,53609,2546,1127199,53.8,41,1103705,68.1,1946770,120098,133567,334923,88.7,607662,160925,573379,858761,845101,52.1,943140,1089075,132900,0,377615,480419,52630,727,377391,466983,52541,727,132472,144041,13902,424,911391,43.5,897642,55.4,290839,77,542537,1787431,1981881,110879,121130,1127098,63.1,858737,48,911360,51,377602,480408,52623,727,1728341,,,,
2021-05-14,NV,NVA,Nevada,3080156,Report,2705030,2277475,87821,73940,951241,1240037,86197,0,1296725,42.1,30.2,1279178,53.6,2250604,94265,113299,387965,78.2,726780,146536,545400,931737,922667,38.6,1124700,1414530,165800,0,405255,526477,84820,5,405200,517462,84793,5,161351,159041,16620,4,1016557,33,1007460,42.2,337016,68,681195,2621802,2277443,86866,103174,1296698,49.5,931732,35.5,1016550,38.8,405252,526475,84818,5,2182996,,,,
2021-05-14,NY,NYA,New York State,19453561,Report,21037975,17632107,108145,90637,7440946,9508330,679384,3447,9943227,51.1,38.2,9789533,63.5,17391756,112749,136387,2676427,81.2,4932813,149654,638260,7429266,7342494,47.6,8858820,11011455,1167700,0,3226786,4201779,664645,701,3226173,4115638,664299,683,1138370,1086149,132019,383,8093911,41.6,8006793,51.9,2356921,71.5,4788901,16773220,17631073,105114,125426,9942351,59.3,7429060,44.3,8093625,48.3,3226685,4201688,664565,687,17331107,,,,
2021-05-14,OH,OHA,Ohio,11689100,Report,11272375,9180934,96435,78543,3913097,4917467,341373,8997,4978466,42.6,34.3,4901021,53.8,9049355,99323,123722,1647129,80.5,3166849,154758,550861,4011243,3959225,43.5,4697460,5958615,616300,0,1751065,2257489,328867,2689,1750839,2205707,328715,2679,700248,764016,65411,1547,4340110,37.1,4287940,47.1,1531222,74.8,3049821,10000702,9180790,91801,112716,4978029,49.8,4011189,40.1,4340004,43.4,1751034,2257467,328815,2688,8958491,,,,
2021-05-14,OK,OKA,Oklahoma,3956971,Report,3851825,2825320,97343,71401,1322704,1425375,77203,38,1575654,39.8,30.1,1555900,51.8,2791759,92912,128192,513384,80.8,946280,148990,606461,1190875,1177744,39.2,1673980,1963845,214000,0,571546,619307,76070,22,571402,606320,76027,22,230418,192468,13755,6,1266945,32,1253771,41.7,436647,68.7,840096,3325223,2825172,84962,115837,1575533,47.4,1190854,35.8,1266915,38.1,571534,619298,76061,22,2419482,,,,
2021-05-14,OR,ORA,Oregon,4217737,Report,4501785,3556202,106735,84315,1498473,1936417,119430,1882,2096501,49.7,35,2056181,61.4,3501021,104471,134335,630784,82.3,1161924,151671,587639,1474147,1458920,43.5,1922220,2302365,277200,0,642373,831450,118817,324,641462,817138,118428,320,261632,276050,36412,169,1592964,37.8,1577348,47.1,574263,75,1107113,3647769,3556166,97489,123412,2096468,57.5,1474137,40.4,1592953,43.7,642371,831442,118816,324,3445808,,,,
2021-05-14,PA,PAA,Pennsylvania,12801989,Report,13988115,11362846,109265,88758,4862741,6091389,408425,291,6896760,53.9,35,6797931,66.9,11230832,110459,137578,2294392,95.9,4019395,167939,584455,4476706,4442921,43.7,5912620,7070895,1004600,0,1941835,2534638,413173,233,1941149,2501543,412953,229,830861,879536,57392,129,4889879,38.2,4855874,47.8,1767918,73.9,3861280,11081530,11361460,102526,126229,6895574,62.2,4476381,40.4,4889492,44.1,1941726,2534422,413111,233,11063722,,,,
2021-05-14,PR,PRA,Puerto Rico,3193694,Report,3662730,2296608,114686,71911,931360,1290441,74525,282,1422790,44.5,28,1398304,53.4,2265765,86448,139747,416031,76.6,739120,136136,674625,894206,886997,33.8,1594100,1878630,190000,0,351135,543052,74702,19,351061,535917,74611,19,157372,169273,12388,3,968908,30.3,961608,36.7,339036,62.4,704711,2727349,2296124,84189,134296,1422355,52.2,894158,32.8,968828,35.5,351124,543015,74670,19,2228089,,,,
2021-05-14,RI,RIA,Rhode Island,1059361,Report,1350905,1035263,127521,97725,427765,567108,40361,29,593817,56.1,40.7,582152,68.1,1018873,119185,158025,172970,92.5,328887,175832,722231,431382,426952,49.9,538080,751725,61100,0,184188,247186,40241,8,184163,242781,40226,8,73610,81089,5170,3,471623,44.5,467178,54.6,159872,85.5,317153,927491,1035215,111615,145652,593776,64,431376,46.5,471617,50.8,184184,247184,40241,8,998391,,,,
2021-05-14,RP,RPA,Republic of Palau,17907,Report,24600,20625,137376,115178,19325,1,1299,0,12975,72.5,43.7,12975,92.9,20625,147670,176129,1610,52.9,2920,95926,808147,7831,7831,56.1,20800,0,3800,0,7813,18,1299,0,7813,18,1299,0,1344,8,151,0,9130,51,9130,65.4,1503,49.4,2920,15292,20625,134874,160868,12975,84.8,7831,51.2,9130,59.7,7813,18,1299,0,20625,,,,
