Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-20,DC,DCA,District of Columbia,705749,Report,986455,739546,139774,104789,293092,422840,23440,174,386455,54.8,38.3,381072,66,733954,127074,170791,70976,81.3,159005,182047,1129400,270183,268666,46.5,398080,535275,53100,0,112777,157262,27218,144,112748,155776,27201,142,35010,23636,1857,16,297401,42.1,295867,51.2,60519,69.3,137575,609754,739485,121276,161779,386411,63.4,270171,44.3,297387,48.8,112773,157254,27216,144,653926,,,,
2021-05-20,DD2,DD2,Dept of Defense,0,Report,4213980,3398389,0,0,1481323,1813458,103209,399,2013054,0,0,1986294,0,3360385,0,0,170830,0,303364,0,0,1295757,1284923,0,1749000,2282280,182700,0,563487,732270,100293,0,563430,721493,100267,0,43635,74692,4314,0,1396050,0,1385190,0,122641,0,303364,0,3395851,0,0,2010610,0,1295664,0,1395947,0,563466,732198,100283,0,3395851,,,,
2021-05-20,DE,DEA,Delaware,973764,Report,1167875,876335,119934,89995,353770,484482,37805,278,499588,51.3,36.1,488348,63.4,859017,111533,151634,170413,90.2,317958,168315,618231,351889,347509,45.1,485580,620295,62000,0,144732,207024,37285,133,144663,202713,37258,133,60039,79266,7551,84,389174,40,384767,50,146940,77.8,302304,839807,876185,104332,139065,499461,59.5,351874,41.9,389153,46.3,144730,207011,37279,133,844573,,,,
2021-05-20,FL,FLA,Florida,21477737,Report,22757805,17744573,105960,82618,7572117,9426974,713646,31836,10013464,46.6,33.2,9853797,57.1,17520791,101583,131946,3901125,86.7,7475466,166220,506028,7138580,7077052,41,9408260,11780145,1569400,0,3161070,3967173,703734,10337,3160305,3906417,703388,10330,1646169,1488364,151134,7728,7842314,36.5,7780440,45.1,3293395,73.2,7175671,18696028,17737522,94873,121725,10007139,53.5,7137937,38.2,7841511,41.9,3160497,3967103,703574,10337,17077382,,,,
2021-05-20,FM,FMA,Federated States of Micronesia,103643,Report,77800,40455,75065,39033,39436,0,1019,0,23492,22.7,16.3,23471,29,40430,50011,96237,2020,11.5,3580,20319,441569,16944,16940,21,67600,0,10200,0,16913,31,1017,0,16909,31,1016,0,1569,5,141,0,17961,17.3,17956,22.2,1715,9.7,3580,88509,40447,45698,87901,23485,26.5,16943,19.1,17959,20.3,16912,31,1016,0,40447,,,,
2021-05-20,GA,GAA,Georgia,10617423,Report,10397145,7212497,97925,67931,3233362,3796679,181882,574,4048946,38.1,28.3,3966640,48.9,7095719,87455,128146,1187435,78.3,2273772,149891,685396,3004958,2970523,36.6,4414680,5402865,579600,0,1393380,1611249,178607,329,1393037,1577164,178382,322,569428,421945,22965,166,3183565,30,3148905,38.8,1014504,66.9,2207564,8988102,7211011,80228,115677,4047550,45,3004865,33.4,3183389,35.4,1393344,1611192,178524,329,6923116,,,,
2021-05-20,GU,GUA,Guam,165768,Report,207370,150364,125097,90707,58322,89922,2120,0,83979,50.7,39.6,81342,62.9,145830,112785,160380,14228,50.5,26758,94950,735850,65585,63688,49.3,74200,122070,11100,0,23697,41888,2125,0,23691,39997,2125,0,5249,7122,160,0,67710,40.8,65813,50.9,12531,44.5,25999,141562,150357,106213,146487,83973,59.3,65584,46.3,67709,47.8,23696,41888,2125,0,139166,,,,
2021-05-20,HI,HIA,Hawaii,1415872,Report,1740200,1511715,122907,106769,541337,847104,29514,93760,898799,63.5,43.1,865066,77.5,1470169,131735,155931,260554,97.1,469719,174976,648245,610884,602502,54,675780,985920,78500,0,227022,365791,29795,18071,226702,357746,29699,18054,90187,117268,7083,1409,640679,45.2,632201,56.6,215947,80.4,448261,1211109,1510329,124706,143686,896860,74.1,610755,50.4,640524,52.9,226981,365714,29769,18060,1359165,,,,
2021-05-20,IA,IAA,Iowa,3155070,Report,3188315,2717558,101054,86133,1209212,1401833,106391,122,1492262,47.3,38.2,1457273,60,2667571,109857,131302,479639,86.7,929380,168075,576597,1206331,1191886,49.1,1355840,1654575,177900,0,569539,636728,104361,64,569444,622378,104308,64,243833,200598,9269,46,1310692,41.5,1296194,53.4,453746,82.1,897481,2676281,2717542,101542,119132,1492227,55.8,1206322,45.1,1310681,49,569533,636725,104359,64,2660147,,,,
2021-05-20,ID,IDA,Idaho,1787065,Report,1561155,1193617,87359,66792,527276,628933,36758,650,649367,36.3,29.3,649121,48.5,1193539,89146,116603,227387,78.2,436604,150206,537088,523486,523422,39.1,662680,800475,98000,0,236865,286422,36641,199,236856,286368,36629,198,98621,104419,7697,82,560127,31.3,560051,41.8,210819,72.5,414133,1495407,1193598,79818,104397,649353,43.4,523482,35,560116,37.5,236863,286420,36634,199,1146916,,,,
2021-05-20,IH2,IH2,Indian Health Svc,2082813,Report,1716875,1331759,82431,63940,740311,569743,21705,0,749182,36,27.6,723707,0,1291523,0,0,147306,0,268724,0,0,574855,560175,0,914360,728715,73800,0,322005,252850,21539,0,321810,238365,21505,0,69575,48824,2308,0,596394,28.6,581680,0,120707,0,268724,0,1331356,0,0,748912,0,574752,0,596279,0,321941,252811,21527,0,1331356,,,,
2021-05-20,IL,ILA,Illinois,12671821,Report,13459095,10947955,106213,86396,4538249,6039617,363251,6838,6551298,51.7,34.6,6347203,64.4,10677798,108361,136586,1771158,86.7,3140758,153715,658716,4386300,4314576,43.8,5486860,7162935,809300,0,1861188,2522816,363734,2296,1857881,2454410,362151,2285,655736,703331,54812,1333,4750034,37.5,4676727,47.5,1415212,69.3,3047490,10837805,10942689,100968,124187,6546112,60.4,4386237,40.5,4749949,43.8,1861149,2522792,363712,2296,10754765,,,,
2021-05-20,IN,INA,Indiana,6732219,Report,6103040,4844506,90654,71960,1993310,2680886,159316,10994,2688808,39.9,30.9,2628509,50.9,4759081,92154,118179,870365,80.2,1697666,156360,562107,2083124,2062124,39.9,2449720,3244020,409300,0,895901,1183628,157249,3595,895784,1162747,157158,3593,408365,387181,19469,2142,2240373,33.3,2219282,43,817157,75.3,1663824,5705039,4844370,84914,106976,2688678,47.1,2083107,36.5,2240344,39.3,895893,1183619,157237,3595,4768636,,,,
2021-05-20,KS,KSA,Kansas,2913314,Report,2904355,2235270,99692,76726,1015630,1151129,67903,608,1314313,45.1,34.5,1289141,58.3,2201855,99494,131237,426244,89.6,756048,159005,610817,1005683,993401,44.9,1279940,1458015,166400,0,465730,539754,67913,199,465612,527591,67863,198,175202,172195,12464,111,1073596,36.9,1061264,48,359972,75.7,722120,2451697,2235164,91168,118463,1314215,53.6,1005670,41,1073578,43.8,465723,539748,67908,199,2129598,,,,
2021-05-20,KY,KYA,Kentucky,4467673,Report,4209055,3484624,94211,77996,1562457,1790750,131035,382,1975471,44.2,33.9,1938668,56,3431555,99040,121480,621550,82.8,1128229,150317,560786,1514093,1498095,43.2,1836960,2121795,250300,0,698784,814961,128356,348,698687,799061,128293,347,250728,270163,29167,214,1642449,36.8,1626388,46.9,550272,73.3,1092940,3806167,3483645,91526,110585,1975201,51.9,1514079,39.8,1642420,43.2,698777,814954,128341,348,3401131,,,,
2021-05-20,LA,LAA,Louisiana,4648794,Report,3815750,2972438,82080,63940,1396914,1474310,100188,1026,1604264,34.5,27.9,1584947,44.5,2943289,82650,107149,563779,76.1,1098453,148235,514931,1299157,1289647,36.2,1658060,1923090,234600,0,627073,671569,95828,515,626914,662220,95751,513,252646,258100,16786,107,1394985,30,1385398,38.9,527639,71.2,1051946,3923318,2972314,75760,97258,1604159,40.9,1299143,33.1,1394955,35.6,627066,671562,95812,515,2862158,,,,
2021-05-20,MA,MAA,Massachusetts,6892503,Report,8790510,7488346,127537,108645,3080069,4162851,245291,135,4373726,63.5,44.8,4222210,76.2,7285933,131522,158682,1096419,93.8,1992673,170411,751755,3086334,3034963,54.8,3562500,4804410,423600,0,1286000,1800301,246763,33,1284009,1750923,245972,31,434413,461842,58520,14,3333097,48.4,3280935,59.2,954789,81.7,1931813,6016745,7484786,124399,146101,4370153,72.6,3086316,51.3,3333074,55.4,1285994,1800289,246758,33,7359297,,,,
2021-05-20,MD,MDA,Maryland,6045680,Report,7449310,5758938,123217,95257,2358668,3172853,223097,4320,3304263,54.7,40.7,3184850,67.6,5597028,118808,158126,838726,87.4,1545975,161140,776458,2458444,2417516,51.3,2960000,4063410,425900,0,1047023,1410165,216187,1256,1046843,1369424,216088,1249,372568,344947,43906,464,2674631,44.2,2633604,55.9,761885,79.4,1502852,5162887,5758712,111541,144286,3304036,64,2458405,47.6,2674574,51.8,1047000,1410149,216169,1256,5562980,,,,
2021-05-20,ME,MEA,Maine,1344212,Report,1705160,1393589,126852,103673,605966,697404,89972,247,810049,60.3,44,789139,72,1365763,124685,155670,264395,92.7,489872,171725,597746,590882,584031,53.3,741480,866580,97100,0,269838,320976,89739,68,269805,314163,89705,63,112463,114847,19779,18,680621,50.6,673736,61.5,247107,86.6,473497,1184936,1393517,117603,143903,809984,68.4,590876,49.9,680598,57.4,269835,320973,89722,68,1347686,,,,
2021-05-20,MH,MHA,Marshall Islands,58413,Report,51300,29526,87823,50547,29400,0,126,0,15971,27.3,23.1,15923,34.9,29459,64657,112594,963,9.7,1776,17885,516616,13520,13499,29.6,40500,0,10800,0,13514,6,129,0,13494,5,129,0,813,0,9,0,13649,23.4,13628,29.9,822,8.3,1776,49884,29503,59143,102839,15955,32,13513,27.1,13642,27.3,13507,6,129,0,29503,,,,
2021-05-20,MI,MIA,Michigan,9986857,Report,10781640,8246377,107958,82572,3471314,4498770,274996,1297,4658616,46.6,36.8,4534914,57.8,8069776,102892,137470,1446962,82,2706403,153302,610719,3674764,3620315,46.2,4531760,5624580,625300,0,1584501,2089687,279988,576,1584162,2035580,279852,573,670325,614903,53120,389,3954752,39.6,3900167,49.7,1338737,75.8,2618196,8595002,8246152,95941,125441,4658413,54.2,3674731,42.8,3954707,46,1584484,2089672,279976,575,8052397,,,,
2021-05-20,MN,MNA,Minnesota,5639632,Report,5976270,5102426,105969,90474,2092703,2786238,223182,303,2925164,51.9,38.9,2836324,65.4,4976478,114759,137814,822692,89.4,1526575,165863,649325,2192774,2155678,49.7,2428160,3240510,307600,0,937189,1255491,225217,94,936503,1219083,225002,92,320534,397253,41033,27,2417991,42.9,2380680,54.9,758847,82.4,1451546,4778088,5099941,106736,125077,2922733,61.2,2192751,45.9,2417950,50.6,937181,1255476,225199,94,4943290,,,,
2021-05-20,MO,MOA,Missouri,6137428,Report,5742095,4501899,93559,73352,1762604,2600350,138571,374,2491465,40.6,30.7,2442148,51.2,4428968,92912,120459,826734,77.8,1565119,147370,540668,1886356,1866758,39.2,2351680,3088215,302200,0,773680,1112613,139102,63,773505,1093192,138980,61,332251,366556,27695,28,2025458,33,2005738,42.1,726530,68.4,1481934,5235715,4501633,85979,109672,2491219,47.6,1886341,36,2025432,38.7,773672,1112606,139091,63,4339873,,,,
2021-05-20,MP,MPA,Northern Mariana Islands,56882,Report,72330,45783,127158,80488,6302,39307,174,0,24665,43.4,37.1,23784,53.6,44442,100167,163023,2562,26.5,4914,50817,747983,21125,20666,46.6,20200,49530,2600,0,2713,18412,179,0,2713,17953,179,0,376,1975,50,0,21304,37.5,20845,47,2401,24.8,4914,48576,45783,94250,148901,24665,50.8,21125,43.5,21304,43.9,2713,18412,179,0,45783,,,,
2021-05-20,MS,MSA,Mississippi,2976149,Report,2550405,1721447,85695,57841,819223,852233,49115,876,983206,33,24.7,974077,42.8,1708253,75003,111979,360722,74.1,655381,134660,524027,736330,732143,32.1,1132760,1257945,159700,0,363787,372514,48104,29,363679,368435,48065,29,165963,133640,12979,10,784434,26.4,780208,34.3,312592,64.2,630155,2521425,1721377,68270,101149,983141,39,736320,29.2,784417,31.1,363783,372508,48097,29,1646652,,,,
2021-05-20,MT,MTA,Montana,1068778,Report,1062675,836084,99429,78228,389927,417924,27976,257,466449,43.6,34.2,456896,54.4,822112,97848,126480,164855,79.9,307638,149023,514770,365334,360988,43,471700,523575,67400,0,177067,188191,27349,76,176997,183915,27334,76,72595,70720,6291,43,392683,36.7,388322,46.2,149649,72.5,284988,917598,836001,91108,115811,466388,50.8,365320,39.8,392666,42.8,177054,188190,27346,76,774466,,,,
2021-05-20,NC,NCA,North Carolina,10488084,Report,10964980,7860387,104547,74946,3234371,4364270,261417,329,4398309,41.9,32.2,4290353,52.4,7702518,94078,133926,1372164,78.4,2623640,149829,626179,3375737,3326772,40.6,4521420,5832060,611500,0,1415410,1960292,258353,35,1413581,1913156,257423,35,578494,624589,28314,25,3634090,34.6,3584195,43.8,1231422,70.3,2522058,8985519,7856834,87439,122029,4395329,48.9,3375151,37.6,3633488,40.4,1415328,1959788,258337,35,7485359,,,,
2021-05-20,ND,NDA,North Dakota,762062,Report,672440,597686,88240,78430,260931,312665,24090,0,312423,41,32.7,306951,52.8,588248,101092,115561,98324,82,190379,158854,561091,249085,246086,42.3,303100,333840,35500,0,114111,134973,21329,1,113985,132100,21249,1,43008,40830,3068,0,270414,35.5,267335,45.9,86906,72.5,176117,637246,597511,93765,105523,312269,49,249078,39.1,270405,42.4,114107,134970,21327,1,552937,,,,
2021-05-20,NE,NEA,Nebraska,1934408,Report,1956820,1627572,101159,84138,668211,898106,58384,2871,898850,46.5,37.3,876916,60.1,1595690,109419,134182,267596,85.6,519255,166184,626267,721736,711656,48.8,789680,1063140,104000,0,305603,415302,58675,831,305525,405303,58641,828,120142,122938,4465,589,780411,40.3,770297,52.8,248134,79.4,482971,1617408,1627352,100615,120985,898673,55.6,721707,44.6,780369,48.2,305587,415289,58662,831,1545187,,,,
2021-05-20,NH,NHA,New Hampshire,1359711,Report,1591435,1276034,117042,93846,526869,691306,57819,40,843902,62.1,33.7,828200,75,1257291,113838,144092,248721,98,427566,168423,626885,458890,457019,41.4,661620,818415,111400,0,202941,255931,58409,18,202791,254210,58384,18,87623,102322,12615,13,517299,38,515403,46.7,202573,79.8,416535,1198569,1275538,106422,132778,843547,70.4,458760,38.3,517163,43.1,202856,255886,58403,18,1252529,,,,
2021-05-20,NJ,NJA,New Jersey,8882190,Report,10508565,8576106,118311,96554,3644490,4601177,329964,475,5085381,57.3,41.9,4943978,71.2,8379676,120682,151341,1310533,88.8,2337192,158396,712187,3719027,3662332,52.7,4344020,5579145,585400,0,1594928,2124067,332574,32,1594695,2067608,332433,29,538430,535159,73572,15,4051601,45.6,3994765,57.5,1147176,77.7,2305859,7618375,8575589,112565,137937,5084865,66.7,3719002,48.8,4051533,53.2,1594915,2124055,332531,32,8502553,,,,
2021-05-20,NM,NMA,New Mexico,2096829,Report,2211905,2044921,105488,97524,911101,1073522,57607,2691,1156807,55.2,42.5,1121918,69.2,1995736,123118,136454,337127,89.3,614636,162772,585771,891879,874693,54,963260,1113645,135000,0,393267,497838,56549,774,393030,480891,56457,772,135105,145849,14465,451,948428,45.2,931150,57.4,295870,78.4,549195,1787431,2044794,114398,123748,1156693,64.7,891854,49.9,948396,53.1,393253,497827,56542,774,1787112,,,,
2021-05-20,NV,NVA,Nevada,3080156,Report,2761920,2374041,89668,77075,985569,1296179,92293,0,1332956,43.3,31.6,1307845,54.8,2336579,97866,115682,390827,78.8,733955,147983,556870,971807,961250,40.3,1137640,1455480,168800,0,426441,545360,90695,6,426382,534862,90667,6,163593,160269,17382,4,1062502,34.5,1051917,44.1,341248,68.8,688024,2621802,2374009,90549,105344,1332927,50.8,971802,37.1,1062495,40.5,426438,545358,90693,6,2278251,,,,
2021-05-20,NY,NYA,New York State,19453561,Report,21776965,18395906,111943,94563,7686249,9974593,731403,3661,10270385,52.8,40.2,10017548,64.9,18039094,116945,141177,2701785,82,5015563,152164,660680,7815585,7710337,50,9146100,11436165,1194700,0,3394010,4420827,706813,748,3393330,4316277,706441,730,1158100,1106370,136966,411,8522398,43.8,8416778,54.6,2401847,72.9,4870918,16773220,18394767,109667,129832,10269446,61.2,7815365,46.6,8522093,50.8,3393901,4420730,706728,734,18090854,,,,
2021-05-20,OH,OHA,Ohio,11689100,Report,11560515,9452028,98900,80862,4005110,5079083,358285,9550,5112870,43.7,35.4,4993247,54.8,9271064,101756,126884,1659414,81.1,3200975,156426,564942,4136575,4077905,44.8,4879700,6052215,628600,0,1806320,2327401,345425,2854,1806103,2268958,345302,2844,708766,772052,67887,1615,4482000,38.3,4423207,48.5,1550320,75.8,3083253,10000702,9451871,94512,115597,5112711,51.1,4136555,41.4,4481968,44.8,1806311,2327390,345413,2854,9226729,,,,
2021-05-20,OK,OKA,Oklahoma,3956971,Report,3873355,2879476,97887,72770,1346804,1452726,79906,40,1602200,40.5,30.7,1574740,52.4,2837248,94426,128908,515476,81.2,951539,149818,609850,1216626,1202588,40,1684680,1974375,214300,0,585762,630840,78731,24,585611,616953,78689,24,232418,193514,14126,8,1295357,32.7,1281277,42.6,440066,69.3,844676,3325223,2879325,86590,116484,1602077,48.2,1216605,36.6,1295328,39,585750,630831,78723,24,2467275,,,,
2021-05-20,OR,ORA,Oregon,4217737,Report,4865045,3735151,115347,88558,1553891,2050709,128540,2011,2176585,51.6,37.3,2108211,62.9,3647251,108835,145174,636128,83,1174095,153260,635057,1574237,1554197,46.4,2078000,2494245,292800,0,679655,894221,127736,361,678506,875336,127298,355,265539,278869,37814,188,1701973,40.4,1681495,50.2,582410,76,1118887,3647769,3733182,102342,133370,2174636,59.6,1574228,43.2,1701963,46.7,679653,894214,127735,361,3621011,,,,
2021-05-20,PA,PAA,Pennsylvania,12801989,Report,14487355,11872222,113165,92737,5053738,6383014,435159,311,7129435,55.7,37.1,6966303,68.5,11660044,114681,142489,2318073,96.9,4082988,170596,605314,4743768,4694938,46.2,6171580,7297875,1017900,0,2059513,2684008,439626,247,2058721,2635976,439405,241,851112,895650,60983,136,5183394,40.5,5134343,50.5,1807881,75.5,3923807,11081530,11870586,107120,130734,7128128,64.3,4743433,42.8,5183026,46.8,2059404,2683782,439593,247,11567034,,,,
2021-05-20,PR,PRA,Puerto Rico,3193694,Report,3769070,2432019,118016,76151,992731,1361528,77475,285,1488120,46.6,30.2,1447725,55.2,2381568,90866,143805,421541,77.6,751456,138408,694212,965604,954209,36.4,1632580,1946490,190000,0,387021,578563,77664,20,386931,567258,77565,20,161488,172020,12789,3,1043268,32.7,1031774,39.4,346300,63.8,716804,2727349,2431477,89152,138195,1487629,54.5,965553,35.4,1043183,38.2,387009,578524,77630,20,2361845,,,,
2021-05-20,RI,RIA,Rhode Island,1059361,Report,1428115,1097137,134809,103566,450098,605344,41663,32,613623,57.9,44.5,594543,69.5,1070762,125255,167057,173915,93,331844,177413,763510,471651,464830,54.4,574140,792675,61300,0,201740,269902,41554,9,201713,263108,41539,9,74337,82204,5305,3,513205,48.4,506369,59.2,161849,86.5,320041,927491,1097079,118285,153976,613569,66.2,471645,50.9,513199,55.3,201736,269900,41554,9,1058960,,,,
2021-05-20,RP,RPA,Republic of Palau,17907,Report,24600,21903,137376,122315,20597,1,1305,0,12985,72.5,50.8,12984,93,21903,156820,176129,1610,52.9,2951,96945,808147,9103,9103,65.2,20800,0,3800,0,9084,19,1305,0,9084,19,1305,0,1375,8,151,0,10408,58.1,10408,74.5,1534,50.4,2951,15292,21903,143232,160868,12985,84.9,9103,59.5,10408,68.1,9084,19,1305,0,21903,,,,
