Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-07,DC,DCA,District of Columbia,705749,Report,1180385,961542,167253,136244,367293,563604,30216,429,482592,68.4,53.3,460048,79.7,926343,160383,204367,79312,90.8,182159,208556,1351440,376136,360757,62.5,461200,664785,54400,0,150851,224717,33900,242,150794,209414,33879,225,38903,29639,2446,30,409710,58.1,394312,68.3,71018,81.3,159753,609754,961451,157679,193584,482485,79.1,376090,61.7,409661,67.2,150845,224679,33897,240,869152,,,,,,
2021-09-07,DD2,DD2,Dept of Defense,0,Report,4852940,5097334,0,0,1939568,2943743,212626,1397,2840312,0,0,2691731,0,4837355,0,0,201012,0,379374,0,0,1969451,1862457,0,1872520,2787120,193300,0,775817,1193509,194851,5,775694,1086640,194685,5,52755,88350,6992,0,2164182,0,2057024,0,148097,0,379374,0,5097117,0,0,2840143,0,1969410,0,2164120,0,775802,1193483,194830,5,5097117,,,,,,
2021-09-07,DE,DEA,Delaware,973764,Report,1482145,1164472,152208,119585,453411,660524,49486,1051,629240,64.6,50.9,590679,76.7,1090115,141538,192438,182373,96.5,349022,184760,784594,495834,464857,60.4,596160,820185,65800,0,201620,293590,48854,410,201512,262725,48815,407,67175,86638,9136,223,544474,55.9,513459,66.7,163172,86.4,332769,839807,1164274,138636,176486,629073,74.9,495801,59,544432,64.8,201616,293561,48845,410,1128993,,,,,,
2021-09-07,FL,FLA,Florida,21477737,Report,30861835,25243875,143692,117535,9624012,14362812,1175153,81898,13843588,64.5,48.4,13090391,75.9,23925808,138718,178932,4267377,94.9,8426879,187375,686225,10396364,9854429,57.1,12259560,16907775,1694500,0,4147064,6218172,1158360,24942,4145661,5677812,1156915,24801,1811409,1693819,194630,15600,11548538,53.8,11005189,63.8,3715458,82.6,8111546,18696028,25235140,134976,165072,13835691,74,10395513,55.6,11546918,61.8,4146415,6217972,1157590,24941,24480683,,,,,,
2021-09-07,FM,FMA,Federated States of Micronesia,103643,Report,80600,67442,77767,65071,55660,589,11193,0,42607,41.1,23.5,41995,52,66829,82785,99844,3364,19.2,5395,30721,458972,24331,24325,30.1,68600,1800,10200,0,24211,88,10623,1,24206,87,10602,1,1968,6,997,0,34923,33.7,34896,43.2,2971,16.9,5395,88509,67428,76182,91064,42594,48.1,24330,27.5,34915,39.4,24210,88,10616,1,67428,,,,,,
2021-09-07,GA,GAA,Georgia,10617423,Report,13636825,9949267,128438,93707,4069257,5611647,262210,6153,5518435,52,39.7,5169578,63.7,9373917,115534,168075,1299143,85.6,2529344,166738,898961,4211632,3983267,49.1,5666940,7370685,599200,0,1777901,2428998,260616,2090,1777223,2201478,260220,1960,621264,474191,31221,959,4469605,42.1,4240881,52.3,1127635,74.3,2458594,8988102,9946861,110667,151721,5516318,61.4,4211292,46.9,4469165,49.7,1777855,2428707,260516,2087,9591377,,,,,,
2021-09-07,GU,GUA,Guam,165768,Report,215770,219229,130164,132250,75092,135978,8158,1,119621,72.2,58.8,107815,83.5,198196,153505,167116,15888,56.6,30491,108559,768220,97416,88226,68.3,74200,122070,19500,0,34915,62487,7760,0,34901,53311,7754,0,6180,8145,457,0,105162,63.4,95966,74.3,14782,52.6,29517,141562,219201,154845,152421,119599,84.5,97410,68.8,105155,74.3,34914,62482,7759,0,202176,,,,,,
2021-09-07,HI,HIA,Hawaii,1415872,Report,2161810,1806078,152684,127559,609491,1057779,45039,93769,1059853,74.9,52.6,988317,88.6,1693829,151776,193710,275862,99.9,498949,185864,805299,744975,702490,62.9,861540,1218570,81700,0,265308,461493,45700,18087,264713,419622,45542,18070,95753,123527,9352,1412,790588,55.8,747947,67,230044,85.7,475850,1211109,1801485,148747,178498,1056036,87.2,743499,61.4,789077,65.2,265258,460079,45664,18076,1616093,,,,,,
2021-09-07,IA,IAA,Iowa,3155070,Report,3972115,3329385,125896,105525,1352780,1834436,141840,329,1786364,56.6,47.7,1677766,69.1,3131146,128948,163581,502233,90.8,986479,178402,718345,1504900,1416961,58.4,1616380,2167035,188700,0,649796,854449,139586,229,649619,766691,139514,228,255572,216035,13039,103,1644060,52.1,1556052,64.1,484749,87.7,953627,2676281,3329335,124402,148419,1786280,66.7,1504875,56.2,1644033,61.4,649789,854431,139584,229,3266187,,,,,,
2021-09-07,ID,IDA,Idaho,1787065,Report,2059860,1483990,115265,83041,617980,801697,62521,1792,802887,44.9,36.3,800913,59.8,1483040,110769,153851,245719,84.5,478618,164660,708659,647893,646752,48.3,850420,1109340,100100,0,281002,366078,62174,475,280981,364960,62153,473,106365,113260,10664,199,709729,39.7,708567,52.9,230488,79.3,454961,1495407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2021-09-07,IH2,IH2,Indian Health Svc,2082813,Report,2008065,1587078,96411,76199,807663,748643,30772,0,880698,42.3,33.3,807957,0,1459162,0,0,153658,0,284821,0,0,693811,638828,0,988560,944805,74700,0,357765,335946,30641,0,357484,281248,30586,0,73390,52929,3025,0,724352,34.8,669318,0,129344,0,284821,0,1586489,0,0,880294,0,693661,0,724182,0,357691,335871,30620,0,1586489,,,,,,
2021-09-07,IL,ILA,Illinois,12671821,Report,17119345,14825616,135098,116997,5477990,8793604,536218,17804,8454047,66.7,47.7,7818412,79.3,13737381,139410,173731,1921158,94,3523215,172433,837856,6042084,5600625,56.8,6574580,9694065,850700,0,2341442,3692801,524570,5742,2334963,3257917,522134,5663,716797,785252,73343,2724,6564555,51.8,6120677,62.1,1578116,77.2,3426149,10837805,14784324,136414,157960,8428094,77.8,6027555,55.6,6549998,60.4,2341398,3678316,524542,5742,14552910,,,,,,
2021-09-07,IN,INA,Indiana,6732219,Report,7843830,6486086,116512,96344,2445297,3771819,245616,23354,3410605,50.7,43.2,3209980,62.2,6115021,118411,151887,929628,85.6,1878314,172998,722439,2905012,2740980,53.1,3057660,4358670,427500,0,1145522,1750628,241556,7049,1145261,1586947,241340,6986,444040,425294,27982,3506,3144755,46.7,2980534,57.7,900822,83,1842981,5705039,6485653,113683,137490,3410245,59.8,2904889,50.9,3144614,55.1,1145508,1750521,241536,7049,6403651,,,,,,
2021-09-07,KS,KSA,Kansas,2913314,Report,3634085,2952093,124741,101331,1194711,1653500,102928,954,1688828,58,45.4,1577239,71.3,2762497,124827,164211,458059,96.3,829554,174464,764287,1323003,1239155,56,1513240,1947345,173500,0,554198,767970,101544,355,553903,684445,101451,331,190022,188776,16677,172,1424067,48.9,1340130,60.6,395647,83.2,793889,2451697,2951961,120405,148227,1688699,68.9,1322987,54,1424044,58.1,554191,767961,101537,355,2825906,,,,,,
2021-09-07,KY,KYA,Kentucky,4467673,Report,5357945,4652972,119927,104148,1969238,2490219,192797,718,2597915,58.1,45.2,2446162,70.6,4388285,126653,154639,681593,90.8,1263744,168373,713856,2018405,1905808,55,2354680,2736765,266500,0,890398,1126266,190060,1029,890200,1013896,189942,1002,280734,296816,37314,559,2207753,49.4,2095040,60.5,615423,82,1227153,3806167,4651844,122219,140770,2597523,68.2,2018365,53,2207685,58,890386,1126239,190032,1028,4561625,,,,,,
2021-09-07,LA,LAA,Louisiana,4648794,Report,5417300,4285260,116531,92180,1826499,2303989,153432,1340,2331670,50.2,39.4,2204713,61.9,4070319,114297,152122,636192,85.9,1258054,169773,731058,1832598,1746240,49,2319120,2860080,238100,0,813587,1017763,146168,615,813179,931823,146018,608,284536,293385,20870,139,1978133,42.6,1891628,53.1,598930,80.8,1208688,3923318,4284935,109217,138080,2331408,59.4,1832529,46.7,1978043,50.4,813567,1017714,146147,615,4153796,,,,,,
2021-09-07,MA,MAA,Massachusetts,6892503,Report,10579270,9555924,153490,138642,3732188,5498100,325417,219,5231716,75.9,61.8,4856007,87.7,8872636,160164,190972,1155666,98.8,2137462,182793,904728,4256457,3947889,71.3,4297860,5836710,444700,0,1712485,2542466,327097,106,1707202,2239204,325893,91,467708,495039,67978,34,4582154,66.5,4272390,77.1,1030759,88.1,2075471,6016745,9527417,158348,175830,5214940,86.7,4244992,70.6,4570682,76,1712477,2531009,327090,106,9392509,,,,,,
2021-09-07,MD,MDA,Maryland,6045680,Report,9512770,7688158,157348,127168,2882483,4504922,290702,10051,4160501,68.8,57.5,3848214,81.7,7112741,150982,201927,911878,95,1737098,181062,991537,3475055,3215569,68.3,3677680,5394690,440400,0,1352508,2116623,284839,2797,1352112,1857662,284648,2699,407691,398488,52067,770,3756767,62.1,3497121,74.2,859016,89.5,1690332,5162887,7687651,148902,184253,4159951,80.6,3474897,67.3,3756579,72.8,1352471,2116504,284808,2796,7455839,,,,,,
2021-09-07,ME,MEA,Maine,1344212,Report,2052590,1755434,152698,130592,722378,918423,113828,805,968273,72,57.9,913438,83.4,1651471,150768,187388,278045,97.5,524680,183927,719538,778050,730276,66.7,879120,1070370,103100,0,342528,434944,112329,201,342474,387248,112262,184,120573,120799,22514,83,890002,66.2,842168,76.9,263969,92.5,507512,1184936,1755321,148136,173224,968169,81.7,778037,65.7,889969,75.1,342523,434936,112309,201,1705665,,,,,,
2021-09-07,MH,MHA,Marshall Islands,58413,Report,51300,38961,87823,66699,37169,0,1792,0,21677,37.1,29.5,21598,47.5,38856,85403,112755,1243,12.6,2236,22593,518339,17208,17177,37.8,40500,0,10800,0,17193,11,1784,0,17164,9,1776,0,991,0,87,0,18988,32.5,18949,41.6,1078,10.9,2236,49884,38931,78043,102839,21655,43.4,17200,34.5,18978,38,17185,11,1782,0,38931,,,,,,
2021-09-07,MI,MIA,Michigan,9986857,Report,13032880,10276607,130500,102901,4082223,5832827,360014,1543,5554589,55.6,47.2,5240521,66.8,9694666,123610,166174,1542545,87.4,2947367,166952,738239,4718475,4453090,56.8,5439980,6941100,651800,0,1952042,2764363,366306,841,1951445,2499650,366042,795,731145,666761,65771,505,5083552,50.9,4817932,61.4,1464182,82.9,2856160,8595002,10276156,119560,151633,5554189,64.6,4718382,54.9,5083445,59.1,1952021,2764292,366292,840,10068694,,,,,,
2021-09-07,MN,MNA,Minnesota,5639632,Report,7444750,6456499,132008,114484,2439215,3727134,288381,1769,3514636,62.3,51.5,3265087,75.3,5987407,138071,171677,866225,94.1,1645765,178813,808876,2902001,2684806,61.9,2902740,4192710,349300,0,1145463,1754824,289178,594,1143390,1539731,288653,575,343510,424353,47644,129,3190059,56.6,2972349,68.5,815636,88.6,1568971,4778088,6437030,134720,155810,3503493,73.3,2893950,60.6,3181989,66.6,1145451,1746787,289157,594,6268358,,,,,,
2021-09-07,MO,MOA,Missouri,6137428,Report,7484365,6030432,121946,98257,2215918,3613748,200011,755,3267893,53.2,42.5,3076270,64.5,5684334,119247,157009,904177,85.1,1741698,163996,704718,2608752,2461865,51.6,2992780,4180185,311400,0,1006766,1600712,201721,195,1006454,1454184,201505,164,374934,408749,36713,70,2809394,45.8,2662307,55.9,820466,77.3,1654333,5235715,6030043,115171,142948,3267514,62.4,2608711,49.8,2809335,53.7,1006756,1600681,201703,195,5835789,,,,,,
2021-09-07,MP,MPA,Northern Mariana Islands,56882,Report,79080,67711,139025,119038,9193,57773,745,0,35130,61.8,56.7,30830,69.6,59620,134570,178494,2895,30,5751,59670,820502,32229,28435,64.2,20200,56280,2600,0,4213,28015,748,0,4212,24222,748,0,450,2292,86,0,32976,58,29182,65.9,2828,29.3,5751,48576,67711,139392,162796,35130,72.3,32229,66.3,32976,67.9,4213,28015,748,0,67711,,,,,,
2021-09-07,MS,MSA,Mississippi,2976149,Report,3593575,2572591,120746,86440,1076416,1424034,70818,1323,1420096,47.7,37.2,1336904,58.7,2435134,106918,157781,403053,82.8,774462,159127,738366,1108444,1053423,46.3,1502780,1926195,164600,0,479281,628471,70179,239,479059,573682,70100,229,189616,163047,16363,104,1178170,39.6,1123070,49.3,369130,75.8,748668,2521425,2572350,102020,142522,1419894,56.3,1108391,44,1178107,46.7,479271,628428,70169,239,2482173,,,,,,
2021-09-07,MT,MTA,Montana,1068778,Report,1268795,1031579,118715,96519,449738,536769,44305,767,562731,52.7,42.3,532571,63.4,978431,116454,151013,176496,85.5,336068,162794,614616,452528,430158,51.2,553580,645615,69600,0,207690,244279,43255,241,207601,222004,43214,239,78964,76077,8838,136,495465,46.4,473058,56.3,164015,79.5,312617,917598,1031411,112403,138274,562604,61.3,452496,49.3,495428,54,207673,244264,43250,241,959130,,,,,,
2021-09-07,NC,NCA,North Carolina,10488084,Report,13561110,10674292,129300,101775,4079432,6199707,394688,465,5949430,56.7,43.4,5574237,68.1,10013614,122306,165635,1540793,88,2943083,168071,774436,4556340,4278806,52.3,5476500,7438110,646500,0,1810071,2745725,388050,82,1807345,2470924,386758,80,663118,671477,44794,39,4943928,47.1,4665107,57,1379428,78.8,2835617,8985519,10660211,118638,150922,5940623,66.1,4551106,50.6,4938672,55,1809978,2740584,388028,82,10207727,,,,,,
2021-09-07,ND,NDA,North Dakota,762062,Report,865350,708323,113554,92948,289796,387312,31214,1,373170,49,38.5,353873,60.8,672293,115536,148713,102563,85.6,199343,166334,722058,293462,279246,48,348400,480450,36500,0,128650,164770,28298,1,128457,150748,28170,1,44866,42472,3727,0,321719,42.2,307376,52.8,91065,76,184720,637246,707282,110990,135795,372556,58.5,293118,46,321372,50.4,128645,164431,28295,1,656583,,,,,,
2021-09-07,NE,NEA,Nebraska,1934408,Report,2402500,2093877,124198,108244,795116,1217686,76779,4296,1122920,58,48.8,1045147,71.7,1950806,133769,164743,283746,90.8,568020,181791,768903,944672,879870,60.3,937140,1357260,108100,0,374777,568239,76923,1188,374637,503625,76854,1144,132897,132280,6308,760,1021127,52.8,956260,65.6,272245,87.1,530836,1617408,2093536,129438,148540,1122654,69.4,944611,58.4,1021049,63.1,374758,568199,76906,1186,2003622,,,,,,
2021-09-07,NH,NHA,New Hampshire,1359711,Report,2048340,1703657,150645,125296,680905,944652,78073,27,921755,67.8,55.3,866365,78.4,1593289,144260,185461,245635,96.8,448104,176513,806865,752316,707610,64.1,817080,1114560,116700,0,319813,432298,66850,43,319564,387844,66796,41,93935,114826,14082,21,819004,60.2,774245,70.1,222864,87.8,436636,1198569,1702977,142084,170899,921253,76.9,752133,62.8,818796,68.3,319712,432216,66825,43,1677967,,,,,,
2021-09-07,NJ,NJA,New Jersey,8882190,Report,13235605,11147167,149013,125500,4360385,6360635,426117,30,6277465,70.7,57.3,5838233,84.1,10361203,149219,190616,1379803,93.5,2538415,172034,897004,5092988,4739153,68.3,5310820,7318485,606300,0,2052029,3039612,432237,135,2051485,2686341,431968,123,589675,587027,83939,38,5524013,62.2,5169917,74.5,1260679,85.4,2506513,7618375,11146338,146309,173733,6276659,82.4,5092877,66.8,5523843,72.5,2051997,3039534,432177,135,11061589,,,,,,
2021-09-07,NM,NMA,New Mexico,2096829,Report,2765525,2679516,131891,127789,1142068,1436221,96034,5193,1482909,70.7,56.3,1368764,84.4,2481976,153115,170607,368741,97.7,689053,182479,732384,1180052,1089522,67.2,1190820,1436205,138500,0,512891,665072,94670,1531,512520,574938,94523,1513,154561,158723,19446,819,1274164,60.8,1183494,73,333549,88.3,620466,1787431,2679188,149890,154721,1482615,82.9,1179981,66,1274081,71.3,512873,665019,94658,1531,2375096,,,,,,
2021-09-07,NV,NVA,Nevada,3080156,Report,3784610,3255635,122871,105697,1186756,1922350,146507,22,1809303,58.7,43.9,1694790,71,3057906,128079,158517,428222,86.3,808994,163113,763069,1353664,1273640,53.3,1410340,2189970,184300,0,536262,817148,144098,31,536168,737220,144057,30,178319,177662,23403,18,1497539,48.6,1417475,59.4,379402,76.5,758884,2621802,3255587,124174,144351,1809211,69,1353629,51.6,1497501,57.1,536258,817117,144095,31,3133091,,,,,,
2021-09-07,NY,NYA,New York State,19453561,Report,27865255,24742907,143240,127190,9434676,14219408,1080609,8214,13299568,68.4,55.7,12472794,80.9,23244030,150688,180647,2964620,89.9,5664732,171859,845389,10844585,10171154,65.9,11090180,15521175,1253900,0,4364385,6475051,1027170,2097,4362715,5803416,1026489,1997,1299754,1260957,168728,910,11868703,61,11194617,72.6,2730349,82.8,5515736,16773220,24740659,147501,166129,13297938,79.3,10844029,64.7,11868023,70.8,4364221,6474675,1027044,2083,24407288,,,,,,
2021-09-07,OH,OHA,Ohio,11689100,Report,14190665,11749364,121401,100516,4646110,6598509,487797,16948,6189482,53,44.8,5845902,64.2,11109178,121930,155752,1766512,86.3,3480819,170101,693472,5241848,4952584,54.4,5870840,7664325,655500,0,2162349,3072055,471636,4879,2161918,2783328,471411,4787,768392,834913,84573,2451,5710919,48.9,5421444,59.5,1690329,82.6,3357903,10000702,11749035,117482,141897,6189155,61.9,5241782,52.4,5710834,57.1,2162337,3072002,471616,4879,11503979,,,,,,
2021-09-07,OK,OKA,Oklahoma,3956971,Report,4776510,3906825,120711,98733,1655701,2134900,116021,203,2144418,54.2,41.8,2013558,67,3679325,122451,158966,568317,89.5,1076639,169514,752050,1654503,1560153,51.9,2076720,2477490,222300,0,723245,930722,114527,86,723022,836606,114451,77,255375,224639,18660,24,1768580,44.7,1674156,55.7,498698,78.5,962876,3325223,3906578,117483,143645,2144201,64.5,1654458,49.8,1768521,53.2,723230,930692,114513,86,3416655,,,,,,
2021-09-07,OR,ORA,Oregon,4217737,Report,6334105,5039395,150178,119481,1926794,2901586,207520,3495,2732729,64.8,53.9,2553565,76.2,4710666,140568,189011,688815,89.9,1302526,170025,826820,2272087,2123894,63.4,2583400,3440505,310200,0,904928,1365324,204463,778,902150,1219958,203673,736,295365,307401,48549,351,2475493,58.7,2326517,69.4,651666,85.1,1245206,3647769,5025381,137766,173643,2724669,74.7,2266359,62.1,2469762,67.7,904924,1359604,204460,774,4904194,,,,,,
2021-09-07,PA,PAA,Pennsylvania,12801989,Report,18177655,15606032,141991,121903,6284163,8695022,626149,698,8981050,70.2,50.9,8456555,83.2,14699648,144577,178784,2557998,99.9,4599916,192195,759503,6519165,6145484,60.4,7627600,9482355,1067700,0,2736272,3781205,628483,436,2734117,3409723,628052,409,975930,1007656,84098,209,7146396,55.8,6772301,66.6,2067893,86.4,4434161,11081530,15601027,140784,164036,8977521,81,6517697,58.8,7144871,64.5,2736133,3779876,628426,436,15264635,,,,,,
2021-09-07,PR,PRA,Puerto Rico,3193694,Report,4396030,4338431,137647,135844,1782704,2430771,124588,368,2418884,75.7,60.5,2232347,85.2,4011990,153073,167726,592571,99.9,1097203,202090,809689,1931953,1789182,68.3,1983780,2222250,190000,0,819967,1111761,124170,48,819605,969353,124012,47,264539,239117,21488,9,2055946,64.4,1913017,73,525153,96.7,1060792,2848293,4336939,152264,154339,2417694,84.9,1931650,67.8,2055596,72.2,819913,1111512,124123,48,4260181,,,,,,
