Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-10-03,MD,MDA,Maryland,6045680,Report,10071260,8033041,166586,132872,2965737,4758185,297982,11137,4288372,70.9,59.6,3959296,84,7415186,157402,213782,925666,96.5,1817791,189472,1049750,3604033,3319408,70.5,3812600,5806260,452400,0,1387259,2209840,292343,3036,1386809,1925817,292140,2918,411689,403952,52612,819,3892478,64.4,3607684,76.6,869072,90.6,1768923,5162887,8032457,155581,195070,4287755,83,3603857,69.8,3892270,75.4,1387222,2209704,292310,3034,7783901,,,,,,,,,,,,,,,,,
2021-10-03,ME,MEA,Maine,1344212,Report,2162250,1834240,160856,136455,742219,973322,117633,1066,999375,74.3,60.1,940914,85.9,1722592,157261,197399,283294,99.3,545597,191260,757979,807785,755941,69,904940,1139310,118000,0,351411,455637,116079,257,351354,403884,116008,230,121687,122139,22869,110,923384,68.7,871476,79.6,266805,93.5,528194,1184936,1834119,154786,182478,999265,84.3,807770,68.2,923349,77.9,351405,455628,116059,257,1783123,,,,,,,,,,,,,,,,,
2021-10-03,MH,MHA,Marshall Islands,58413,Report,53740,40781,92000,69815,38679,0,2102,0,22807,39,30.6,22721,49.9,40668,89386,118118,1310,13.2,2360,23846,542993,17874,17842,39.2,40500,2340,10900,0,17855,12,2094,0,17825,10,2086,0,1043,0,97,0,19961,34.2,19921,43.8,1140,11.5,2360,49884,40750,81690,107730,22784,45.7,17866,35.8,19951,40,17847,12,2092,0,40750,,,,,,,,,,,,,,,,,
2021-10-03,MI,MIA,Michigan,9986857,Report,13611970,10741890,136299,107560,4198923,6170632,370719,1616,5725342,57.3,48.8,5392132,68.8,10115502,128976,173557,1568506,88.8,3092229,175157,771041,4874292,4583929,58.4,5631360,7300110,680500,0,2000813,2871051,377010,868,2000176,2581414,376734,810,740660,675372,66929,509,5249742,52.6,4959134,63.2,1483470,84,2998178,8595002,10741395,124973,158371,5724908,66.6,4874191,56.7,5249623,61.1,2000792,2870972,376992,867,10527684,,,,,,,,,,,,,,,,,
2021-10-03,MN,MNA,Minnesota,5639632,Report,7866110,6725381,139479,119252,2490613,3937050,295608,2110,3593461,63.7,53.2,3334286,76.9,6227736,143613,181394,877613,95.4,1734673,188473,854657,2997499,2761651,63.7,3015020,4474590,376500,0,1169169,1826037,296103,711,1167069,1592326,295574,686,346948,432400,48249,166,3292020,58.4,3055655,70.5,827763,89.9,1655489,4778088,6705853,140346,164629,3582292,75,2989423,62.6,3283925,68.7,1169157,1817975,296082,711,6530787,,,,,,,,,,,,,,,,,
2021-10-03,MO,MOA,Missouri,6137428,Report,7851985,6360689,127936,103638,2295723,3855215,207929,1822,3381872,55.1,44.8,3178440,66.7,5982935,125511,164721,920705,86.7,1825486,171885,739333,2749275,2582734,54.2,3099140,4427145,325700,0,1049439,1698048,209216,418,1049082,1531957,208980,347,382174,419816,37372,147,2957121,48.2,2790366,58.5,839509,79,1736046,5235715,6360255,121478,149970,3381460,64.6,2749225,52.5,2957047,56.5,1049427,1698010,209192,418,6152242,,,,,,,,,,,,,,,,,
2021-10-03,MP,MPA,Northern Mariana Islands,56882,Report,86200,70218,151542,123445,9632,59797,789,0,35807,62.9,58.7,31369,70.8,61651,139154,194565,2928,30.4,6030,62565,894376,33389,29256,66,20200,63300,2700,0,4582,28805,792,0,4581,24673,792,0,468,2317,90,0,34179,60.1,30046,67.8,2875,29.8,6030,48576,70218,144553,177454,35807,73.7,33389,68.7,34179,70.4,4582,28805,792,0,70218,,,,,,,,,,,,,,,,,
2021-10-03,MS,MSA,Mississippi,2976149,Report,3844435,2791771,129175,93805,1150692,1566504,72968,1607,1495584,50.3,41.2,1403195,61.6,2628413,115404,168796,410710,84.4,810177,166466,789910,1226285,1154722,50.7,1606300,2063535,174600,0,521370,703857,72507,370,521095,632586,72425,357,195302,169047,16566,178,1298104,43.6,1226463,53.8,381093,78.3,783931,2521425,2791500,110711,152471,1495361,59.3,1226225,48.6,1298034,51.5,521360,703807,72497,370,2694094,,,,,,,,,,,,,,,,,
2021-10-03,MT,MTA,Montana,1068778,Report,1363095,1097456,127538,102683,467875,581419,47240,922,587352,55,44.4,554133,66,1036836,123405,162237,179833,87.1,353334,171158,660296,474330,447696,53.3,571820,713475,77800,0,214508,259126,46025,272,214403,232606,45983,269,80154,77390,9164,151,519931,48.6,493261,58.7,166859,80.8,329493,917598,1097259,119579,148550,587208,64,474291,51.7,519887,56.7,214489,259106,46020,272,1020987,,,,,,,,,,,,,,,,,
2021-10-03,NC,NCA,North Carolina,10488084,Report,14460700,11423832,137877,108922,4261016,6744061,418226,529,6316982,60.2,46.2,5911980,72.2,10691034,130580,176622,1633160,93.3,3112797,177763,825809,4842321,4523779,55.3,5737100,8035800,687800,0,1899107,2942401,410948,97,1896232,2626744,409567,95,672595,684257,46606,46,5252553,50.1,4932638,60.2,1403504,80.2,3002393,8985519,11409647,126978,160933,6308143,70.2,4837019,53.8,5247229,58.4,1899013,2937193,410926,97,10920115,,,,,,,,,,,,,,,,,
2021-10-03,ND,NDA,North Dakota,762062,Report,932610,752113,122380,98694,297330,421776,32758,249,390960,51.3,40.6,369868,63.6,711285,122237,160272,104496,87.2,208173,173702,778180,309522,292668,50.3,368000,524910,39700,0,132150,177311,29741,2,131954,160654,29608,2,45221,43381,3859,0,339204,44.5,322218,55.4,92461,77.2,193280,637246,751068,117862,146350,390342,61.3,309178,48.5,338857,53.2,132145,176972,29738,2,695358,,,,,,,,,,,,,,,,,
2021-10-03,NE,NEA,Nebraska,1934408,Report,2578750,2179047,133310,112647,815537,1279847,78938,4725,1151031,59.5,50.7,1069924,73.4,2026305,138947,176828,286710,91.8,587763,188109,825311,981310,910310,62.4,979420,1483530,115800,0,384366,595105,78841,1256,384218,524303,78767,1210,134015,133848,6439,794,1059568,54.8,988498,67.8,275096,88,549671,1617408,2178680,134702,159437,1150751,71.1,981241,60.7,1059481,65.5,384346,595058,78823,1254,2084485,,,,,,,,,,,,,,,,,
2021-10-03,NH,NHA,New Hampshire,1359711,Report,2154510,1762476,158454,129621,689874,992505,80061,36,957251,70.4,56.6,899045,81.4,1645716,149007,195074,260625,99.9,467414,184120,848687,769316,721520,65.3,843320,1183590,127600,0,323502,445591,68727,53,323251,398050,68673,50,94382,115678,14250,26,837873,61.6,790024,71.5,224336,88.4,455837,1198569,1761655,146980,179757,956619,79.8,769132,64.2,837664,69.9,323400,445509,68702,53,1736117,,,,,,,,,,,,,,,,,
2021-10-03,NJ,NJA,New Jersey,8882190,Report,14074475,11625670,158457,130887,4458441,6724977,442129,123,6467318,72.8,59.6,6002536,86.4,10772650,155145,202697,1405540,95.3,2648009,179461,953856,5290351,4893654,70.5,5485520,7942455,646500,0,2105322,3183287,448760,170,2104754,2787184,448482,156,596201,595817,85410,46,5737539,64.6,5340576,76.9,1277474,86.6,2615573,7618375,11624810,152589,184744,6466496,84.9,5290214,69.4,5737343,75.3,2105289,3183184,448700,170,11533469,,,,,,,,,,,,,,,,,
2021-10-03,NM,NMA,New Mexico,2096829,Report,2956735,2808933,141010,133961,1176768,1527419,98695,6051,1527840,72.9,58.9,1407651,86.8,2595523,160120,182403,374669,99.2,718765,190348,783021,1234007,1133390,69.9,1251960,1560675,144100,0,530871,700756,97306,1688,530482,600556,97159,1669,156813,161301,19674,897,1330621,63.5,1229866,75.9,338685,89.7,647581,1787431,2808588,157130,165418,1527533,85.5,1233933,69,1330535,74.4,530853,700700,97294,1688,2490339,,,,,,,,,,,,,,,,,
2021-10-03,NV,NVA,Nevada,3080156,Report,4025460,3424321,130690,111174,1218092,2054392,151706,131,1880396,61,46.2,1758216,73.6,3208033,134367,168604,436673,88,843802,170131,811630,1421508,1330909,55.7,1476740,2348820,199900,0,551788,869364,149227,35,551689,778866,149185,34,180243,181214,23896,20,1570414,51,1479774,62,385373,77.7,792422,2621802,3424266,130607,153538,1880296,71.7,1421473,54.2,1570375,59.9,551784,869333,149223,35,3294342,,,,,,,,,,,,,,,,,
2021-10-03,NY,NYA,New York State,19453561,Report,29694275,26133153,152642,134336,9719292,15273067,1131354,9440,13959989,71.8,58.6,13058480,84.7,24461129,158578,192504,3033430,92,5882178,178456,900879,11403852,10632227,68.9,11393720,16920855,1379700,0,4494091,6903584,1076399,2425,4492260,6133960,1075653,2288,1315163,1286428,172017,1031,12476499,64.1,11704161,75.9,2774639,84.2,5729857,16773220,26130658,155788,177034,13958213,83.2,11403221,68,12475732,74.4,4493920,6903140,1076261,2411,25782933,,,,,,,,,,,,,,,,,
2021-10-03,OH,OHA,Ohio,11689100,Report,15113875,12170958,129299,104122,4712370,6941938,500872,15778,6359154,54.4,46.3,5991612,65.8,11476435,125961,165885,1780568,87,3585307,175208,738588,5407317,5087466,55.8,6107200,8296575,710100,0,2199905,3199966,486320,4448,2199430,2880688,486112,4365,772984,843706,86261,2234,5890639,50.4,5570595,61.1,1705185,83.3,3459178,10000702,12170708,121699,151128,6358919,63.6,5407237,54.1,5890550,58.9,2199899,3199893,486310,4448,11915230,,,,,,,,,,,,,,,,,
2021-10-03,OK,OKA,Oklahoma,3956971,Report,5064040,4194062,127978,105992,1728501,2343741,121388,432,2250641,56.9,44.9,2107179,70.1,3933600,130913,168535,585404,92.2,1140079,179503,797321,1776540,1662091,55.3,2195740,2625000,243300,0,760753,1015083,119690,107,760507,900892,119607,97,259709,230643,19020,29,1895633,47.9,1781103,59.3,509401,80.2,1021327,3325223,4193791,126121,152292,2250409,67.7,1776485,53.4,1895564,57,760736,1015045,119676,107,3673560,,,,,,,,,,,,,,,,,
