Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-04,NC,NCA,North Carolina,10488084,1715675,1063474,16358,10140,875375,8346,186914,1782,8.3,1.8,,,
2021-02-04,ND,NDA,North Dakota,762062,131625,106900,17272,14028,74387,9761,28847,3785,9.8,3.8,,,
2021-02-04,NE,NEA,Nebraska,1934408,344225,195126,17795,10087,141657,7323,52390,2708,7.3,2.7,,,
2021-02-04,NH,NHA,New Hampshire,1359711,244025,145086,17947,10670,108112,7951,36868,2711,8,2.7,,,
2021-02-04,NJ,NJA,New Jersey,8882190,1433750,851721,16142,9589,703957,7925,145570,1639,7.9,1.6,,,
2021-02-04,NM,NMA,New Mexico,2096829,364775,294566,17397,14048,224290,10697,67246,3207,10.7,3.2,,,
2021-02-04,NV,NVA,Nevada,3080156,424800,291601,13792,9467,244381,7934,45735,1485,7.9,1.5,,,
2021-02-04,NY,NYA,New York State,19453561,3377325,2060301,17361,10591,1576553,8104,388798,1999,8.1,2,,,
2021-02-04,OH,OHA,Ohio,11689100,1899800,1128082,16253,9651,908994,7776,217948,1865,7.8,1.9,,,
2021-02-04,OK,OKA,Oklahoma,3956971,700225,484384,17696,12241,382044,9655,99354,2511,9.7,2.5,,,
2021-02-04,OR,ORA,Oregon,4217737,706575,471983,16752,11190,369704,8765,100414,2381,8.8,2.4,,,
2021-02-04,PA,PAA,Pennsylvania,12801989,2203850,1218735,17215,9520,958587,7488,257255,2009,7.5,2,,,
2021-02-04,PR,PRA,Puerto Rico,3193694,621025,278321,19445,8715,214661,6721,62336,1952,6.7,2,,,
2021-02-04,RI,RIA,Rhode Island,1059361,178600,103876,16859,9806,75963,7171,27884,2632,7.2,2.6,,,
2021-02-04,RP,RPA,Republic of Palau,17907,6000,3228,33506,18026,3109,17362,119,665,17.4,0.7,,,
2021-02-04,SC,SCA,South Carolina,5148714,683600,497433,13277,9661,403766,7842,89983,1748,7.8,1.7,,,
2021-02-04,SD,SDA,South Dakota,884659,153450,115676,17346,13076,81697,9235,33898,3832,9.2,3.8,,,
2021-02-04,TN,TNA,Tennessee,6829174,1090300,684242,15965,10019,477784,6996,204419,2993,7,3,,,
2021-02-04,TX,TXA,Texas,28995881,4232675,2805359,14598,9675,2181310,7523,621991,2145,7.5,2.1,,,
2021-02-04,UT,UTA,Utah,3205958,492450,353469,15360,11025,258569,8065,74992,2339,8.1,2.3,,,
2021-02-04,VA,VAA,Virginia,8535519,1381375,949066,16184,11119,774590,9075,146937,1721,9.1,1.7,,,
2021-02-04,VA2,VA2,Veterans Health,0,1598925,1026173,0,0,816665,0,208498,0,0,0,,,
2021-02-04,VI,VIA,Virgin Islands,104680,20625,8212,19703,7845,6237,5958,1975,1887,6,1.9,,,
2021-02-04,VT,VTA,Vermont,623989,116075,77198,18602,12372,56221,9010,20843,3340,9,3.3,,,
2021-02-04,WA,WAA,Washington,7614893,1168625,797358,15347,10471,637940,8378,147498,1937,8.4,1.9,,,
2021-02-04,WI,WIA,Wisconsin,5822434,925800,548912,15901,9428,458321,7872,84998,1460,7.9,1.5,,,
2021-02-04,WV,WVA,West Virginia,1792147,328600,276753,18336,15443,197939,11045,78405,4375,11,4.4,,,
2021-02-04,WY,WYA,Wyoming,578759,97750,60775,16890,10501,49361,8529,10495,1813,8.5,1.8,,,
2021-02-04,US,USA,United States,331996199,57489675,35203710,,,27905197,,6926050,,8.4,2.1,16260102,18841309,102299
2021-02-04,LTC,LTC,Long Term Care,,,4210027,,,,,,,0,0,,,
