Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-12,MT,MTA,Montana,1068778,194325,157695,18182,14755,115415,10799,41895,3920,10.8,3.9,,,
2021-02-12,NC,NCA,North Carolina,10488084,1985050,1447413,18927,13801,1075646,10256,370032,3528,10.1,3.5,,,
2021-02-12,ND,NDA,North Dakota,762062,155375,139392,20389,18291,94160,12356,43276,5679,12.3,5.5,,,
2021-02-12,NE,NEA,Nebraska,1934408,407500,259906,21066,13436,179502,9279,78835,4075,9.3,4.1,,,
2021-02-12,NH,NHA,New Hampshire,1359711,298175,191114,21929,14055,135257,9947,55696,4096,10.2,4.1,,,
2021-02-12,NJ,NJA,New Jersey,8882190,1773525,1252742,19967,14104,941794,10603,305518,3440,11,3.7,,,
2021-02-12,NM,NMA,New Mexico,2096829,429950,388806,20505,18543,272325,12987,111954,5339,13.3,5.4,,,
2021-02-12,NV,NVA,Nevada,3080156,533800,394172,17330,12797,308611,10019,83485,2710,9.9,2.7,,,
2021-02-12,NY,NYA,New York State,19453561,3870175,2712546,19894,13944,1907783,9807,721554,3709,9.8,3.6,,,
2021-02-12,OH,OHA,Ohio,11689100,2293650,1540491,19622,13179,1162381,9944,375675,3214,9.9,3.2,,,
2021-02-12,OK,OKA,Oklahoma,3956971,815675,640353,20614,16183,458056,11576,178566,4513,11.6,4.5,,,
2021-02-12,OR,ORA,Oregon,4217737,840575,589035,19930,13966,434561,10303,152361,3612,10.2,3.6,,,
2021-02-12,PA,PAA,Pennsylvania,12801989,2592850,1668862,20253,13036,1264215,9875,399610,3121,9.9,3.2,,,
2021-02-12,PR,PRA,Puerto Rico,3193694,706600,336959,22125,10551,248934,7795,86660,2713,7.8,2.7,,,
2021-02-12,RI,RIA,Rhode Island,1059361,211850,131913,19998,12452,91809,8666,40051,3781,8.8,3.7,,,
2021-02-12,RP,RPA,Republic of Palau,17907,9200,3871,51377,21617,3109,17362,762,4255,0,0,,,
2021-02-12,SC,SCA,South Carolina,5148714,826950,649375,16061,12612,500005,9711,140806,2735,9.9,2.7,,,
2021-02-12,SD,SDA,South Dakota,884659,182025,148670,20576,16805,103076,11651,45505,5144,11.8,5.2,,,
2021-02-12,TN,TNA,Tennessee,6829174,1331775,901616,19501,13202,618010,9050,279980,4100,9,4,,,
2021-02-12,TX,TXA,Texas,28995881,5095175,3873581,17572,13359,2834361,9775,1036384,3574,0,0,,,
2021-02-12,UT,UTA,Utah,3205958,579700,510267,18082,15916,307059,9578,105704,3297,9.6,3.3,,,
2021-02-12,VA,VAA,Virginia,8535519,1590575,1274838,18635,14936,971199,11378,273106,3200,11.4,3.2,,,
2021-02-12,VA2,VA2,Veterans Health,0,2042525,1439337,0,0,1056801,0,381365,0,0,0,,,
2021-02-12,VI,VIA,Virgin Islands,104680,26425,11691,25244,11168,8404,8028,3287,3140,7.9,3.1,,,
2021-02-12,VT,VTA,Vermont,623989,138025,100036,22120,16032,68654,11002,31208,5001,11,5,,,
2021-02-12,WA,WAA,Washington,7614893,1437825,1080510,18882,14189,819728,10765,247481,3250,10.8,3.3,,,
2021-02-12,WI,WIA,Wisconsin,5822434,1080800,864476,18563,14847,664353,11410,190059,3264,11.4,3.3,,,
2021-02-12,WV,WVA,West Virginia,1792147,387700,351427,21633,19609,230596,12867,120819,6742,12.9,6.6,,,
2021-02-12,WY,WYA,Wyoming,578759,122000,89138,21080,15402,65857,11379,23032,3980,11.4,3.9,,,
2021-02-12,US,USA,United States,331996199,69014725,48410558,,,35834855,,12085830,,9.4,3.1,23111715,25192628,106215
2021-02-12,LTC,LTC,Long Term Care,,,5507785,,,,,,,0,0,,,
