Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-28,IH2,IH2,Indian Health Svc,2082813,868080,553652,41678,26582,380562,18272,167073,8022,18.3,8,Report,553652,380562,167073,378582,166693,0,0,0,0,551259,0,,,
2021-02-28,IL,ILA,Illinois,12671821,3575135,2824209,28213,22287,1987775,15687,792853,6257,15.8,6.4,Report,2854157,2004662,806078,2003192,805732,20.3,8.2,9853946,36281,2822361,28642,,,
2021-02-28,IN,INA,Indiana,6732219,1848620,1590344,27459,23623,1005101,14930,568495,8444,14.9,8.4,Report,1590133,1004776,568523,1004552,568438,19.5,11,5164245,35797,1590034,30789,,,
2021-02-28,KS,KSA,Kansas,2913314,867585,609765,29780,20930,408501,14022,196781,6755,14.8,7.2,Report,644232,430237,209331,429900,209164,19.4,9.5,2213064,39203,609272,27531,,,
2021-02-28,KY,KYA,Kentucky,4467673,1317325,1020045,29486,22832,674617,15100,341409,7642,15.6,7.8,Report,1049378,696591,348731,696337,348648,20.1,10.1,3464802,38020,1019730,29431,,,
2021-02-28,LA,LAA,Louisiana,4648794,1331680,1056975,28646,22737,673772,14493,380420,8183,14.3,8.1,Report,1041715,664121,374818,663960,374786,18.6,10.5,3561164,37395,1056776,29675,,,
2021-02-28,MA,MAA,Massachusetts,6892503,2091730,1735916,30348,25186,1230781,17857,500616,7263,17.7,7.2,Report,1721336,1220455,496356,1219632,496048,22,9,5539703,37759,1734814,31316,,,
2021-02-28,MD,MDA,Maryland,6045680,1837445,1325977,30393,21933,853004,14109,470511,7783,14.6,8.1,Report,1374655,884208,487671,883873,487549,18.8,10.3,4710993,39003,1325536,28137,,,
2021-02-28,ME,MEA,Maine,1344212,416090,332999,30954,24773,224342,16689,106345,7911,16.9,8.1,Report,338734,227707,108688,227596,108634,20.8,9.9,1095370,37986,332839,30386,,,
2021-02-28,MH,MHA,Marshall Islands,58413,21000,11197,35951,19169,8811,15084,2329,3987,15.1,4,Report,11208,8819,2332,8810,2331,19.3,5.1,45562,46091,11189,24558,,,
2021-02-28,MI,MIA,Michigan,9986857,2704700,2318415,27083,23215,1465524,14675,830176,8313,14.9,8.4,Report,2357186,1491316,842942,1490960,842790,19,10.7,7842924,34486,2317907,29554,,,
2021-02-28,MN,MNA,Minnesota,5639632,1599790,1393985,28367,24718,934903,16577,454008,8050,16.7,8.1,Report,1402565,941537,455544,941021,455312,21.7,10.5,4336475,36891,1393248,32129,,,
2021-02-28,MO,MOA,Missouri,6137428,1694635,1279404,27611,20846,835208,13608,432982,7055,13.2,6.7,Report,1231254,807368,412856,807044,412747,16.9,8.7,4766843,35550,1278948,26830,,,
2021-02-28,MP,MPA,Northern Mariana Islands,56882,29650,18363,52125,32283,10712,18832,7641,13433,18.8,13.4,Report,18358,10707,7641,10703,7640,24.1,17.2,44368,66827,18358,41377,,,
2021-02-28,MS,MSA,Mississippi,2976149,869955,619251,29231,20807,411215,13817,206850,6950,13.9,7.1,Report,625963,413930,210798,413847,210769,18.2,9.3,2277566,38197,619141,27184,,,
2021-02-28,MT,MTA,Montana,1068778,341645,281422,31966,26331,187865,17578,92632,8667,17.7,8.7,Report,282450,188782,92720,188571,92674,22.4,11,840190,40663,281160,33464,,,
2021-02-28,NC,NCA,North Carolina,10488084,2985475,2467755,28465,23529,1593807,15196,870088,8296,15,8.2,Report,2437480,1574172,859255,1573136,858664,19.2,10.5,8187369,36464,2466128,30121,,,
2021-02-28,ND,NDA,North Dakota,762062,246570,234209,32356,30734,151276,19851,80647,10583,19.3,10.2,Report,226998,147054,77942,146879,77889,25.2,13.4,581891,42374,233969,40208,,,
2021-02-28,NE,NEA,Nebraska,1934408,603210,474439,31183,24526,310582,16056,161017,8324,16,8.2,Report,471622,309977,158802,309666,158665,21.2,10.9,1458334,41363,473994,32502,,,
2021-02-28,NH,NHA,New Hampshire,1359711,412275,321602,30321,23652,224897,16540,96465,7095,17.2,7.3,Report,333647,233437,99875,233034,99738,21.1,9,1104458,37328,321037,29067,,,
2021-02-28,NJ,NJA,New Jersey,8882190,2508320,2065666,28240,23256,1369258,15416,689303,7761,16,8.1,Report,2158103,1423424,722507,1421892,722032,20.5,10.4,6943612,36124,2063664,29720,,,
2021-02-28,NM,NMA,New Mexico,2096829,738705,705538,35230,33648,456360,21764,241550,11520,22.3,11.7,Report,720464,467493,245357,465818,245081,28.7,15.1,1620991,45571,703855,43421,,,
2021-02-28,NV,NVA,Nevada,3080156,867240,685692,28156,22262,452515,14691,227816,7396,14.5,7.3,Report,678796,447761,225648,447617,225600,18.7,9.4,2387517,36324,685496,28712,,,
2021-02-28,NY,NYA,New York State,19453561,5757205,4225250,29595,21720,2697721,13867,1442220,7414,13.8,7.4,Report,4200969,2691322,1430288,2690016,1429954,17.4,9.3,15425262,37323,4223631,27381,,,
2021-02-28,OH,OHA,Ohio,11689100,3301865,2599806,28247,22241,1691901,14474,899625,7696,14.4,7.7,Report,2591610,1686825,896436,1686077,896037,18.5,9.8,9111081,36240,2598663,28522,,,
2021-02-28,OK,OKA,Oklahoma,3956971,1399890,1095362,35378,27682,693310,17521,394484,9969,17.4,9.9,Report,1088886,688342,393028,687885,392930,22.9,13.1,3004733,46589,1094785,36435,,,
2021-02-28,OR,ORA,Oregon,4217737,1241415,994403,29433,23577,633952,15031,355818,8436,15,8.4,Report,990246,632080,352906,631270,352420,18.8,10.5,3351175,37044,993091,29634,,,
2021-02-28,PA,PAA,Pennsylvania,12801989,3915545,2751844,30585,21495,1912757,14941,830262,6485,14.9,6.5,Report,2754561,1911844,833444,1910500,832966,18.8,8.2,10167376,38511,2750020,27047,,,
2021-02-28,PR,PRA,Puerto Rico,3193694,1036820,549615,32465,17209,353292,11062,194732,6097,11.1,6.1,Report,551407,355184,194630,355052,194604,13.5,7.4,2620963,39559,549457,20964,,,
2021-02-28,RI,RIA,Rhode Island,1059361,308415,256755,29113,24237,181943,17175,74687,7050,17.3,7,Report,257398,183254,73919,183173,73883,21.4,8.6,854866,36078,256636,30021,,,
2021-02-28,RP,RPA,Republic of Palau,17907,9200,8185,51377,45708,5085,28397,3099,17306,28.7,17.5,Report,8269,5143,3125,5143,3125,36.8,22.4,13967,65870,8185,58602,,,
2021-02-28,SC,SCA,South Carolina,5148714,1339205,1086550,26010,21103,726156,14104,337710,6559,14.3,6.7,Report,1105835,737658,345618,736963,345357,18.3,8.6,4037531,33169,1085583,26887,,,
2021-02-28,SD,SDA,South Dakota,884659,329300,278285,37223,31457,183794,20776,94266,10656,20.8,10.6,Report,278217,184028,93922,183771,93847,27.5,14.1,667558,49329,277947,41636,,,
2021-02-28,TN,TNA,Tennessee,6829174,1965740,1359382,28784,19906,888096,13004,465021,6809,12.9,6.7,Report,1343542,878954,458159,878778,458110,16.5,8.6,5319123,36956,1359170,25553,,,
2021-02-28,TX,TXA,Texas,28995881,7615175,5566612,26263,19198,3674676,12673,1884890,6501,12.2,6.2,Report,5342250,3533100,1804118,3521373,1798130,16.3,8.3,21596071,35262,5548777,25693,,,
2021-02-28,UT,UTA,Utah,3205958,820950,688505,25607,21476,391955,12226,177561,5538,12.2,5.5,Report,687737,391851,177863,391467,177756,17.2,7.8,2274774,36089,687934,30242,,,
2021-02-28,VA,VAA,Virginia,8535519,2536495,2086194,29717,24441,1336428,15657,717061,8401,15.8,8.4,Report,2102240,1349077,721028,1348001,720735,20.2,10.8,6674671,38002,2084773,31234,,,
2021-02-28,VA2,VA2,Veterans Health,0,2597405,2303674,0,0,1497145,0,805178,0,0,0,Report,2303674,1497145,805178,1497131,805173,0,0,0,0,2303655,0,,,
2021-02-28,VI,VIA,Virgin Islands,104680,36080,19369,34467,18503,12922,12344,6434,6146,12.1,6.1,Report,19033,12681,6338,12671,6335,15.5,7.8,81650,44189,19357,23707,,,
2021-02-28,VT,VTA,Vermont,623989,206910,162558,33159,26051,107089,17162,55224,8850,16.8,8.7,Report,159000,104583,54139,104494,54100,20.5,10.6,509984,40572,162435,31851,,,
2021-02-28,WA,WAA,Washington,7614893,2245010,1729208,29482,22708,1130786,14850,580143,7619,14.9,7.6,Report,1735573,1134837,582467,1134181,582190,19.1,9.8,5951832,37720,1728272,29038,,,
2021-02-28,WI,WIA,Wisconsin,5822434,1588665,1470570,27285,25257,956474,16427,498381,8560,16.5,8.6,Report,1474559,958333,500342,957911,500147,21,11,4555837,34871,1469958,32265,,,
2021-02-28,WV,WVA,West Virginia,1792147,605255,532295,33773,29702,322459,17993,209759,11704,17.7,11.4,Report,522412,317008,205102,316727,204956,22.1,14.3,1432580,42249,531837,37124,,,
2021-02-28,WY,WYA,Wyoming,578759,195855,156397,33841,27023,100902,17434,54962,9497,17.3,9.4,Report,154787,99849,54368,99809,54356,22.4,12.2,445025,44010,156344,35132,,,
2021-02-28,US,USA,United States,331996199,96402490,75236003,,,49772180,,24779920,,15,7.5,Report,75236003,49772180,24779920,49728890,24764251,19.5,9.7,255200373,37775,75176640,29458,36694414,38426567,115022
2021-02-28,LTC,LTC,Long Term Care,,,7112537,,,,,,,0,0,,,,,,,,,,,,,,,
