Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-10-06,GU,GUA,Guam,165768,Report,239170,238538,144280,143899,77838,150738,9926,36,128754,77.7,63.9,115360,89.3,213892,165661,185239,16242,57.8,31531,112262,851533,105962,94777,73.4,74200,145470,19500,0,36177,69757,9342,0,36163,58586,9336,0,6250,8415,519,0,115276,69.5,104085,80.6,15184,54.1,30465,141562,238499,168477,168951,128726,90.9,105951,74.8,115264,81.4,36176,69747,9341,0,219233,,,,,,,,,,,,,,,,,
2021-10-06,HI,HIA,Hawaii,1415872,Report,2356920,1898653,166464,134098,619649,1135504,49528,93972,1091766,77.1,54.8,1015956,91,1776860,159216,211193,278644,99.9,517969,192949,877980,776230,728593,65.3,891880,1367340,97700,0,269127,488836,50224,18118,268524,441822,50060,18101,96031,125193,9821,1415,826305,58.4,778507,69.8,232460,86.6,494178,1211109,1894048,156390,194608,1087944,89.8,774749,64,824789,68.1,269077,487417,50188,18107,1690937,,,,,,,,,,,,,,,,,
2021-10-06,IA,IAA,Iowa,3155070,Report,4299445,3506615,136271,111142,1388386,1971860,146032,337,1843208,58.4,49.8,1727595,71.1,3288204,135416,177061,509958,92.2,1040169,188111,777541,1570700,1469753,60.5,1702000,2386545,210900,0,666292,903628,143775,240,666105,802873,143700,239,257976,219310,13373,108,1713935,54.3,1612917,66.4,490767,88.8,1006572,2676281,3506560,131024,160650,1843118,68.9,1570675,58.7,1713908,64,666285,903610,143773,240,3441714,,,,,,,,,,,,,,,,,
2021-10-06,ID,IDA,Idaho,1787065,Report,2250890,1596605,125955,89342,646076,882206,66195,2128,848984,47.5,38.4,846668,63.2,1595438,119164,168119,251968,86.7,510231,175536,774380,686835,685368,51.2,900820,1232370,117700,0,292848,393000,65887,525,292827,391557,65865,522,108175,115991,11071,221,752260,42.1,750771,56.1,235458,81,485955,1495407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2021-10-06,IH2,IH2,Indian Health Svc,2082813,Report,2126505,1659119,102098,79658,823076,803570,32448,25,908842,43.6,34.7,830763,0,1518645,0,0,156521,0,296302,0,0,721716,659552,0,1020720,1020585,85200,0,365023,356572,32313,2,364722,294714,32257,2,73993,54096,3118,0,753910,36.2,691695,0,131207,0,296302,0,1658497,0,0,908419,0,721554,0,753728,0,364948,356486,32292,2,1658497,,,,,,,,,,,,,,,,,
2021-10-06,IL,ILA,Illinois,12671821,Report,18049065,15515916,142435,122444,5602212,9341058,552733,19913,8734360,68.9,49.7,8069438,81.9,14359281,145721,183166,1962687,96.1,3684220,180313,883359,6296734,5818505,59,6832060,10323705,893300,0,2392887,3894739,540827,6436,2386365,3423147,538370,6341,723934,803548,74676,2996,6834889,53.9,6354223,64.5,1605154,78.6,3583377,10837805,15474454,142782,166538,8708376,80.4,6282172,58,6820298,62.9,2392843,3880221,540798,6436,15226533,,,,,,,,,,,,,,,,,
2021-10-06,IN,INA,Indiana,6732219,Report,8426220,6851412,125163,101770,2510008,4061152,255876,24376,3538323,52.6,45,3322526,64.3,6444044,124782,163165,942744,86.8,1977692,182151,776079,3031254,2846503,55.1,3204700,4763220,458300,0,1175207,1846507,251414,7301,1174923,1662145,251176,7229,447817,431836,28848,3594,3280429,48.7,3095473,59.9,912095,84,1941526,5705039,6850941,120086,147698,3537934,62,3031122,53.1,3280279,57.5,1175192,1846392,251394,7301,6765785,,,,,,,,,,,,,,,,,
2021-10-06,KS,KSA,Kansas,2913314,Report,3922855,3130664,134653,107461,1234452,1787304,107635,1273,1758623,60.4,48,1638846,74.1,2919255,131910,177259,471260,99.1,873644,183737,825018,1397793,1300611,58.8,1590780,2144175,187900,0,575204,821528,105951,449,574882,724721,105851,401,193118,193201,17122,210,1503132,51.6,1405855,63.5,403651,84.9,837064,2451697,3130520,127688,160006,1758484,71.7,1397775,57,1503106,61.3,575196,821518,105943,449,2996903,,,,,,,,,,,,,,,,,
2021-10-06,KY,KYA,Kentucky,4467673,Report,5847815,5020995,130892,112385,2078265,2739900,201525,1305,2737093,61.3,48.6,2571250,74.2,4721995,136285,168778,705386,94,1355263,180566,779123,2169719,2036972,58.8,2520420,3037095,290300,0,945824,1221613,198572,1323,945604,1089126,198451,1285,287684,304897,38088,685,2367332,53,2234466,64.5,631354,84.1,1317757,3806167,5019838,131887,153641,2736673,71.9,2169676,57,2367261,62.2,945812,1221584,198544,1321,4925286,,,,,,,,,,,,,,,,,
2021-10-06,LA,LAA,Louisiana,4648794,Report,5853400,4596693,125912,98879,1914640,2521457,158714,1882,2423144,52.1,42.7,2285859,64.2,4351211,122185,164368,643383,86.8,1323478,178602,789909,1983605,1876868,52.7,2531720,3070680,251000,0,870400,1111572,151140,786,869944,1005303,150987,778,290675,299746,21110,164,2133898,45.9,2027012,56.9,611695,82.5,1271547,3923318,4596335,117154,149195,2422868,61.8,1983517,50.6,2133789,54.4,870380,1111504,151119,786,4455311,,,,,,,,,,,,,,,,,
2021-10-06,MA,MAA,Massachusetts,6892503,Report,11055410,9914040,160398,143838,3805970,5771332,336422,316,5372941,78,63.4,4981325,89.9,9193777,165962,199567,1185862,99.9,2252584,192639,945447,4369151,4039188,72.9,4403700,6186810,464900,0,1743733,2623353,338371,124,1738434,2298719,337155,107,470956,501878,68834,41,4705581,68.3,4374415,79,1041709,89.1,2189531,6016745,9885408,164298,183744,5356099,89,4357627,72.4,4694049,78,1743725,2611837,338363,124,9745654,,,,,,,,,,,,,,,,,
2021-10-06,MD,MDA,Maryland,6045680,Report,10102830,8073917,167108,133549,2971737,4792172,298771,11237,4299976,71.1,59.8,3969706,84.3,7453298,158211,214452,927709,96.7,1833899,191151,1053040,3613615,3327481,70.6,3821000,5825430,456400,0,1389266,2217310,293103,3063,1388808,1931787,292900,2944,411925,404567,52679,826,3902742,64.6,3616439,76.8,869997,90.7,1785024,5162887,8073324,156372,195682,4299355,83.3,3613436,70,3902531,75.6,1389228,2217172,293070,3061,7824751,,,,,,,,,,,,,,,,,
2021-10-06,ME,MEA,Maine,1344212,Report,2170380,1841841,161461,137020,743059,979857,117842,1083,1001515,74.5,60.2,942912,86.1,1729860,157925,198141,284249,99.6,549556,192648,760829,809408,757349,69.1,908060,1142820,119500,0,351851,456813,116284,259,351794,404845,116212,232,121744,122282,22889,111,925207,68.8,873083,79.7,267026,93.6,532041,1184936,1841720,155428,183164,1001405,84.5,809393,68.3,925172,78.1,351845,456804,116264,259,1790587,,,,,,,,,,,,,,,,,
2021-10-06,MH,MHA,Marshall Islands,58413,Report,53740,40936,92000,70080,38808,13,2115,0,22913,39.2,30.7,22814,50.1,40810,89698,118118,1315,13.3,2369,23937,542993,17924,17892,39.3,40500,2340,10900,0,17904,13,2107,0,17874,11,2098,0,1047,0,98,0,20024,34.3,19983,43.9,1145,11.6,2369,49884,40904,81998,107730,22889,45.9,17916,35.9,20013,40.1,17896,13,2104,0,40904,,,,,,,,,,,,,,,,,
2021-10-06,MI,MIA,Michigan,9986857,Report,13659110,10812759,136771,108270,4205703,6234164,371273,1619,5740984,57.5,49,5406244,68.9,10182608,129832,174158,1572000,89,3124589,176990,773711,4888805,4596262,58.6,5640300,7335210,683600,0,2003668,2882683,377574,869,2003029,2590868,377298,811,741059,676409,66970,510,5264794,52.7,4972006,63.4,1484948,84.1,3030079,8595002,10812260,125797,158919,5740548,66.8,4888702,56.9,5264673,61.3,2003647,2882602,377556,868,10597779,,,,,,,,,,,,,,,,,
2021-10-06,MN,MNA,Minnesota,5639632,Report,7923240,6747635,140492,119647,2492461,3957155,295884,2135,3597339,63.8,53.2,3337771,77,6249081,144105,182712,878605,95.5,1745657,189667,860864,3001873,2765506,63.8,3019120,4523820,380300,0,1170041,1829506,296370,717,1167941,1595276,295841,692,347120,433150,48289,169,3296634,58.5,3059750,70.6,828728,90,1666105,4778088,6728106,140812,165824,3586170,75.1,2993796,62.7,3288538,68.8,1170029,1821443,296349,717,6552513,,,,,,,,,,,,,,,,,
2021-10-06,MO,MOA,Missouri,6137428,Report,7894885,6407070,128635,104393,2300301,3896622,208304,1843,3392887,55.3,45,3188648,66.9,6027010,126436,165621,923709,87,1846308,173846,743372,2760458,2592473,54.4,3108960,4456125,329800,0,1051733,1706910,209610,424,1051374,1539377,209374,353,382417,420975,37396,149,2968677,48.4,2800478,58.7,840937,79.2,1756254,5235715,6406636,122364,150789,3392475,64.8,2760408,52.7,2968603,56.7,1051721,1706872,209586,424,6197801,,,,,,,,,,,,,,,,,
2021-10-06,MP,MPA,Northern Mariana Islands,56882,Report,86200,70552,151542,124032,9640,60116,796,0,35877,63.1,58.9,31425,70.9,61940,139807,194565,2932,30.4,6102,63312,894376,33507,29343,66.2,20200,63300,2700,0,4585,28920,799,0,4584,24757,799,0,468,2321,90,0,34304,60.3,30140,68,2879,29.9,6102,48576,70552,145240,177454,35877,73.9,33507,69,34304,70.6,4585,28920,799,0,70552,,,,,,,,,,,,,,,,,
2021-10-06,MS,MSA,Mississippi,2976149,Report,3857805,2824472,129624,94904,1157654,1591935,73267,1616,1504360,50.5,41.6,1411059,62,2658758,116737,169383,411978,84.6,821132,168717,792657,1237629,1164660,51.1,1611300,2071005,175500,0,524602,711929,72810,382,524321,639258,72728,369,195716,169917,16590,181,1309723,44,1236676,54.3,382404,78.6,794862,2521425,2824198,112008,153001,1504135,59.7,1237568,49.1,1309652,51.9,524592,711878,72800,382,2726724,,,,,,,,,,,,,,,,,
2021-10-06,MT,MTA,Montana,1068778,Report,1370835,1107577,128262,103630,469120,590082,47442,933,589699,55.2,44.6,556230,66.2,1046437,124548,163158,180358,87.4,358067,173451,664045,476155,449250,53.5,574180,718155,78500,0,214903,260541,46207,275,214798,233750,46164,272,80225,77571,9188,153,521926,48.8,494984,58.9,167137,81,334206,917598,1107376,120682,149394,589553,64.2,476114,51.9,521879,56.9,214884,260519,46201,275,1031024,,,,,,,,,,,,,,,,,
2021-10-06,NC,NCA,North Carolina,10488084,Report,14538370,11577914,138618,110391,4308517,6849044,419824,529,6372977,60.8,46.9,5965729,72.9,10839315,132391,177571,1658964,94.7,3158565,180377,830245,4920915,4598889,56.2,5767700,8073870,696800,0,1936085,2984001,412529,99,1933208,2664862,411147,97,677889,688775,46903,46,5332714,50.8,5009314,61.2,1413613,80.7,3047220,8985519,11563727,128693,161798,6364136,70.8,4915613,54.7,5327390,59.3,1935991,2978793,412507,99,11072033,,,,,,,,,,,,,,,,,
2021-10-06,ND,NDA,North Dakota,762062,Report,938850,756373,123199,99253,297547,425758,32819,249,391855,51.4,40.7,370712,63.7,715397,122943,161345,104778,87.4,210222,175412,783387,310246,293306,50.4,369560,529590,39700,0,132243,177937,29804,2,132047,161194,29671,2,45236,43485,3865,0,339986,44.6,322914,55.5,92586,77.3,195306,637246,755328,118530,147329,391237,61.4,309902,48.6,339639,53.3,132238,177598,29801,2,699549,,,,,,,,,,,,,,,,,
2021-10-06,NE,NEA,Nebraska,1934408,Report,2588370,2204976,133807,113987,817617,1303322,79282,4755,1155669,59.7,51,1074177,73.7,2051123,140648,177488,287818,92.1,601522,192513,828390,986259,914554,62.7,980620,1490550,117200,0,385443,598945,79159,1264,385295,527441,79085,1215,134116,134106,6455,795,1064811,55,993036,68.1,275472,88.2,562296,1617408,2204607,136305,160032,1155388,71.4,986190,61,1064724,65.8,385423,598898,79141,1262,2109185,,,,,,,,,,,,,,,,,
2021-10-06,NH,NHA,New Hampshire,1359711,Report,2159400,1778335,158813,130788,691694,1006051,80551,39,966518,71.1,56.8,907931,82.2,1660579,150352,195517,266167,99.9,475482,187298,850613,772093,723792,65.5,845120,1186380,127900,0,323885,447974,69131,55,323634,399929,69076,51,94433,115882,14291,27,841045,61.9,792690,71.8,224633,88.5,463899,1198569,1777513,148303,180165,965885,80.6,771909,64.4,840836,70.2,323783,447892,69106,55,1751964,,,,,,,,,,,,,,,,,
2021-10-06,NJ,NJA,New Jersey,8882190,Report,14114065,11676454,158903,131459,4466464,6766392,443458,140,6483404,73,59.7,6016921,86.7,10819136,155814,203267,1409126,95.5,2665619,180654,956539,5304521,4905177,70.6,5495320,7960545,658200,0,2108586,3194157,450066,174,2108015,2795410,449786,160,596620,596738,85520,48,5752983,64.8,5353371,77.1,1278926,86.7,2633171,7618375,11675590,153256,185263,6482579,85.1,5304381,69.6,5752784,75.5,2108553,3194051,450006,174,11584231,,,,,,,,,,,,,,,,,
2021-10-06,NM,NMA,New Mexico,2096829,Report,2964635,2820241,141387,134500,1178418,1536998,98748,6077,1530816,73,59,1410305,87,2606122,160773,182890,375470,99.4,723356,191564,785113,1236527,1135516,70.1,1257060,1560675,146900,0,531500,702631,97360,1693,531111,602037,97213,1674,156876,161601,19680,898,1333184,63.6,1232035,76,339055,89.8,651811,1787431,2819896,157763,165860,1530509,85.6,1236453,69.2,1333098,74.6,531482,702575,97348,1693,2500566,,,,,,,,,,,,,,,,,
2021-10-06,NV,NVA,Nevada,3080156,Report,4056360,3447775,131693,111935,1220440,2075253,151951,131,1887550,61.3,46.4,1764609,73.9,3229572,135269,169899,438251,88.4,852542,171893,817861,1428251,1336523,56,1479260,2376900,200200,0,552831,875061,149481,35,552732,783434,149439,34,180356,181728,23922,20,1577408,51.2,1485639,62.2,386026,77.8,801019,2621802,3447720,131502,154716,1887450,72,1428216,54.5,1577369,60.2,552827,875030,149477,35,3317599,,,,,,,,,,,,,,,,,
2021-10-06,NY,NYA,New York State,19453561,Report,29871485,26251120,153553,134942,9734995,15372265,1134356,9504,14000965,72,58.8,13095575,84.9,24569092,159278,193653,3041298,92.3,5916454,179496,906255,11442624,10664811,69.1,11402140,17088345,1381000,0,4500755,6935615,1079353,2442,4498918,6159813,1078603,2301,1315849,1288521,172266,1039,12518165,64.3,11739635,76.1,2777675,84.3,5763780,16773220,26248619,156491,178090,13999184,83.5,11441992,68.2,12517395,74.6,4500584,6935170,1079213,2428,25900401,,,,,,,,,,,,,,,,,
2021-10-06,OH,OHA,Ohio,11689100,Report,15176975,12267806,129839,104951,4722143,7028178,501656,15829,6378338,54.6,46.5,6008685,65.9,11567258,126958,166577,1783556,87.2,3631857,177482,741672,5431619,5107955,56.1,6120640,8343735,712600,0,2204253,3219849,487078,4464,2203776,2896760,486870,4381,773454,845738,86334,2244,5915644,50.6,5591787,61.4,1707770,83.5,3505264,10000702,12267552,122667,151759,6378099,63.8,5431539,54.3,5915555,59.2,2204247,3219776,487068,4464,12011470,,,,,,,,,,,,,,,,,
2021-10-06,OK,OKA,Oklahoma,3956971,Report,5067900,4222148,128075,106702,1732225,2367872,121603,448,2258995,57.1,45.1,2114928,70.4,3959754,131784,168664,587769,92.5,1149721,181021,797929,1785678,1669899,55.6,2197060,2627340,243500,0,762530,1022431,119909,111,762284,906911,119826,100,259875,231406,19032,30,1904981,48.1,1789121,59.5,510343,80.4,1030374,3325223,4221876,126965,152408,2258762,67.9,1785623,53.7,1904912,57.3,762513,1022393,119895,111,3700260,,,,,,,,,,,,,,,,,
