Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-25,DC,DCA,District of Columbia,705749,Report,1210165,991547,171472,140496,374886,585467,30757,437,496432,70.3,55,472537,81.8,953563,165096,209523,81113,92.9,187444,214607,1385530,388102,371186,64.3,472580,682785,54800,0,154292,233142,34520,260,154230,216307,34499,243,39370,30699,2488,39,422214,59.8,405279,70.2,72596,83.1,164714,609754,991455,162599,198468,496324,81.4,388056,63.6,422165,69.2,154286,233104,34517,258,896977,,,,,,
2021-09-25,DD2,DD2,Dept of Defense,0,Report,5369720,5600971,0,0,2037472,3313572,242974,6953,3102317,0,0,2942885,0,5313240,0,0,207473,0,398787,0,0,2115582,1994373,0,1890120,3283200,196400,0,807081,1308181,215009,19,806944,1187111,214835,19,53648,90854,7141,0,2330290,0,2208909,0,151643,0,398787,0,5600735,0,0,3102138,0,2115537,0,2330224,0,807066,1308151,214988,19,5600735,,,,,,
2021-09-25,DE,DEA,Delaware,973764,Report,1556085,1192421,159801,122455,461469,679270,50494,1188,642008,65.9,52.2,602125,78.2,1114426,144695,202039,183609,97.2,353256,187001,823735,508184,475085,61.7,616280,874005,65800,0,205384,302129,49896,438,205270,269148,49854,435,67641,87316,9221,241,557847,57.3,524707,68.1,164419,87,336835,839807,1192216,141963,185291,641837,76.4,508150,60.5,557804,66.4,205380,302099,49887,438,1154965,,,,,,
2021-09-25,FL,FLA,Florida,21477737,Report,32512245,26501843,151376,123392,10011299,15200465,1199015,91064,14300760,66.6,51.3,13494408,78.2,25042468,145192,188501,4317128,96,8651648,192373,722922,11014086,10386319,60.2,12777380,17980665,1754200,0,4356385,6622138,1181728,27441,4354841,5996127,1180238,27271,1839477,1727354,196977,16857,12187692,56.7,11558477,67,3780665,84.1,8331125,18696028,26492913,141703,173899,14292733,76.4,11013168,58.9,12185991,65.2,4355705,6621904,1180944,27438,25706968,,,,,,
2021-09-25,FM,FMA,Federated States of Micronesia,103643,Report,84600,71686,81626,69166,59001,1152,11533,0,44236,42.7,26,43559,54,70543,87386,104799,3470,19.8,5644,32139,481749,26997,26527,32.9,72600,1800,10200,0,26361,594,10998,1,26356,129,10975,1,2109,7,1028,0,37954,36.6,37461,46.4,3144,17.9,5644,88509,71671,80976,95583,44222,50,26996,30.5,37945,42.9,26360,594,10990,1,71671,,,,,,
2021-09-25,GA,GAA,Georgia,10617423,Report,14380645,10590170,135444,99743,4276528,6032931,272817,7894,5801213,54.6,42.5,5418595,66.8,9937159,122476,177243,1320820,87.1,2603912,171654,947995,4516372,4245150,52.3,5968180,7797465,615000,0,1883764,2626769,271136,2570,1883010,2356511,270725,2411,633626,486632,32123,1211,4784239,45.1,4512657,55.6,1153592,76,2531897,8988102,10587557,117795,159996,5798971,64.5,4515955,50.2,4783722,53.2,1883711,2626410,271035,2566,10212793,,,,,,
2021-09-25,GU,GUA,Guam,165768,Report,236830,231261,142868,139509,76834,144922,9473,32,126096,76.1,61.7,113226,87.7,207957,161065,183427,16114,57.4,31057,110574,843201,102266,91898,71.2,74200,143130,19500,0,35625,66620,9001,0,35611,56266,8995,0,6226,8297,506,0,111246,67.1,100872,78.1,15029,53.5,30013,141562,231226,163339,167298,126069,89.1,102258,72.2,111237,78.6,35624,66613,9000,0,212474,,,,,,
2021-09-25,HI,HIA,Hawaii,1415872,Report,2300060,1859770,162448,131352,616920,1100717,48174,93959,1082282,76.4,54.1,1007625,90.3,1740808,155986,206098,276673,99.9,506285,188597,856799,765453,719417,64.5,890280,1315680,94100,0,267911,479332,48870,18090,267310,433916,48709,18073,95881,124529,9684,1415,814203,57.5,768008,68.8,231509,86.2,482672,1211109,1855165,153179,189914,1078460,89,763972,63.1,812687,67.1,267861,477913,48834,18079,1657057,,,,,,
2021-09-25,IA,IAA,Iowa,3155070,Report,4176705,3425766,132381,108580,1378822,1902005,144603,336,1825516,57.9,49.2,1711618,70.5,3211890,132273,172006,505861,91.5,998816,180633,755344,1552910,1454757,59.9,1691700,2279805,205200,0,661942,890227,142356,238,661759,792262,142283,237,257313,217871,13270,108,1694763,53.7,1596541,65.7,488562,88.4,965430,2676281,3425713,128003,156064,1825428,68.2,1552885,58,1694736,63.3,661935,890209,142354,238,3361306,,,,,,
2021-09-25,ID,IDA,Idaho,1787065,Report,2183060,1545929,122159,86507,636796,842365,64780,1988,833842,46.7,37.7,831610,62.1,1544789,115381,163053,249333,85.8,488690,168125,751044,673572,672188,50.2,879380,1193580,110100,0,289242,383416,64473,505,289221,382055,64451,503,107638,114902,10919,211,737636,41.3,736230,55,233670,80.4,464576,1495407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2021-09-25,IH2,IH2,Indian Health Svc,2082813,Report,2084785,1630842,100095,78300,819064,779947,31831,0,900015,43.2,34.3,823185,0,1493207,0,0,155190,0,289250,0,0,713959,653371,0,1011620,990165,83000,0,363085,350760,31699,0,362788,290474,31643,0,73814,53548,3085,0,745544,35.8,684905,0,130447,0,289250,0,1630229,0,0,899598,0,713798,0,745363,0,363010,350675,31678,0,1630229,,,,,,
2021-09-25,IL,ILA,Illinois,12671821,Report,17782555,15193379,140331,119899,5559232,9067103,547953,19091,8627053,68.1,49,7971527,80.9,14058947,142673,180461,1937614,94.8,3572656,174853,870315,6203068,5735492,58.2,6790600,10111755,880200,0,2374990,3819435,536100,6173,2368483,3358473,533650,6086,721421,793932,74291,2885,6736698,53.2,6266692,63.6,1592529,77.9,3473905,10837805,15152050,139807,164079,8601085,79.4,6188523,57.1,6722124,62,2374946,3804934,536071,6173,14909039,,,,,,
2021-09-25,IN,INA,Indiana,6732219,Report,8243500,6681690,122448,99249,2490278,3914170,253165,24077,3497564,52,44.5,3286362,63.6,6284141,121686,159626,936871,86.3,1902636,175238,759250,2994542,2814912,54.5,3174560,4627140,441800,0,1166481,1818744,248850,7219,1166203,1639494,248621,7148,446633,429697,28634,3568,3241294,48.1,3061466,59.3,908532,83.7,1866752,5705039,6681229,117111,144495,3497184,61.3,2994411,52.5,3241145,56.8,1166466,1818630,248830,7219,6596876,,,,,,
2021-09-25,KS,KSA,Kansas,2913314,Report,3855735,3056041,132349,104899,1223122,1725572,106291,1056,1732430,59.5,47.2,1614695,73,2850259,128792,174226,462357,97.2,842593,177206,810902,1373941,1280309,57.9,1585800,2084235,185700,0,568738,804236,104610,390,568429,710955,104512,353,191916,191070,16934,181,1477974,50.7,1384249,62.5,400101,84.1,806140,2451697,3055901,124644,157268,1732294,70.7,1373924,56,1477950,60.3,568731,804226,104603,390,2923907,,,,,,
2021-09-25,KY,KYA,Kentucky,4467673,Report,5691345,4879990,127389,109229,2047786,2631899,199371,934,2694921,60.3,47.5,2532396,73.1,4589833,132470,164262,692561,92.3,1300261,173238,758276,2123175,1995929,57.6,2471540,2938005,281800,0,929073,1192033,196499,1193,928855,1065041,196378,1159,285710,301624,37933,621,2318798,51.9,2191433,63.2,625888,83.4,1263244,3806167,4878843,128183,149530,2694510,70.8,2123133,55.8,2318728,60.9,929061,1192005,196471,1191,4785992,,,,,,
2021-09-25,LA,LAA,Louisiana,4648794,Report,5785280,4470968,124447,96175,1889053,2423067,157003,1845,2392563,51.5,41.8,2258455,63.4,4233765,118887,162455,640577,86.4,1280310,172776,780716,1943852,1842161,51.7,2515560,3026220,243500,0,855900,1086405,149553,775,855453,985173,149402,767,289216,297899,21057,163,2092633,45,1990795,55.9,608335,82.1,1230110,3923318,4470617,113950,147459,2392289,61,1943769,49.5,2092529,53.3,855880,1086342,149532,775,4333442,,,,,,
2021-09-25,MA,MAA,Massachusetts,6892503,Report,10906030,9731224,158230,141186,3782128,5615185,333617,294,5313255,77.1,62.8,4926454,88.9,9021917,162859,196870,1164756,99.6,2166173,185249,932672,4328400,4004671,72.3,4387800,6065130,453100,0,1733801,2592701,335256,118,1728504,2274298,334043,101,470068,497770,68628,38,4661876,67.6,4336946,78.3,1036504,88.6,2103614,6016745,9702600,161260,181261,5296419,88,4316877,71.7,4650346,77.3,1733793,2581186,335249,118,9564048,,,,,,
2021-09-25,MD,MDA,Maryland,6045680,Report,9939660,7905677,164409,130766,2943652,4654974,296246,10805,4252219,70.3,59.1,3927455,83.4,7298159,154918,210989,920072,95.9,1771694,184668,1036030,3570997,3292113,69.9,3788600,5702760,448300,0,1379136,2185196,290611,2968,1378702,1906890,290410,2858,410771,402140,52479,804,3857911,63.8,3578860,76,866194,90.3,1723225,5162887,7905114,153114,192521,4251616,82.3,3570822,69.2,3857704,74.7,1379099,2185061,290578,2966,7661122,,,,,,
2021-09-25,ME,MEA,Maine,1344212,Report,2128780,1808072,158366,134508,737781,952442,116917,932,991454,73.8,59.6,933672,85.2,1697989,155015,194343,280501,98.3,532730,186749,746246,801258,750311,68.5,901600,1110780,116400,0,349426,451135,115410,234,349369,400274,115340,212,121445,121611,22813,99,916205,68.2,865195,79,265968,93.2,515440,1184936,1807951,152578,179654,991344,83.7,801243,67.6,916170,77.3,349420,451126,115390,234,1757363,,,,,,
2021-09-25,MH,MHA,Marshall Islands,58413,Report,53640,40209,91829,68836,38145,0,2064,0,22557,38.6,30.1,22474,49.4,40100,88138,117898,1291,13,2307,23310,541982,17573,17542,38.6,40500,2340,10800,0,17554,12,2056,0,17525,10,2048,0,1012,0,96,0,19622,33.6,19583,43,1108,11.2,2307,49884,40179,80545,107529,22535,45.2,17565,35.2,19612,39.3,17546,12,2054,0,40179,,,,,,
2021-09-25,MI,MIA,Michigan,9986857,Report,13486810,10532217,135046,105461,4164344,5998526,367746,1601,5667160,56.7,48.3,5340049,68.1,9918590,126465,171962,1556762,88.2,2995435,169674,763952,4827078,4543244,57.9,5610060,7204350,672400,0,1986398,2838358,374056,861,1985775,2555234,373783,805,737895,672261,66631,506,5199673,52.1,4915597,62.7,1477293,83.7,2903040,8595002,10531729,122533,156915,5666733,65.9,4826977,56.2,5199555,60.5,1986377,2838279,374039,860,10320671,,,,,,
2021-09-25,MN,MNA,Minnesota,5639632,Report,7734070,6605130,137138,117120,2478042,3831172,293914,2002,3569738,63.3,52.7,3313100,76.4,6114107,140993,178349,871985,94.7,1672576,181726,840311,2971226,2739395,63.2,2992760,4370910,370400,0,1163654,1805582,294453,676,1161563,1575874,293926,655,346071,427828,48085,156,3264365,57.9,3032018,69.9,822140,89.3,1594934,4778088,6585628,137830,161865,3558581,74.5,2963164,62,3256284,68.2,1163642,1797534,294432,676,6413229,,,,,,
2021-09-25,MO,MOA,Missouri,6137428,Report,7784915,6236343,126843,101612,2273323,3757659,204384,977,3349038,54.6,44.2,3148122,66,5864830,123034,163314,912068,85.9,1770687,166726,733017,2713705,2550801,53.5,3087200,4384215,313500,0,1039207,1672984,205871,234,1038864,1510478,205651,199,379581,414151,37069,78,2918296,47.5,2755192,57.8,830879,78.2,1682425,5235715,6235940,119104,148689,3348647,64,2713660,51.8,2918232,55.7,1039196,1672950,205852,234,6031786,,,,,,
2021-09-25,MP,MPA,Northern Mariana Islands,56882,Report,86200,69679,151542,122497,9600,59306,773,0,35661,62.7,58.4,31248,70.5,61177,138085,194565,2920,30.3,5940,61631,894376,33208,29115,65.7,20200,63300,2700,0,4561,28645,776,0,4560,24553,776,0,467,2312,89,0,33982,59.7,29889,67.5,2868,29.8,5940,48576,69679,143443,177454,35661,73.4,33208,68.4,33982,70,4561,28645,776,0,69679,,,,,,
2021-09-25,MS,MSA,Mississippi,2976149,Report,3793425,2754939,127461,92567,1139334,1541444,72617,1544,1484372,49.9,40.7,1393165,61.2,2594688,113924,166556,409103,84.1,799674,164308,779429,1210577,1140945,50.1,1589160,2032665,171600,0,515687,693902,72116,330,515422,624551,72037,318,194506,168070,16534,156,1282035,43.1,1212328,53.2,379266,77.9,773565,2521425,2754675,109251,150448,1484154,58.9,1210517,48,1281965,50.8,515677,693852,72106,330,2658700,,,,,,
2021-09-25,MT,MTA,Montana,1068778,Report,1324825,1078633,123957,100922,464445,566628,46661,899,582387,54.5,44,549706,65.4,1019124,121297,157682,178792,86.6,344293,166779,641758,470376,444301,52.9,567740,681885,75200,0,213289,256425,45472,268,213189,230459,45430,265,79933,77014,9102,148,515454,48.2,489343,58.2,166197,80.5,320576,917598,1078442,117529,144380,582246,63.5,470339,51.3,515412,56.2,213271,256406,45467,268,1003227,,,,,,
2021-09-25,NC,NCA,North Carolina,10488084,Report,14278950,11146158,136145,106274,4215015,6515745,414892,506,6180181,58.9,45.4,5782609,70.6,10431314,127407,174402,1572001,89.8,3005840,171655,815430,4761524,4453135,54.4,5704400,7896750,677800,0,1875958,2884827,407622,88,1873097,2579307,406244,86,669927,679562,46296,43,5168495,49.3,4858734,59.3,1395828,79.7,2896908,8985519,11131986,123888,158911,6171350,68.7,4756226,52.9,5163175,57.5,1875865,2879622,407600,88,10651263,,,,,,
2021-09-25,ND,NDA,North Dakota,762062,Report,916750,735317,120299,96490,295289,407375,32430,223,386250,50.7,39.9,365586,62.8,695574,119537,157547,103489,86.4,202387,168874,764946,304275,287988,49.5,364740,513210,38800,0,131172,173047,29436,2,130976,156957,29306,2,45139,42949,3835,0,333657,43.8,317241,54.5,91923,76.7,187623,637246,734273,115226,143861,385633,60.5,303931,47.7,333310,52.3,131167,172708,29433,2,680196,,,,,,
2021-09-25,NE,NEA,Nebraska,1934408,Report,2520470,2151349,130297,111215,810293,1258141,78404,4511,1144194,59.1,50.3,1063793,72.9,2000489,137176,172832,285387,91.3,575493,184183,806659,973511,903651,62,971220,1435650,113600,0,382251,589475,78396,1231,382105,519811,78323,1185,133738,133377,6406,780,1051353,54.4,981424,67.3,274301,87.8,537731,1617408,2150987,132990,155834,1143917,70.7,973444,60.2,1051268,65,382231,589430,78378,1229,2057937,,,,,,
2021-09-25,NH,NHA,New Hampshire,1359711,Report,2136190,1737171,157106,127760,687963,969613,79559,36,939341,69.1,56.3,881734,79.8,1621716,146834,193415,248631,97.9,452687,178319,841470,765344,718161,65,841400,1171890,122900,0,322754,442374,68244,49,322504,395445,68190,46,94291,115428,14222,23,833421,61.3,786185,71.2,223964,88.2,441138,1198569,1736419,144874,178228,938778,78.3,765160,63.8,833212,69.5,322652,442292,68219,49,1711028,,,,,,
2021-09-25,NJ,NJA,New Jersey,8882190,Report,13932935,11441398,156864,128813,4427804,6575404,438110,80,6407452,72.1,59,5948808,85.7,10604368,152721,200658,1391712,94.3,2578566,174755,944263,5240015,4853401,69.9,5454180,7848855,629900,0,2092636,3145779,444848,152,2092074,2759750,444575,139,594569,592650,85063,43,5683415,64,5296538,76.3,1272325,86.2,2546269,7618375,11440565,150171,182886,6406652,84.1,5239884,68.8,5683227,74.6,2092603,3145682,444790,152,11350493,,,,,,
2021-09-25,NM,NMA,New Mexico,2096829,Report,2924735,2759199,139484,131589,1166614,1488605,98122,5858,1513201,72.2,58.1,1394978,86.1,2549991,157311,180429,371529,98.4,700615,185541,774547,1219091,1120784,69.1,1241480,1541955,141300,0,525574,691225,96742,1638,525187,593332,96595,1620,156185,160264,19624,873,1315179,62.7,1216734,75.1,336946,89.2,630878,1787431,2758862,154348,163628,1512900,84.6,1219019,68.2,1315095,73.6,525556,691171,96730,1638,2445453,,,,,,
2021-09-25,NV,NVA,Nevada,3080156,Report,3977580,3364637,129136,109236,1210180,2004192,150150,115,1859462,60.4,45.6,1739119,72.8,3152726,132050,166599,432223,87.1,820901,165514,801977,1404583,1316450,55.1,1465040,2319840,192700,0,548264,855987,147693,33,548166,767954,147651,32,179806,179929,23771,19,1551977,50.4,1463803,61.3,383525,77.3,770213,2621802,3364582,128331,151712,1859362,70.9,1404548,53.6,1551938,59.2,548260,855956,147689,33,3236476,,,,,,
2021-09-25,NY,NYA,New York State,19453561,Report,29305075,25655797,150641,131882,9640312,14890943,1115471,9071,13759358,70.7,57.8,12876262,83.5,24029351,155779,189981,3003301,91.1,5761355,174791,889071,11245667,10501140,68.1,11325280,16639695,1340100,0,4461392,6778424,1060989,2320,4459598,6035843,1060266,2197,1311731,1278320,170982,996,12303125,63.2,11557904,74.9,2762029,83.8,5611074,16773220,25653384,152943,174713,13757629,82,11245059,67,12302387,73.3,4461224,6778000,1060857,2306,25310134,,,,,,
2021-09-25,OH,OHA,Ohio,11689100,Report,14826725,11978180,126842,102473,4686537,6780140,496004,15499,6308173,54,45.8,5946280,65.3,11297697,124000,162733,1773103,86.6,3496321,170859,724556,5358324,5046565,55.4,6065760,8064465,696500,0,2189966,3161161,481664,4393,2189496,2849969,481466,4311,771311,839571,85886,2208,5837184,49.9,5525242,60.6,1698976,83,3371771,10000702,11977944,119771,148257,6307951,63.1,5358245,53.6,5837097,58.4,2189960,3161089,481655,4393,11725759,,,,,,
2021-09-25,OK,OKA,Oklahoma,3956971,Report,4984710,4100099,125973,103617,1712279,2267269,120179,372,2222743,56.2,44.2,2081479,69.3,3846453,128013,165895,576953,90.8,1103900,173806,784831,1747161,1637304,54.5,2176760,2569650,238300,0,752715,993779,118527,101,752477,884172,118445,91,258755,228353,18952,26,1865122,47.1,1755185,58.4,506086,79.7,987707,3325223,4099833,123295,149906,2222514,66.8,1747110,52.5,1865057,56.1,752699,993744,118513,101,3588099,,,,,,
2021-09-25,OR,ORA,Oregon,4217737,Report,6694915,5190526,158732,123064,1965018,3003502,218281,3725,2795298,66.3,55.3,2609289,77.9,4843651,144536,199778,694447,90.6,1324098,172841,873919,2333421,2174645,64.9,2708960,3640755,345200,0,922639,1408605,214248,848,919836,1252691,213450,798,298346,310640,49489,374,2546340,60.4,2386775,71.2,658849,86,1266366,3647769,5176502,141909,183535,2787234,76.4,2327691,63.8,2540607,69.6,922635,1402883,214245,844,5053149,,,,,,
2021-09-25,PA,PAA,Pennsylvania,12801989,Report,19217985,16060178,150117,125451,6420351,8993690,645291,846,9205652,71.9,52.4,8657048,85.1,15095731,148472,189016,2596306,99.9,4681978,195623,802970,6714519,6308321,62,7955780,10143405,1118800,0,2798416,3914093,647148,477,2796112,3510256,646696,443,988498,1021826,85968,227,7360134,57.5,6953507,68.4,2096519,87.6,4514005,11081530,16054993,144881,173424,9202023,83,6712976,60.6,7358528,66.4,2798274,3912692,647085,477,15710279,,,,,,
2021-09-25,PR,PRA,Puerto Rico,3193694,Report,4945470,4645913,154851,145471,1871047,2642712,131758,396,2521305,78.9,65.8,2321229,88.6,4277117,163189,188689,608300,99.9,1143321,210584,910889,2100680,1930051,73.6,2016460,2737410,191600,0,864105,1236266,131017,51,863713,1066032,130852,49,270877,253588,22453,9,2231439,69.9,2060646,78.6,546927,99.9,1106259,2848293,4644335,163057,173629,2520057,88.5,2100352,73.7,2231062,78.3,864045,1235998,130968,51,4564992,,,,,,
