Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-27,DC,DCA,District of Columbia,705749,Report,1019215,774198,144416,109699,306747,442948,24291,212,397218,56.3,41.2,389625,67.5,766097,132639,176463,71709,82.1,161972,185444,1166910,290851,289011,50,409180,556335,53700,0,121913,168788,28023,150,121882,166981,28005,148,35537,24918,1913,16,318874,45.2,317016,54.9,62384,71.4,140442,609754,774131,126958,167152,397156,65.1,290839,47.7,318860,52.3,121909,168780,28021,150,687202,,,,
2021-05-27,DD2,DD2,Dept of Defense,0,Report,4299900,3573070,0,0,1539865,1917502,115304,399,2116308,0,0,2068784,0,3512381,0,0,173699,0,308975,0,0,1366454,1353710,0,1801300,2312700,185900,0,596686,769768,112388,0,596623,757087,112359,0,44987,76042,4829,0,1478842,0,1466069,0,125858,0,308975,0,3570522,0,0,2113855,0,1366360,0,1478736,0,596664,769696,112376,0,3570522,,,,
2021-05-27,DE,DEA,Delaware,973764,Report,1205065,916936,123753,94164,370769,506010,39858,299,521179,53.5,38,503803,65.4,892127,115832,156463,171970,91,321813,170356,637918,370175,364848,47.4,498940,642525,63600,0,155011,215025,39293,139,154930,209779,39266,139,61242,80256,7778,88,409468,42.1,404114,52.5,149364,79.1,306088,839807,916779,109165,143493,521045,62,370159,44.1,409446,48.8,155008,215012,39287,139,884657,,,,
2021-05-27,FL,FLA,Florida,21477737,Report,23318515,18442633,108571,85869,7803176,9826876,777865,34716,10390827,48.4,34.6,10164235,58.9,18140459,105175,135197,3936440,87.5,7559137,168080,518496,7438706,7366982,42.7,9522240,12165075,1631200,0,3300319,4127118,766635,11269,3299508,4056212,766244,11262,1668020,1505070,157907,8285,8205341,38.2,8133226,47.2,3339282,74.3,7257532,18696028,18435463,98606,124724,10384387,55.5,7438055,39.8,8204514,43.9,3299741,4127045,766459,11269,17764707,,,,
2021-05-27,FM,FMA,Federated States of Micronesia,103643,Report,77800,42765,75065,41262,40881,0,1884,0,24893,24,17.2,24867,30.8,42737,52865,96237,2116,12,3733,21187,441569,17794,17790,22,67600,0,10200,0,17760,34,1868,0,17756,34,1864,0,1625,5,215,0,19662,19,19654,24.3,1845,10.5,3733,88509,42755,48306,87901,24884,28.1,17793,20.1,19658,22.2,17759,34,1865,0,42755,,,,
2021-05-27,GA,GAA,Georgia,10617423,Report,10618245,7410254,100008,69793,3322645,3895353,191639,617,4142634,39,29.3,4042706,49.8,7272744,89637,130871,1195365,78.8,2294204,151238,699971,3107238,3069432,37.8,4497380,5531565,589300,0,1447062,1659823,188395,353,1446686,1622403,188152,343,576729,426287,24119,172,3295633,31,3257584,40.1,1027307,67.7,2227385,8988102,7408725,82428,118137,4141193,46.1,3107139,34.6,3295449,36.7,1447025,1659761,188310,353,7113276,,,,
2021-05-27,GU,GUA,Guam,165768,Report,207370,155385,125097,93736,60328,92461,2596,0,86996,52.5,40.8,83452,64.5,149753,115819,160380,14356,50.9,27031,95919,735850,67574,65485,50.6,74200,122070,11100,0,25096,42478,2603,0,25090,40395,2603,0,5357,7155,184,0,70177,42.3,68088,52.7,12696,45.1,26262,141562,155376,109758,146487,86988,61.4,67573,47.7,70176,49.6,25095,42478,2603,0,143693,,,,
2021-05-27,HI,HIA,Hawaii,1415872,Report,1810580,1565795,127877,110589,559755,881064,31216,93760,928545,65.6,44.9,885271,79.3,1512956,135569,162238,262732,97.9,474594,176792,674462,635505,625301,56,713440,1016340,80800,0,237915,379518,31511,18072,237500,369746,31407,18055,91573,118594,7392,1409,667016,47.1,656708,58.8,218968,81.6,452913,1211109,1563764,129118,149498,925965,76.5,635372,52.5,666856,55.1,237872,379439,31484,18061,1408965,,,,
2021-05-27,IA,IAA,Iowa,3155070,Report,3242665,2808476,102776,89015,1234688,1461967,111699,122,1537535,48.7,39.6,1485906,61.2,2739313,112811,133540,482437,87.2,936753,169409,586426,1250606,1233712,50.8,1381720,1679145,181800,0,587540,662996,109532,70,587438,646204,109479,70,246044,202789,9821,48,1360138,43.1,1343191,55.3,458702,83,904657,2676281,2808458,104939,121163,1537496,57.4,1250597,46.7,1360127,50.8,587534,662993,109530,70,2750004,,,,
2021-05-27,ID,IDA,Idaho,1787065,Report,1590575,1223895,89005,68486,538060,645217,39927,691,665155,37.2,30.1,664680,49.6,1223765,91403,118800,229073,78.8,440212,151447,547210,537746,537662,40.2,674620,816855,99100,0,243603,293936,39822,207,243594,293862,39810,206,99593,105214,8127,84,577568,32.3,577472,43.1,213018,73.3,417602,1495407,1223874,81842,106364,665138,44.5,537742,36,577557,38.6,243601,293934,39815,207,1176488,,,,
2021-05-27,IH2,IH2,Indian Health Svc,2082813,Report,1727575,1360203,82944,65306,750673,587142,22388,0,764223,36.7,28.2,731431,0,1311690,0,0,147921,0,270793,0,0,588202,572571,0,915300,738075,74200,0,329190,259012,22222,0,328991,243580,22187,0,70526,49320,2368,0,610424,29.3,594758,0,122214,0,270793,0,1359788,0,0,763945,0,588097,0,610307,0,329125,258972,22210,0,1359788,,,,
2021-05-27,IL,ILA,Illinois,12671821,Report,13891395,11454543,109624,90394,4709325,6354687,383131,7400,6844212,54,36.3,6554868,66.5,11083721,112480,140973,1789512,87.6,3181048,155687,679874,4594883,4507491,45.7,5596780,7471815,822800,0,1960761,2631634,383643,2488,1956571,2548446,381946,2474,665828,712701,57385,1421,4978526,39.3,4889437,49.6,1437335,70.3,3087200,10837805,11443595,105590,128175,6833376,63.1,4594817,42.4,4978437,45.9,1960722,2631607,383620,2488,11251980,,,,
2021-05-27,IN,INA,Indiana,6732219,Report,6323400,5028975,93927,74700,2051210,2797143,168580,12042,2776436,41.2,32.3,2695556,52.2,4917034,95213,122446,876861,80.8,1714242,157887,582403,2175988,2149202,41.6,2525360,3379740,418300,0,933272,1238786,166196,3930,933134,1212141,166092,3927,412884,391333,20593,2297,2342184,34.8,2315294,44.8,827107,76.2,1680211,5705039,5028819,88147,110839,2776279,48.7,2175969,38.1,2342151,41.1,933263,1238776,166182,3930,4952379,,,,
2021-05-27,KS,KSA,Kansas,2913314,Report,2940885,2298485,100946,78896,1036932,1189030,71896,627,1349850,46.3,35.4,1313049,59.3,2252775,101794,132887,428783,90.2,762325,160325,618500,1032694,1019045,46,1295920,1475565,169400,0,478686,553794,71805,214,478561,540271,71751,213,177330,173405,13025,120,1104499,37.9,1090796,49.3,363880,76.5,728261,2451697,2298379,93746,119953,1349752,55.1,1032681,42.1,1104481,45,478679,553788,71800,214,2191232,,,,
2021-05-27,KY,KYA,Kentucky,4467673,Report,4276365,3603240,95718,80651,1606435,1856152,140227,426,2048735,45.9,34.9,1991735,57.5,3527987,101824,123423,627486,83.6,1140416,151941,569754,1557304,1539236,44.4,1860400,2158065,257900,0,721229,835683,137256,392,721126,817720,137188,390,254270,272337,30357,238,1694560,37.9,1676424,48.4,557202,74.2,1104921,3806167,3602244,94642,112354,2048451,53.8,1557289,40.9,1694528,44.5,721222,835675,137239,392,3518394,,,,
2021-05-27,LA,LAA,Louisiana,4648794,Report,3873960,3048106,83333,65568,1427201,1514790,105067,1048,1644916,35.4,28.7,1618533,45.4,3010788,84545,108784,567487,76.6,1107113,149404,522786,1332269,1321701,37.1,1686860,1950000,237100,0,644522,687224,100340,523,644347,676834,100260,520,255667,259807,17189,110,1432609,30.8,1421961,39.9,532773,71.9,1060333,3923318,3047980,77689,98742,1644808,41.9,1332255,34,1432579,36.5,644515,687217,100324,523,2936028,,,,
2021-05-27,MA,MAA,Massachusetts,6892503,Report,9114660,7849273,132240,113881,3215958,4377484,255694,137,4508487,65.4,48,4304811,77.7,7579284,136818,164533,1103507,94.4,2010572,171942,779476,3309851,3243107,58.5,3703420,4978740,432500,0,1392437,1917380,256619,34,1389566,1853509,255766,32,440161,466836,60231,15,3566470,51.7,3498873,63.2,967243,82.7,1949540,6016745,7842015,130337,151488,4501238,74.8,3309826,55,3566440,59.3,1392430,1917362,256614,34,7715087,,,,
2021-05-27,MD,MDA,Maryland,6045680,Report,7753840,6030957,128254,99756,2455797,3337233,233266,4661,3424693,56.6,43.2,3268131,69.4,5823668,123619,164590,846963,88.3,1568554,163494,808200,2609331,2560024,54.3,3088380,4233060,432400,0,1115552,1492433,226257,1346,1115343,1443342,226153,1339,379161,352126,45166,489,2835588,46.9,2786177,59.1,776942,81,1525086,5162887,6030717,116809,150184,3424432,66.3,2609289,50.5,2835526,54.9,1115527,1492416,226237,1346,5830046,,,,
2021-05-27,ME,MEA,Maine,1344212,Report,1751500,1462994,130299,108837,634137,734643,93946,268,841213,62.6,46.7,807787,73.7,1420321,129666,159900,265928,93.2,493998,173172,613991,627713,618539,56.5,759880,892320,99300,0,291720,335919,92841,74,291684,326786,92805,69,114049,115581,20147,22,720554,53.6,711344,64.9,249799,87.6,477498,1184936,1462910,123459,147814,841135,71,627707,53,720531,60.8,291717,335916,92824,74,1416240,,,,
2021-05-27,MH,MHA,Marshall Islands,58413,Report,51300,29738,87823,50910,29600,0,138,0,16062,27.5,23.4,16014,35.1,29671,65122,112594,967,9.7,1783,17956,516616,13645,13624,29.9,40500,0,10800,0,13637,8,142,0,13617,7,142,0,817,0,10,0,13787,23.6,13766,30.2,827,8.3,1783,49884,29715,59568,102839,16046,32.2,13638,27.3,13780,27.6,13630,8,142,0,29715,,,,
2021-05-27,MI,MIA,Michigan,9986857,Report,11133270,8570263,111479,85815,3594338,4686531,288085,1309,4813250,48.2,38.5,4641362,59.2,8337817,106310,141953,1460231,82.7,2740942,155259,630637,3841369,3779530,48.2,4640820,5859750,632700,0,1670676,2170102,293182,591,1670298,2108644,293032,588,682970,623028,55246,397,4134551,41.4,4072562,51.9,1361641,77.1,2652281,8595002,8570007,99709,129532,4813018,56,3841332,44.7,4134502,48.1,1670656,2170086,293170,590,8374387,,,,
2021-05-27,MN,MNA,Minnesota,5639632,Report,6195750,5331457,109861,94536,2161450,2936984,232701,322,3030092,53.7,41,2897924,66.8,5150768,118778,142875,827725,89.9,1539341,167250,673172,2313996,2265843,52.3,2489300,3371550,334900,0,985754,1328141,234640,101,984630,1281114,234367,99,323863,400960,42029,28,2548636,45.2,2500210,57.7,766880,83.3,1464060,4778088,5325662,111460,129670,3024396,63.3,2313966,48.4,2548588,53.3,985744,1328121,234622,101,5167477,,,,
2021-05-27,MO,MOA,Missouri,6137428,Report,5839015,4626406,95138,75380,1805207,2675695,145123,381,2564193,41.8,31.6,2493780,52.3,4529010,95011,122492,832805,78.4,1578166,148598,549794,1937607,1915455,40.2,2405620,3127995,305400,0,798590,1138953,145650,64,798400,1116994,145524,61,336167,369795,28599,28,2083257,33.9,2060979,43.2,734589,69.2,1494573,5235715,4626126,88357,111523,2563932,49,1937591,37,2083230,39.8,798581,1138946,145639,64,4462801,,,,
2021-05-27,MP,MPA,Northern Mariana Islands,56882,Report,72330,47589,127158,83663,6687,40646,256,0,25693,45.2,38.5,24466,55.1,45840,103318,163023,2590,26.8,4988,51582,747983,21905,21383,48.2,20200,49530,2600,0,2889,19016,261,0,2889,18494,261,0,390,2007,52,0,22166,39,21644,48.8,2449,25.3,4988,48576,47589,97968,148901,25693,52.9,21905,45.1,22166,45.6,2889,19016,261,0,47589,,,,
2021-05-27,MS,MSA,Mississippi,2976149,Report,2575215,1756662,86528,59025,832181,872995,50597,889,1003507,33.7,25.2,991109,43.5,1739863,76391,113069,363243,74.6,660595,135731,529125,751433,746845,32.8,1140660,1273155,161400,0,371028,380375,49620,30,370918,375897,49580,30,167506,134788,13234,11,801053,26.9,796425,35,315539,64.8,635259,2521425,1756591,69667,102133,1003439,39.8,751423,29.8,801036,31.8,371024,380369,49613,30,1680585,,,,
2021-05-27,MT,MTA,Montana,1068778,Report,1077725,858711,100837,80345,396859,431372,30216,264,478848,44.8,35.1,465366,55.4,840352,100019,128272,166033,80.4,310297,150311,522060,375058,370277,44.1,479400,529425,68900,0,181423,193557,29515,78,181352,188847,29499,78,73370,71316,6662,43,404573,37.9,399776,47.6,151391,73.3,287445,917598,858623,93573,117451,478782,52.2,375044,40.9,404556,44.1,181410,193556,29512,78,795860,,,,
2021-05-27,NC,NCA,North Carolina,10488084,Report,11151510,8063696,106326,76884,3302506,4490055,270806,329,4506606,43,33.1,4364516,53.3,7866714,96084,136204,1379242,78.8,2639773,150750,636831,3471616,3417809,41.7,4602640,5917470,631400,0,1460139,2011441,267824,36,1458095,1959678,266840,36,583286,629072,29489,25,3739440,35.7,3684649,45,1241872,70.9,2537564,8985519,8058398,89682,124105,4501906,50.1,3471024,38.6,3738832,41.6,1460057,2010931,267808,36,7678395,,,,
2021-05-27,ND,NDA,North Dakota,762062,Report,684070,608339,89766,79828,265034,318137,25168,0,318312,41.8,33.3,311044,53.5,596731,102550,117560,98690,82.3,191250,159581,570796,253407,250185,43,304000,344370,35700,0,116648,136758,22319,1,116505,133679,22229,1,43345,40973,3157,0,275726,36.2,272414,46.8,87475,73,176943,637246,608033,95416,107348,318040,49.9,253400,39.8,275717,43.3,116644,136755,22317,1,563033,,,,
2021-05-27,NE,NEA,Nebraska,1934408,Report,1974960,1678518,102096,86772,683884,931127,60478,3029,925465,47.8,38.6,894314,61.3,1635548,112152,135426,269033,86.1,523499,167542,632072,745843,733864,50.3,794420,1074840,105700,0,315645,429320,60761,878,315557,417433,60722,874,121590,123868,4702,612,806604,41.7,794586,54.5,250772,80.3,487134,1617408,1678291,103764,122106,925283,57.2,745812,46.1,806560,49.9,315628,429306,60748,878,1595427,,,,
2021-05-27,NH,NHA,New Hampshire,1359711,Report,1708275,1375987,125635,101197,590903,733120,51951,13,808398,59.5,44.1,774621,70.1,1329812,120404,154671,232406,91.5,408815,161037,672910,599302,588917,53.3,700340,895635,112300,0,272543,326740,53237,19,272347,316551,53208,19,88357,102639,12460,14,652539,48,642125,58.1,203470,80.1,397668,1198569,1375435,114756,142526,808001,67.4,599159,50,652388,54.4,272452,326688,53229,19,1351982,,,,
2021-05-27,NJ,NJA,New Jersey,8882190,Report,10791275,8944596,121493,100703,3798158,4800272,345691,475,5269286,59.3,44,5072083,73,8684843,125077,155413,1323503,89.7,2369925,160615,731347,3907723,3843055,55.3,4463660,5732415,595200,0,1705463,2202223,348302,37,1705198,2137825,348155,32,551467,541956,75937,16,4256025,47.9,4191210,60.4,1169376,79.3,2338447,7618375,8944053,117401,141648,5268739,69.2,3907696,51.3,4255955,55.9,1705449,2202210,348259,37,8869458,,,,
2021-05-27,NM,NMA,New Mexico,2096829,Report,2261775,2115055,107866,100869,941591,1109268,61340,2856,1193507,56.9,44.1,1143947,70.6,2049928,126461,139530,339520,89.9,621492,164587,598978,925102,906071,55.9,982380,1142895,136500,0,413704,510567,60244,831,413449,491793,60150,829,137837,147309,14978,486,985346,47,966221,59.6,300610,79.6,555188,1787431,2114919,118322,126538,1193383,66.8,925077,51.8,985314,55.1,413690,510556,60237,831,1847724,,,,
2021-05-27,NV,NVA,Nevada,3080156,Report,2836050,2465315,92075,80039,1019767,1344826,100722,0,1381074,44.8,32.9,1346445,56.4,2416666,101221,118787,394569,79.6,741835,149572,571817,1013831,1001661,42,1164960,1494090,177000,0,449438,564386,98929,7,449378,552276,98899,7,166433,161587,18369,4,1112760,36.1,1100560,46.1,346393,69.8,695541,2621802,2465281,94030,108172,1381033,52.7,1013826,38.7,1112753,42.4,449435,564384,98927,7,2367912,,,,
2021-05-27,NY,NYA,New York State,19453561,Report,22395305,19238158,115122,98893,8008100,10424068,801948,4042,10667650,54.8,42,10318600,66.9,18769678,121681,145186,2733157,82.9,5102572,154804,679439,8171573,8050309,52.2,9311620,11864385,1219300,0,3566119,4604626,757281,828,3565350,4484150,756868,809,1182031,1122792,142438,440,8928854,45.9,8807177,57.1,2447701,74.3,4957249,16773220,19236917,114688,133518,10666627,63.6,8171334,48.7,8928520,53.2,3566002,4604518,757186,814,18928530,,,,
2021-05-27,OH,OHA,Ohio,11689100,Report,11846795,9771216,101349,83593,4111227,5270844,378887,10258,5294933,45.3,36.5,5123958,56.2,9531150,104611,130026,1675167,81.9,3236733,158173,578932,4266047,4200009,46.1,4978280,6227715,640800,0,1866466,2396470,365673,3111,1866230,2330685,365540,3094,718441,779445,70620,1729,4631720,39.6,4565549,50.1,1570235,76.7,3118275,10000702,9771037,97704,118460,5294752,52.9,4266027,42.7,4631687,46.3,1866457,2396459,365660,3111,9543230,,,,
2021-05-27,OK,OKA,Oklahoma,3956971,Report,3900695,2931855,98578,74093,1368589,1479674,83543,49,1631362,41.2,31.3,1596482,53.1,2881286,95892,129818,517831,81.5,956875,150658,614155,1238807,1223912,40.7,1699760,1983735,217200,0,598500,640281,82330,26,598339,625547,82286,26,234396,194452,14638,9,1321137,33.4,1306198,43.5,443495,69.8,849511,3325223,2931701,88166,117306,1631231,49.1,1238785,37.3,1321107,39.7,598487,640272,82322,26,2513970,,,,
2021-05-27,OR,ORA,Oregon,4217737,Report,5168665,3962890,122546,93958,1624019,2196497,140217,2157,2273769,53.9,40.4,2175936,64.9,3837427,114510,154234,642765,83.9,1189971,155332,674690,1701873,1673790,49.9,2194480,2672085,302100,0,727063,974398,139382,412,725522,947863,138887,405,270217,283018,39524,209,1841255,43.7,1812677,54.1,592968,77.4,1134383,3647769,3958837,108528,141694,2269761,62.2,1701864,46.7,1841245,50.5,727061,974391,139381,412,3845323,,,,
2021-05-27,PA,PAA,Pennsylvania,12801989,Report,14871305,12369985,116164,96625,5252588,6655478,461593,326,7368901,57.6,39,7144947,70.3,12084399,118855,146265,2343488,97.9,4143531,173126,621356,4996815,4935891,48.5,6329540,7504965,1036800,0,2190828,2805730,466154,257,2189886,2745756,465920,249,870715,909563,64375,139,5462969,42.7,5401811,53.1,1844792,77.1,3983375,11081530,12368116,111610,134199,7367369,66.5,4996475,45.1,5462592,49.3,2190718,2805500,466117,257,12059423,,,,
2021-05-27,PR,PRA,Puerto Rico,3193694,Report,3846250,2631756,120433,82405,1085971,1464920,80573,292,1589075,49.8,33.3,1531025,58.4,2559409,97651,146749,437508,80.6,780053,143675,708427,1064527,1048599,40,1681380,1974570,190300,0,436993,627513,80744,21,436867,611711,80644,21,167279,178685,13408,3,1145271,35.9,1129243,43.1,359375,66.2,745088,2727349,2631152,96473,141025,1588529,58.2,1064470,39,1145180,42,436978,627471,80710,21,2560008,,,,
2021-05-27,RI,RIA,Rhode Island,1059361,Report,1453025,1141962,137161,107797,464746,634138,43041,37,636602,60.1,46.5,609778,71.3,1106391,129423,169971,175056,93.6,334549,178859,776828,493064,484991,56.7,590660,800865,61500,0,211465,281589,42945,10,211433,273548,42928,10,75035,82936,5405,4,536009,50.6,527919,61.8,163380,87.3,322684,927491,1141898,123117,156662,636538,68.6,493058,53.2,536002,57.8,211461,281587,42944,10,1102852,,,,
2021-05-27,RP,RPA,Republic of Palau,17907,Report,24600,23549,137376,131507,22151,1,1397,0,13166,73.5,59,13165,94.3,23549,168605,176129,1627,53.4,3004,98686,808147,10569,10569,75.7,20800,0,3800,0,10549,20,1396,0,10549,20,1396,0,1411,8,158,0,11965,66.8,11965,85.7,1577,51.8,3004,15292,23549,153996,160868,13166,86.1,10569,69.1,11965,78.2,10549,20,1396,0,23549,,,,
