Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-08,IL,ILA,Illinois,12671821,2089050,1457693,16486,11503,1131846,8932,299201,2361,8.9,2.4,,,
2021-02-08,IN,INA,Indiana,6732219,1118350,749771,16612,11137,593266,8812,156083,2318,8.8,2.3,,,
2021-02-08,KS,KSA,Kansas,2913314,492250,303094,16897,10404,232575,7983,68565,2354,8,2.4,,,
2021-02-08,KY,KYA,Kentucky,4467673,747000,564682,16720,12639,434294,9721,127793,2860,9.7,2.9,,,
2021-02-08,LA,LAA,Louisiana,4648794,769750,614041,16558,13209,436190,9383,176580,3798,9.4,3.8,,,
2021-02-08,MA,MAA,Massachusetts,6892503,1247600,806376,18101,11699,630154,9143,174437,2531,9.1,2.5,,,
2021-02-08,MD,MDA,Maryland,6045680,1029725,683305,17032,11302,531771,8796,150844,2495,8.8,2.5,,,
2021-02-08,ME,MEA,Maine,1344212,254550,178449,18937,13275,132273,9840,44447,3307,9.8,3.3,,,
2021-02-08,MH,MHA,Marshall Islands,58413,21000,4907,35951,8401,4412,7553,457,782,7.6,0.8,,,
2021-02-08,MI,MIA,Michigan,9986857,1639575,1282375,16417,12841,938279,9395,328801,3292,9.4,3.3,,,
2021-02-08,MN,MNA,Minnesota,5639632,950250,745290,16850,13215,541133,9595,160794,2851,9.6,2.9,,,
2021-02-08,MO,MOA,Missouri,6137428,961525,643439,15667,10484,490686,7995,146137,2381,8,2.4,,,
2021-02-08,MP,MPA,Northern Mariana Islands,56882,29650,11915,52125,20947,7860,13818,4048,7116,13.8,7.1,,,
2021-02-08,MS,MSA,Mississippi,2976149,515450,327429,17319,11002,267797,8998,59325,1993,9,2,,,
2021-02-08,MT,MTA,Montana,1068778,163675,139273,15314,13031,102365,9578,36596,3424,9.6,3.4,,,
2021-02-08,NC,NCA,North Carolina,10488084,1718275,1274361,16383,12151,999151,9527,273763,2610,9.5,2.6,,,
2021-02-08,ND,NDA,North Dakota,762062,131625,129780,17272,17030,87633,11499,38417,5041,11.5,5,,,
2021-02-08,NE,NEA,Nebraska,1934408,346375,234061,17906,12100,165037,8532,67636,3496,8.5,3.5,,,
2021-02-08,NH,NHA,New Hampshire,1359711,257700,166603,18953,12253,119763,8808,46071,3388,8.8,3.4,,,
2021-02-08,NJ,NJA,New Jersey,8882190,1480825,1094886,16672,12327,822080,9255,221465,2493,9.3,2.5,,,
2021-02-08,NM,NMA,New Mexico,2096829,364875,342786,17401,16348,251082,11974,87916,4193,12,4.2,,,
2021-02-08,NV,NVA,Nevada,3080156,427800,346685,13889,11255,278091,9028,66755,2167,9,2.2,,,
2021-02-08,NY,NYA,New York State,19453561,3378300,2418074,17366,12430,1767666,9087,554262,2849,9.1,2.8,,,
2021-02-08,OH,OHA,Ohio,11689100,1901750,1346320,16269,11518,1038595,8885,306072,2618,8.9,2.6,,,
2021-02-08,OK,OKA,Oklahoma,3956971,734625,586054,18565,14811,431499,10905,151019,3817,10.9,3.8,,,
2021-02-08,OR,ORA,Oregon,4217737,734950,554440,17425,13145,412660,9784,139700,3312,9.8,3.3,,,
2021-02-08,PA,PAA,Pennsylvania,12801989,2292500,1441358,17907,11259,1108626,8660,328907,2569,8.7,2.6,,,
2021-02-08,PR,PRA,Puerto Rico,3193694,624025,299694,19539,9384,229133,7175,69224,2168,7.2,2.2,,,
2021-02-08,RI,RIA,Rhode Island,1059361,192300,120484,18152,11373,85037,8027,35402,3342,8,3.3,,,
2021-02-08,RP,RPA,Republic of Palau,17907,9200,3467,51377,19361,3109,17362,358,1999,17.4,2,,,
2021-02-08,SC,SCA,South Carolina,5148714,684700,585692,13298,11376,460511,8944,119206,2315,8.9,2.3,,,
2021-02-08,SD,SDA,South Dakota,884659,161150,133068,18216,15042,92615,10469,40368,4563,10.5,4.6,,,
2021-02-08,TN,TNA,Tennessee,6829174,1156975,805720,16942,11798,554016,8112,248911,3645,8.1,3.6,,,
2021-02-08,TX,TXA,Texas,28995881,4402275,3322062,15182,11457,2512804,8666,806885,2783,8.7,2.8,,,
2021-02-08,UT,UTA,Utah,3205958,493525,506629,15394,15803,304991,9513,104274,3253,9.5,3.3,,,
2021-02-08,VA,VAA,Virginia,8535519,1387775,1135639,16259,13305,897049,10510,209104,2450,10.5,2.4,,,
2021-02-08,VA2,VA2,Veterans Health,0,1733525,1258957,0,0,952628,0,305197,0,0,0,,,
2021-02-08,VI,VIA,Virgin Islands,104680,20625,9529,19703,9103,7014,6700,2515,2403,6.7,2.4,,,
2021-02-08,VT,VTA,Vermont,623989,116075,90328,18602,14476,63024,10100,27144,4350,10.1,4.4,,,
2021-02-08,WA,WAA,Washington,7614893,1208600,937926,15872,12317,731739,9609,193678,2543,9.6,2.5,,,
2021-02-08,WI,WIA,Wisconsin,5822434,926300,763252,15909,13109,595912,10235,159160,2734,10.2,2.7,,,
2021-02-08,WV,WVA,West Virginia,1792147,357000,323387,19920,18045,218266,12179,104711,5843,12.2,5.8,,,
2021-02-08,WY,WYA,Wyoming,578759,101650,76457,17563,13211,58775,10155,16729,2890,10.2,2.9,,,
2021-02-08,US,USA,United States,331996199,59307800,42417617,,,32340146,,9518015,,9.7,2.9,20066305,22247484,103828
2021-02-08,LTC,LTC,Long Term Care,,,4946483,,,,,,,0,0,,,
