Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-26,LA,LAA,Louisiana,4648794,Report,3863900,3036128,83116,65310,1422584,1508039,104459,1046,1638719,35.3,28.5,1613458,45.3,3000207,84248,108501,566852,76.5,1105710,149214,521429,1326891,1316591,37,1677400,1950000,236500,0,641895,684474,99852,522,641723,674349,99773,519,255238,259494,17125,110,1426743,30.7,1416364,39.8,531967,71.8,1058964,3923318,3036003,77384,98486,1638613,41.8,1326877,33.8,1426713,36.4,641888,684467,99836,522,2924451,,,,
2021-05-26,MA,MAA,Massachusetts,6892503,Report,9047540,7795251,131266,113098,3193028,4348180,253907,136,4493781,65.2,47.5,4294820,77.5,7532291,135969,163322,1102527,94.3,2007637,171691,773736,3272840,3208322,57.9,3640300,4978740,428500,0,1373234,1899572,255400,34,1370523,1837767,254551,32,439180,466058,59941,15,3528240,51.2,3462873,62.5,965194,82.5,1946643,6016745,7788367,129445,150373,4486907,74.6,3272819,54.4,3528214,58.6,1373228,1899557,255395,34,7661625,,,,
2021-05-26,MD,MDA,Maryland,6045680,Report,7727500,5990090,127819,99081,2439616,3313541,232281,4652,3408807,56.4,42.8,3256108,69.1,5787902,122859,164031,845105,88.1,1562730,162887,805455,2584605,2536571,53.8,3066140,4233060,428300,0,1104438,1478819,225318,1348,1104233,1430997,225215,1341,377650,349828,45008,489,2809923,46.5,2761786,58.6,772975,80.6,1519304,5162887,5989853,116018,149674,3408548,66,2584564,50.1,2809863,54.4,1104414,1478802,225299,1348,5789636,,,,
2021-05-26,ME,MEA,Maine,1344212,Report,1740700,1454127,129496,108177,629180,731202,93480,265,838272,62.4,46.3,805887,73.6,1412649,128965,158914,265755,93.2,493306,172929,610205,622292,613292,56,749780,892320,98600,0,287617,334602,92600,73,287582,325642,92565,68,113704,115500,20117,21,714892,53.2,705857,64.4,249342,87.4,476809,1184936,1454044,122711,146902,838196,70.7,622286,52.5,714869,60.3,287614,334599,92583,73,1407414,,,,
2021-05-26,MH,MHA,Marshall Islands,58413,Report,51300,29738,87823,50910,29600,0,138,0,16062,27.5,23.4,16014,35.1,29671,65122,112594,967,9.7,1783,17956,516616,13643,13622,29.9,40500,0,10800,0,13637,6,142,0,13617,5,142,0,817,0,10,0,13785,23.6,13764,30.2,827,8.3,1783,49884,29715,59568,102839,16046,32.2,13636,27.3,13778,27.6,13630,6,142,0,29715,,,,
2021-05-26,MI,MIA,Michigan,9986857,Report,11079590,8489495,110942,85007,3560915,4643268,284007,1305,4776710,47.8,38,4613711,58.8,8267789,105417,141269,1456422,82.5,2731212,154708,627596,3799373,3739201,47.7,4590740,5859750,629100,0,1648822,2149961,289116,590,1648461,2090153,288973,587,679654,620897,54552,396,4088489,40.9,4028174,51.4,1355499,76.8,2642627,8595002,8489248,98770,128907,4776485,55.6,3799338,44.2,4088442,47.6,1648803,2149946,289104,589,8293916,,,,
2021-05-26,MN,MNA,Minnesota,5639632,Report,6183830,5299096,109650,93962,2150951,2916496,231328,321,3015856,53.5,40.7,2888517,66.6,5124686,118176,142600,826910,89.8,1537277,167026,671876,2296505,2249727,51.9,2479180,3371550,333100,0,978304,1318101,233275,100,977229,1272400,233011,98,323319,400383,41892,28,2529780,44.9,2482738,57.3,765622,83.2,1462038,4778088,5293700,110791,129421,3010550,63,2296476,48.1,2529733,52.9,978295,1318081,233257,100,5135804,,,,
2021-05-26,MO,MOA,Missouri,6137428,Report,5818955,4609459,94811,75104,1799095,2665691,144295,378,2555436,41.6,31.4,2487604,52.2,4514997,94717,122071,832007,78.3,1576050,148399,547905,1929388,1907510,40,2386560,3127995,304400,0,794476,1134849,144840,63,794286,1113163,144714,61,335378,369233,28467,28,2074228,33.8,2052224,43.1,733106,69,1492523,5235715,4609182,88033,111140,2555178,48.8,1929372,36.9,2074201,39.6,794467,1134842,144829,63,4446049,,,,
2021-05-26,MP,MPA,Northern Mariana Islands,56882,Report,72330,47240,127158,83049,6570,40419,251,0,25536,44.9,38.2,24363,54.9,45551,102666,163023,2586,26.7,4966,51355,747983,21713,21197,47.8,20200,49530,2600,0,2803,18910,256,0,2803,18394,256,0,383,1996,52,0,21969,38.6,21453,48.4,2431,25.1,4966,48576,47240,97250,148901,25536,52.6,21713,44.7,21969,45.2,2803,18910,256,0,47240,,,,
2021-05-26,MS,MSA,Mississippi,2976149,Report,2573115,1756467,86458,59018,832096,872896,50586,889,1003218,33.7,25.2,990862,43.5,1739699,76384,112977,363218,74.6,660574,135727,528694,751252,746670,32.8,1138760,1273155,161200,0,370940,380283,49583,29,370830,375811,49543,29,167495,134774,13228,10,800835,26.9,796213,35,315507,64.8,635259,2521425,1756396,69659,102050,1003150,39.8,751242,29.8,800818,31.8,370936,380277,49576,29,1680585,,,,
2021-05-26,MT,MTA,Montana,1068778,Report,1074025,854905,100491,79989,395629,429114,29899,263,477012,44.6,34.9,463952,55.2,837052,99627,127831,165850,80.3,309781,150061,520268,373240,368541,43.9,475900,529425,68700,0,180623,192540,29218,77,180552,187912,29203,77,73219,71155,6618,43,402458,37.7,397744,47.3,151035,73.2,286989,917598,854817,93158,117047,476946,52,373226,40.7,402441,43.9,180610,192539,29215,77,792278,,,,
2021-05-26,NC,NCA,North Carolina,10488084,Report,11112490,8036193,105953,76622,3292550,4473876,269438,329,4492551,42.8,33,4354166,53.2,7843542,95801,135727,1378173,78.7,2637349,150612,634603,3457984,3404817,41.6,4570220,5917470,624800,0,1453305,2004644,266437,35,1451308,1953474,265461,35,582547,628414,29278,25,3724421,35.5,3670278,44.8,1240264,70.8,2535269,8985519,8031100,89378,123671,4488055,49.9,3457393,38.5,3723814,41.4,1453223,2004135,266421,35,7652700,,,,
2021-05-26,ND,NDA,North Dakota,762062,Report,684070,606692,89766,79612,264417,317292,24983,0,317453,41.7,33.2,310432,53.3,595381,102318,117560,98640,82.3,191107,159462,570796,252683,249501,42.9,304000,344370,35700,0,116250,136432,22156,1,116110,133390,22067,1,43295,40940,3140,0,274839,36.1,271568,46.7,87375,72.9,176808,637246,606408,95161,107348,317201,49.8,252676,39.7,274830,43.1,116246,136429,22154,1,561441,,,,
2021-05-26,NE,NEA,Nebraska,1934408,Report,1972420,1665381,101965,86093,678391,924167,59871,2952,919086,47.5,38.2,889637,61,1624475,111393,135252,268673,86,522298,167158,631259,739452,727825,49.9,792980,1074840,104600,0,312387,426210,60173,855,312302,414671,60134,852,121161,123645,4644,602,799625,41.3,787959,54,250052,80,485959,1617408,1665156,102952,121949,918906,56.8,739421,45.7,799581,49.4,312370,426196,60160,855,1582378,,,,
2021-05-26,NH,NHA,New Hampshire,1359711,Report,1686955,1350309,124067,99309,554886,734488,60895,40,878686,64.6,36.9,858897,77.8,1326125,120070,152741,252710,99.5,433158,170626,664511,501376,498422,45.1,698140,876915,111900,0,219408,281948,61400,20,219248,279154,61374,20,90257,104292,12991,14,562776,41.4,559796,50.7,207554,81.8,422034,1198569,1349812,112619,140747,878320,73.3,501246,41.8,562640,46.9,219323,281903,61394,20,1326445,,,,
2021-05-26,NJ,NJA,New Jersey,8882190,Report,10738395,8890965,120898,100099,3773963,4773808,342719,475,5241897,59,43.7,5051699,72.8,8639149,124419,154651,1321303,89.5,2364697,160260,727763,3881038,3817355,55,4416780,5732415,589200,0,1688229,2192773,345354,36,1687970,2129354,345207,31,549316,541072,75463,16,4226392,47.6,4162562,59.9,1165867,79,2333256,7618375,8890426,116697,140954,5241356,68.8,3881012,50.9,4226323,55.5,1688215,2192761,345311,36,8816005,,,,
2021-05-26,NM,NMA,New Mexico,2096829,Report,2256915,2106426,107635,100458,937476,1105361,60764,2825,1188995,56.7,43.9,1140855,70.4,2042908,126028,139231,339151,89.8,620511,164328,597690,921025,902240,55.7,977720,1142895,136300,0,410936,509270,59675,819,410684,490739,59581,817,137446,147120,14896,481,980700,46.8,961821,59.3,299943,79.4,554290,1787431,2106290,117839,126266,1188871,66.5,921000,51.5,980668,54.9,410922,509259,59668,819,1839783,,,,
2021-05-26,NV,NVA,Nevada,3080156,Report,2824590,2452084,91703,79609,1015510,1337121,99453,0,1374266,44.6,32.7,1340718,56.2,2404824,100725,118307,394018,79.4,740705,149344,569506,1007622,995741,41.7,1154900,1494090,175600,0,446594,561022,97681,6,446534,549201,97652,6,166094,161354,18238,4,1105303,35.9,1093393,45.8,345690,69.7,694457,2621802,2452050,93525,107735,1374226,52.4,1007617,38.4,1105296,42.2,446591,561020,97679,6,2354873,,,,
2021-05-26,NY,NYA,New York State,19453561,Report,22323405,19137319,114752,98374,7966649,10372107,794578,3985,10619570,54.6,41.8,10280348,66.6,18680168,121101,144720,2728786,82.8,5090822,154448,677258,8125838,8006210,51.9,9250720,11864385,1208300,0,3542764,4582255,750066,819,3542010,4463399,749656,801,1178691,1120372,141546,438,8875904,45.6,8755866,56.8,2441047,74.1,4945620,16773220,19136091,114087,133090,10618556,63.3,8125602,48.4,8875573,52.9,3542648,4582149,749971,805,18828630,,,,
2021-05-26,OH,OHA,Ohio,11689100,Report,11802315,9725302,100969,83200,4096621,5242984,375579,10118,5269020,45.1,36.3,5104129,56,9492456,104186,129538,1672922,81.8,3231349,157910,576758,4247526,4182567,45.9,4950300,6216015,636000,0,1858116,2386352,362434,3058,1857884,2321642,362303,3041,716972,778304,70206,1708,4609960,39.4,4544870,49.9,1567190,76.6,3112962,10000702,9725130,97244,118015,5268846,52.7,4247506,42.5,4609927,46.1,1858107,2386341,362421,3058,9497614,,,,
2021-05-26,OK,OKA,Oklahoma,3956971,Report,3895855,2923924,98455,73893,1365220,1475749,82908,47,1626968,41.1,31.2,1593099,53,2874485,95665,129657,517431,81.5,955967,150515,613393,1235469,1220685,40.6,1695320,1983735,216800,0,596550,638894,81712,25,596389,624271,81668,25,234064,194320,14560,8,1317181,33.3,1302353,43.3,442952,69.7,848694,3325223,2923770,87927,117161,1626838,48.9,1235447,37.2,1317151,39.6,596537,638885,81704,25,2506974,,,,
2021-05-26,OR,ORA,Oregon,4217737,Report,5152745,3935023,122168,93297,1613319,2181017,138558,2129,2261605,53.6,40,2166758,64.7,3813390,113793,153759,641780,83.8,1187645,155029,672612,1686669,1659424,49.5,2182960,2672085,297700,0,719923,966344,137739,402,718433,940596,137253,395,269481,282486,39300,204,1824408,43.3,1796677,53.6,591471,77.2,1132134,3647769,3931186,107770,141257,2257812,61.9,1686660,46.2,1824398,50,719921,966337,137738,402,3817983,,,,
2021-05-26,PA,PAA,Pennsylvania,12801989,Report,14791175,12290530,115538,96005,5220947,6612128,457130,325,7331331,57.3,38.7,7115395,70,12014925,118171,145477,2339281,97.7,4133097,172690,618008,4956236,4897197,48.2,6258980,7503795,1028400,0,2169991,2785988,461701,257,2169080,2727868,461470,249,867336,907102,63810,139,5417937,42.3,5358667,52.7,1838387,76.8,3973137,11081530,12288700,110894,133476,7329836,66.1,4955899,44.7,5417563,48.9,2169881,2785761,461664,257,11980828,,,,
2021-05-26,PR,PRA,Puerto Rico,3193694,Report,3830570,2599775,119942,81403,1070220,1449135,80129,291,1573370,49.3,32.8,1517924,57.9,2530641,96554,146151,434045,79.9,774480,142649,705539,1048095,1032847,39.4,1665700,1974570,190300,0,428449,619625,80307,21,428340,604486,80207,21,166407,177472,13324,3,1128402,35.3,1113054,42.5,357206,65.8,739546,2727349,2599183,95301,140450,1572834,57.7,1048040,38.4,1128313,41.4,428434,619585,80273,21,2528231,,,,
2021-05-26,RI,RIA,Rhode Island,1059361,Report,1444145,1134400,136322,107083,462095,629472,42796,37,633106,59.8,46.2,607503,71.1,1100311,128712,168932,174891,93.5,334096,178617,772080,489024,481215,56.3,581980,800865,61300,0,209605,279409,42712,10,209576,271629,42695,10,74907,82789,5393,4,531736,50.2,523910,61.3,163093,87.2,322238,927491,1134338,122302,155704,633045,68.3,489018,52.7,531729,57.3,209601,279407,42711,10,1095352,,,,
2021-05-26,RP,RPA,Republic of Palau,17907,Report,24600,23549,137376,131507,22151,1,1397,0,13166,73.5,59,13165,94.3,23549,168605,176129,1627,53.4,3004,98686,808147,10569,10569,75.7,20800,0,3800,0,10549,20,1396,0,10549,20,1396,0,1411,8,158,0,11965,66.8,11965,85.7,1577,51.8,3004,15292,23549,153996,160868,13166,86.1,10569,69.1,11965,78.2,10549,20,1396,0,23549,,,,
