Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-03-03,MT,MTA,Montana,1068778,370485,291572,34664,27281,193790,18132,96839,9061,18.2,9.1,Report,292831,194837,97027,194609,96975,23.2,11.5,840190,44095,291288,34669,,,
2021-03-03,NC,NCA,North Carolina,10488084,3278075,2606912,31255,24856,1686160,16077,916706,8740,15.9,8.6,Report,2573772,1665521,904005,1664450,903413,20.3,11,8187369,40038,2605249,31820,,,
2021-03-03,ND,NDA,North Dakota,762062,269610,241181,35379,31648,155338,20384,83505,10958,19.8,10.6,Report,233492,150729,80709,150553,80656,25.9,13.9,581891,46333,240940,41406,,,
2021-03-03,NE,NEA,Nebraska,1934408,654800,497106,33850,25698,323898,16744,170153,8796,16.7,8.7,Report,494425,323340,168026,323026,167886,22.2,11.5,1458334,44901,496655,34056,,,
2021-03-03,NH,NHA,New Hampshire,1359711,454845,339484,33452,24967,239451,17610,99785,7339,18.3,7.6,Report,352057,248242,103470,247811,103331,22.4,9.4,1104458,41183,338891,30684,,,
2021-03-03,NJ,NJA,New Jersey,8882190,2780910,2249861,31309,25330,1497304,16857,745182,8390,17.5,8.8,Report,2346671,1555002,779227,1553222,778666,22.4,11.2,6943612,40050,2247525,32368,,,
2021-03-03,NM,NMA,New Mexico,2096829,821845,735930,39195,35097,472126,22516,255621,12191,23.1,12.4,Report,752622,483920,260535,482007,260065,29.7,16,1620991,50700,733905,45275,,,
2021-03-03,NV,NVA,Nevada,3080156,958450,733953,31117,23828,473373,15368,249472,8099,15.2,8,Report,726863,468499,247311,468348,247254,19.6,10.4,2387517,40144,733739,30732,,,
2021-03-03,NY,NYA,New York State,19453561,6443525,4607571,33123,23685,2965267,15243,1556522,8001,15.2,7.9,Report,4582906,2958184,1544883,2956566,1544521,19.2,10,15425262,41773,4605625,29858,,,
2021-03-03,OH,OHA,Ohio,11689100,3686255,2790056,31536,23869,1801523,15412,978945,8375,15.3,8.3,Report,2778919,1794044,975219,1793240,974794,19.7,10.7,9111081,40459,2788828,30609,,,
2021-03-03,OK,OKA,Oklahoma,3956971,1551080,1147833,39199,29008,726784,18367,413355,10446,18.2,10.4,Report,1140321,720959,411725,720408,411619,24,13.7,3004733,51621,1147145,38178,,,
2021-03-03,OR,ORA,Oregon,4217737,1335165,1050060,31656,24896,667785,15833,377528,8951,15.8,8.9,Report,1046324,666187,374752,665356,374216,19.9,11.2,3351175,39842,1048674,31293,,,
2021-03-03,PA,PAA,Pennsylvania,12801989,4280055,2948581,33433,23032,2027556,15838,911602,7121,15.8,7.1,Report,2952668,2027725,915065,2026143,914544,19.9,9,10167376,42096,2946480,28980,,,
2021-03-03,PR,PRA,Puerto Rico,3193694,1135850,568025,35565,17786,363587,11385,202776,6349,11.5,6.4,Report,570194,365692,202838,365553,202808,13.9,7.7,2620963,43337,567856,21666,,,
2021-03-03,RI,RIA,Rhode Island,1059361,351515,282767,33182,26692,200683,18944,81944,7735,19.1,7.7,Report,283600,201965,81394,201878,81354,23.6,9.5,854866,41119,282637,33062,,,
2021-03-03,RP,RPA,Republic of Palau,17907,14600,8185,81532,45708,5085,28397,3099,17306,28.7,17.5,Report,8270,5144,3125,5144,3125,36.8,22.4,13967,104532,8185,58602,,,
2021-03-03,SC,SCA,South Carolina,5148714,1489675,1150199,28933,22340,757128,14705,368642,7160,14.9,7.3,Report,1170636,768635,377722,767931,377453,19,9.3,4037531,36896,1149214,28463,,,
2021-03-03,SD,SDA,South Dakota,884659,357250,287657,40383,32516,189817,21457,97606,11033,21.5,11,Report,287591,189979,97334,189712,97251,28.4,14.6,667558,53516,287301,43038,,,
2021-03-03,TN,TNA,Tennessee,6829174,2043160,1455498,29918,21313,953568,13963,495032,7249,13.8,7.1,Report,1438177,943375,487741,943182,487690,17.7,9.2,5319123,38412,1455266,27359,,,
2021-03-03,TX,TXA,Texas,28995881,8709955,6191550,30039,21353,4001348,13800,2182085,7525,13.3,7.2,Report,5955014,3850248,2098647,3836861,2091350,17.8,9.7,21596071,40331,6170740,28573,,,
2021-03-03,UT,UTA,Utah,3205958,911620,745913,28435,23266,423021,13195,196395,6126,13.2,6.1,Report,744685,422402,196772,421914,196655,18.5,8.6,2274774,40075,745222,32760,,,
2021-03-03,VA,VAA,Virginia,8535519,2762975,2220648,32370,26017,1418234,16616,769180,9012,16.8,9.1,Report,2237822,1431797,773361,1430624,773042,21.4,11.6,6674671,41395,2219104,33247,,,
2021-03-03,VA2,VA2,Veterans Health,0,2779685,2420189,0,0,1565132,0,853672,0,0,0,Report,2420189,1565132,853672,1565118,853667,0,0,0,0,2420170,0,,,
2021-03-03,VI,VIA,Virgin Islands,104680,38080,20149,36378,19248,13286,12692,6849,6543,12.5,6.5,Report,19813,13044,6754,13033,6751,16,8.3,81650,46638,20136,24661,,,
2021-03-03,VT,VTA,Vermont,623989,230850,173179,36996,27754,112844,18084,60078,9628,17.7,9.5,Report,169580,110313,58977,110222,58934,21.6,11.6,509984,45266,173049,33932,,,
2021-03-03,WA,WAA,Washington,7614893,2517210,1888198,33056,24796,1206474,15844,662168,8696,15.9,8.7,Report,1894874,1210794,664542,1210097,664244,20.3,11.2,5951832,42293,1887202,31708,,,
2021-03-03,WI,WIA,Wisconsin,5822434,1863155,1553270,32000,26677,1000207,17179,536537,9215,17.2,9.3,Report,1557443,1001656,539106,1001215,538907,22,11.8,4555837,40896,1552633,34080,,,
2021-03-03,WV,WVA,West Virginia,1792147,652465,541453,36407,30213,327437,18271,213929,11937,18,11.7,Report,532229,322461,209451,322136,209304,22.5,14.6,1432580,45545,540950,37761,,,
2021-03-03,WY,WYA,Wyoming,578759,217215,162918,37531,28150,104459,18049,57895,10003,17.9,9.9,Report,161093,103398,57093,103352,57081,23.2,12.8,445025,48810,162859,36595,,,
2021-03-03,US,USA,United States,331996199,107028890,80540474,,,52855579,,26957804,,15.9,8.1,Report,80540474,52855579,26957804,52807336,26939693,20.7,10.6,255200373,41939,80473688,31534,39248180,41175807,115971
2021-03-03,LTC,LTC,Long Term Care,,,7218655,,,,,,,0,0,,,,,,,,,,,,,,,
