Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-10-02,DC,DCA,District of Columbia,705749,Report,1225425,1003200,173635,142147,377064,594756,30938,442,501303,71,55.4,476982,82.6,964447,166980,212165,81902,93.8,190271,217843,1403000,391172,373917,64.7,477480,692145,55800,0,155093,235380,34709,263,155030,218208,34688,245,39480,31024,2501,40,425445,60.3,408171,70.7,73045,83.6,166973,609754,1003108,164510,200970,501192,82.2,391125,64.1,425395,69.8,155087,235342,34706,260,906983,,,,,,,,,,,,,,,,,
2021-10-02,DD2,DD2,Dept of Defense,0,Report,5431580,5757605,0,0,2070666,3425905,252100,8934,3162467,0,0,3000617,0,5463526,0,0,218436,0,414283,0,0,2171511,2046856,0,1892480,3341700,197400,0,817126,1353980,220043,22,816986,1229467,219868,22,53934,91859,7250,0,2391171,0,2266343,0,153043,0,414283,0,5757362,0,0,3162282,0,2171466,0,2391105,0,817111,1353950,220022,22,5757362,,,,,,,,,,,,,,,,,
2021-10-02,DE,DEA,Delaware,973764,Report,1562485,1210081,160458,124268,465240,692709,50872,1260,648445,66.6,52.7,607923,78.9,1130467,146777,202870,184885,97.9,359914,190525,827123,513648,479670,62.3,620140,876345,66000,0,206810,306144,50318,455,206695,272285,50276,452,67840,87905,9257,249,563727,57.9,529708,68.8,165251,87.5,343234,839807,1209874,144066,186053,648273,77.2,513613,61.2,563683,67.1,206806,306113,50309,455,1171996,,,,,,,,,,,,,,,,,
2021-10-02,FL,FLA,Florida,21477737,Report,33133515,26877644,154269,125142,10096135,15480842,1206735,93932,14402644,67.1,51.9,13586947,78.8,25391498,147216,192103,4338794,96.5,8798349,195635,736736,11151390,10506983,60.9,12886760,18451455,1795300,0,4399042,6715475,1188988,28222,4397459,6072875,1187488,28041,1845906,1740213,197731,17216,12331727,57.4,11685863,67.8,3801066,84.5,8472412,18696028,26868661,143713,177222,14394573,77,11150465,59.6,12330017,65.9,4398360,6715236,1188202,28219,26069208,,,,,,,,,,,,,,,,,
2021-10-02,FM,FMA,Federated States of Micronesia,103643,Report,85770,72860,82755,70299,60016,1201,11643,0,44759,43.2,26.7,44075,54.6,71678,88792,106248,3500,19.9,5715,32544,488412,27653,27152,33.6,72600,2970,10200,0,26980,631,11109,1,26975,135,11086,1,2149,7,1037,0,38721,37.4,38197,47.3,3193,18.2,5715,88509,72845,82302,96905,44745,50.6,27652,31.2,38712,43.7,26979,631,11101,1,72845,,,,,,,,,,,,,,,,,
2021-10-02,GA,GAA,Georgia,10617423,Report,14604205,10744206,137549,101194,4316141,6144644,274865,8556,5848234,55.1,43.2,5459999,67.3,10076374,124192,179998,1326537,87.4,2641279,174117,962732,4584226,4304071,53,6079180,7888725,636300,0,1906421,2671592,272962,2783,1905637,2392445,272546,2612,636332,490878,32247,1325,4853758,45.7,4573240,56.4,1160782,76.5,2568588,8988102,10741536,119508,162484,5845953,65,4583792,51,4853222,54,1906366,2671218,272859,2779,10360824,,,,,,,,,,,,,,,,,
2021-10-02,GU,GUA,Guam,165768,Report,239170,236259,144280,142524,77568,148738,9917,36,128053,77.2,63.3,114805,88.9,212049,164234,185239,16202,57.7,31329,111543,851533,104850,93954,72.8,74200,145470,19500,0,36041,68781,9332,0,36027,57899,9326,0,6244,8371,519,0,114154,68.9,103252,80,15134,53.9,30263,141562,236220,166867,168951,128025,90.4,104839,74.1,114142,80.6,36040,68771,9331,0,216954,,,,,,,,,,,,,,,,,
2021-10-02,HI,HIA,Hawaii,1415872,Report,2353280,1886752,166207,133257,618937,1124761,49084,93970,1088735,76.9,54.6,1013261,90.8,1765816,158227,210867,277924,99.9,513849,191415,876624,773181,726067,65.1,891780,1365000,96500,0,268825,486134,49787,18091,268224,439640,49625,18074,95992,124974,9775,1414,822837,58.1,775563,69.5,232155,86.5,490059,1211109,1882147,155407,194308,1084913,89.6,771700,63.7,821321,67.8,268775,484715,49751,18080,1679054,,,,,,,,,,,,,,,,,
2021-10-02,IA,IAA,Iowa,3155070,Report,4284865,3474707,135809,110131,1385386,1943361,145623,337,1837223,58.2,49.6,1722158,70.9,3257821,134164,176460,508605,92,1024099,185205,774904,1564160,1464178,60.3,1701780,2374485,208600,0,664894,898499,143380,240,664708,798708,143305,239,257819,218793,13347,108,1707013,54.1,1606960,66.2,490067,88.6,990544,2676281,3474652,129831,160105,1837133,68.6,1564135,58.4,1706986,63.8,664887,898481,143378,240,3409881,,,,,,,,,,,,,,,,,
2021-10-02,ID,IDA,Idaho,1787065,Report,2238170,1575295,125243,88150,642588,864817,65774,2116,843549,47.2,38.1,841263,62.8,1574137,117573,167169,250959,86.3,500676,172249,770004,681326,679877,50.8,895560,1228410,114200,0,291482,388880,65454,521,291461,387454,65432,519,107955,115540,11026,219,746337,41.8,744866,55.6,234740,80.8,476432,1495407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2021-10-02,IH2,IH2,Indian Health Svc,2082813,Report,2106455,1649627,101135,79202,822064,795305,32255,3,905822,43.5,34.5,828121,0,1509988,0,0,156033,0,293944,0,0,719367,657653,0,1019020,1003035,84400,0,364558,354694,32122,0,364257,293286,32066,0,73942,53898,3106,0,751374,36.1,689609,0,130946,0,293944,0,1649008,0,0,905401,0,719206,0,751193,0,364483,354609,32101,0,1649008,,,,,,,,,,,,,,,,,
2021-10-02,IL,ILA,Illinois,12671821,Report,17968315,15366094,141797,121262,5585033,9210042,551292,19727,8686416,68.5,49.4,8025387,81.4,14218010,144287,182346,1950865,95.5,3628416,177582,879406,6255922,5782132,58.7,6825940,10251075,891300,0,2385648,3861309,539376,6371,2379135,3394144,536920,6279,723216,799314,74577,2969,6792704,53.6,6316478,64.1,1600076,78.3,3528408,10837805,15324644,141400,165793,8660438,79.9,6241362,57.6,6778115,62.5,2385604,3846793,539347,6371,15077862,,,,,,,,,,,,,,,,,
2021-10-02,IN,INA,Indiana,6732219,Report,8387800,6779818,124592,100707,2502290,3998131,255113,24284,3522900,52.3,44.8,3308548,64.1,6376151,123467,162421,940476,86.6,1946419,179271,772540,3014586,2832076,54.8,3199380,4732620,455800,0,1172205,1832924,250688,7278,1171922,1650801,250452,7207,447388,430857,28791,3584,3263095,48.5,3080382,59.6,910620,83.9,1910337,5705039,6779348,118831,147024,3522512,61.7,3014454,52.8,3262945,57.2,1172190,1832809,250668,7278,6694353,,,,,,,,,,,,,,,,,
2021-10-02,KS,KSA,Kansas,2913314,Report,3911485,3098157,134262,106345,1230793,1758877,107230,1257,1748975,60,47.7,1629941,73.7,2888862,130537,176745,467890,98.4,859305,180721,822627,1388947,1293136,58.4,1593380,2130405,187700,0,573250,814653,105580,441,572932,719212,105480,394,192888,192518,17089,206,1493924,51.3,1398018,63.2,402701,84.7,822744,2451697,3098013,126362,159542,1748836,71.3,1388929,56.7,1493898,60.9,573242,814643,105572,441,2964500,,,,,,,,,,,,,,,,,
2021-10-02,KY,KYA,Kentucky,4467673,Report,5824315,4979877,130366,111465,2070333,2707355,201210,979,2724800,61,48.3,2559783,73.9,4683285,135167,168100,701246,93.4,1339036,178404,775992,2156289,2025146,58.4,2511520,3024495,288300,0,941306,1212842,198247,1211,941087,1081958,198126,1173,287198,303969,38061,627,2353606,52.7,2222344,64.1,629855,83.9,1301671,3806167,4978720,130807,153023,2724380,71.6,2156246,56.7,2353535,61.8,941294,1212813,198219,1209,4884417,,,,,,,,,,,,,,,,,
2021-10-02,LA,LAA,Louisiana,4648794,Report,5826360,4547557,125331,97822,1906224,2481320,158141,1872,2410850,51.9,42.4,2274794,63.9,4305117,120891,163608,642297,86.7,1306351,176290,786260,1969509,1864574,52.4,2524900,3051960,249500,0,865965,1101941,150617,780,865511,997472,150465,772,290263,299012,21087,164,2119303,45.6,2014220,56.6,610526,82.4,1255153,3923318,4547201,115902,148506,2410574,61.4,1969423,50.2,2119196,54,865945,1101875,150596,780,4407385,,,,,,,,,,,,,,,,,
2021-10-02,MA,MAA,Massachusetts,6892503,Report,10989900,9819970,159447,142473,3795498,5688741,335415,316,5345253,77.6,63.1,4955485,89.5,9104017,164341,198384,1174691,99.9,2204307,188510,939844,4350118,4022684,72.6,4396860,6130740,462300,0,1739267,2608859,337196,122,1733968,2286753,335980,105,470616,499675,68763,40,4685444,68,4356806,78.6,1039094,88.9,2141524,6016745,9791341,162735,182655,5328414,88.6,4338594,72.1,4673912,77.7,1739259,2597343,337188,122,9652003,,,,,,,,,,,,,,,,,
2021-10-02,MD,MDA,Maryland,6045680,Report,10068590,8005407,166542,132415,2961921,4734540,297813,11133,4281539,70.8,59.5,3953199,83.9,7389401,156854,213725,924607,96.4,1806672,188313,1049470,3597493,3313928,70.3,3813440,5802750,452400,0,1385827,2204776,292169,3036,1385377,1921813,291966,2918,411575,403578,52600,819,3885808,64.3,3602074,76.5,868572,90.5,1757804,5162887,8004825,155046,195019,4280924,82.9,3597317,69.7,3885600,75.3,1385790,2204640,292136,3034,7756271,,,,,,,,,,,,,,,,,
2021-10-02,ME,MEA,Maine,1344212,Report,2161920,1833508,160832,136400,742055,972770,117617,1066,998694,74.3,60.1,940242,85.8,1721877,157196,197369,282829,99.1,545149,191103,757864,807635,755805,69,905780,1138140,118000,0,351336,455562,116059,257,351279,403823,115988,230,121681,122128,22869,110,923214,68.7,871320,79.5,266788,93.5,527775,1184936,1833387,154725,182450,998584,84.3,807620,68.2,923179,77.9,351330,455553,116039,257,1782441,,,,,,,,,,,,,,,,,
2021-10-02,MH,MHA,Marshall Islands,58413,Report,53740,40781,92000,69815,38679,0,2102,0,22807,39,30.6,22721,49.9,40668,89386,118118,1310,13.2,2360,23846,542993,17874,17842,39.2,40500,2340,10900,0,17855,12,2094,0,17825,10,2086,0,1043,0,97,0,19961,34.2,19921,43.8,1140,11.5,2360,49884,40750,81690,107730,22784,45.7,17866,35.8,19951,40,17847,12,2092,0,40750,,,,,,,,,,,,,,,,,
2021-10-02,MI,MIA,Michigan,9986857,Report,13601290,10704827,136192,107189,4195803,6136925,370483,1616,5718230,57.3,48.7,5385637,68.7,10079822,128521,173421,1566391,88.7,3071853,174003,770436,4868347,4578768,58.4,5634720,7286070,680500,0,1999473,2866461,376772,867,1998838,2577606,376496,809,740462,674829,66906,509,5243573,52.5,4953749,63.2,1482706,84,2978177,8595002,10704333,124541,158247,5717797,66.5,4868246,56.6,5243454,61,1999452,2866382,376754,866,10491115,,,,,,,,,,,,,,,,,
2021-10-02,MN,MNA,Minnesota,5639632,Report,7864700,6698396,139454,118774,2488512,3912483,295305,2096,3588882,63.6,53.1,3330122,76.8,6201789,143015,181362,876325,95.2,1719787,186856,854504,2992322,2757080,63.6,3017120,4471080,376500,0,1168161,1821930,295801,707,1166062,1588823,295273,682,346766,431376,48224,164,3286599,58.3,3050840,70.4,826530,89.8,1640935,4778088,6678872,139781,164599,3577715,74.9,2984248,62.5,3278506,68.6,1168149,1813870,295780,707,6504216,,,,,,,,,,,,,,,,,
2021-10-02,MO,MOA,Missouri,6137428,Report,7854785,6331016,127982,103154,2292865,3830685,205655,1811,3373137,55,44.7,3170273,66.5,5954547,124916,164780,918585,86.5,1811943,170610,739596,2742795,2576973,54.1,3101940,4427145,325700,0,1047965,1693077,206992,413,1047610,1527698,206766,345,381966,418944,37214,147,2948447,48,2782419,58.4,838271,78.9,1722889,5235715,6330593,120912,150023,3372733,64.4,2742747,52.4,2948376,56.3,1047954,1693040,206969,413,6123111,,,,,,,,,,,,,,,,,
2021-10-02,MP,MPA,Northern Mariana Islands,56882,Report,86200,70218,151542,123445,9632,59797,789,0,35807,62.9,58.7,31369,70.8,61651,139154,194565,2928,30.4,6030,62565,894376,33389,29256,66,20200,63300,2700,0,4582,28805,792,0,4581,24673,792,0,468,2317,90,0,34179,60.1,30046,67.8,2875,29.8,6030,48576,70218,144553,177454,35807,73.7,33389,68.7,34179,70.4,4582,28805,792,0,70218,,,,,,,,,,,,,,,,,
2021-10-02,MS,MSA,Mississippi,2976149,Report,3845465,2791691,129209,93802,1150669,1566452,72963,1607,1495394,50.2,41.2,1403009,61.6,2628340,115401,168841,410681,84.4,810156,166461,790121,1226174,1154617,50.7,1608500,2062365,174600,0,521330,703786,72488,370,521055,632521,72406,357,195298,169045,16564,178,1297974,43.6,1226339,53.8,381085,78.3,783931,2521425,2791420,110708,152512,1495171,59.3,1226114,48.6,1297904,51.5,521320,703736,72478,370,2694094,,,,,,,,,,,,,,,,,
2021-10-02,MT,MTA,Montana,1068778,Report,1355745,1097293,126850,102668,467833,581317,47221,922,587212,54.9,44.4,554004,65.9,1036700,123389,161362,179806,87.1,353321,171152,656735,474249,447633,53.3,572660,705285,77800,0,214488,259066,46008,272,214383,232564,45966,269,80152,77385,9164,151,519834,48.6,493182,58.7,166852,80.8,329491,917598,1097096,119562,147749,587068,64,474210,51.7,519790,56.6,214469,259046,46003,272,1020965,,,,,,,,,,,,,,,,,
2021-10-02,NC,NCA,North Carolina,10488084,Report,14454970,11384965,137823,108551,4255340,6711371,417725,529,6301423,60.1,46.1,5897231,72,10654519,130134,176552,1627275,92.9,3097989,176917,825482,4831398,4514342,55.1,5744240,8022930,687800,0,1896238,2934361,410467,96,1893364,2620189,409087,94,672284,683506,46574,46,5241162,50,4922734,60.1,1402410,80.1,2987817,8985519,11370783,126546,160870,6292585,70,4826097,53.7,5235839,58.3,1896144,2929154,410445,96,10881734,,,,,,,,,,,,,,,,,
2021-10-02,ND,NDA,North Dakota,762062,Report,932610,748366,122380,98203,296945,418480,32692,249,390040,51.2,40.5,369008,63.4,707700,121621,160272,104222,87,206608,172396,778180,308705,291936,50.2,368000,524910,39700,0,131952,176693,29687,2,131756,160121,29555,2,45206,43277,3855,0,338334,44.4,321434,55.2,92338,77,191755,637246,747321,117274,146350,389422,61.1,308361,48.4,337987,53,131947,176354,29684,2,691742,,,,,,,,,,,,,,,,,
2021-10-02,NE,NEA,Nebraska,1934408,Report,2579310,2174786,133338,112426,814851,1276389,78833,4713,1150219,59.5,50.7,1069188,73.3,2022216,138666,176867,286520,91.7,585236,187301,825490,980547,909633,62.4,979980,1483530,115800,0,384095,594618,78740,1254,383949,523900,78666,1208,133977,133789,6433,792,1058707,54.7,987723,67.7,274991,88,547257,1617408,2174419,134438,159472,1149939,71.1,980478,60.6,1058620,65.5,384075,594571,78722,1252,2080391,,,,,,,,,,,,,,,,,
2021-10-02,NH,NHA,New Hampshire,1359711,Report,2149080,1759007,158054,129366,689703,989295,79973,36,954715,70.2,56.5,896621,81.2,1642471,148713,194582,259044,99.9,465546,183384,846548,768742,721042,65.3,843740,1177740,127600,0,323451,445068,68624,53,323200,397623,68570,50,94376,115637,14246,26,837196,61.6,789443,71.5,224285,88.3,453972,1198569,1758237,146695,179304,954134,79.6,768558,64.1,836987,69.8,323349,444986,68599,53,1732709,,,,,,,,,,,,,,,,,
2021-10-02,NJ,NJA,New Jersey,8882190,Report,14072925,11573595,158440,130301,4451812,6679915,441745,123,6451817,72.6,59.4,5988501,86.2,10724367,154449,202674,1401507,95,2627584,178077,953751,5277021,4882654,70.3,5487480,7938945,646500,0,2102617,3172681,448355,170,2102049,2778907,448078,156,595960,594876,85375,46,5723823,64.4,5329190,76.7,1276257,86.5,2595217,7618375,11572738,151906,184723,6450998,84.7,5276884,69.3,5723627,75.1,2102584,3172578,448295,170,11481498,,,,,,,,,,,,,,,,,
2021-10-02,NM,NMA,New Mexico,2096829,Report,2955515,2798495,140952,133463,1175341,1518503,98616,6035,1525208,72.7,58.7,1405272,86.7,2585640,159510,182328,373800,99,713548,188966,782698,1231867,1131572,69.8,1253080,1558335,144100,0,530264,699234,97225,1682,529875,599356,97078,1663,156745,161092,19664,896,1328405,63.4,1227972,75.8,338397,89.6,642573,1787431,2798151,156546,165350,1524902,85.3,1231793,68.9,1328319,74.3,530246,699178,97213,1682,2480536,,,,,,,,,,,,,,,,,
2021-10-02,NV,NVA,Nevada,3080156,Report,4027000,3406508,130740,110595,1216421,2038517,151439,131,1874899,60.9,46,1753124,73.4,3191177,133661,168669,435199,87.7,835677,168493,811941,1417413,1327345,55.6,1478280,2348820,199900,0,551078,865984,148964,34,550979,776017,148922,33,180162,180795,23877,19,1566060,50.8,1475951,61.8,384853,77.6,784435,2621802,3406453,129928,153597,1874799,71.5,1417378,54.1,1566021,59.7,551074,865953,148960,34,3276729,,,,,,,,,,,,,,,,,
2021-10-02,NY,NYA,New York State,19453561,Report,29684785,26008987,152593,133698,9703024,15167001,1129547,9415,13916749,71.5,58.4,13019252,84.4,24347839,157844,192443,3024729,91.8,5842699,177259,900591,11364217,10599413,68.7,11397100,16907985,1379700,0,4487093,6870992,1074618,2412,4485267,6108180,1073876,2279,1314546,1284347,171894,1029,12435115,63.9,11669602,75.7,2771816,84.1,5690869,16773220,26006505,155048,176977,13914980,83,11363592,67.7,12434356,74.1,4486922,6870554,1074482,2398,25659443,,,,,,,,,,,,,,,,,
2021-10-02,OH,OHA,Ohio,11689100,Report,15116855,12132314,129324,103792,4708758,6907551,500252,15753,6351750,54.3,46.2,5984936,65.7,11439869,125560,165917,1779340,87,3564655,174198,738734,5398951,5080396,55.8,6112520,8294235,710100,0,2198512,3193028,485737,4442,2198037,2875046,485529,4359,772751,842871,86218,2233,5881719,50.3,5562971,61.1,1704073,83.3,3438859,10000702,12132064,121312,151158,6351515,63.5,5398871,54,5881630,58.8,2198506,3192955,485727,4442,11877052,,,,,,,,,,,,,,,,,
2021-10-02,OK,OKA,Oklahoma,3956971,Report,5060430,4175185,127886,105515,1725784,2327773,121196,432,2245546,56.7,44.8,2102439,70,3915894,130324,168415,583936,91.9,1132824,178360,796752,1771057,1657408,55.2,2197980,2619150,243300,0,759417,1010938,119505,107,759173,897545,119422,97,259554,230183,19004,29,1889967,47.8,1776237,59.1,508770,80.1,1014484,3325223,4174914,125553,152183,2245314,67.5,1771002,53.3,1889898,56.8,759400,1010900,119491,107,3655652,,,,,,,,,,,,,,,,,
