Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
2021-10-14,NH,NHA,New Hampshire,1359711,Report,2208070,1847519,162393,135876,707167,1046976,93316,60,983121,72.3,57.1,923965,83.7,1722087,155921,199923,275989,99.9,492320,193931,869785,776406,727507,65.9,854780,1224990,128300,0,324658,451510,69804,57,324406,402868,69749,53,94518,116206,14323,28,846029,62.2,797076,72.2,225075,88.7,480729,1198569,1846609,154068,184226,982407,82,776219,64.8,845817,70.6,324556,451425,69779,57,1820871,,,,,,,,,,,,,
2021-10-14,NJ,NJA,New Jersey,8882190,Report,14411115,11854232,162247,133461,4493171,6913745,447098,218,6538185,73.6,60.2,6066885,87.4,10985749,158214,207545,1421436,96.3,2730987,185085,976670,5350460,4944517,71.2,5557760,8177355,676000,0,2120106,3228489,453626,177,2119522,2823158,453344,162,597955,600018,85823,50,5802398,65.3,5396186,77.7,1283846,87,2698478,7618375,11853355,155589,189163,6537347,85.8,5350317,70.2,5802195,76.2,2120073,3228380,453565,177,11760217,,,,,,,,,,,,,
2021-10-14,NM,NMA,New Mexico,2096829,Report,3050435,2876311,145478,137174,1184993,1585723,99341,6254,1543437,73.6,59.5,1421887,87.7,2659765,164083,188183,379001,99.9,746505,197694,807835,1246840,1144391,70.6,1266500,1634835,149100,0,534397,709967,97966,1740,534001,607943,97819,1720,157307,162515,19736,923,1344070,64.1,1241483,76.6,340481,90.2,673326,1787431,2875963,160899,170660,1543129,86.3,1246765,69.8,1343983,75.2,534379,709910,97954,1740,2550770,,,,,,,,,,,,,
2021-10-14,NV,NVA,Nevada,3080156,Report,4158070,3502073,134995,113698,1226532,2121732,153565,244,1906203,61.9,46.9,1781764,74.6,3280532,137404,174159,441953,89.1,870843,175583,838368,1443420,1349881,56.5,1499180,2455290,203600,0,555588,887454,151166,37,555489,794016,151124,36,180742,182894,24077,21,1594245,51.8,1500665,62.9,387734,78.2,818591,2621802,3502017,133573,158596,1906102,72.7,1443385,55.1,1594206,60.8,555584,887423,151162,37,3370392,,,,,,,,,,,,,
2021-10-14,NY,NYA,New York State,19453561,Report,30461155,26528501,156584,136368,9772754,15605482,1140557,9708,14083716,72.4,59.2,13171932,85.4,24831396,160979,197476,3060945,92.9,6019271,182615,924145,11518013,10731308,69.6,11506920,17548335,1405900,0,4519942,6991634,1085707,2477,4518088,6206969,1084954,2324,1318346,1293402,172744,1051,12599760,64.8,11812335,76.6,2785543,84.5,5863368,16773220,26525977,158145,181606,14081917,84,11517375,68.7,12598984,75.1,4519769,6991185,1085567,2463,26171456,,,,,,,,,,,,,
2021-10-14,OH,OHA,Ohio,11689100,Report,15510885,12455850,132695,106560,4743050,7191454,504947,16399,6427423,55,46.9,6053146,66.4,11745724,128917,170242,1790640,87.5,3718030,181693,757989,5477393,5148296,56.5,6203100,8582685,725100,0,2215119,3254560,490758,4505,2214637,2926045,490545,4421,775170,849851,86624,2256,5964942,51,5635648,61.9,1713901,83.8,3588968,10000702,12455583,124547,155098,6427174,64.3,5477309,54.8,5964848,59.6,2215113,3254483,490747,4505,12193859,,,,,,,,,,,,,
2021-10-14,OK,OKA,Oklahoma,3956971,Report,5145470,4304068,130036,108772,1745459,2435047,122816,746,2285002,57.7,45.7,2139424,71.2,4037457,134370,171245,593677,93.5,1177143,185338,810142,1809510,1691003,56.3,2222340,2670630,252500,0,768432,1040325,121102,117,768185,922081,121018,104,260637,233479,19108,32,1929976,48.8,1811388,60.3,513256,80.8,1055055,3325223,4303794,129429,154741,2284768,68.7,1809454,54.4,1929906,58,768415,1040286,121088,117,3772109,,,,,,,,,,,,,
2021-10-14,OR,ORA,Oregon,4217737,Report,6916585,5407865,163988,128217,1992634,3184385,226638,4208,2844471,67.4,56.6,2653850,79.2,5049094,150666,206393,703261,91.8,1409142,183942,902854,2389267,2223476,66.3,2760520,3794565,361500,0,936848,1449857,222319,993,934033,1286956,221515,929,300449,314321,50087,434,2610017,61.9,2443433,72.9,665291,86.8,1350072,3647769,5393832,147867,189611,2836404,77.8,2383531,65.3,2604278,71.4,936844,1444129,222316,989,5266992,,,,,,,,,,,,,
2021-10-14,PA,PAA,Pennsylvania,12801989,Report,19917895,16766705,155584,130970,6538506,9564742,662483,974,9561896,74.7,53.8,8995292,88.5,15761778,155023,195900,2734201,99.9,4954455,207008,832214,6889834,6462157,63.6,8068320,10696275,1153300,0,2842993,4044528,664011,512,2840587,3619320,663546,474,998100,1041321,87549,241,7552044,59,7123927,70.1,2127211,88.9,4780128,11081530,16761383,151255,179740,9558183,86.3,6888249,62.2,7550394,68.1,2842851,4043085,663946,512,16404815,,,,,,,,,,,,,
2021-10-14,PR,PRA,Puerto Rico,3193694,Report,4967970,4809505,155556,150594,1906244,2768886,133963,412,2569100,80.4,67.7,2364849,90.2,4430627,169046,189548,621826,99.9,1194212,219958,915033,2163272,1986816,75.8,2036960,2737410,193600,0,883372,1279544,133153,58,882969,1103495,132984,56,276208,260599,22722,14,2296127,71.9,2119504,80.9,559543,99.9,1156509,2848293,4807879,168799,174419,2567822,90.2,2162926,75.9,2295732,80.6,883309,1279261,133104,58,4727200,,,,,,,,,,,,,
2021-10-14,RI,RIA,Rhode Island,1059361,Report,1752285,1503636,165410,141938,559897,888536,54337,866,810901,76.5,64.5,755961,88.4,1403382,164164,204978,190948,99.9,385874,206299,936820,683378,635273,74.3,696120,984465,71700,0,266626,416159,54059,201,266537,368145,54037,199,80404,90933,6277,70,737045,69.6,688918,80.6,177684,95,372989,927491,1503513,162105,188927,810766,87.4,683330,73.7,736996,79.5,266621,416117,54058,200,1457147,,,,,,,,,,,,,
2021-10-14,RP,RPA,Republic of Palau,17907,Report,33090,31431,184788,175524,24510,4588,2333,0,17908,100,74.2,16563,99.9,28823,206661,237255,1786,58.9,3581,118029,1090640,13289,12021,86.2,22900,6390,3800,0,11590,1698,2338,0,11590,430,2338,0,1464,19,227,0,15626,87.3,14358,99.9,1710,56.4,3581,15292,31431,205539,216388,17908,99.9,13289,86.9,15626,99.9,11590,1698,2338,0,31431,,,,,,,,,,,,,
2021-10-14,SC,SCA,South Carolina,5148714,Report,7147095,5476846,138813,106373,2092256,3199543,183572,1475,2899739,56.3,45.2,2731801,67.7,5174081,128150,177016,864324,92.2,1737691,185448,762745,2329121,2192762,54.3,3033080,3768015,346000,0,930237,1397619,180538,287,928262,1263240,179954,285,325762,412526,28817,177,2508681,48.7,2371741,58.7,767282,81.9,1676701,4419974,5468948,123733,161700,2894786,65.5,2326304,52.6,2505820,56.7,930151,1394888,180494,287,5236613,,,,,,,,,,,,,
2021-10-14,SD,SDA,South Dakota,884659,Report,1245465,989344,140785,111833,392096,564100,33023,125,534805,60.5,48.8,499014,74.8,926326,138763,186570,150066,98.8,292446,192562,820081,431545,404780,60.6,515120,661545,68800,0,184568,246858,33068,22,184507,220155,33043,22,68936,61806,4424,15,464516,52.5,437727,65.6,135181,89,260689,738101,989287,134031,168739,534748,72.4,431532,58.5,464501,62.9,184566,246847,33066,22,867082,,,,,,,,,,,,,
2021-10-14,TN,TNA,Tennessee,6829174,Report,8909800,7153656,130467,104751,2694342,4216310,211539,31465,3660699,53.6,43.7,3462931,65.1,6792762,127705,167505,986600,86.3,2107098,184285,779242,2984260,2828345,53.2,3474960,5029740,405100,0,1177498,1796243,203986,8046,1177014,1640940,203729,7972,447440,418791,33073,4401,3185773,46.6,3029655,57,903705,79,2043445,5835568,7152775,122572,152681,3659959,62.7,2984122,51.1,3185591,54.6,1177479,1796125,203942,8045,6950207,,,,,,,,,,,,,
2021-10-14,TX,TXA,Texas,28995881,Report,42947035,33296932,148114,114833,12493941,19548807,1252253,1931,17522390,60.4,48.1,16024829,74.2,30573035,141568,198865,3303401,88.5,6853093,183521,1150090,13942243,12738741,59,16528580,24349155,2069300,0,5546940,8385912,1219216,123,5543117,7186300,1217748,112,1418615,1402037,162231,51,15152191,52.3,13947277,64.6,2982934,79.9,6611227,24101113,33289237,138123,178195,17516438,72.7,13940568,57.8,15150212,62.9,5546417,8384762,1218910,123,32432371,,,,,,,,,,,,,
2021-10-14,UT,UTA,Utah,3205958,Report,4146200,3557354,129328,110961,1307635,2101015,148564,140,1924239,60,47.7,1742760,76.6,3220563,141577,182269,349059,95.4,694223,189745,1133240,1529131,1378173,60.6,1541920,2421180,183100,0,592053,935940,146029,5,591678,785372,145858,5,132715,161175,15625,1,1674027,52.2,1522913,66.9,309516,84.6,677888,2592257,3556384,137193,159946,1923571,74.2,1528836,59,1673697,64.6,592020,935678,145994,5,3493971,,,,,,,,,,,,,
2021-10-14,VA,VAA,Virginia,8535519,Report,13195905,11240293,154600,131688,3993256,6837374,403266,6397,5939525,69.6,57.2,5487317,82.2,10381878,155541,197701,1298063,95.5,2594725,190942,971068,4881655,4490201,67.3,4920260,7687845,587800,0,1839411,3036581,394537,2514,1833894,2650804,393006,2368,551382,554456,68040,799,5273043,61.8,4880072,73.1,1174677,86.4,2505722,7306973,11208879,153400,180593,5921165,81,4869675,66.6,5260970,72,1839241,3024777,394443,2509,10682253,,,,,,,,,,,,,
2021-10-14,VA2,VA2,Veterans Health,0,Report,6575470,5823880,0,0,2925108,2680462,218027,283,3038890,0,0,3037195,0,5820881,0,0,1536601,0,3055900,0,0,2627230,2625935,0,3115860,2920710,538900,0,1398714,1228246,217262,8,1398654,1227011,217222,8,801183,591421,72035,1,2844230,0,2842895,0,1464640,0,3055900,0,5823716,0,0,3038793,0,2627163,0,2844156,0,1398692,1228201,217255,8,5823716,,,,,,,,,,,,,
2021-10-14,VI,VIA,Virgin Islands,104680,Report,115160,105578,110011,100858,28228,75888,1462,0,54799,52.3,44.4,51997,63.8,100487,123247,141243,14945,84.3,28975,163359,649264,46453,44203,54.2,30380,83280,1500,0,12795,33652,1409,3,12771,31426,1403,3,5042,8051,442,3,47859,45.7,45603,55.9,13538,76.3,28542,89395,105485,117999,128822,54734,61.2,46428,51.9,47831,53.5,12787,33635,1406,3,104496,,,,,,,,,,,,,
2021-10-14,VT,VTA,Vermont,623989,Report,1104340,932853,176981,149498,362277,525322,44466,788,490597,78.6,63.5,457605,89.7,871442,170876,216544,130437,99.9,280274,224149,883196,396343,367500,72.1,457600,587340,59400,0,164445,231401,43016,253,164402,202631,42944,236,58086,59735,2333,149,439115,70.4,410213,80.4,120303,96.2,271301,550950,932452,169244,200443,490202,89,396319,71.9,439078,79.7,164438,231386,43001,253,909378,,,,,,,,,,,,,
2021-10-14,WA,WAA,Washington,7614893,Report,11774275,9918603,154622,130253,3716659,5794635,399891,7418,5196987,68.2,57.1,4842968,81.4,9245456,155338,197826,1144005,94.6,2356128,194766,973303,4349918,4038244,67.8,4516120,6668355,589800,0,1741080,2603049,398371,2375,1740379,2292149,398082,2331,491227,528175,55084,1292,4744875,62.3,4432941,74.5,1075778,88.9,2265372,6500925,9917549,152556,181117,5196063,79.9,4349665,66.9,4744598,73,1741024,2602855,398346,2373,9575284,,,,,,,,,,,,,
2021-10-14,WI,WIA,Wisconsin,5822434,Report,7773555,7032502,133510,120783,2672833,4080416,278281,972,3597059,61.8,52.8,3367355,73.9,6599475,144858,170628,966599,95,2067715,203267,764179,3074793,2875508,63.1,3039880,4381875,351800,0,1245951,1827206,270589,414,1245642,1628264,270404,400,446250,452353,28428,178,3344160,57.4,3144710,69,927209,91.1,1994557,4999792,7032007,140646,155478,3596516,71.9,3074618,61.5,3343967,66.9,1245936,1827046,270571,414,6873062,,,,,,,,,,,,,
2021-10-14,WV,WVA,West Virginia,1792147,Report,3044665,1576199,169889,87950,701238,832617,41947,397,870810,48.6,38.3,827186,57.7,1502469,104879,212530,293861,80.1,564119,153706,829584,686740,655364,45.7,1212080,1707585,125000,0,318033,368366,43864,253,317731,337321,43796,230,133604,122061,6814,105,730516,40.8,699078,48.8,262584,71.5,518460,1557837,1575240,101117,195442,870177,55.9,686453,44.1,730215,46.9,317945,368167,43850,253,1477580,,,,,,,,,,,,,
2021-10-14,WY,WYA,Wyoming,578759,Report,692285,542366,119615,93712,238453,279496,24022,395,286783,49.6,38.9,270929,60.9,514174,115538,155561,84207,84.9,168803,170200,698016,224915,212693,47.8,311160,343425,37700,0,104808,119920,22437,81,104789,107720,22414,79,39448,34327,3528,37,247246,42.7,235002,52.8,77340,78,156466,490721,542325,110516,141075,286744,58.4,224906,45.8,247235,50.4,104807,119912,22435,81,502069,,,,,,,,,,,,,
