Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-21,MS,MSA,Mississippi,2976149,650750,491117,21866,16502,349797,11753,140550,4723,11.9,4.8,,,
2021-02-21,MT,MTA,Montana,1068778,259215,237099,24253,22184,165472,15482,70876,6631,15.6,6.6,,,
2021-02-21,NC,NCA,North Carolina,10488084,2363200,2068505,22532,19722,1373952,13100,691447,6593,12.9,6.5,,,
2021-02-21,ND,NDA,North Dakota,762062,198650,194406,26067,25511,126909,16653,65293,8568,16.2,8.3,,,
2021-02-21,NE,NEA,Nebraska,1934408,482975,372655,24968,19265,252022,13028,118472,6124,13,6,,,
2021-02-21,NH,NHA,New Hampshire,1359711,328525,260809,24161,19181,179139,13175,81490,5993,13.7,6.1,,,
2021-02-21,NJ,NJA,New Jersey,8882190,1917150,1689031,21584,19016,1172226,13197,510377,5746,13.8,6.1,,,
2021-02-21,NM,NMA,New Mexico,2096829,605885,595951,28895,28422,394841,18830,194771,9289,19.3,9.4,,,
2021-02-21,NV,NVA,Nevada,3080156,646450,569810,20988,18499,400079,12989,165269,5366,12.9,5.3,,,
2021-02-21,NY,NYA,New York State,19453561,4171175,3621973,21442,18619,2369520,12180,1167934,6004,12.1,5.9,,,
2021-02-21,OH,OHA,Ohio,11689100,2518775,2140688,21548,18314,1486509,12717,649412,5556,12.7,5.5,,,
2021-02-21,OK,OKA,Oklahoma,3956971,1061775,865961,26833,21884,584493,14771,274345,6933,14.7,6.9,,,
2021-02-21,OR,ORA,Oregon,4217737,924575,821720,21921,19482,552058,13089,265789,6302,13,6.2,,,
2021-02-21,PA,PAA,Pennsylvania,12801989,2989725,2306828,23354,18019,1667727,13027,631998,4937,13,5,,,
2021-02-21,PR,PRA,Puerto Rico,3193694,806625,476475,25257,14919,320383,10032,154598,4841,10.1,4.8,,,
2021-02-21,RI,RIA,Rhode Island,1059361,246175,198626,23238,18750,136915,12924,61609,5816,13,5.7,,,
2021-02-21,RP,RPA,Republic of Palau,17907,9200,6314,51377,35260,3649,20378,2665,14882,20.7,15,,,
2021-02-21,SC,SCA,South Carolina,5148714,1066275,910669,20710,17687,638364,12399,254826,4949,12.6,5.1,,,
2021-02-21,SD,SDA,South Dakota,884659,266970,232725,30178,26307,156792,17723,75719,8559,17.7,8.5,,,
2021-02-21,TN,TNA,Tennessee,6829174,1478150,1117120,21645,16358,757333,11090,355245,5202,11,5.1,,,
2021-02-21,TX,TXA,Texas,28995881,5652800,4673868,19495,16119,3267255,11268,1400924,4831,11.3,4.9,,,
2021-02-21,UT,UTA,Utah,3205958,658750,610580,20548,19045,356371,11116,146286,4563,11.1,4.6,,,
2021-02-21,VA,VAA,Virginia,8535519,1949525,1705294,22840,19979,1172647,13738,501118,5871,13.8,5.9,,,
2021-02-21,VA2,VA2,Veterans Health,0,2186925,1911289,0,0,1310255,0,599755,0,0,0,,,
2021-02-21,VI,VIA,Virgin Islands,104680,26425,16123,25244,15402,11244,10741,4879,4661,10.5,4.6,,,
2021-02-21,VT,VTA,Vermont,623989,163550,137144,26210,21979,91923,14732,45017,7214,14.4,7.1,,,
2021-02-21,WA,WAA,Washington,7614893,1619340,1444507,21265,18969,1016677,13351,411387,5402,13.4,5.4,,,
2021-02-21,WI,WIA,Wisconsin,5822434,1301825,1230619,22359,21136,858185,14739,359360,6172,14.8,6.2,,,
2021-02-21,WV,WVA,West Virginia,1792147,481225,463513,26852,25864,290411,16205,173068,9657,15.9,9.4,,,
2021-02-21,WY,WYA,Wyoming,578759,150905,129470,26074,22370,89605,15482,39474,6820,15.3,6.7,,,
2021-02-21,US,USA,United States,331996199,75204965,63090634,,,43628092,,18865319,,13.1,5.7,30747615,32232422,110597
2021-02-21,LTC,LTC,Long Term Care,,,6519848,,,,,,,0,0,,,
