Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-06-01,DC,DCA,District of Columbia,705749,Report,1029935,790691,145935,112036,314049,451445,24980,217,403411,57.2,42.4,394885,68.4,781403,135289,178319,72164,82.6,163101,186736,1179180,299077,296961,51.4,410440,565695,53800,0,126008,172913,28527,156,125977,170830,28509,154,35850,25237,1955,19,327604,46.4,325470,56.4,63061,72.2,141519,609754,790623,129663,168910,403349,66.1,299065,49,327590,53.7,126004,172905,28525,156,703212,,,,
2021-06-01,DD2,DD2,Dept of Defense,0,Report,4318470,3649827,0,0,1567553,1962822,119053,399,2160028,0,0,2107635,0,3583764,0,0,175286,0,311492,0,0,1399115,1385871,0,1807000,2325570,185900,0,612727,786388,116136,0,612662,773209,116103,0,45424,76503,4886,0,1515251,0,1501974,0,126813,0,311492,0,3647279,0,0,2157575,0,1399021,0,1515145,0,612705,786316,116124,0,3647279,,,,
2021-06-01,DE,DEA,Delaware,973764,Report,1225135,943680,125814,96911,381820,520524,41013,323,534442,54.9,39.3,513365,66.7,914264,118706,159069,172968,91.6,324222,171631,648542,382505,376483,48.9,502500,657735,64900,0,161822,220534,40385,149,161736,214598,40357,149,62027,80787,7946,93,422890,43.4,416840,54.1,150853,79.9,308445,839807,943519,112350,145883,534304,63.6,382489,45.5,422868,50.4,161819,220521,40379,149,911143,,,,
2021-06-01,FL,FLA,Florida,21477737,Report,23702095,18821297,110357,87632,7930529,10038017,816361,36390,10589244,49.3,35.4,10332998,59.9,18483201,107163,137421,3955257,87.9,7602794,169051,527025,7610337,7532996,43.7,9593700,12460695,1647700,0,3387563,4210963,804544,11811,3386733,4134460,804124,11803,1680916,1514128,161843,8590,8414881,39.2,8337120,48.3,3365477,74.8,7300349,18696028,18814079,100631,126776,10582756,56.6,7609685,40.7,8414037,45,3386985,4210889,804352,11811,18137955,,,,
2021-06-01,FM,FMA,Federated States of Micronesia,103643,Report,77800,43553,75065,42022,41503,0,2050,0,25325,24.4,17.5,25298,31.3,43525,53840,96237,2152,12.2,3794,21534,441569,18163,18159,22.5,67600,0,10200,0,18125,38,2037,0,18121,38,2033,0,1650,5,238,0,20200,19.5,20192,25,1893,10.7,3794,88509,43543,49196,87901,25316,28.6,18162,20.5,20196,22.8,18124,38,2034,0,43543,,,,
2021-06-01,GA,GAA,Georgia,10617423,Report,10750095,7610655,101250,71681,3380858,4031309,197853,635,4236245,39.9,30.3,4121157,50.8,7454201,91874,132496,1202371,79.3,2311708,152391,708663,3213015,3171411,39.1,4531160,5626335,592600,0,1485374,1727267,194689,374,1484970,1686080,194441,361,581744,431314,24781,179,3407704,32.1,3365852,41.5,1038018,68.4,2244599,8988102,7609096,84657,119604,4234776,47.1,3212913,35.7,3407515,37.9,1485335,1727204,194602,374,7309338,,,,
2021-06-01,GU,GUA,Guam,165768,Report,207370,161302,125097,97306,63344,95032,2926,0,89942,54.3,42.5,85381,66,154540,119521,160380,14487,51.4,27341,97019,735850,70502,68303,52.8,74200,122070,11100,0,27621,42881,2928,0,27615,40688,2928,0,5503,7183,203,0,73430,44.3,71231,55.1,12889,45.7,26561,141562,161293,113938,146487,89934,63.5,70501,49.8,73429,51.9,27620,42881,2928,0,149504,,,,
2021-06-01,HI,HIA,Hawaii,1415872,Report,1838740,1592196,129866,112453,567827,898588,32021,93760,946860,66.9,45.5,898630,80.5,1534081,137462,164761,264237,98.4,476992,177685,684952,644149,633590,56.8,720540,1037400,80800,0,243189,382887,32338,18073,242718,372816,32226,18056,92239,118858,7547,1409,676487,47.8,665816,59.7,220053,82,455259,1211109,1589878,131275,151823,943993,77.9,644016,53.2,676326,55.8,243146,382808,32310,18062,1432861,,,,
2021-06-01,IA,IAA,Iowa,3155070,Report,3326855,2850889,105445,90359,1247140,1489152,114470,127,1556439,49.3,40.4,1499451,61.8,2774943,114278,137007,483711,87.5,940774,170136,601651,1273083,1254837,51.7,1393680,1748175,185000,0,596371,676637,112263,75,596266,658496,112209,75,247238,204241,10165,51,1385346,43.9,1367046,56.3,461695,83.5,908597,2676281,2850870,106524,124309,1556397,58.2,1273074,47.6,1385335,51.8,596365,676634,112261,75,2792070,,,,
2021-06-01,ID,IDA,Idaho,1787065,Report,1610265,1239775,90107,69375,544044,653261,41743,727,673393,37.7,30.5,672841,50.3,1239622,92588,120271,230060,79.1,442378,152193,553984,545165,545076,40.7,678700,832065,99500,0,247404,297543,41613,218,247394,297465,41599,217,100228,105658,8335,89,586778,32.8,586675,43.8,214310,73.7,419686,1495407,1239754,82904,107681,673374,45,545161,36.5,586767,39.2,247402,297541,41606,218,1191919,,,,
2021-06-01,IH2,IH2,Indian Health Svc,2082813,Report,1733425,1370661,83225,65808,754440,593338,22883,0,770395,37,28.4,734611,0,1318806,0,0,148143,0,271370,0,0,592475,576494,0,915300,743925,74200,0,331748,260727,22715,0,331548,244946,22680,0,70766,49433,2395,0,615190,29.5,599174,0,122594,0,271370,0,1370240,0,0,770111,0,592370,0,615073,0,331683,260687,22703,0,1370240,,,,
2021-06-01,IL,ILA,Illinois,12671821,Report,14140165,11701469,111587,92342,4787017,6511814,394767,7871,6987611,55.1,37,6660645,67.6,11285374,114526,143497,1799149,88.1,3202288,156727,692049,4693926,4598891,46.7,5637280,7660185,842700,0,2004133,2687135,395028,2658,1999573,2596676,393254,2642,670875,717806,58764,1508,5088954,40.2,4992145,50.7,1448953,70.9,3108223,10837805,11687945,107844,130471,6974220,64.4,4693859,43.3,5088864,47,2004094,2687107,395005,2658,11494457,,,,
2021-06-01,IN,INA,Indiana,6732219,Report,6437880,5117270,95628,76012,2077106,2853634,173919,12611,2819004,41.9,33,2728582,52.8,4992811,96680,124663,879821,81,1722169,158617,592947,2219491,2189787,42.4,2556580,3459300,422000,0,949586,1265782,171321,4123,949442,1236226,171210,4119,414927,393553,21143,2369,2390812,35.5,2360997,45.7,831992,76.6,1688083,5705039,5117107,89695,112846,2818837,49.4,2219472,38.9,2390779,41.9,949577,1265772,171307,4123,5040432,,,,
2021-06-01,KS,KSA,Kansas,2913314,Report,2982945,2328849,102390,79938,1047508,1206910,73784,647,1365645,46.9,35.9,1324210,59.8,2277346,102905,134788,430017,90.4,765452,160983,627345,1047167,1032236,46.6,1307900,1503645,171400,0,485235,561708,73656,224,485106,546908,73599,222,178353,174158,13289,123,1120823,38.5,1105835,50,365923,77,731283,2451697,2328742,94985,121669,1365545,55.7,1047154,42.7,1120805,45.7,485228,561702,73651,224,2220609,,,,
2021-06-01,KY,KYA,Kentucky,4467673,Report,4318535,3654599,96662,81801,1628045,1881348,144766,440,2077352,46.5,35.4,2014457,58.1,3572604,103111,124640,630147,84,1146430,152742,575372,1579374,1560419,45,1870320,2187315,260900,0,733809,845148,141724,417,733704,826300,141654,415,256375,273360,30983,256,1721098,38.5,1702073,49.1,560974,74.7,1110852,3806167,3653594,95991,113462,2077059,54.6,1579357,41.5,1721065,45.2,733802,845138,141708,417,3569256,,,,
2021-06-01,LA,LAA,Louisiana,4648794,Report,3902740,3091340,83952,66498,1443660,1539369,107249,1062,1666297,35.8,29.1,1636406,46,3049792,85640,109592,569564,76.9,1112015,150065,526670,1352917,1341671,37.7,1696420,1968720,237600,0,654263,698128,102368,526,654080,687068,102286,523,257182,261015,17396,110,1455285,31.3,1443957,40.5,535703,72.3,1065107,3923318,3091214,78791,99475,1666188,42.5,1352903,34.5,1455255,37.1,654256,698121,102352,526,2977999,,,,
2021-06-01,MA,MAA,Massachusetts,6892503,Report,9309200,8067293,135063,117044,3306492,4497445,263207,149,4587271,66.6,50,4360174,78.7,7764472,140160,168045,1108258,94.8,2026074,173268,796113,3447040,3371055,60.9,3740300,5128500,440400,0,1466843,1980157,263967,40,1463254,1907764,263059,37,446285,471435,61107,16,3711007,53.8,3634114,65.6,978843,83.7,1964958,6016745,8058222,133930,154722,4578228,76.1,3447011,57.3,3710973,61.7,1466836,1980135,263962,40,7930630,,,,
2021-06-01,MD,MDA,Maryland,6045680,Report,7936880,6163129,131282,101943,2497291,3422007,238964,4867,3483007,57.6,44.4,3311188,70.3,5936272,126009,168476,850550,88.7,1578695,164551,827279,2683137,2629487,55.8,3101680,4399200,436000,0,1146451,1535278,231996,1408,1146228,1481859,231885,1400,382042,355415,45758,501,2915133,48.2,2861372,60.7,783716,81.7,1535080,5162887,6162878,119369,153729,3482724,67.5,2683093,52,2915066,56.5,1146424,1535261,231973,1408,5960222,,,,
2021-06-01,ME,MEA,Maine,1344212,Report,1790020,1481269,133165,110196,643601,742157,95234,277,849245,63.2,47.4,814045,74.3,1436277,131123,163417,266492,93.4,495569,173722,627494,637747,628165,57.3,764340,925080,100600,0,298755,338917,94123,75,298716,329379,94085,70,114765,115780,20296,23,731870,54.4,722250,65.9,250864,87.9,479048,1184936,1481179,125001,151065,849161,71.7,637741,53.8,731847,61.8,298752,338914,94106,75,1434297,,,,
2021-06-01,MH,MHA,Marshall Islands,58413,Report,51300,30257,87823,51798,30016,0,241,0,16497,28.2,23.5,16447,36.1,30187,66255,112594,993,10,1812,18248,516616,13727,13705,30.1,40500,0,10800,0,13718,9,244,0,13697,8,244,0,820,0,12,0,13971,23.9,13949,30.6,832,8.4,1812,49884,30234,60609,102839,16481,33,13720,27.5,13964,28,13711,9,244,0,30234,,,,
2021-06-01,MI,MIA,Michigan,9986857,Report,11229100,8714009,112439,87255,3655391,4762219,295077,1322,4882092,48.9,39.2,4695080,59.9,8463069,107907,143175,1467022,83.1,2757593,156202,636065,3916044,3850823,49.1,4666900,5924100,638100,0,1710439,2204994,300205,611,1710041,2140174,300049,608,689134,626547,56228,411,4216249,42.2,4150872,52.9,1372320,77.7,2668662,8595002,8713744,101382,130647,4881851,56.8,3916007,45.6,4216200,49.1,1710420,2204977,300193,610,8517152,,,,
2021-06-01,MN,MNA,Minnesota,5639632,Report,6290840,5426087,111547,96213,2195323,2992258,238171,335,3072620,54.5,41.9,2926421,67.5,5227330,120543,145068,830175,90.2,1545659,167937,683503,2364804,2312752,53.3,2520220,3431220,339400,0,1011244,1353456,239989,104,1009897,1302753,239686,102,325821,402586,42555,29,2604793,46.2,2552438,58.9,770991,83.8,1470275,4778088,5419129,113416,131660,3065769,64.2,2364773,49.5,2604744,54.5,1011234,1353435,239971,104,5260289,,,,
2021-06-01,MO,MOA,Missouri,6137428,Report,5910925,4684402,96309,76325,1825639,2710501,147873,389,2594926,42.3,32,2517139,52.8,4578184,96042,124001,835536,78.7,1585491,149288,556565,1964409,1941015,40.7,2427900,3173625,309400,0,811681,1152663,148433,65,811482,1129471,148306,62,339034,371494,29016,28,2112842,34.4,2089321,43.8,739572,69.6,1501632,5235715,4684118,89465,112896,2594660,49.6,1964393,37.5,2112815,40.4,811672,1152656,148422,65,4519359,,,,
2021-06-01,MP,MPA,Northern Mariana Islands,56882,Report,72330,48584,127158,85412,6907,41402,275,0,26167,46,39.4,24835,56,46705,105267,163023,2607,27,5034,52058,747983,22425,21878,49.3,20200,49530,2600,0,3044,19381,280,0,3044,18834,280,0,401,2025,55,0,22705,39.9,22158,49.9,2481,25.7,5034,48576,48584,100016,148901,26167,53.9,22425,46.2,22705,46.7,3044,19381,280,0,48584,,,,
2021-06-01,MS,MSA,Mississippi,2976149,Report,2596955,1769527,87259,59457,836798,880647,51193,889,1010932,34,25.4,997283,43.8,1751366,76896,114023,364153,74.8,662491,136121,533592,757289,752539,33,1149200,1284855,162900,0,373742,383517,50260,30,373629,378880,50220,30,168138,135164,13341,11,807549,27.1,802759,35.2,316654,65.1,637084,2521425,1769456,70177,102996,1010864,40.1,757279,30,807532,32,373738,383511,50253,30,1692702,,,,
2021-06-01,MT,MTA,Montana,1068778,Report,1085415,868449,101557,81256,400607,436236,31336,270,484289,45.3,35.5,469628,55.9,848774,101022,129187,166708,80.8,311668,150975,525785,379136,374217,44.5,481040,535275,69100,0,183735,195319,30622,82,183662,190473,30605,82,73786,71526,6837,44,409758,38.3,404822,48.2,152193,73.7,288783,917598,868357,94634,118289,484219,52.8,379122,41.3,409741,44.7,183722,195318,30619,82,805070,,,,
2021-06-01,NC,NCA,North Carolina,10488084,Report,11347990,8161362,108199,77816,3340178,4545004,275851,329,4556607,43.4,33.6,4401898,53.8,7949270,97092,138604,1382801,79,2648553,151251,648051,3519953,3463718,42.3,4645680,6060210,642100,0,1485473,2034443,272910,37,1483311,1980370,271897,37,586372,631208,30107,26,3792863,36.2,3735615,45.6,1247713,71.3,2546021,8985519,8155431,90762,126292,4551284,50.7,3519358,39.2,3792251,42.2,1485389,2033932,272893,37,7771882,,,,
2021-06-01,ND,NDA,North Dakota,762062,Report,688750,614568,90380,80645,267292,321499,25777,0,321763,42.2,33.6,313625,53.9,601875,103434,118364,98905,82.5,191736,159987,574701,256048,252654,43.4,304000,349050,35700,0,117994,138053,22923,1,117843,134810,22829,1,43502,41081,3212,0,278971,36.6,275483,47.3,87795,73.3,177408,637246,614215,96386,108082,321450,50.4,256041,40.2,278962,43.8,117990,138050,22921,1,568643,,,,
2021-06-01,NE,NEA,Nebraska,1934408,Report,2007060,1705003,103756,88141,692730,947552,61631,3090,938657,48.5,39.2,903409,61.9,1657197,113636,137627,269825,86.4,526030,168352,642346,758731,746011,51.2,801920,1098240,106900,0,321550,436282,61898,899,321457,423661,61858,893,122515,124395,4800,618,820629,42.4,807869,55.4,252328,80.8,489615,1617408,1704770,105401,124091,938470,58,758700,46.9,820585,50.7,321533,436268,61885,899,1621516,,,,
2021-06-01,NH,NHA,New Hampshire,1359711,Report,1737915,1399503,127815,102927,602278,744356,52848,21,816244,60,45.2,780547,70.7,1350355,122264,157355,232832,91.7,410343,161639,684585,615074,603686,54.7,705280,919035,113600,0,282085,332965,54133,24,281884,321778,54102,24,89063,103086,12531,14,669207,49.2,657788,59.6,204694,80.6,399167,1198569,1398951,116718,144999,815845,68.1,614931,51.3,669056,55.8,281994,332913,54125,24,1375341,,,,
2021-06-01,NJ,NJA,New Jersey,8882190,Report,10967005,9120351,123472,102681,3864376,4901885,353615,475,5370011,60.5,44.9,5147201,74.1,8831493,127189,157944,1330418,90.2,2385342,161659,743256,3985062,3916679,56.4,4500540,5866965,599500,0,1748333,2236691,356481,38,1748055,2168591,356331,33,557120,544862,77042,16,4341543,48.9,4273010,61.5,1179040,79.9,2353772,7618375,9119792,119708,143955,5369443,70.5,3985033,52.3,4341471,57,1748317,2236678,356438,38,9044692,,,,
2021-06-01,NM,NMA,New Mexico,2096829,Report,2275605,2153155,108526,102686,959240,1127659,63288,2968,1213351,57.9,45,1156694,71.4,2079885,128309,140384,340902,90.3,625505,165650,602640,942894,922626,56.9,989160,1148745,137700,0,424699,517331,62162,864,424433,497331,62066,862,139444,148157,15264,502,1005056,47.9,984692,60.7,303367,80.3,559025,1787431,2153007,120453,127311,1213214,67.9,942868,52.7,1005023,56.2,424684,517320,62155,864,1883328,,,,
2021-06-01,NV,NVA,Nevada,3080156,Report,2898670,2514286,94108,81629,1036314,1372440,105532,0,1408090,45.7,33.6,1368266,57.3,2459578,103018,121409,396567,80,746134,150439,584442,1035486,1022502,42.8,1179920,1538550,180200,0,460937,574541,103854,8,460873,561621,103822,8,167890,162437,18909,4,1139340,37,1126324,47.2,349240,70.4,699538,2621802,2514252,95898,110560,1408047,53.7,1035481,39.5,1139333,43.5,460934,574539,103852,8,2414845,,,,
2021-06-01,NY,NYA,New York State,19453561,Report,22652975,19707378,116446,101305,8151594,10723586,828036,4162,10871605,55.9,43,10480566,67.9,19188844,124399,146856,2750243,83.4,5168904,156817,687256,8361224,8232112,53.4,9366520,12052755,1233700,0,3659905,4700475,782514,844,3659103,4572186,782089,823,1196963,1134494,145040,444,9143738,47,9014201,58.4,2476941,75.1,5023255,16773220,19706068,117485,135054,10870543,64.8,8360980,49.8,9143398,54.5,3659785,4700365,782418,830,19395864,,,,
2021-06-01,OH,OHA,Ohio,11689100,Report,11962165,9919597,102336,84862,4167088,5353049,388858,10602,5370444,45.9,37.1,5182678,56.9,9659292,106017,131292,1682310,82.2,3254843,159058,584570,4335263,4265897,46.8,4999540,6313125,649500,0,1902370,2429670,375415,3223,1902122,2360570,375280,3205,724063,783298,71922,1784,4710678,40.3,4641177,50.9,1581067,77.3,3136082,10000702,9919413,99187,119613,5370256,53.7,4335243,43.3,4710645,47.1,1902361,2429659,375402,3223,9690499,,,,
2021-06-01,OK,OKA,Oklahoma,3956971,Report,3932805,2960989,99389,74830,1382589,1493006,85344,50,1646316,41.6,31.6,1608360,53.5,2906858,96743,130887,519015,81.7,959753,151111,619211,1252226,1236889,41.2,1717240,1994265,221300,0,606959,645241,84109,26,606791,630072,84063,26,235558,194939,14853,9,1336335,33.8,1320952,44,445359,70.1,852170,3325223,2960831,89042,118272,1646181,49.5,1252203,37.7,1336304,40.2,606945,645232,84101,26,2540290,,,,
2021-06-01,OR,ORA,Oregon,4217737,Report,5339055,4083414,126586,96815,1664834,2269664,146690,2226,2320098,55,42.1,2212104,66,3943217,117667,159319,646655,84.4,1199480,156574,696932,1774805,1742177,52,2245640,2787915,305500,0,757870,1016509,145646,426,756079,985679,145114,419,273262,285308,40431,214,1920451,45.5,1887291,56.3,599215,78.2,1143759,3647769,4078594,111811,146365,2315338,63.5,1774795,48.7,1920440,52.6,757868,1016501,145645,426,3964570,,,,
2021-06-01,PA,PAA,Pennsylvania,12801989,Report,15063565,12614213,117666,98533,5354059,6785679,474139,336,7489056,58.5,40,7235920,71.2,12292208,120899,148156,2354871,98.4,4171448,174292,629389,5118478,5050690,49.7,6365920,7650045,1047600,0,2260907,2857307,478662,264,2259917,2790519,478420,254,881134,915017,65798,141,5597140,43.7,5529110,54.4,1862090,77.8,4010872,11081530,12612258,113813,135934,7487444,67.6,5118131,46.2,5596756,50.5,2260795,2857072,478625,264,12301372,,,,
2021-06-01,PR,PRA,Puerto Rico,3193694,Report,3858830,2713297,120827,84958,1126002,1504695,82306,294,1628639,51,34.7,1562932,59.6,2631535,100403,147229,441642,81.3,788818,145290,710744,1107119,1089186,41.6,1693960,1974570,190300,0,461088,646009,82475,22,460941,628223,82374,22,169830,180755,13667,3,1189594,37.2,1171560,44.7,364255,67.1,753742,2727349,2712657,99461,141486,1628062,59.7,1107057,40.6,1189499,43.6,461070,645965,82442,22,2641027,,,,
2021-06-01,RI,RIA,Rhode Island,1059361,Report,1459925,1163595,137812,109839,472887,646880,43789,39,646437,61,47.6,617435,72.2,1124851,131582,170778,175678,93.9,336134,179707,780517,504648,495585,58,592780,805545,61600,0,217091,287547,43718,10,217056,278519,43701,10,75462,83368,5483,4,548366,51.8,539286,63.1,164317,87.8,324242,927491,1163529,125449,157406,646371,69.7,504641,54.4,548358,59.1,217087,287544,43717,10,1124274,,,,
2021-06-01,RP,RPA,Republic of Palau,17907,Report,24600,24225,137376,135282,22592,1,1632,0,13703,76.5,59.8,13702,98.1,24225,173445,176129,1660,54.5,3043,99967,808147,10707,10707,76.7,20800,0,3800,0,10687,20,1630,0,10687,20,1630,0,1417,8,176,0,12337,68.9,12337,88.3,1601,52.6,3043,15292,24225,158416,160868,13703,89.6,10707,70,12337,80.7,10687,20,1630,0,24225,,,,
