Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-03-07,MD,MDA,Maryland,6045680,2116560,1645609,35009,27220,1059459,17524,582970,9643,18,10,Report,1696032,1089583,602926,1089101,602746,23.1,12.8,4710993,44928,1644968,34918,,,
2021-03-07,ME,MEA,Maine,1344212,503580,399534,37463,29723,264388,19669,132588,9864,20,10.1,Report,405995,268229,135179,268111,135118,24.5,12.3,1095370,45974,399363,36459,,,
2021-03-07,MH,MHA,Marshall Islands,58413,35000,13742,59918,23526,10423,17844,3261,5583,17.9,5.6,Report,13749,10430,3261,10420,3260,22.9,7.2,45562,76818,13733,30141,,,
2021-03-07,MI,MIA,Michigan,9986857,3363430,2716893,33679,27205,1726299,17286,964944,9662,17.6,9.8,Report,2764919,1758766,980255,1758340,980064,22.4,12.5,7842924,42885,2716280,34634,,,
2021-03-07,MN,MNA,Minnesota,5639632,1953700,1681447,34642,29815,1113723,19748,561546,9957,19.9,10,Report,1694660,1123285,564791,1122703,564529,25.9,13,4336475,45053,1680619,38755,,,
2021-03-07,MO,MOA,Missouri,6137428,2032445,1600118,33116,26071,1035633,16874,547105,8914,16.4,8.6,Report,1550663,1007667,525890,1007204,525745,21.1,11,4766843,42637,1599472,33554,,,
2021-03-07,MP,MPA,Northern Mariana Islands,56882,44010,20396,77371,35857,11941,20993,8444,14845,21,14.8,Report,20394,11937,8446,11933,8445,26.9,19,44368,99193,20391,45959,,,
2021-03-07,MS,MSA,Mississippi,2976149,1067855,764699,35880,25694,497719,16724,265467,8920,16.8,9,Report,769383,498585,269236,498457,269193,21.9,11.8,2277566,46886,764526,33568,,,
2021-03-07,MT,MTA,Montana,1068778,411145,337005,38469,31532,216011,20211,119764,11206,20.3,11.2,Report,338545,217186,120103,216909,120013,25.8,14.3,840190,48935,336635,40067,,,
2021-03-07,NC,NCA,North Carolina,10488084,3624905,2830672,34562,26989,1826058,17411,1000175,9536,17.2,9.4,Report,2797007,1805008,987326,1803799,986715,22,12.1,8187369,44274,2828854,34551,,,
2021-03-07,ND,NDA,North Dakota,762062,299900,272721,39354,35787,176330,23139,93863,12317,22.4,11.9,Report,263252,170418,90596,170211,90540,29.3,15.6,581891,51539,272442,46820,,,
2021-03-07,NE,NEA,Nebraska,1934408,712720,556061,36844,28746,356330,18421,196265,10146,18.4,10,Report,553667,356090,194104,355767,193954,24.4,13.3,1458334,48872,555591,38098,,,
2021-03-07,NH,NHA,New Hampshire,1359711,496675,382103,36528,28102,269235,19801,112579,8280,20.5,8.6,Report,396350,278812,117145,278332,116997,25.2,10.6,1104458,44970,381451,34537,,,
2021-03-07,NJ,NJA,New Jersey,8882190,3070400,2534361,34568,28533,1684563,18966,841457,9474,19.7,9.9,Report,2640922,1749281,878218,1747168,877516,25.2,12.6,6943612,44219,2531549,36459,,,
2021-03-07,NM,NMA,New Mexico,2096829,901345,814029,42986,38822,515590,24589,289944,13828,25.2,14.1,Report,831233,528061,294681,525684,294012,32.4,18.1,1620991,55605,811437,50058,,,
2021-03-07,NV,NVA,Nevada,3080156,1033680,829262,33559,26923,532659,17293,285336,9264,17.1,9.2,Report,820729,527092,282424,526923,282361,22.1,11.8,2387517,43295,829027,34723,,,
2021-03-07,NY,NYA,New York State,19453561,7010045,5237597,36035,26924,3447101,17720,1703626,8757,17.7,8.7,Report,5211762,3438817,1692014,3436543,1691614,22.3,11,15425262,45445,5234961,33938,,,
2021-03-07,OH,OHA,Ohio,11689100,4057505,3131288,34712,26788,2010947,17204,1108033,9479,17.1,9.4,Report,3117275,2001222,1103680,2000326,1103240,22,12.1,9111081,44534,3129950,34353,,,
2021-03-07,OK,OKA,Oklahoma,3956971,1741270,1278427,44005,32308,809717,20463,460618,11641,20.3,11.6,Report,1269234,802893,458310,802029,458181,26.7,15.2,3004733,57951,1277387,42512,,,
2021-03-07,OR,ORA,Oregon,4217737,1420125,1172840,33670,27807,743899,17637,423219,10034,17.6,10,Report,1169337,742710,420302,741825,419715,22.1,12.5,3351175,42377,1171349,34953,,,
2021-03-07,PA,PAA,Pennsylvania,12801989,4641045,3319263,36253,25928,2272818,17754,1035741,8090,17.8,8.1,Report,3324390,2274225,1038966,2272438,1038391,22.4,10.2,10167376,45646,3316898,32623,,,
2021-03-07,PR,PRA,Puerto Rico,3193694,1250670,628400,39161,19676,396923,12428,229772,7195,12.5,7.2,Report,630981,399427,229847,399276,229815,15.2,8.8,2620963,47718,628217,23969,,,
2021-03-07,RI,RIA,Rhode Island,1059361,387365,319369,36566,30147,227657,21490,91551,8642,21.6,8.6,Report,320668,229095,91305,228998,91263,26.8,10.7,854866,45313,319232,37343,,,
2021-03-07,RP,RPA,Republic of Palau,17907,14600,8185,81532,45708,5085,28397,3099,17306,28.7,17.5,Report,8277,5147,3129,5147,3129,36.9,22.4,13967,104532,8185,58602,,,
2021-03-07,SC,SCA,South Carolina,5148714,1642615,1347330,31903,26168,840618,16327,479646,9316,16.5,9.5,Report,1366284,851400,488020,850662,487724,21.1,12.1,4037531,40684,1346287,33344,,,
2021-03-07,SD,SDA,South Dakota,884659,399640,322959,45174,36507,211042,23856,111666,12622,23.9,12.6,Report,323426,211458,111664,211152,111553,31.6,16.7,667558,59866,322535,48316,,,
2021-03-07,TN,TNA,Tennessee,6829174,2305870,1634598,33765,23936,1053348,15424,572915,8389,15.3,8.3,Report,1614854,1041609,564759,1041375,564701,19.6,10.6,5319123,43351,1634319,30725,,,
2021-03-07,TX,TXA,Texas,28995881,9250505,6938167,31903,23928,4482702,15460,2446292,8437,14.9,8.1,Report,6671832,4313322,2351296,4297553,2342700,19.9,10.8,21596071,42834,6913650,32013,,,
2021-03-07,UT,UTA,Utah,3205958,993140,833167,30978,25988,483961,15096,211948,6611,15.1,6.6,Report,831419,482511,212699,481856,212558,21.2,9.3,2274774,43659,832254,36586,,,
2021-03-07,VA,VAA,Virginia,8535519,2881325,2445932,33757,28656,1552327,18187,858640,10060,18.4,10.1,Report,2465833,1567671,863819,1566346,863443,23.5,12.9,6674671,43168,2444169,36619,,,
2021-03-07,VA2,VA2,Veterans Health,0,3195405,2658215,0,0,1702139,0,954657,0,0,0,Report,2658215,1702139,954657,1702124,954651,0,0,0,0,2658194,0,,,
2021-03-07,VI,VIA,Virgin Islands,104680,40420,23033,38613,22003,15393,14705,7622,7281,14.4,7.2,Report,22588,15047,7522,15010,7519,18.4,9.2,81650,49504,22995,28163,,,
2021-03-07,VT,VTA,Vermont,623989,261100,191529,41844,30694,125483,20110,65766,10540,19.7,10.3,Report,187685,122891,64474,122798,64430,24.1,12.6,509984,51198,191398,37530,,,
2021-03-07,WA,WAA,Washington,7614893,2657880,2143916,34904,28154,1362343,17891,760004,9980,18,10,Report,2151335,1367009,762728,1366101,762382,23,12.8,5951832,44657,2142660,36000,,,
2021-03-07,WI,WIA,Wisconsin,5822434,1924865,1770069,33059,30401,1126849,19354,625268,10739,19.4,10.8,Report,1773448,1128307,627022,1127745,626809,24.8,13.8,4555837,42251,1769296,38836,,,
2021-03-07,WV,WVA,West Virginia,1792147,723565,601440,40374,33560,368186,20544,233139,13009,20.3,12.8,Report,592854,363429,229046,363078,228889,25.3,16,1432580,50508,600901,41945,,,
2021-03-07,WY,WYA,Wyoming,578759,236065,178035,40788,30762,111926,19339,65420,11303,19.2,11.1,Report,176197,110971,64499,110911,64481,24.9,14.5,445025,53045,177956,39988,,,
2021-03-07,US,USA,United States,331996199,116363405,90351750,,,58873710,,30686881,,17.7,9.2,Report,90351750,58873710,30686881,58817059,30665771,23,12,255200373,45597,90273502,35374,44195607,45932122,120120
2021-03-07,LTC,LTC,Long Term Care,,,7389102,,,,,,,0,0,,,,,,,,,,,,,,,
