Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-14,IN,INA,Indiana,6732219,1388375,1058874,20623,15728,770193,11440,287278,4267,11.4,4.3,,,
2021-02-14,KS,KSA,Kansas,2913314,581975,389983,19976,13386,287680,9875,99392,3412,10.4,3.7,,,
2021-02-14,KY,KYA,Kentucky,4467673,892100,678768,19968,15193,488161,10927,187643,4200,11.3,4.3,,,
2021-02-14,LA,LAA,Louisiana,4648794,895150,769155,19256,16545,518682,11157,248848,5353,11,5.3,,,
2021-02-14,MA,MAA,Massachusetts,6892503,1502925,1085584,21805,15750,823429,11947,259760,3769,11.8,3.7,,,
2021-02-14,MD,MDA,Maryland,6045680,1193075,850994,19734,14076,618905,10237,231127,3823,10.5,4,,,
2021-02-14,ME,MEA,Maine,1344212,299375,193246,22271,14376,141778,10547,49721,3699,10.7,3.8,,,
2021-02-14,MH,MHA,Marshall Islands,58413,21000,5938,35951,10166,5233,8959,665,1138,9,1.1,,,
2021-02-14,MI,MIA,Michigan,9986857,1919975,1604973,19225,16071,1096479,10979,490997,4916,11.2,5,,,
2021-02-14,MN,MNA,Minnesota,5639632,1132350,870743,20078,15440,643627,11413,224005,3972,11.4,4,,,
2021-02-14,MO,MOA,Missouri,6137428,1129975,848026,18411,13817,613292,9993,225467,3674,9.7,3.5,,,
2021-02-14,MP,MPA,Northern Mariana Islands,56882,29650,13754,52125,24180,8604,15126,5141,9038,15.1,9,,,
2021-02-14,MS,MSA,Mississippi,2976149,614100,427198,20634,14354,312244,10492,114284,3840,10.6,3.9,,,
2021-02-14,MT,MTA,Montana,1068778,199825,176810,18697,16543,127657,11944,48739,4560,12,4.6,,,
2021-02-14,NC,NCA,North Carolina,10488084,2067725,1617435,19715,15422,1166560,11123,448878,4280,11,4.2,,,
2021-02-14,ND,NDA,North Dakota,762062,155375,148916,20389,19541,99364,13039,47552,6240,13,6.1,,,
2021-02-14,NE,NEA,Nebraska,1934408,407500,285708,21066,14770,195639,10114,88356,4568,10.1,4.6,,,
2021-02-14,NH,NHA,New Hampshire,1359711,311875,208541,22937,15337,146718,10790,61658,4535,11.1,4.6,,,
2021-02-14,NJ,NJA,New Jersey,8882190,1776775,1349327,20004,15191,992728,11177,350955,3951,11.6,4.2,,,
2021-02-14,NM,NMA,New Mexico,2096829,429950,419882,20505,20025,286538,13665,128316,6120,14,6.2,,,
2021-02-14,NV,NVA,Nevada,3080156,534775,428423,17362,13909,327691,10639,98469,3197,10.5,3.2,,,
2021-02-14,NY,NYA,New York State,19453561,3969050,2925186,20403,15037,2007952,10322,833444,4284,10.3,4.2,,,
2021-02-14,OH,OHA,Ohio,11689100,2315100,1691925,19806,14474,1241257,10619,447697,3830,10.6,3.8,,,
2021-02-14,OK,OKA,Oklahoma,3956971,816650,682354,20638,17244,477378,12064,201044,5081,12.1,5.1,,,
2021-02-14,OR,ORA,Oregon,4217737,841550,671315,19953,15916,475841,11282,193105,4578,11.2,4.5,,,
2021-02-14,PA,PAA,Pennsylvania,12801989,2689425,1822327,21008,14235,1363250,10649,453485,3542,10.7,3.6,,,
2021-02-14,PR,PRA,Puerto Rico,3193694,706800,382721,22131,11984,272485,8532,108793,3406,8.5,3.4,,,
2021-02-14,RI,RIA,Rhode Island,1059361,228650,141155,21584,13325,97380,9192,43717,4127,9.3,4,,,
2021-02-14,RP,RPA,Republic of Palau,17907,9200,4321,51377,24130,3109,17362,1212,6768,0,0,,,
2021-02-14,SC,SCA,South Carolina,5148714,891650,704186,17318,13677,525641,10209,167699,3257,10.4,3.3,,,
2021-02-14,SD,SDA,South Dakota,884659,182025,160223,20576,18111,109875,12420,50247,5680,12.6,5.7,,,
2021-02-14,TN,TNA,Tennessee,6829174,1361700,967085,19939,14161,659390,9655,303722,4447,9.6,4.4,,,
2021-02-14,TX,TXA,Texas,28995881,5099325,4133747,17586,14256,2970596,10245,1159996,4001,0,0,,,
2021-02-14,UT,UTA,Utah,3205958,579700,510267,18082,15916,307059,9578,105704,3297,9.6,3.3,,,
2021-02-14,VA,VAA,Virginia,8535519,1596425,1355231,18703,15878,1004422,11768,320109,3750,11.8,3.8,,,
2021-02-14,VA2,VA2,Veterans Health,0,2042525,1600830,0,0,1146573,0,453043,0,0,0,,,
2021-02-14,VI,VIA,Virgin Islands,104680,26425,12288,25244,11739,8730,8340,3558,3399,8.2,3.4,,,
2021-02-14,VT,VTA,Vermont,623989,138025,106787,22120,17114,73105,11716,33495,5368,11.7,5.3,,,
2021-02-14,WA,WAA,Washington,7614893,1437825,1166471,18882,15318,870853,11436,281718,3700,11.5,3.7,,,
2021-02-14,WI,WIA,Wisconsin,5822434,1082100,955412,18585,16409,709908,12193,234709,4031,12.2,4.1,,,
2021-02-14,WV,WVA,West Virginia,1792147,395600,386583,22074,21571,247689,13821,138882,7749,13.8,7.6,,,
2021-02-14,WY,WYA,Wyoming,578759,122200,99099,21114,17123,71653,12380,27132,4688,12.4,4.7,,,
2021-02-14,US,USA,United States,331996199,70057800,52884356,,,38292270,,14077440,,10,3.7,25505313,27271797,107246
2021-02-14,LTC,LTC,Long Term Care,,,5822871,,,,,,,0,0,,,
