Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-10-05,NC,NCA,North Carolina,10488084,Report,14483780,11463167,138097,109297,4266011,6778183,418444,529,6336753,60.4,46.3,5930915,72.4,10727969,131031,176904,1642068,93.8,3127664,178612,827127,4853085,4532999,55.4,5737240,8049840,696700,0,1901751,2950518,411176,98,1898875,2633318,409795,96,672832,684809,46620,46,5263543,50.2,4942084,60.4,1404307,80.2,3016783,8985519,11448981,127416,161190,6327913,70.4,4847783,54,5258219,58.5,1901657,2945310,411154,98,10958585,,,,,,,,,,,,,,,,,
2021-10-05,ND,NDA,North Dakota,762062,Report,932610,754027,122380,98946,297381,423626,32771,249,391227,51.3,40.6,370124,63.6,713172,122561,160272,104588,87.3,209211,174568,778180,309688,292819,50.3,368000,524910,39700,0,132193,177434,29756,2,131997,160762,29623,2,45226,43411,3861,0,339385,44.5,322384,55.4,92498,77.2,194313,637246,752982,118162,146350,390609,61.3,309344,48.5,339038,53.2,132188,177095,29753,2,697260,,,,,,,,,,,,,,,,,
2021-10-05,NE,NEA,Nebraska,1934408,Report,2582250,2201296,133490,113797,817158,1300158,79234,4746,1154913,59.7,50.9,1073496,73.6,2047648,140410,177068,287680,92.1,600142,192071,826431,985374,913791,62.7,979980,1485870,116400,0,385208,598304,79114,1260,385060,526920,79040,1213,134092,134058,6449,795,1063886,55,992233,68,275394,88.1,560999,1617408,2200927,136077,159654,1154632,71.4,985305,60.9,1063799,65.8,385188,598257,79096,1258,2105608,,,,,,,,,,,,,,,,,
2021-10-05,NH,NHA,New Hampshire,1359711,Report,2154510,1772296,158454,130344,690796,1000981,80480,39,962194,70.8,56.7,903681,81.8,1654744,149824,195074,263197,99.9,471877,185878,848687,771304,723104,65.5,843320,1183590,127600,0,323780,447291,69070,54,323529,399347,69015,50,94418,115833,14284,26,840195,61.8,791941,71.7,224561,88.5,460300,1198569,1771474,147799,179757,961561,80.2,771120,64.3,839986,70.1,323678,447209,69045,54,1745936,,,,,,,,,,,,,,,,,
2021-10-05,NJ,NJA,New Jersey,8882190,Report,14083045,11660018,158554,131274,4463673,6753349,442863,133,6478172,72.9,59.7,6012246,86.6,10803941,155595,202820,1407942,95.4,2659514,180241,954437,5300352,4901713,70.6,5485520,7950825,646700,0,2107462,3191123,449502,173,2106892,2793080,449222,159,596445,596414,85459,48,5748260,64.7,5349353,77,1278366,86.6,2627066,7618375,11659156,153040,184856,6477349,85,5300214,69.6,5748063,75.4,2107429,3191019,449442,173,11567797,,,,,,,,,,,,,,,,,
2021-10-05,NM,NMA,New Mexico,2096829,Report,2960895,2817214,141208,134356,1177942,1534508,98704,6060,1529877,73,58.9,1409479,87,2603307,160600,182660,375263,99.4,722201,191258,784123,1235762,1134866,70,1253920,1560675,146300,0,531303,702071,97316,1690,530914,601592,97169,1671,156848,161466,19675,898,1332380,63.5,1231346,76,338887,89.7,650840,1787431,2816869,157593,165651,1529570,85.6,1235688,69.1,1332294,74.5,531285,702015,97304,1690,2498030,,,,,,,,,,,,,,,,,
2021-10-05,NV,NVA,Nevada,3080156,Report,4045120,3443155,131328,111785,1219801,2071438,151785,131,1886012,61.2,46.3,1763229,73.9,3225317,135091,169428,437932,88.3,850914,171565,815594,1426915,1335392,55.9,1475340,2369880,199900,0,552554,874003,149312,35,552455,782581,149270,34,180305,181636,23902,20,1575904,51.2,1484340,62.2,385863,77.8,799534,2621802,3443100,131326,154288,1885912,71.9,1426880,54.4,1575865,60.1,552550,873972,149308,35,3313174,,,,,,,,,,,,,,,,,
2021-10-05,NY,NYA,New York State,19453561,Report,29809255,26226557,153233,134816,9732010,15351352,1133705,9490,13993680,71.9,58.8,13088872,84.9,24545959,159128,193250,3039418,92.2,5906958,179208,904367,11436720,10659786,69.1,11394000,17035155,1380100,0,4499544,6930946,1078693,2437,4497711,6156016,1077944,2299,1315677,1288053,172205,1039,12511620,64.3,11733970,76.1,2776974,84.2,5754636,16773220,26224058,156345,177719,13991901,83.4,11436088,68.2,12510851,74.6,4499373,6930501,1078554,2423,25876327,,,,,,,,,,,,,,,,,
2021-10-05,OH,OHA,Ohio,11689100,Report,15137395,12241979,129500,104730,4719387,7005657,501152,15783,6372049,54.5,46.4,6003170,65.9,11543237,126694,166143,1782614,87.1,3619501,176879,739737,5426007,5103329,56,6107200,8317995,712200,0,2203374,3215147,486599,4450,2202898,2893043,486391,4367,773283,845181,86279,2236,5909570,50.6,5586699,61.3,1706979,83.4,3493372,10000702,12241725,122409,151363,6371810,63.7,5425927,54.3,5909481,59.1,2203368,3215074,486589,4450,11986247,,,,,,,,,,,,,,,,,
2021-10-05,OK,OKA,Oklahoma,3956971,Report,5065130,4211321,128005,106428,1730724,2358727,121437,433,2255807,57,45.1,2111957,70.3,3949601,131446,168572,586778,92.4,1145427,180345,797492,1782642,1667322,55.5,2195460,2626170,243500,0,761959,1019974,119740,107,761713,904912,119657,97,259799,231017,19022,29,1901780,48.1,1786379,59.5,509867,80.3,1026644,3325223,4211050,126640,152325,2255575,67.8,1782587,53.6,1901711,57.2,761942,1019936,119726,107,3690666,,,,,,,,,,,,,,,,,
