Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-17,DC,DCA,District of Columbia,705749,Report,1200485,976016,170101,138295,371388,573685,30513,430,489465,69.4,54.2,466160,80.7,939323,162631,207847,80020,91.6,184188,210879,1374450,382206,365953,63.4,467980,678105,54400,0,152901,228690,34251,248,152840,212517,34230,231,39124,29925,2469,33,416090,59,399818,69.2,71551,81.9,161615,609754,975925,160052,196880,489358,80.3,382160,62.7,416041,68.2,152895,228652,34248,246,882213,,,,,,
2021-09-17,DD2,DD2,Dept of Defense,0,Report,5246820,5406429,0,0,1998910,3171021,232734,3764,3010955,0,0,2854978,0,5126938,0,0,204949,0,389820,0,0,2046790,1930149,0,1886220,3166200,194400,0,794470,1252073,207174,15,794339,1135565,207005,15,53254,89822,7069,0,2253732,0,2136924,0,150145,0,389820,0,5406198,0,0,3010779,0,2046745,0,2253666,0,794455,1252043,207153,15,5406198,,,,,,
2021-09-17,DE,DEA,Delaware,973764,Report,1529095,1181812,157029,121365,458473,672044,50179,1116,637298,65.4,51.7,597866,77.6,1105080,143481,198534,183123,96.9,351376,186006,809448,503529,471170,61.2,609180,854115,65800,0,204081,298796,49580,426,203971,266551,49540,423,67476,87040,9188,233,552883,56.8,520485,67.6,163937,86.8,335007,839807,1181608,140700,182077,637128,75.9,503495,60,552840,65.8,204077,298766,49571,426,1145051,,,,,,
2021-09-17,FL,FLA,Florida,21477737,Report,31909365,26079631,148569,121426,9884191,14918424,1189895,87121,14156730,65.9,50.3,13365549,77.5,24661904,142986,185005,4299790,95.6,8570218,190562,709517,10800738,10198805,59.1,12582560,17596905,1729900,0,4289181,6477752,1172954,26406,4287687,5877512,1171481,26246,1829923,1714906,196126,16332,11966293,55.7,11362926,65.9,3757287,83.5,8251833,18696028,26070768,139445,170675,14148761,75.7,10799833,57.8,11964610,64,4288504,6477528,1172175,26403,25298116,,,,,,
2021-09-17,FM,FMA,Federated States of Micronesia,103643,Report,83600,69608,80662,67161,57614,692,11302,0,43483,42,24.7,42844,53.1,68911,85364,103560,3420,19.5,5526,31467,476055,25627,25563,31.7,71600,1800,10200,0,25421,169,10730,1,25416,110,10709,1,2042,7,1010,0,36321,35,36236,44.9,3059,17.4,5526,88509,69594,78629,94454,43470,49.1,25626,29,36313,41,25420,169,10723,1,69594,,,,,,
2021-09-17,GA,GAA,Georgia,10617423,Report,14134065,10353443,133121,97514,4198369,5879180,268788,7106,5709654,53.8,41.4,5337332,65.8,9726756,119883,174203,1313612,86.6,2575092,169754,931740,4393066,4137396,51,5859080,7675785,599200,0,1841734,2545955,267236,2356,1841011,2291198,266827,2213,628700,481520,31814,1093,4657281,43.9,4401249,54.2,1143127,75.4,2503718,8988102,10350900,115162,157253,5707449,63.5,4392678,48.9,4656793,51.8,1841685,2545620,267135,2353,9983632,,,,,,
2021-09-17,GU,GUA,Guam,165768,Report,226300,225954,136516,136307,76114,140743,9068,29,123815,74.7,60.1,111394,86.3,203766,157819,175271,16011,57,30774,109567,805711,99573,89850,69.6,74200,132600,19500,0,35251,64306,8634,0,35237,54597,8628,0,6204,8218,485,0,108191,65.3,98462,76.3,14907,53.1,29776,141562,225922,159592,159859,123791,87.4,99565,70.3,108182,76.4,35250,64299,8633,0,207748,,,,,,
2021-09-17,HI,HIA,Hawaii,1415872,Report,2267630,1838408,160158,129843,614052,1083627,46849,93880,1076210,76,53.4,1002730,89.9,1721973,154298,203192,277061,99.9,503186,187443,844719,756739,712054,63.8,885520,1291110,91000,0,267360,471189,47527,18087,266763,427120,47367,18070,96037,124072,9540,1412,804163,56.8,759320,68,231061,86.1,479834,1211109,1833809,151416,187236,1072391,88.5,755261,62.4,802650,66.3,267310,469773,47491,18076,1640072,,,,,,
2021-09-17,IA,IAA,Iowa,3155070,Report,4121525,3389895,130632,107443,1368964,1877246,143356,329,1811220,57.4,48.6,1699156,70,3180761,130991,169734,504465,91.2,994096,179779,745365,1534417,1439232,59.3,1660640,2261085,199800,0,657008,876697,141115,232,656825,781700,141043,231,256623,217197,13188,106,1675052,53.1,1579799,65.1,487114,88.1,960960,2676281,3389842,126662,154002,1811133,67.7,1534392,57.3,1675025,62.6,657001,876679,141113,232,3325989,,,,,,
2021-09-17,ID,IDA,Idaho,1787065,Report,2137850,1518617,119629,84978,628470,824410,63847,1890,820718,45.9,37,818568,61.1,1517524,113344,159676,247772,85.2,484127,166556,735490,661923,660625,49.3,874340,1157310,106200,0,285632,375427,63483,495,285611,374152,63461,493,107069,114159,10805,207,725037,40.6,723717,54.1,232240,79.9,460206,1495407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2021-09-17,IH2,IH2,Indian Health Svc,2082813,Report,2048765,1614083,98365,77495,814902,767776,31405,0,892863,42.9,33.9,817479,0,1479835,0,0,154622,0,287400,0,0,706377,647722,0,1001860,969105,77800,0,361232,345037,31273,0,360938,286681,31217,0,73673,53265,3059,0,737542,35.4,678836,0,129997,0,287400,0,1613475,0,0,892450,0,706217,0,737362,0,361157,344953,31252,0,1613475,,,,,,
2021-09-17,IL,ILA,Illinois,12671821,Report,17585725,15029845,138778,118608,5524172,8944220,542953,18500,8553513,67.5,48.4,7906404,80.2,13914415,141207,178464,1930247,94.5,3549831,173736,860682,6128495,5671398,57.6,6699740,10028685,857300,0,2360752,3759451,531136,5971,2354256,3308952,528693,5887,719422,789962,73912,2804,6657310,52.5,6197788,62.9,1586100,77.6,3451781,10837805,14988534,138299,162263,8527552,78.7,6113958,56.4,6642744,61.3,2360708,3744958,531107,5971,14750271,,,,,,
2021-09-17,IN,INA,Indiana,6732219,Report,8096940,6592263,120271,97921,2470893,3847509,250109,23752,3460900,51.4,43.8,3254281,63,6206766,120187,156788,933897,86,1891336,174197,745751,2950649,2778337,53.8,3141820,4526520,428600,0,1157042,1784493,245904,7151,1156770,1612550,245677,7083,445550,427489,28365,3542,3194590,47.5,3022080,58.5,904946,83.3,1855675,5705039,6591817,115544,141926,3460529,60.7,2950524,51.7,3194447,56,1157027,1784385,245884,7151,6508359,,,,,,
2021-09-17,KS,KSA,Kansas,2913314,Report,3792245,3015833,130169,103519,1212262,1697377,105200,994,1716540,58.9,46.5,1600989,72.3,2815888,127239,171357,460586,96.9,837047,176040,797550,1353265,1263198,57.1,1574140,2038605,179500,0,563129,789218,103570,376,562827,699487,103474,346,191144,190075,16852,178,1456293,50,1366134,61.7,398249,83.8,800847,2451697,3015698,123005,154678,1716408,70,1353249,55.2,1456270,59.4,563122,789209,103563,376,2885573,,,,,,
2021-09-17,KY,KYA,Kentucky,4467673,Report,5595325,4773886,125240,106854,2011066,2565775,196293,752,2654385,59.4,46.4,2496261,72,4494902,129730,161490,687823,91.6,1282168,170827,745483,2070838,1950294,56.3,2435900,2886525,272900,0,910196,1158762,193493,1084,909990,1038457,193375,1053,283335,299070,37684,577,2263535,50.7,2142875,61.8,620666,82.7,1245346,3806167,4772752,125395,147007,2653988,69.7,2070796,54.4,2263465,59.5,910184,1158734,193465,1082,4681168,,,,,,
2021-09-17,LA,LAA,Louisiana,4648794,Report,5562430,4388957,119653,94411,1860921,2371680,154996,1360,2365815,50.9,40.8,2234683,62.8,4160581,116832,156197,638677,86.2,1269541,171323,750643,1896835,1800990,50.6,2350440,2968890,243100,0,837300,1058228,147689,616,836870,962824,147539,609,287263,296036,20974,140,2043833,44,1947842,54.7,604413,81.6,1219788,3923318,4388613,111860,141779,2365546,60.3,1896754,48.3,2043731,52.1,837280,1058167,147668,616,4254227,,,,,,
2021-09-17,MA,MAA,Massachusetts,6892503,Report,10778340,9641592,156378,139885,3757421,5554218,329716,237,5273666,76.5,62.3,4892181,88.3,8945164,161474,194565,1159998,99.2,2150380,183898,921752,4290947,3974855,71.8,4372580,5958660,447100,0,1723545,2565727,331374,111,1718260,2254945,330166,96,468936,496315,68303,37,4620757,67,4303467,77.7,1033591,88.4,2088069,6016745,9613083,159772,179139,5256887,87.4,4279482,71.1,4609285,76.6,1723537,2554270,331367,111,9475867,,,,,,
2021-09-17,MD,MDA,Maryland,6045680,Report,9779500,7811954,161760,129215,2918562,4588915,294077,10400,4212601,69.7,58.4,3893038,82.6,7217513,153206,207589,916377,95.5,1755616,182992,1019340,3528219,3257301,69.1,3743980,5595120,440400,0,1368375,2153515,288275,2892,1367959,1883152,288080,2786,409532,400469,52317,787,3813057,63.1,3541977,75.2,863105,90,1707866,5162887,7811411,151299,189419,4212022,81.6,3528054,68.3,3812862,73.9,1368338,2153389,288244,2891,7572397,,,,,,
2021-09-17,ME,MEA,Maine,1344212,Report,2102710,1787347,156427,132966,731730,939117,115626,874,983029,73.1,58.9,926303,84.6,1679550,153332,191963,279615,98,529635,185664,737108,791390,741682,67.7,890840,1095570,116300,0,346569,444168,114173,222,346512,394543,114104,203,121109,121285,22708,92,905132,67.3,855362,78.1,265194,93,512408,1184936,1787230,150829,177453,982922,83,791376,66.8,905098,76.4,346563,444160,114153,222,1736950,,,,,,
2021-09-17,MH,MHA,Marshall Islands,58413,Report,51300,39749,87823,68048,37736,0,2013,0,22343,38.3,29.7,22263,48.9,39643,87133,112755,1278,12.9,2277,23007,518339,17328,17297,38,40500,0,10800,0,17311,11,2003,0,17282,9,1995,0,997,0,96,0,19325,33.1,19286,42.4,1093,11,2277,49884,39719,79623,102839,22321,44.7,17320,34.7,19315,38.7,17303,11,2001,0,39719,,,,,,
2021-09-17,MI,MIA,Michigan,9986857,Report,13275060,10391234,132925,104049,4114305,5911391,363960,1578,5602946,56.1,47.7,5283307,67.4,9793958,124876,169262,1548648,87.7,2968695,168160,751957,4768655,4493459,57.3,5563900,7055760,655400,0,1965216,2801251,370322,849,1964605,2526748,370051,798,733594,669636,66245,504,5137638,51.4,4862202,62,1469979,83.3,2876822,8595002,10390769,120893,154451,5602534,65.2,4768560,55.5,5137526,59.8,1965195,2801178,370305,848,10181227,,,,,,
2021-09-17,MN,MNA,Minnesota,5639632,Report,7608560,6542438,134912,116008,2462036,3787235,291269,1898,3546623,62.9,52.2,3292957,75.9,6060093,139747,175455,869443,94.5,1660447,180408,826674,2942650,2716405,62.6,2956720,4287840,364000,0,1156233,1784559,291957,642,1154149,1560429,291430,622,345000,426288,47884,149,3233391,57.3,3006630,69.3,819321,89,1583157,4778088,6522949,136518,159239,3535471,74,2934593,61.4,3225315,67.5,1156221,1776516,291936,642,6352150,,,,,,
2021-09-17,MO,MOA,Missouri,6137428,Report,7706845,6145914,125571,100138,2249667,3692795,202621,831,3315086,54,43.5,3117877,65.4,5783971,121338,161676,908584,85.6,1756551,165395,725666,2668395,2511243,52.7,3063680,4331565,311600,0,1026507,1640478,204208,219,1026179,1483707,203989,186,377847,411625,36933,75,2871412,46.8,2714061,56.9,826480,77.8,1668616,5235715,6145515,117377,147198,3314699,63.3,2668350,51,2871348,54.8,1026496,1640444,204189,219,5944415,,,,,,
2021-09-17,MP,MPA,Northern Mariana Islands,56882,Report,82590,68830,145195,121005,9343,58722,765,0,35475,62.4,57.5,31102,70.2,60449,136441,186417,2907,30.2,5846,60656,856921,32735,28723,64.8,20200,59790,2600,0,4328,28405,769,0,4327,24394,769,0,453,2300,88,0,33502,58.9,29490,66.6,2841,29.5,5846,48576,68830,141695,170022,35475,73,32735,67.4,33502,69,4328,28405,769,0,68830,,,,,,
2021-09-17,MS,MSA,Mississippi,2976149,Report,3722795,2684389,125088,90197,1113846,1497208,71901,1434,1461205,49.1,39.3,1372690,60.3,2532045,111173,163455,406771,83.6,789000,162115,764916,1170751,1106284,48.6,1560340,1994055,168400,0,501255,668639,71379,290,501007,604432,71300,280,192604,166042,16471,136,1241563,41.7,1177019,51.7,375253,77.1,763015,2521425,2684134,106453,147646,1460993,57.9,1170694,46.4,1241496,49.2,501245,668592,71369,290,2590205,,,,,,
2021-09-17,MT,MTA,Montana,1068778,Report,1299755,1063438,121611,99500,459580,557079,45925,854,575478,53.8,43.5,543629,64.7,1005765,119707,154698,177879,86.2,341180,165271,629613,464666,439576,52.3,562720,664335,72700,0,211388,252656,44773,254,211294,227669,44731,251,79591,76655,9017,142,509071,47.6,483945,57.6,165405,80.1,317568,917598,1063254,115874,141648,575341,62.7,464632,50.6,509032,55.5,211370,252640,44768,254,989236,,,,,,
2021-09-17,NC,NCA,North Carolina,10488084,Report,14009480,10954587,133575,104448,4163946,6382723,407441,477,6091426,58.1,44.6,5702365,69.6,10259748,125312,171111,1557935,89,2977602,170042,800042,4674499,4377229,53.5,5629360,7722420,657700,0,1850688,2823163,400374,86,1847868,2528721,399023,84,667318,675797,45733,42,5074311,48.4,4775696,58.3,1388890,79.3,2869288,8985519,10940433,121756,155912,6082602,67.7,4669210,52,5069000,56.4,1850595,2817967,400352,86,10471380,,,,,,
2021-09-17,ND,NDA,North Dakota,762062,Report,893910,723997,117301,95005,292944,399007,31846,200,381285,50,39.3,361197,62.1,685678,117836,153622,103122,86,201051,167759,745888,299271,283720,48.8,358240,499170,36500,0,130041,169181,28889,1,129847,153825,28759,1,45022,42714,3784,0,328112,43.1,312432,53.7,91520,76.4,186348,637246,722954,113450,140277,380669,59.7,298927,46.9,327765,51.4,130036,168842,28886,1,669814,,,,,,
2021-09-17,NE,NEA,Nebraska,1934408,Report,2474780,2126324,127935,109921,803759,1240406,77753,4406,1135425,58.7,49.7,1056044,72.4,1978487,135668,169699,284682,91.1,572154,183114,792036,960630,892720,61.2,957780,1406400,110600,0,379078,579819,77818,1216,378934,512103,77746,1170,133372,132870,6371,773,1037931,53.7,969953,66.5,273386,87.5,534654,1617408,2125968,131443,153009,1135152,70.2,960563,59.4,1037846,64.2,379058,579774,77800,1214,2034389,,,,,,
2021-09-17,NH,NHA,New Hampshire,1359711,Report,2108670,1724464,155082,126826,685574,959762,79098,30,932637,68.6,55.9,875867,79.3,1610876,145852,190924,247234,97.4,450672,177525,830630,760445,714123,64.7,832860,1155510,120300,0,321803,438434,67767,44,321553,392366,67713,41,94180,115222,14168,21,828048,60.9,781673,70.8,223591,88.1,439149,1198569,1723753,143818,175932,932109,77.8,760261,63.4,827839,69.1,321701,438352,67742,44,1698501,,,,,,
2021-09-17,NJ,NJA,New Jersey,8882190,Report,13695285,11334953,154188,127614,4415417,6484782,434715,39,6360622,71.6,58.3,5909156,85.1,10518353,151482,197236,1388276,94.1,2565648,173879,928157,5177309,4804874,69.2,5403760,7674525,617000,0,2077959,3097812,440513,141,2077395,2725962,440236,129,592926,590456,84661,41,5616425,63.2,5243722,75.5,1268084,85.9,2533476,7618375,11334085,148773,179766,6359785,83.5,5177188,68,5616242,73.7,2077926,3097725,440450,141,11246034,,,,,,
2021-09-17,NM,NMA,New Mexico,2096829,Report,2841125,2725327,135496,129974,1156255,1466385,97176,5511,1501118,71.6,57.3,1384433,85.4,2520726,155505,175271,370418,98.1,695745,184252,752405,1201797,1106640,68.3,1220240,1482285,138600,0,520025,679558,95815,1601,519644,584809,95668,1583,155552,159530,19557,853,1296999,61.9,1201704,74.1,335492,88.8,626558,1787431,2724992,152453,158950,1500819,84,1201725,67.2,1296915,72.6,520007,679504,95803,1601,2415961,,,,,,
2021-09-17,NV,NVA,Nevada,3080156,Report,3912720,3318560,127030,107740,1200507,1969469,148506,78,1838733,59.7,44.9,1720698,72.1,3112287,130357,163882,430472,86.8,815633,164451,788899,1382580,1297702,54.4,1451380,2273040,188300,0,543470,838803,146079,32,543373,754024,146037,31,179230,178926,23620,19,1528384,49.6,1443465,60.5,381795,77,765118,2621802,3318508,126574,149238,1838636,70.1,1382545,52.7,1528345,58.3,543466,838772,146075,32,3192288,,,,,,
2021-09-17,NY,NYA,New York State,19453561,Report,28797845,25258954,148034,129842,9551896,14599840,1098494,8724,13566136,69.7,56.9,12703577,82.4,23682254,153529,186693,2986165,90.6,5715563,173401,873682,11069922,10354481,67.1,11224540,16268805,1304500,0,4421678,6642720,1044645,2231,4419929,5929167,1043940,2121,1306724,1270682,169903,965,12111274,62.3,11395157,73.9,2748274,83.4,5565844,16773220,25256609,150577,171689,13564445,80.9,11069333,66,12110559,72.2,4421512,6642313,1044517,2217,24916575,,,,,,
2021-09-17,OH,OHA,Ohio,11689100,Report,14541975,11850148,124406,101378,4655846,6688050,491062,15190,6249380,53.5,45.4,5894984,64.7,11186223,122776,159608,1767785,86.4,3479064,170016,710640,5302207,4999204,54.9,6022920,7838655,680400,0,2176361,3118903,476910,4334,2175905,2816447,476714,4257,769435,836567,85479,2184,5776508,49.4,5473323,60.1,1693665,82.8,3355144,10000702,11849922,118491,145410,6249166,62.5,5302129,53,5776422,57.8,2176355,3118832,476901,4334,11600429,,,,,,
2021-09-17,OK,OKA,Oklahoma,3956971,Report,4916860,4025023,124258,101720,1690728,2215480,118557,258,2194258,55.5,43.2,2056366,68.4,3780407,125815,163637,573377,90.3,1092539,172018,774148,1709848,1605587,53.4,2144660,2540400,231800,0,741541,967702,116966,95,741310,863684,116889,85,257477,226789,18856,26,1826304,46.2,1721968,57.3,503148,79.2,977392,3325223,4024765,121037,147866,2194035,66,1709798,51.4,1826240,54.9,741525,967668,116952,95,3522124,,,,,,
2021-09-17,OR,ORA,Oregon,4217737,Report,6571075,5125496,155796,121522,1948704,2959514,213654,3624,2774422,65.8,54.7,2591102,77.3,4786479,142830,196083,692361,90.4,1314496,171587,857753,2306101,2151946,64.2,2661900,3589275,319900,0,914783,1389293,210150,817,911994,1237982,209359,771,297079,309257,49147,366,2515043,59.6,2360106,70.4,655849,85.6,1256955,3647769,5111480,140126,180140,2766360,75.8,2300373,63.1,2509312,68.8,914779,1383573,210147,813,4988987,,,,,,
2021-09-17,PA,PAA,Pennsylvania,12801989,Report,18733375,15870658,146332,123970,6364473,8868076,637348,761,9113177,71.2,51.8,8574333,84.3,14929448,146837,184250,2579562,99.9,4645932,194117,782722,6632978,6239577,61.4,7838620,9798255,1096500,0,2774076,3857009,639410,461,2771828,3465909,638969,429,983220,1015888,85154,219,7270956,56.8,6877135,67.6,2084481,87.1,4478887,11081530,15865572,143171,169050,9109596,82.2,6631480,59.8,7269399,65.6,2773934,3855653,639351,461,15524064,,,,,,
2021-09-17,PR,PRA,Puerto Rico,3193694,Report,4936090,4561783,154557,142837,1848384,2582990,130018,391,2493130,78.1,64.3,2295591,87.6,4200228,160255,188331,603246,99.9,1126718,207526,909161,2053102,1887105,72,2007580,2737410,191100,0,852123,1200688,129322,49,851740,1035077,129158,47,268701,247984,22191,9,2182182,68.3,2016022,76.9,538885,99.3,1089975,2848293,4560242,160104,173300,2491906,87.5,2052787,72.1,2181819,76.6,852065,1200431,129274,49,4482353,,,,,,
