Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-01-31,IL,ILA,Illinois,12671821,1696575,1011454,13389,7982,781536,6168,211528,1669,6.17,1.67,,,
2021-01-31,IN,INA,Indiana,6732219,931500,607185,13836,9019,495746,7364,111233,1652,7.36,1.65,,,
2021-01-31,KS,KSA,Kansas,2913314,413350,221469,14188,7602,180156,6184,39753,1365,6.18,1.36,,,
2021-01-31,KY,KYA,Kentucky,4467673,650150,404705,14552,9059,337738,7560,64890,1452,7.56,1.45,,,
2021-01-31,LA,LAA,Louisiana,4648794,648925,443715,13959,9545,369486,7948,73436,1580,7.95,1.58,,,
2021-01-31,MA,MAA,Massachusetts,6892503,1060900,579181,15392,8403,461408,6694,116315,1688,6.69,1.69,,,
2021-01-31,MD,MDA,Maryland,6045680,884650,505454,14633,8361,422218,6984,82743,1369,6.98,1.37,,,
2021-01-31,ME,MEA,Maine,1344212,212125,140353,15781,10441,105665,7861,33121,2464,7.86,2.46,,,
2021-01-31,MH,MHA,Marshall Islands,58413,13600,4127,23282,7065,3763,6442,327,560,6.44,0.56,,,
2021-01-31,MI,MIA,Michigan,9986857,1362600,977030,13644,9783,772944,7740,190777,1910,7.74,1.91,,,
2021-01-31,MN,MNA,Minnesota,5639632,837550,518744,14851,9198,402715,7141,114255,2026,7.14,2.03,,,
2021-01-31,MO,MOA,Missouri,6137428,835400,444384,13612,7241,340708,5551,100237,1633,5.55,1.63,,,
2021-01-31,MP,MPA,Northern Mariana Islands,56882,18650,10050,32787,17668,6896,12123,3150,5538,12.12,5.54,,,
2021-01-31,MS,MSA,Mississippi,2976149,425000,236401,14280,7943,211689,7113,24455,822,7.11,0.82,,,
2021-01-31,MT,MTA,Montana,1068778,141650,104525,13253,9780,79584,7446,24885,2328,7.45,2.33,,,
2021-01-31,NC,NCA,North Carolina,10488084,1423475,951657,13572,9074,800782,7635,149906,1429,7.64,1.43,,,
2021-01-31,ND,NDA,North Dakota,762062,108050,97915,14179,12849,70822,9293,25359,3328,9.29,3.33,,,
2021-01-31,NE,NEA,Nebraska,1934408,288375,177711,14908,9187,133002,6876,43712,2260,6.88,2.26,,,
2021-01-31,NH,NHA,New Hampshire,1359711,217100,128313,15967,9437,98524,7246,29736,2187,7.25,2.19,,,
2021-01-31,NJ,NJA,New Jersey,8882190,1232525,795440,13876,8955,670153,7545,123147,1386,7.54,1.39,,,
2021-01-31,NM,NMA,New Mexico,2096829,317900,264147,15161,12597,204968,9775,56314,2686,9.78,2.69,,,
2021-01-31,NV,NVA,Nevada,3080156,368800,241078,11973,7827,205892,6684,33923,1101,6.68,1.1,,,
2021-01-31,NY,NYA,New York State,19453561,2932775,1875462,15076,9641,1473614,7575,329795,1695,7.58,1.7,,,
2021-01-31,OH,OHA,Ohio,11689100,1553900,954013,13294,8162,789605,6755,163622,1400,6.76,1.4,,,
2021-01-31,OK,OKA,Oklahoma,3956971,594925,437985,15035,11069,356891,9019,78459,1983,9.02,1.98,,,
2021-01-31,OR,ORA,Oregon,4217737,665325,407890,15774,9671,331692,7864,74927,1776,7.86,1.78,,,
2021-01-31,PA,PAA,Pennsylvania,12801989,1976925,1088172,15442,8500,862021,6733,223489,1746,6.73,1.75,,,
2021-01-31,PR,PRA,Puerto Rico,3193694,530950,249394,16625,7809,193842,6070,54276,1699,6.07,1.7,,,
2021-01-31,RI,RIA,Rhode Island,1059361,173225,91177,16352,8607,67744,6395,23408,2210,6.39,2.21,,,
2021-01-31,RP,RPA,Republic of Palau,17907,6000,3110,33506,17368,3109,17362,1,6,17.36,0.01,,,
2021-01-31,SC,SCA,South Carolina,5148714,560150,439541,10879,8537,361557,7022,74459,1446,7.02,1.45,,,
2021-01-31,SD,SDA,South Dakota,884659,130700,105961,14774,11978,76523,8650,29362,3319,8.65,3.32,,,
2021-01-31,TN,TNA,Tennessee,6829174,998875,609213,14627,8921,438426,6420,169166,2477,6.42,2.48,,,
2021-01-31,TX,TXA,Texas,28995881,3659550,2408879,12621,8308,1928227,6650,478812,1651,6.65,1.65,,,
2021-01-31,UT,UTA,Utah,3205958,401375,286501,12520,8937,227616,7100,45874,1431,7.1,1.43,,,
2021-01-31,VA,VAA,Virginia,8535519,1232350,833221,14438,9762,687883,8059,118612,1390,8.06,1.39,,,
2021-01-31,VA2,VA2,Veterans Health,0,1367700,932278,0,0,754720,0,176655,0,0,0,,,
2021-01-31,VI,VIA,Virgin Islands,104680,17075,6008,16312,5739,4920,4700,1088,1039,4.7,1.04,,,
2021-01-31,VT,VTA,Vermont,623989,99750,67180,15986,10766,50571,8104,16491,2643,8.1,2.64,,,
2021-01-31,WA,WAA,Washington,7614893,1031400,684344,13545,8987,555505,7295,117398,1542,7.29,1.54,,,
2021-01-31,WI,WIA,Wisconsin,5822434,795050,491058,13655,8434,409614,7035,78902,1355,7.04,1.36,,,
2021-01-31,WV,WVA,West Virginia,1792147,305200,259774,17030,14495,192580,10746,67183,3749,10.75,3.75,,,
2021-01-31,WY,WYA,Wyoming,578759,85750,57023,14816,9853,47639,8231,9321,1611,8.23,1.61,,,
2021-01-31,US,USA,United States,331996199,49933250,31123299,,,25201143,,5657142,,7.59,1.7,14246089,16775916,101294
2021-01-31,LTC,LTC,Long Term Care,,,3683718,,,,,,,0,0,,,
