Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-27,FM,FMA,Federated States of Micronesia,103643,30000,14317,28946,13814,10489,10120,3726,3595,10.2,3.6,Report,14460,10599,3757,10595,3757,13.1,4.6,80842,37109,14313,17705,,,
2021-02-27,GA,GAA,Georgia,10617423,2881145,2070076,27136,19497,1281193,12067,745853,7025,11.9,7,Report,2042302,1258671,741138,1258258,741001,15.5,9.1,8113542,35510,2069532,25507,,,
2021-02-27,GU,GUA,Guam,165768,51300,54244,30947,32723,34215,20640,19542,11789,20.6,11.8,Report,54231,34205,19538,34195,19532,26.4,15.1,129299,39675,54227,41939,,,
2021-02-27,HI,HIA,Hawaii,1415872,497760,370746,35156,26185,241336,17045,129131,9120,17.2,9.2,Report,373143,243013,129821,242866,129762,21.8,11.6,1116004,44602,370541,33202,,,
2021-02-27,IA,IAA,Iowa,3155070,901745,684596,28581,21698,511624,16216,166554,5279,16.3,5.4,Report,691258,515659,169214,515265,169068,21.2,7,2428229,37136,684062,28171,,,
2021-02-27,ID,IDA,Idaho,1787065,485195,378401,27150,21174,246738,13807,119776,6702,14,6.8,Report,382847,249980,121491,249974,121488,18.7,9.1,1338864,36239,378398,28263,,,
2021-02-27,IH2,IH2,Indian Health Svc,2082813,868080,537180,41678,25791,370073,17768,161105,7735,17.8,7.7,Report,537180,370073,161105,368291,160764,0,0,0,0,535024,0,,,
2021-02-27,IL,ILA,Illinois,12671821,3575135,2735250,28213,21585,1947751,15371,744792,5878,15.5,6,Report,2764736,1964466,757754,1963033,757425,19.9,7.7,9853946,36281,2733455,27740,,,
2021-02-27,IN,INA,Indiana,6732219,1848620,1551945,27459,23053,987932,14675,547659,8135,14.7,8.1,Report,1551704,987547,547718,987324,547636,19.1,10.6,5164245,35797,1551639,30046,,,
2021-02-27,KS,KSA,Kansas,2913314,867585,583498,29780,20029,394351,13536,184698,6340,14.3,6.8,Report,618644,416368,197648,416035,197486,18.8,8.9,2213064,39203,583015,26344,,,
2021-02-27,KY,KYA,Kentucky,4467673,1317325,980727,29486,21952,654884,14658,321940,7206,15.2,7.4,Report,1010008,677007,329060,676765,328980,19.5,9.5,3464802,38020,980427,28297,,,
2021-02-27,LA,LAA,Louisiana,4648794,1331680,1019381,28646,21928,649708,13976,366968,7894,13.8,7.8,Report,1004619,640314,361607,640171,361577,18,10.2,3561164,37395,1019202,28620,,,
2021-02-27,MA,MAA,Massachusetts,6892503,2091730,1684341,30348,24437,1204776,17480,475214,6895,17.3,6.8,Report,1669948,1194345,471242,1193554,470941,21.5,8.5,5539703,37759,1683279,30386,,,
2021-02-27,MD,MDA,Maryland,6045680,1837445,1280675,30393,21183,831232,13749,447139,7396,14.2,7.7,Report,1326340,860103,463613,859779,463496,18.3,9.8,4710993,39003,1280251,27176,,,
2021-02-27,ME,MEA,Maine,1344212,416090,332358,30954,24725,223922,16658,106125,7895,16.9,8.1,Report,337913,227192,108382,227081,108328,20.7,9.9,1095370,37986,332198,30327,,,
2021-02-27,MH,MHA,Marshall Islands,58413,21000,10745,35951,18395,8421,14416,2267,3881,14.4,3.9,Report,10756,8429,2270,8420,2269,18.5,5,45562,46091,10737,23566,,,
2021-02-27,MI,MIA,Michigan,9986857,2704700,2245696,27083,22487,1419544,14214,803702,8048,14.5,8.2,Report,2282620,1444239,815724,1443892,815576,18.4,10.4,7842924,34486,2245201,28627,,,
2021-02-27,MN,MNA,Minnesota,5639632,1599790,1322288,28367,23446,882110,15641,435199,7717,15.8,7.7,Report,1330386,888433,436564,887930,436340,20.5,10.1,4336475,36891,1321570,30476,,,
2021-02-27,MO,MOA,Missouri,6137428,1694635,1278087,27611,20824,834145,13591,432728,7051,13.1,6.7,Report,1228417,805542,411845,805220,411737,16.9,8.6,4766843,35550,1277633,26802,,,
2021-02-27,MP,MPA,Northern Mariana Islands,56882,29650,18121,52125,31857,10559,18563,7552,13277,18.6,13.3,Report,18116,10554,7552,10550,7551,23.8,17,44368,66827,18116,40831,,,
2021-02-27,MS,MSA,Mississippi,2976149,869955,593453,29231,19940,398360,13385,193966,6517,13.5,6.6,Report,600225,401141,197908,401059,197881,17.6,8.7,2277566,38197,593346,26052,,,
2021-02-27,MT,MTA,Montana,1068778,341645,271075,31966,25363,183015,17124,87159,8155,17.2,8.2,Report,272052,183889,87239,183681,87195,21.9,10.4,840190,40663,270818,32233,,,
2021-02-27,NC,NCA,North Carolina,10488084,2985475,2366027,28465,22559,1522457,14516,839827,8007,14.3,7.9,Report,2337408,1504356,829122,1503340,828543,18.4,10.1,8187369,36464,2364430,28879,,,
2021-02-27,ND,NDA,North Dakota,762062,246570,225330,32356,29568,146046,19165,77018,10107,18.7,9.8,Report,218508,142174,74353,142000,74302,24.4,12.8,581891,42374,225095,38683,,,
2021-02-27,NE,NEA,Nebraska,1934408,603210,443974,31183,22951,294713,15235,146594,7578,15.2,7.5,Report,441384,294145,144571,293839,144439,20.1,9.9,1458334,41363,443539,30414,,,
2021-02-27,NH,NHA,New Hampshire,1359711,412275,310769,30321,22856,216026,15888,94510,6951,16.5,7.2,Report,322348,224347,97674,223952,97541,20.3,8.8,1104458,37328,310216,28088,,,
2021-02-27,NJ,NJA,New Jersey,8882190,2508320,2008524,28240,22613,1332778,15005,668746,7529,15.6,7.9,Report,2098608,1385622,700924,1384133,700477,19.9,10.1,6943612,36124,2006593,28898,,,
2021-02-27,NM,NMA,New Mexico,2096829,738705,678087,35230,32339,439875,20978,231157,11024,21.5,11.1,Report,691121,450558,233526,448976,233304,27.7,14.4,1620991,45571,676514,41735,,,
2021-02-27,NV,NVA,Nevada,3080156,867240,665577,28156,21609,442140,14354,218299,7087,14.2,7,Report,658889,437485,216234,437346,216188,18.3,9.1,2387517,36324,665388,27869,,,
2021-02-27,NY,NYA,New York State,19453561,5757205,4060431,29595,20872,2595249,13341,1380104,7094,13.3,7,Report,4036457,2588847,1368488,2587651,1368172,16.8,8.9,15425262,37323,4058940,26314,,,
2021-02-27,OH,OHA,Ohio,11689100,3301865,2501854,28247,21403,1643306,14058,851065,7281,14,7.3,Report,2494184,1638626,848008,1637901,847616,18,9.3,9111081,36240,2500741,27447,,,
2021-02-27,OK,OKA,Oklahoma,3956971,1399890,1046995,35378,26460,670674,16949,368852,9322,16.8,9.3,Report,1040904,665948,367540,665557,367451,22.2,12.2,3004733,46589,1046496,34828,,,
2021-02-27,OR,ORA,Oregon,4217737,1241415,960674,29433,22777,617927,14651,338259,8020,14.6,8,Report,956673,616134,335419,615343,334960,18.4,10,3351175,37044,959409,28629,,,
2021-02-27,PA,PAA,Pennsylvania,12801989,3915545,2676006,30585,20903,1869895,14606,797495,6229,14.6,6.3,Report,2678358,1868724,800575,1867416,800111,18.4,7.9,10167376,38511,2674231,26302,,,
2021-02-27,PR,PRA,Puerto Rico,3193694,1036820,538085,32465,16848,349018,10928,187522,5872,11,5.9,Report,539816,350851,187418,350719,187392,13.4,7.1,2620963,39559,537927,20524,,,
2021-02-27,RI,RIA,Rhode Island,1059361,308415,245606,29113,23184,174837,16504,70646,6669,16.6,6.6,Report,246239,176107,69910,176028,69874,20.6,8.2,854866,36078,245489,28717,,,
2021-02-27,RP,RPA,Republic of Palau,17907,9200,8143,51377,45474,5083,28386,3060,17088,28.7,17.2,Report,8226,5141,3085,5141,3085,36.8,22.1,13967,65870,8143,58302,,,
2021-02-27,SC,SCA,South Carolina,5148714,1339205,1057969,26010,20548,714393,13875,322313,6260,14.1,6.4,Report,1076881,725393,330330,724702,330077,17.9,8.2,4037531,33169,1057016,26180,,,
2021-02-27,SD,SDA,South Dakota,884659,329300,269289,37223,30440,178535,20181,90529,10233,20.2,10.2,Report,269106,178635,90204,178395,90140,26.7,13.5,667558,49329,268979,40293,,,
2021-02-27,TN,TNA,Tennessee,6829174,1965740,1301529,28784,19058,853658,12500,441949,6471,12.4,6.4,Report,1286593,845090,435414,844932,435367,15.9,8.2,5319123,36956,1301337,24465,,,
2021-02-27,TX,TXA,Texas,28995881,7615175,5394961,26263,18606,3581903,12353,1806218,6229,11.9,6,Report,5178947,3445638,1728456,3434212,1722724,15.9,8,21596071,35262,5377692,24901,,,
2021-02-27,UT,UTA,Utah,3205958,820950,687876,25607,21456,391753,12220,177135,5525,12.2,5.5,Report,686817,391510,177284,391130,177177,17.2,7.8,2274774,36089,687305,30214,,,
2021-02-27,VA,VAA,Virginia,8535519,2536495,2002734,29717,23464,1306124,15302,664132,7781,15.4,7.8,Report,2016971,1316987,668076,1315954,667799,19.7,10,6674671,38002,2001372,29985,,,
2021-02-27,VA2,VA2,Veterans Health,0,2597405,2238548,0,0,1461294,0,775917,0,0,0,Report,2238548,1461294,775917,1461281,775913,0,0,0,0,2238531,0,,,
2021-02-27,VI,VIA,Virgin Islands,104680,36080,19118,34467,18263,12740,12170,6373,6088,11.9,6,Report,18779,12495,6278,12485,6275,15.3,7.7,81650,44189,19106,23400,,,
2021-02-27,VT,VTA,Vermont,623989,206910,156929,33159,25149,103980,16664,52718,8449,16.3,8.3,Report,153425,101529,51631,101441,51592,19.9,10.1,509984,40572,156807,30747,,,
2021-02-27,WA,WAA,Washington,7614893,2245010,1666839,29482,21889,1101969,14471,546859,7181,14.5,7.2,Report,1672821,1105687,549135,1105086,548867,18.6,9.2,5951832,37720,1665967,27991,,,
2021-02-27,WI,WIA,Wisconsin,5822434,1588665,1421435,27285,24413,935708,16071,470564,8082,16.1,8.1,Report,1425611,937388,472886,936992,472700,20.6,10.4,4555837,34871,1420859,31188,,,
2021-02-27,WV,WVA,West Virginia,1792147,605255,526059,33773,29354,320183,17866,205801,11483,17.6,11.2,Report,515945,314571,201077,314291,200933,21.9,14,1432580,42249,525604,36689,,,
2021-02-27,WY,WYA,Wyoming,578759,195855,151584,33841,26191,98484,17016,52608,9090,16.8,9,Report,149920,97414,51976,97377,51966,21.9,11.7,445025,44010,151536,34051,,,
2021-02-27,US,USA,United States,331996199,96402290,72806180,,,48435536,,23698627,,14.6,7.1,Report,72806180,48435536,23698627,48393728,23683671,19,9.3,255200373,37775,72749016,28507,35422721,37269195,114264
2021-02-27,LTC,LTC,Long Term Care,,,7043540,,,,,,,0,0,,,,,,,,,,,,,,,
